capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Funciones Polinomiales y Racionales,Función cuadrática,dificil,"Una función cuadrática tiene vértice en $(2, -3)$ y pasa por $(4, 5)$. ¿Cuál es la función?",$(x - 2)^2 - 3$,$f(x) = 2(x - 2)^2 - 3$,$2(x - 2)^2 + 3$,$\frac{1}{2}(x - 2)^2 - 3$,B,"$f(x) = a(x-2)^2 - 3$. Con $(4,5)$: $5 = 4a - 3$, $a = 2$. Así $f(x) = 2(x-2)^2 - 3$."
Funciones Polinomiales y Racionales,Función cuadrática,dificil,Dos números suman 20. ¿Cuál es el valor máximo de su producto?,$80$,$96$,$100$,$200$,C,$P(x) = x(20 - x) = -x^2 + 20x$. Máximo en $x = 10$: $P(10) = 100$.
Funciones Polinomiales y Racionales,Función cuadrática,dificil,"Dada $f(x) = 4x^2 - 24x + 31$, determine el vértice y el rango.","Vértice $(3, 31)$, rango $[31, +\infty)$","Vértice $(-3, -5)$, rango $[-5, +\infty)$","Vértice $(3, -5)$, rango $(-\infty, -5]$","Vértice $(3, -5)$, rango $[-5, +\infty)$",D,"$4(x^2 - 6x + 9) + 31 - 36 = 4(x-3)^2 - 5$. Vértice $(3,-5)$, $a > 0$ ⟹ rango $[-5, +\infty)$."
Funciones Polinomiales y Racionales,Funciones polinomiales,facil,¿Cuál es el grado de $P(x) = 4x^3 - 2x^2 + x - 5$?,$3$,$2$,$4$,$1$,A,"El grado es el mayor exponente de $x$, que es $3$."
Funciones Polinomiales y Racionales,Funciones polinomiales,facil,¿Cuál es el coeficiente principal de $P(x) = -5x^4 + 3x^3 - x + 8$?,$3$,$-5$,$8$,$-1$,B,"El coeficiente principal acompaña al término de mayor grado ($-5x^4$), así que es $-5$."
Funciones Polinomiales y Racionales,Funciones polinomiales,facil,¿Cuál NO puede ser la gráfica de una función polinomial?,Una parábola,Una curva continua y suave,Una curva con asíntota vertical,Una recta,C,"Las funciones polinomiales son continuas, suaves y sin asíntotas. Una asíntota vertical no corresponde a un polinomio."
Funciones Polinomiales y Racionales,Funciones polinomiales,facil,¿Cuál es el término constante de $P(x) = 2x^3 - 6x^2 + x - 9$?,$-6$,$2$,$1$,$-9$,D,El término constante es el que no tiene variable: $-9$.
Funciones Polinomiales y Racionales,Funciones polinomiales,facil,"Si $P(x) = x^3$, ¿la gráfica es simétrica respecto del eje $y$ o del origen?",Del origen,Del eje $y$,De ambos,De ninguno,A,"Como el exponente es impar, $P(-x) = -P(x)$, así que es simétrica respecto del origen."
Funciones Polinomiales y Racionales,Funciones polinomiales,facil,¿Cuántos ceros reales tiene $P(x) = (x - 1)(x + 3)(x - 5)$?,$1$,$3$,$2$,$4$,B,"Los ceros son $x = 1$, $x = -3$ y $x = 5$. Hay $3$ ceros reales."
Funciones Polinomiales y Racionales,Funciones polinomiales,medio,Determine el comportamiento final de $P(x) = -3x^5 + 2x^3 - x$.,$y \to -\infty$ en ambas direcciones,$y \to +\infty$ cuando $x \to +\infty$; $y \to -\infty$ cuando $x \to -\infty$,$y \to -\infty$ cuando $x \to +\infty$; $y \to +\infty$ cuando $x \to -\infty$,$y \to +\infty$ en ambas direcciones,C,"Grado 5 (impar), coeficiente principal $-3$ (negativo): $y \to -\infty$ cuando $x \to +\infty$ y $y \to +\infty$ cuando $x \to -\infty$."
Funciones Polinomiales y Racionales,Funciones polinomiales,medio,Determine el comportamiento final de $P(x) = 2x^4 - x^3 + 5$.,$y \to -\infty$ cuando $x \to +\infty$; $y \to +\infty$ cuando $x \to -\infty$,$y \to +\infty$ cuando $x \to +\infty$; $y \to -\infty$ cuando $x \to -\infty$,$y \to -\infty$ en ambas direcciones,$y \to +\infty$ en ambas direcciones,D,"Grado 4 (par), coeficiente principal $2$ (positivo): $y \to +\infty$ en ambas direcciones."
Funciones Polinomiales y Racionales,Funciones polinomiales,medio,Halle los ceros de $P(x) = x^3 - 4x^2 + 3x$.,"$x = 0$, $x = 1$, $x = 3$","$x = 1$, $x = 3$","$x = 0$, $x = -1$, $x = -3$","$x = 0$, $x = 4$, $x = 3$",A,"$x(x^2 - 4x + 3) = x(x-1)(x-3) = 0$. Ceros: $x = 0$, $x = 1$, $x = 3$."
Funciones Polinomiales y Racionales,Funciones polinomiales,medio,"En $P(x) = (x + 1)^2(x - 3)$, ¿qué ocurre en el cero $x = -1$?",La gráfica cruza el eje $x$,La gráfica rebota (no cruza el eje $x$),La gráfica tiene una asíntota,La gráfica tiene un punto de inflexión,B,"$x = -1$ tiene multiplicidad 2 (par), así que la gráfica rebota en el eje $x$ sin cruzarlo."
Funciones Polinomiales y Racionales,Funciones polinomiales,medio,¿Cuántos extremos locales puede tener a lo más un polinomio de grado 4?,$2$,$4$,$3$,$5$,C,Un polinomio de grado $n$ tiene a lo más $n-1$ extremos locales. Para grado 4: a lo más $3$.
Funciones Polinomiales y Racionales,Funciones polinomiales,medio,"Si $P(2) = 5$ y $P(4) = -3$, ¿qué garantiza el Teorema del Valor Intermedio?","$P$ es decreciente en $(2, 4)$",$P$ tiene exactamente un cero entre $x = 2$ y $x = 4$,$P$ tiene un máximo local entre $x = 2$ y $x = 4$,"Existe al menos un $c$ en $(2, 4)$ tal que $P(c) = 0$",D,"Como $P(2)$ y $P(4)$ tienen signos opuestos, existe al menos un $c$ en $(2,4)$ con $P(c) = 0$."
Funciones Polinomiales y Racionales,Funciones polinomiales,medio,¿Qué transformación convierte $y = x^4$ en $y = (x - 3)^4$?,Desplazamiento 3 unidades a la derecha,Desplazamiento 3 unidades a la izquierda,Desplazamiento 3 unidades hacia arriba,Estiramiento vertical por factor 3,A,Reemplazar $x$ por $x - 3$ desplaza la gráfica 3 unidades a la derecha.
Funciones Polinomiales y Racionales,Funciones polinomiales,medio,¿En qué intervalos $P(x) = (x+2)(x-1)(x-4)$ es positivo?,"$(-\infty, -2) \cup (1, 4)$","$(-2, 1) \cup (4, +\infty)$","$(-\infty, -2) \cup (4, +\infty)$","$(1, 4)$",B,"Ceros: $-2, 1, 4$. Probando signos: $P$ es positivo en $(-2,1)$ y en $(4, +\infty)$."
Funciones Polinomiales y Racionales,Funciones polinomiales,dificil,"Dado $P(x) = x^4(x-2)^3(x+1)^2$, ¿en cuáles ceros la gráfica cruza el eje $x$?",En $x = 0$ y $x = -1$,"En $x = 0$, $x = 2$ y $x = -1$",Solo en $x = 2$,En $x = 2$ y $x = -1$,C,La gráfica cruza donde la multiplicidad es impar. Solo $x = 2$ (mult. 3) tiene multiplicidad impar. En $x = 0$ (mult. 4) y $x = -1$ (mult. 2) rebota.
Funciones Polinomiales y Racionales,Funciones polinomiales,dificil,¿Cuál polinomio tiene comportamiento $y \to -\infty$ cuando $x \to +\infty$ y $y \to -\infty$ cuando $x \to -\infty$?,$x^4 - 5x^2 + 4$,$2x^3 - x$,$-x^3 + 2x$,$-x^4 + 3x^2 - 1$,D,Se necesita grado par con coeficiente principal negativo. $-x^4 + 3x^2 - 1$ tiene grado 4 (par) y coeficiente $-1$ (negativo).
Funciones Polinomiales y Racionales,Funciones polinomiales,dificil,¿Cuántos ceros reales distintos tiene $P(x) = -x^3 + 3x^2 - 3x + 1$?,$1$,$3$,$2$,$0$,A,$P(x) = -(x^3 - 3x^2 + 3x - 1) = -(x-1)^3$. El único cero es $x = 1$ con multiplicidad 3.
Funciones Polinomiales y Racionales,Funciones polinomiales,dificil,Factorice $P(x) = x^3 - 3x^2 - 9x + 27$.,$(x - 3)(x + 3)^2$,$(x - 3)^2(x + 3)$,$(x - 3)^3$,$(x + 3)(x - 9)(x + 1)$,B,$P(3) = 27 - 27 - 27 + 27 = 0$. Dividiendo por $(x-3)$: $x^2 - 9 = (x-3)(x+3)$. Así $P(x) = (x-3)^2(x+3)$.
Funciones Polinomiales y Racionales,Funciones polinomiales,dificil,"Un polinomio de grado 5 con coeficiente principal positivo tiene ceros $x = -2$ (mult. 1), $x = 0$ (mult. 2), $x = 3$ (mult. 2). ¿Cuál es su signo en $(-2, 0)$?",Cero,Negativo,Positivo,No se puede determinar,C,$P(x) = ax^2(x+2)(x-3)^2$ con $a > 0$. En $x = -1$: $(-1)^2(1)(16)a > 0$. Es positivo.
Funciones Polinomiales y Racionales,Funciones polinomiales,dificil,¿Cuántos extremos locales tiene a lo más un polinomio de grado 6 y cuántos ceros reales puede tener como mínimo?,A lo más 5 extremos; al menos 2 ceros reales,A lo más 6 extremos; al menos 1 cero real,A lo más 5 extremos; al menos 1 cero real,A lo más 5 extremos; puede tener 0 ceros reales,D,"Grado 6: a lo más $6-1 = 5$ extremos. Grado par puede no cruzar el eje $x$ (ej: $x^6 + 1$), así que 0 ceros reales como mínimo."
Funciones Polinomiales y Racionales,División de polinomios,facil,"En $P(x) = D(x) \cdot Q(x) + R(x)$, ¿qué representa $Q(x)$?",El cociente,El dividendo,El residuo,El divisor,A,"En la relación de división, $Q(x)$ es el cociente de la división."
Funciones Polinomiales y Racionales,División de polinomios,facil,¿Cuándo se puede usar la división sintética?,Cuando el dividendo es de grado 2,Cuando el divisor es de la forma $x - c$,Cuando el residuo es cero,Cuando el divisor es cualquier polinomio,B,La división sintética solo funciona cuando el divisor tiene la forma $x - c$.
Funciones Polinomiales y Racionales,División de polinomios,facil,"Según el Teorema del Residuo, al dividir $P(x)$ entre $x - 3$, el residuo es:",$P(-3)$,$P(0)$,$P(3)$,$3$,C,El Teorema del Residuo: dividir $P(x)$ entre $x - c$ da residuo $P(c)$. Aquí $c = 3$.
Funciones Polinomiales y Racionales,División de polinomios,facil,"Si $P(5) = 0$, ¿qué afirma el Teorema del Factor?",$P(x)$ tiene grado 5,$(x + 5)$ es factor de $P(x)$,$5$ es el coeficiente principal,$(x - 5)$ es factor de $P(x)$,D,"Teorema del Factor: $c$ es cero de $P(x)$ si y solo si $(x - c)$ es factor. Como $P(5) = 0$, $(x-5)$ es factor."
Funciones Polinomiales y Racionales,División de polinomios,facil,"Al dividir $x^2 + 5x + 6$ entre $x + 2$, ¿cuál es el cociente?",$x + 3$,$x - 3$,$x + 2$,$x + 6$,A,"$x^2 + 5x + 6 = (x+2)(x+3)$, así que el cociente es $x + 3$ y el residuo es $0$."
Funciones Polinomiales y Racionales,División de polinomios,facil,"En la división sintética, ¿cuál es el primer paso?",Multiplicar por $c$,Bajar el primer coeficiente,Sumar los coeficientes,Escribir el residuo,B,El primer paso es bajar el primer coeficiente del dividendo a la línea de resultados.
Funciones Polinomiales y Racionales,División de polinomios,medio,Divida $6x^2 - 26x + 12$ entre $x - 4$. ¿Cociente y residuo?,"Cociente $6x - 2$, residuo $-4$","Cociente $6x + 2$, residuo $4$","Cociente $6x - 2$, residuo $4$","Cociente $6x + 2$, residuo $-4$",C,"$6x(x-4) = 6x^2-24x$. Resta: $-2x+12$. $-2(x-4)=-2x+8$. Resta: $4$. Cociente: $6x-2$, residuo: $4$."
Funciones Polinomiales y Racionales,División de polinomios,medio,Use división sintética para dividir $2x^3 - 7x^2 + 5$ entre $x - 3$. ¿Residuo?,$8$,$5$,$-10$,$-4$,D,"Coefs: $2, -7, 0, 5$ con $c=3$. Bajar $2$; $6, -1$; $-3, -3$; $-9, -4$. Residuo: $-4$."
Funciones Polinomiales y Racionales,División de polinomios,medio,Use el Teorema del Residuo: $P(2)$ si $P(x) = x^3 - 3x^2 + 2x + 1$.,$1$,$-1$,$3$,$0$,A,$P(2) = 8 - 12 + 4 + 1 = 1$.
Funciones Polinomiales y Racionales,División de polinomios,medio,"Si $P(x) = x^3 - 7x + 6$ y $P(1) = 0$, factorice completamente.",$(x+1)(x-2)(x+3)$,$(x-1)(x-2)(x+3)$,$(x-1)(x+2)(x-3)$,$(x-1)(x^2-x-6)$,B,$(x-1)$ es factor. Dividiendo: $x^2 + x - 6 = (x-2)(x+3)$. Así $P(x) = (x-1)(x-2)(x+3)$.
Funciones Polinomiales y Racionales,División de polinomios,medio,Divida $x^3 + 2x^2 - 5x - 6$ entre $x + 3$ con división sintética. ¿Cociente?,$x^2 + 5x + 10$,$x^2 + x - 2$,$x^2 - x - 2$,$x^2 - x + 2$,C,"$c=-3$, coefs $1,2,-5,-6$. Bajar $1$; $-3,-1$; $3,-2$; $6,0$. Cociente: $x^2-x-2$, residuo $0$."
Funciones Polinomiales y Racionales,División de polinomios,medio,"Si dividir $P(x)$ entre $x-2$ da residuo $0$ y entre $x+1$ también da residuo $0$, ¿qué factores tiene $P(x)$?",$(x+2)$ y $(x-1)$,$(x-2)$ y $(x-1)$,$(x+2)$ y $(x+1)$,$(x-2)$ y $(x+1)$,D,Residuo $0$ con $x-2$ implica $(x-2)$ es factor; con $x+1$ implica $(x+1)$ es factor.
Funciones Polinomiales y Racionales,División de polinomios,medio,Divida $2x^3 + 3x^2 - 8x + 3$ entre $x^2 + x - 2$. ¿Cociente y residuo?,"Cociente $2x + 1$, residuo $-5x + 5$","Cociente $2x + 1$, residuo $0$","Cociente $2x - 1$, residuo $-5x + 5$","Cociente $2x + 1$, residuo $5x - 5$",A,$2x(x^2+x-2) = 2x^3+2x^2-4x$. Resta: $x^2-4x+3$. $1(x^2+x-2) = x^2+x-2$. Resta: $-5x+5$. Cociente: $2x+1$.
Funciones Polinomiales y Racionales,División de polinomios,medio,¿Cuáles son los posibles ceros racionales de $P(x) = 2x^3 - x + 4$?,"$\pm 1, \pm 2, \pm 4$","$\pm 1, \pm 2, \pm 4, \pm \frac{1}{2}$","$\pm 1, \pm 2$","$\pm 1, \pm 4$",B,"$a_0 = 4$ (divisores: $\pm 1, \pm 2, \pm 4$) y $a_n = 2$ (divisores: $\pm 1, \pm 2$). Posibles ceros: $\frac{p}{q}$: $\pm 1, \pm 2, \pm 4, \pm \frac{1}{2}$."
Funciones Polinomiales y Racionales,División de polinomios,dificil,Factorice $P(x) = 2x^3 + x^2 - 13x + 6$ usando el Teorema de los Ceros Racionales.,$(x+2)(2x-1)(x-3)$,$(x-2)(2x+1)(x+3)$,$(x-2)(2x-1)(x+3)$,$(x-2)(2x+3)(x-1)$,C,$P(2) = 16+4-26+6 = 0$. Dividiendo por $(x-2)$: $2x^2+5x-3 = (2x-1)(x+3)$. Así $P(x) = (x-2)(2x-1)(x+3)$.
Funciones Polinomiales y Racionales,División de polinomios,dificil,Los posibles valores de $q$ en $\frac{p}{q}$ para los ceros racionales de $P(x) = 3x^3 - 2x^2 + 5x - 4$ son:,"$\pm 1, \pm 4$","$\pm 1, \pm 2, \pm 4$","$\pm 1, \pm 2, \pm 3$","$\pm 1, \pm 3$",D,$q$ divide al coeficiente principal $a_n = 3$. Los divisores de $3$ son $\pm 1$ y $\pm 3$.
Funciones Polinomiales y Racionales,División de polinomios,dificil,Use división sintética para hallar $P(-2)$ si $P(x) = 3x^5 + 5x^4 - 4x^3 + 7x + 3$.,$5$,$-5$,$3$,$-1$,A,"Coefs: $3,5,-4,0,7,3$ con $c=-2$. Proceso: $3; -6,-1; 2,-2; 4,4; -8,-1; 2,5$. Residuo: $5$."
Funciones Polinomiales y Racionales,División de polinomios,dificil,Factorice $P(x) = x^4 - 5x^2 + 4$.,$(x^2-1)(x^2+4)$,$(x-1)(x+1)(x-2)(x+2)$,$(x-1)^2(x+2)^2$,$(x-1)(x+1)(x^2+4)$,B,Con $u = x^2$: $u^2-5u+4 = (u-1)(u-4) = (x^2-1)(x^2-4) = (x-1)(x+1)(x-2)(x+2)$.
Funciones Polinomiales y Racionales,División de polinomios,dificil,"Si $P(x) = x^3 + ax^2 - x + b$, $P(1) = 0$ y $P(0) = -1$, ¿cuáles son $a$ y $b$?","$a = 1$, $b = 1$","$a = -1$, $b = 1$","$a = 1$, $b = -1$","$a = -1$, $b = -1$",C,"De $P(0) = b = -1$ se obtiene $b = -1$. De $P(1) = 1 + a - 1 + b = a + b = 0$ y $b = -1$, queda $a = 1$. Verificación: $P(x) = x^3 + x^2 - x - 1 = (x-1)(x+1)^2$, así $P(1)=0$ ✓ y $P(0)=-1$ ✓."
Funciones Polinomiales y Racionales,División de polinomios,dificil,Encuentre todos los ceros racionales de $P(x) = 2x^3 - 3x^2 - 11x + 6$.,"$x = 3$, $x = \frac{1}{2}$, $x = 2$","$x = -3$, $x = \frac{1}{2}$, $x = 2$","$x = 3$, $x = -\frac{1}{2}$, $x = 2$","$x = 3$, $x = \frac{1}{2}$, $x = -2$",D,"$P(3) = 54-27-33+6 = 0$. Dividiendo: $2x^2+3x-2 = (2x-1)(x+2)$. Ceros: $3$, $\frac{1}{2}$, $-2$."
Funciones Polinomiales y Racionales,Funciones racionales,facil,¿Cuál es el dominio de $r(x) = \frac{1}{x - 3}$?,Todos los reales excepto $x = 3$,Todos los reales excepto $x = -3$,Todos los reales excepto $x = 0$,Todos los reales,A,"El denominador se anula en $x = 3$, así que se excluye del dominio."
Funciones Polinomiales y Racionales,Funciones racionales,facil,¿Cuál es la asíntota vertical de $r(x) = \frac{2}{x + 5}$?,$x = 2$,$x = -5$,$x = 5$,$y = 5$,B,$x + 5 = 0$ da $x = -5$. Esa es la asíntota vertical.
Funciones Polinomiales y Racionales,Funciones racionales,facil,¿Cuál es la asíntota horizontal de $r(x) = \frac{3}{x - 1}$?,$y = 1$,$y = 3$,$y = 0$,$y = -1$,C,"Grado del numerador (0) < grado del denominador (1), así que la asíntota horizontal es $y = 0$."
Funciones Polinomiales y Racionales,Funciones racionales,facil,¿Cuál es el dominio de $r(x) = \frac{x+1}{x^2 - 4}$?,Todos los reales excepto $x = -1$,Todos los reales excepto $x = 4$,Todos los reales excepto $x = 2$,Todos los reales excepto $x = 2$ y $x = -2$,D,$x^2 - 4 = (x-2)(x+2) = 0$ cuando $x = 2$ o $x = -2$.
Funciones Polinomiales y Racionales,Funciones racionales,facil,"En $r(x) = \frac{a}{x - h} + k$, ¿qué representan $h$ y $k$?","$h$ es la asíntota vertical, $k$ la horizontal","$h$ es la asíntota horizontal, $k$ la vertical",Ambos son asíntotas horizontales,Son las intersecciones con los ejes,A,La asíntota vertical es $x = h$ y la horizontal es $y = k$.
Funciones Polinomiales y Racionales,Funciones racionales,facil,¿Cuál es la intersección con el eje $y$ de $r(x) = \frac{x+4}{x-2}$?,$y = 2$,$y = -2$,$y = 4$,$y = -4$,B,$r(0) = \frac{4}{-2} = -2$.
Funciones Polinomiales y Racionales,Funciones racionales,medio,Asíntotas de $r(x) = \frac{3x^2 - 2x - 1}{2x^2 + 3x - 2}$:,Verticales: $x = \frac{1}{2}$ y $x = -2$; horizontal: $y = \frac{2}{3}$,Verticales: $x = -\frac{1}{2}$ y $x = 2$; horizontal: $y = \frac{3}{2}$,Verticales: $x = \frac{1}{2}$ y $x = -2$; horizontal: $y = \frac{3}{2}$,Verticales: $x = 1$ y $x = -2$; horizontal: $y = \frac{3}{2}$,C,"Denominador: $(2x-1)(x+2) = 0$, $x = \frac{1}{2}$ y $x = -2$. Grados iguales: $y = \frac{3}{2}$."
Funciones Polinomiales y Racionales,Funciones racionales,medio,$r(x) = \frac{2}{x-3}$ se obtiene de $f(x) = \frac{1}{x}$ mediante:,Reflexión y desplazamiento 3 a la derecha,Desplazamiento 2 a la derecha,Desplazamiento 3 a la izquierda y estiramiento por factor 2,Desplazamiento 3 a la derecha y estiramiento vertical por factor 2,D,$r(x) = 2 \cdot \frac{1}{x-3} = 2f(x-3)$: desplazar 3 a la derecha y estirar verticalmente por 2.
Funciones Polinomiales y Racionales,Funciones racionales,medio,¿Asíntota horizontal de $r(x) = \frac{5x + 3}{2x - 1}$?,$y = \frac{5}{2}$,$y = 3$,$y = 0$,$y = 5$,A,"Grados iguales, la asíntota horizontal es la razón de coeficientes principales: $\frac{5}{2}$."
Funciones Polinomiales y Racionales,Funciones racionales,medio,Intersecciones con el eje $x$ de $r(x) = \frac{x^2 - 9}{x^2 - 1}$:,$x = 1$ y $x = -1$,$x = 3$ y $x = -3$,$x = 9$ y $x = -9$,$x = 0$,B,Numerador: $x^2-9 = (x-3)(x+3) = 0$ da $x = \pm 3$. No anulan el denominador.
Funciones Polinomiales y Racionales,Funciones racionales,medio,Reescriba $s(x) = \frac{3x+5}{x+2}$ e identifique su asíntota horizontal.,$s(x) = \frac{5}{x+2} + 3$; asíntota $y = 3$,$s(x) = \frac{3}{x+2} + 5$; asíntota $y = 5$,$s(x) = 3 - \frac{1}{x+2}$; asíntota $y = 3$,$s(x) = 3 + \frac{1}{x+2}$; asíntota $y = 3$,C,$\frac{3x+5}{x+2} = \frac{3(x+2) - 1}{x+2} = 3 - \frac{1}{x+2}$. Asíntota: $y = 3$.
Funciones Polinomiales y Racionales,Funciones racionales,medio,¿Cuál función racional tiene asíntota horizontal $y = 0$?,$\frac{x^2}{x^2 + 1}$,$\frac{x^2 + 1}{x + 3}$,$\frac{2x + 1}{3x - 5}$,$\frac{4}{x^2 + 1}$,D,"$y = 0$ cuando el grado del numerador < grado del denominador. En $\frac{4}{x^2+1}$, grado 0 < grado 2."
Funciones Polinomiales y Racionales,Funciones racionales,medio,Dominio y asíntotas verticales de $r(x) = \frac{x}{(x-1)(x+4)}$:,"Dominio $\{x \neq 1, x \neq -4\}$; asíntotas: $x = 1$ y $x = -4$",Dominio $\{x \neq 0\}$; asíntota: $x = 0$,"Dominio $\{x \neq -1, x \neq 4\}$; asíntotas: $x = -1$ y $x = 4$",Dominio: todos los reales; sin asíntotas,A,Denominador se anula en $x = 1$ y $x = -4$. Son las asíntotas verticales.
