capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Fundamentos,Conjuntos e intervalos,medio,"Si $A \subset B$, entonces $A \cap B$ es igual a:",$A$,$B$,$\emptyset$,$A \cup B$,A,"Si $A \subset B$, todos los elementos de $A$ están en $B$, por lo que $A \cap B = A$."
Fundamentos,Conjuntos e intervalos,medio,"¿Cuál es la diferencia $[0, 6] - (2, 4)$ expresada en intervalos?","$(2, 4)$","$[0, 2] \cup [4, 6]$","$[0, 6]$","$[2, 4]$",B,"Se eliminan del intervalo $[0, 6]$ los valores entre $2$ y $4$ (sin incluirlos), quedando $[0, 2] \cup [4, 6]$."
Fundamentos,Conjuntos e intervalos,dificil,"Si $A = (-3, 2]$ y $B = [0, 5)$, ¿cuál es $A \cap B$?","$(-3, 5)$","$(-3, 0)$","$[0, 2]$","$(0, 2)$",C,"La intersección requiere $x > -3$, $x \leq 2$, $x \geq 0$ y $x < 5$. Esto da $[0, 2]$."
Fundamentos,Conjuntos e intervalos,dificil,"Si $A = [-1, 3)$ y $B = (0, 5]$, ¿cuál es $A \cup B$?","$(0, 3)$","$[-1, 3)$","$(0, 5]$","$[-1, 5]$",D,"La unión incluye todos los valores de $A$ o de $B$: desde $-1$ (incluido) hasta $5$ (incluido), es decir $[-1, 5]$."
Fundamentos,Conjuntos e intervalos,dificil,"Si $U = \mathbb{R}$ y $A = (-\infty, 3) \cup (3, +\infty)$, entonces $A^c$ es:",$\{3\}$,$\emptyset$,$\mathbb{R}$,"$(-3, 3)$",A,"El complemento de $A$ son los reales que no están en $A$. Como $A$ incluye todos los reales excepto $3$, su complemento es $\{3\}$."
Fundamentos,Conjuntos e intervalos,dificil,"¿Cuántos números enteros pertenecen al intervalo $(-2, 3]$?",$4$,$5$,$6$,$3$,B,"Los enteros en $(-2, 3]$ son $-1, 0, 1, 2, 3$, es decir $5$ enteros. El $-2$ no se incluye por ser extremo abierto."
Fundamentos,Conjuntos e intervalos,dificil,"Si $A = \{x \in \mathbb{Z} : -3 \leq x < 2\}$ y $B = \{x \in \mathbb{Z} : 0 \leq x \leq 4\}$, ¿cuántos elementos tiene $A \cup B$?",$5$,$6$,$8$,$7$,C,"$A = \{-3, -2, -1, 0, 1\}$ y $B = \{0, 1, 2, 3, 4\}$. La unión $A \cup B = \{-3, -2, -1, 0, 1, 2, 3, 4\}$ tiene $8$ elementos."
Fundamentos,Conjuntos e intervalos,dificil,"Si $A = [1, 4]$ y $B = [2, 6]$, ¿cuál es $(A \cup B) - (A \cap B)$?","$[1, 6]$","$[2, 4]$","$(1, 2) \cup (4, 6)$","$[1, 2) \cup (4, 6]$",D,"$A \cup B = [1, 6]$ y $A \cap B = [2, 4]$. Al restar: $[1, 2) \cup (4, 6]$."
Fundamentos,Potencias y raíces,facil,¿Cuál es el valor de $2^4$?,$16$,$8$,$6$,$12$,A,$2^4 = 2 \cdot 2 \cdot 2 \cdot 2 = 16$.
Fundamentos,Potencias y raíces,facil,¿Cuál es el valor de $(-3)^2$?,$-9$,$9$,$-6$,$6$,B,$(-3)^2 = (-3)(-3) = 9$. El exponente par hace que el resultado sea positivo.
Fundamentos,Potencias y raíces,facil,¿Cuál es el resultado de $5^0$?,$0$,$5$,$1$,$-1$,C,"Toda potencia con exponente $0$ es igual a $1$, siempre que la base sea distinta de cero."
Fundamentos,Potencias y raíces,facil,¿Cuál es el valor de $\sqrt{49}$?,$6$,$8$,"$24,5$",$7$,D,$\sqrt{49} = 7$ porque $7^2 = 49$.
Fundamentos,Potencias y raíces,facil,¿Cuál es el resultado de $\left(\frac{2}{3}\right)^2$?,$\frac{4}{9}$,$\frac{2}{9}$,$\frac{4}{3}$,$\frac{2}{6}$,A,$\left(\frac{2}{3}\right)^2 = \frac{2^2}{3^2} = \frac{4}{9}$.
Fundamentos,Potencias y raíces,facil,¿Cuál es el valor de $10^3$?,$30$,$1000$,$100$,$10000$,B,$10^3 = 10 \cdot 10 \cdot 10 = 1000$.
Fundamentos,Potencias y raíces,medio,¿Cuál es el valor de $2^{-3}$?,$-8$,$-6$,$\frac{1}{8}$,$\frac{1}{6}$,C,$2^{-3} = \frac{1}{2^3} = \frac{1}{8}$.
Fundamentos,Potencias y raíces,medio,Simplifica $3^2 \cdot 3^4$:,$9^6$,$3^8$,$9^8$,$3^6$,D,Al multiplicar potencias de igual base se suman los exponentes: $3^2 \cdot 3^4 = 3^{2+4} = 3^6$.
Fundamentos,Potencias y raíces,medio,¿Cuál es el resultado de $(2^3)^2$?,$64$,$32$,$12$,$36$,A,$(2^3)^2 = 2^{3 \cdot 2} = 2^6 = 64$.
Fundamentos,Potencias y raíces,medio,El número $4500$ en notación científica es:,$45 \cdot 10^2$,"$4,5 \cdot 10^3$","$0,45 \cdot 10^4$","$4,5 \cdot 10^2$",B,"En notación científica, el número debe tener una cifra antes de la coma: $4500 = 4,5 \cdot 10^3$."
Fundamentos,Potencias y raíces,medio,¿Cuál es el valor de $\sqrt[3]{-27}$?,$-9$,$3$,$-3$,No existe en $\mathbb{R}$,C,$\sqrt[3]{-27} = -3$ porque $(-3)^3 = -27$. Las raíces de índice impar admiten radicandos negativos.
Fundamentos,Potencias y raíces,medio,Simplifica $\frac{5^7}{5^3}$:,$5^{10}$,$1^4$,$5^{21}$,$5^4$,D,Al dividir potencias de igual base se restan los exponentes: $\frac{5^7}{5^3} = 5^{7-3} = 5^4$.
Fundamentos,Potencias y raíces,medio,¿Cuál es el resultado de $\sqrt{3} \cdot \sqrt{12}$?,$6$,$\sqrt{15}$,$4\sqrt{3}$,$3\sqrt{4}$,A,$\sqrt{3} \cdot \sqrt{12} = \sqrt{3 \cdot 12} = \sqrt{36} = 6$.
Fundamentos,Potencias y raíces,medio,"Si $x^{1/2} = 5$, ¿cuál es el valor de $x$?",$\sqrt{5}$,$25$,$10$,"$2,5$",B,$x^{1/2} = 5$ equivale a $\sqrt{x} = 5$. Elevando al cuadrado: $x = 25$.
Fundamentos,Potencias y raíces,dificil,Simplifica $\frac{2^5 \cdot 3^2}{2^3 \cdot 3^4}$:,$\frac{2}{3}$,$\frac{4}{3}$,$\frac{4}{9}$,$\frac{2}{9}$,C,$\frac{2^5 \cdot 3^2}{2^3 \cdot 3^4} = 2^{5-3} \cdot 3^{2-4} = 2^2 \cdot 3^{-2} = \frac{4}{9}$.
Fundamentos,Potencias y raíces,dificil,"El número $0,00032$ en notación científica es:","$3,2 \cdot 10^{-3}$",$32 \cdot 10^{-5}$,"$3,2 \cdot 10^{-5}$","$3,2 \cdot 10^{-4}$",D,"$0,00032 = 3,2 \cdot 10^{-4}$, ya que la coma se mueve $4$ posiciones a la derecha."
Fundamentos,Potencias y raíces,dificil,¿Cuál es el valor de $\left(\frac{3}{2}\right)^{-2}$?,$\frac{4}{9}$,$\frac{9}{4}$,$-\frac{9}{4}$,$-\frac{4}{9}$,A,$\left(\frac{3}{2}\right)^{-2} = \left(\frac{2}{3}\right)^2 = \frac{4}{9}$.
Fundamentos,Potencias y raíces,dificil,"Si una población de bacterias se duplica cada hora y al inicio hay $100$, ¿cuántas hay después de $5$ horas?",$1000$,$3200$,$500$,$6400$,B,La población sigue $f(t) = 100 \cdot 2^t$. Después de $5$ horas: $100 \cdot 2^5 = 100 \cdot 32 = 3200$.
Fundamentos,Potencias y raíces,dificil,Simplifica $(x^2)^3 \cdot x^{-4}$:,$x^{10}$,$x^{-1}$,$x^2$,$x^{24}$,C,$(x^2)^3 \cdot x^{-4} = x^6 \cdot x^{-4} = x^{6-4} = x^2$.
Fundamentos,Potencias y raíces,dificil,¿Cuál es el valor de $16^{3/4}$?,$4$,$12$,$64$,$8$,D,"$16^{3/4} = (16^{1/4})^3 = 2^3 = 8$, ya que $16^{1/4} = \sqrt[4]{16} = 2$."
Fundamentos,Expresiones algebraicas,facil,¿Cuál es el coeficiente del término $-5x^3$?,$-5$,$3$,$x^3$,$5$,A,El coeficiente es el número que acompaña a la parte literal. En $-5x^3$ el coeficiente es $-5$.
Fundamentos,Expresiones algebraicas,facil,¿Cuántos términos tiene la expresión $3x^2 + 2x - 7$?,$2$,$3$,$4$,$1$,B,"La expresión tiene tres términos separados por signos: $3x^2$, $2x$ y $-7$."
Fundamentos,Expresiones algebraicas,facil,¿Cuál es el grado del monomio $4x^2y^3$?,$2$,$3$,$5$,$4$,C,El grado es la suma de los exponentes de las variables: $2 + 3 = 5$.
Fundamentos,Expresiones algebraicas,facil,¿Cuál es el resultado de $(3x)(2x^2)$?,$5x^3$,$6x^2$,$5x^2$,$6x^3$,D,Se multiplican los coeficientes y se suman los exponentes: $(3x)(2x^2) = 6x^{1+2} = 6x^3$.
Fundamentos,Expresiones algebraicas,facil,La expresión $x^2 + 5x + 6$ se clasifica como:,Trinomio,Binomio,Monomio,Polinomio de grado $3$,A,"La expresión tiene tres términos, por lo que es un trinomio."
Fundamentos,Expresiones algebraicas,facil,Reduce la expresión $4x + 3x - 2x$:,$9x$,$5x$,$-x$,$7x$,B,"Se suman los coeficientes de los términos semejantes: $4 + 3 - 2 = 5$, resultado $5x$."
Fundamentos,Expresiones algebraicas,medio,¿Cuál es el resultado de $(x + 3)(x - 3)$?,$x^2 + 9$,$x^2 - 6x + 9$,$x^2 - 9$,$x^2 + 6x - 9$,C,Por suma por diferencia: $(a + b)(a - b) = a^2 - b^2$. Entonces $(x + 3)(x - 3) = x^2 - 9$.
Fundamentos,Expresiones algebraicas,medio,Desarrolla $(x + 4)^2$:,$x^2 + 16$,$x^2 + 4x + 16$,$2x + 8$,$x^2 + 8x + 16$,D,$(x + 4)^2 = x^2 + 2(x)(4) + 4^2 = x^2 + 8x + 16$.
Fundamentos,Expresiones algebraicas,medio,Reduce $3x^2 + 5x - 2x^2 + x - 7$:,$x^2 + 6x - 7$,$x^2 + 4x - 7$,$5x^2 + 6x - 7$,$x^2 + 6x + 7$,A,Agrupando: $(3x^2 - 2x^2) + (5x + x) - 7 = x^2 + 6x - 7$.
Fundamentos,Expresiones algebraicas,medio,¿Cuál es el resultado de $-2a^2(3a - 5)$?,$-6a^3 - 10a^2$,$-6a^3 + 10a^2$,$-6a^2 + 10a$,$6a^3 - 10a^2$,B,Distribuyendo: $-2a^2(3a) + (-2a^2)(-5) = -6a^3 + 10a^2$.
Fundamentos,Expresiones algebraicas,medio,Desarrolla $(2a - 3)^2$:,$4a^2 - 9$,$4a^2 + 12a + 9$,$4a^2 - 12a + 9$,$2a^2 - 6a + 9$,C,$(2a - 3)^2 = (2a)^2 - 2(2a)(3) + 3^2 = 4a^2 - 12a + 9$.
Fundamentos,Expresiones algebraicas,medio,¿Cuál es el producto $(x + 2)(x + 5)$?,$x^2 + 10$,$x^2 + 3x + 10$,$x^2 + 7x + 7$,$x^2 + 7x + 10$,D,$(x + 2)(x + 5) = x^2 + 5x + 2x + 10 = x^2 + 7x + 10$.
Fundamentos,Expresiones algebraicas,medio,"Si dos términos son semejantes, ¿qué deben tener en común?",La misma parte literal,El mismo coeficiente,El mismo grado,El mismo signo,A,Dos términos son semejantes cuando tienen las mismas variables con los mismos exponentes.
Fundamentos,Expresiones algebraicas,medio,¿Cuál es el resultado de $(x + 1)(x^2 - x + 1)$?,$x^3 - 1$,$x^3 + 1$,$x^3 + x^2 + 1$,$x^3 - x + 1$,B,$(x + 1)(x^2 - x + 1) = x^3 - x^2 + x + x^2 - x + 1 = x^3 + 1$.
Fundamentos,Expresiones algebraicas,dificil,Desarrolla $(x - 2)^3$:,$x^3 - 8$,$x^3 - 6x^2 + 6x - 8$,$x^3 - 6x^2 + 12x - 8$,$x^3 + 6x^2 - 12x + 8$,C,$(x - 2)^3 = x^3 - 3x^2(2) + 3x(4) - 8 = x^3 - 6x^2 + 12x - 8$.
Fundamentos,Expresiones algebraicas,dificil,¿Cuál es el resultado de $(2x + 1)(x^2 - 4x + 5)$?,$2x^3 - 8x^2 + 10x + 5$,$2x^3 - 7x^2 + 10x + 5$,$2x^3 + 7x^2 + 6x + 5$,$2x^3 - 7x^2 + 6x + 5$,D,Multiplicando y reduciendo: $2x^3 - 8x^2 + 10x + x^2 - 4x + 5 = 2x^3 - 7x^2 + 6x + 5$.
Fundamentos,Expresiones algebraicas,dificil,"La expresión algebraica que traduce: el triple de la suma de un número y su cuadrado, es:",$3(x + x^2)$,$3x + x^2$,$(3x)^2 + x$,$3x^2$,A,"El triple de indica multiplicar por $3$, y la suma de un número y su cuadrado es $x + x^2$. Resultado: $3(x + x^2)$."
Fundamentos,Expresiones algebraicas,dificil,¿Cuál es el desarrollo de $(3a + 2b)^2 - (3a - 2b)^2$?,$0$,$24ab$,$18a^2 + 8b^2$,$12ab$,B,$(3a + 2b)^2 = 9a^2 + 12ab + 4b^2$ y $(3a - 2b)^2 = 9a^2 - 12ab + 4b^2$. La diferencia es $24ab$.
Fundamentos,Expresiones algebraicas,dificil,¿Cuál es el resultado de $(x + 3)(x + 7) - (x + 5)^2$?,$-14$,$2x - 4$,$-4$,$4$,C,$(x + 3)(x + 7) = x^2 + 10x + 21$ y $(x + 5)^2 = x^2 + 10x + 25$. Al restar: $21 - 25 = -4$.
Fundamentos,Expresiones algebraicas,dificil,"Si el área de un rectángulo es $6x^2 + 11x - 10$ y un lado mide $(2x + 5)$, ¿cuánto mide el otro lado?",$3x + 2$,$3x + 5$,$2x - 3$,$3x - 2$,D,"Dividiendo: $\frac{6x^2 + 11x - 10}{2x + 5} = 3x - 2$, ya que $(2x + 5)(3x - 2) = 6x^2 + 11x - 10$."
Fundamentos,Factorización,facil,¿Cuál es el factor común de $6x^2 + 9x$?,$3x$,$6x$,$9x$,$3x^2$,A,El máximo factor común es $3x$: $6x^2 + 9x = 3x(2x + 3)$.
Fundamentos,Factorización,facil,Factoriza $x^2 - 9$:,$(x - 3)^2$,$(x + 3)(x - 3)$,$(x + 9)(x - 1)$,$(x - 9)(x + 1)$,B,Es diferencia de cuadrados: $x^2 - 3^2 = (x + 3)(x - 3)$.
Fundamentos,Factorización,facil,Factoriza $x^2 + 5x + 6$:,$(x + 1)(x + 6)$,$(x + 6)(x - 1)$,$(x + 2)(x + 3)$,$(x - 2)(x - 3)$,C,Se buscan dos números que sumen $5$ y se multipliquen $6$: $2$ y $3$. Entonces $(x + 2)(x + 3)$.
Fundamentos,Factorización,facil,¿Cuál es la factorización de $4x^3 + 8x^2 - 12x$?,$4x(x^2 + 2x + 3)$,$2x(2x^2 + 4x - 6)$,$x(4x^2 + 8x - 12)$,$4x(x^2 + 2x - 3)$,D,Factor común $4x$: $4x^3 + 8x^2 - 12x = 4x(x^2 + 2x - 3)$.
Fundamentos,Factorización,facil,¿Cuál es la factorización de $x^2 + 6x + 9$?,$(x + 3)^2$,$(x + 9)(x + 1)$,$(x - 3)^2$,$(x + 6)(x + 3)$,A,Es trinomio cuadrado perfecto: $x^2 + 2(3)x + 3^2 = (x + 3)^2$.
Fundamentos,Factorización,facil,Factoriza $25a^2 - 16$:,$(5a - 4)^2$,$(5a + 4)(5a - 4)$,$(25a + 16)(a - 1)$,$(5a + 16)(5a - 1)$,B,Diferencia de cuadrados: $(5a)^2 - 4^2 = (5a + 4)(5a - 4)$.
Fundamentos,Factorización,medio,Factoriza $x^2 - 7x + 12$:,$(x - 2)(x - 6)$,$(x + 3)(x + 4)$,$(x - 3)(x - 4)$,$(x - 1)(x - 12)$,C,Se buscan dos números que sumen $-7$ y se multipliquen $12$: $-3$ y $-4$. Resultado: $(x - 3)(x - 4)$.
Fundamentos,Factorización,medio,Factoriza $4y^2 - 12y + 9$:,$(2y + 3)^2$,$(4y - 3)(y - 3)$,$(2y - 3)(2y + 3)$,$(2y - 3)^2$,D,Trinomio cuadrado perfecto: $(2y)^2 - 2(2y)(3) + 3^2 = (2y - 3)^2$.
Fundamentos,Factorización,medio,Factoriza por agrupación $x^3 + 2x^2 + 3x + 6$:,$(x^2 + 3)(x + 2)$,$(x^2 + 2)(x + 3)$,$x(x^2 + 2x + 3) + 6$,$(x + 1)(x^2 + 5x + 6)$,A,Agrupando: $x^2(x + 2) + 3(x + 2) = (x^2 + 3)(x + 2)$.
Fundamentos,Factorización,medio,Factoriza $x^3 - 27$:,$(x - 3)(x^2 + 9)$,$(x - 3)(x^2 + 3x + 9)$,$(x + 3)(x^2 - 3x + 9)$,$(x - 27)(x^2 + 1)$,B,Diferencia de cubos: $x^3 - 3^3 = (x - 3)(x^2 + 3x + 9)$.
Fundamentos,Factorización,medio,Factoriza $2x^2 + 7x + 3$:,$(2x + 3)(x + 1)$,$(2x + 1)(x - 3)$,$(2x + 1)(x + 3)$,$(x + 3)(2x - 1)$,C,"Con $a \cdot c = 6$, los números $1$ y $6$ suman $7$. Entonces $2x^2 + x + 6x + 3 = (2x + 1)(x + 3)$."
Fundamentos,Factorización,medio,Factoriza $x^2 - 4x - 21$:,$(x - 7)(x - 3)$,$(x + 7)(x - 3)$,$(x - 21)(x + 1)$,$(x - 7)(x + 3)$,D,Se buscan dos números que sumen $-4$ y se multipliquen $-21$: $-7$ y $3$. Resultado: $(x - 7)(x + 3)$.
Fundamentos,Factorización,medio,Factoriza $8a^3 + 1$:,$(2a + 1)(4a^2 - 2a + 1)$,$(2a + 1)(4a^2 + 2a + 1)$,$(2a - 1)(4a^2 + 2a + 1)$,$(8a + 1)(a^2 - a + 1)$,A,Suma de cubos: $(2a)^3 + 1^3 = (2a + 1)(4a^2 - 2a + 1)$.
Fundamentos,Factorización,medio,Factoriza $15a^2b - 10ab + 5ab^2$:,$5a(3ab - 2b + b^2)$,$5ab(3a - 2 + b)$,$5ab(3a + 2 - b)$,$15ab(a - b + 1)$,B,Factor común $5ab$: $15a^2b - 10ab + 5ab^2 = 5ab(3a - 2 + b)$.
Fundamentos,Factorización,dificil,Factoriza $6x^2 + 11x + 3$:,$(6x + 1)(x + 3)$,$(3x + 3)(2x + 1)$,$(3x + 1)(2x + 3)$,$(6x + 3)(x + 1)$,C,"$6 \cdot 3 = 18$, números $9$ y $2$ suman $11$. Entonces $6x^2 + 9x + 2x + 3 = (3x + 1)(2x + 3)$."
Fundamentos,Factorización,dificil,Factoriza completamente $x^4 - 16$:,$(x^2 - 4)^2$,$(x + 2)^2(x - 2)^2$,$(x^2 + 4)(x^2 - 4)$,$(x^2 + 4)(x + 2)(x - 2)$,D,$x^4 - 16 = (x^2 + 4)(x^2 - 4) = (x^2 + 4)(x + 2)(x - 2)$.
