capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Métodos de Integración,Integrales impropias,medio,"Determina la convergencia de $\int_{1}^{\infty}\dfrac{1}{\sqrt{x}}\,dx$.",Converge a $1$,Diverge porque $p=1/2\le 1$,Converge a $2$,Diverge porque $1/\sqrt{x}\to 0$,B,"En $[1,\infty)$ el criterio $p$ exige $p>1$. Aquí $p=1/2$, así que diverge: $\int_{1}^{t}x^{-1/2}\,dx=2\sqrt{t}-2\to\infty$."
Métodos de Integración,Integrales impropias,medio,"Calcula $\int_{-\infty}^{0} e^{x}\,dx$.",$0$,Diverge,$-1$,$1$,D,"$\int_{t}^{0} e^{x}\,dx=1-e^{t}\to 1$ cuando $t\to-\infty$. Converge a $1$."
Métodos de Integración,Integrales impropias,medio,"$\int_{-1}^{1}\dfrac{1}{x^{2}}\,dx$ vale:",$-2$ por Barrow,Diverge,$2$,$0$ por simetría,B,"El integrando tiene asíntota interior en $x=0$. Al partir: $\int_{0}^{1}\dfrac{1}{x^{2}}\,dx=\lim_{t\to 0^{+}}\left(-1+\dfrac{1}{t}\right)=+\infty$. Como una mitad diverge, la integral total diverge. Aplicar Barrow ingenuamente daría $-2$, valor absurdo (el integrando es positivo)."
Métodos de Integración,Integrales impropias,medio,"Calcula $\int_{0}^{1}\dfrac{1}{x^{2/3}}\,dx$.",Diverge,$\dfrac{2}{3}$,$1$,$3$,D,"Antiderivada $3x^{1/3}$. Evaluando: $\left[3x^{1/3}\right]_{t}^{1}=3-3t^{1/3}\to 3$ cuando $t\to 0^{+}$. Converge a $3$ (criterio $p$ con $p=2/3<1$)."
Métodos de Integración,Integrales impropias,dificil,"Calcula $\int_{0}^{\infty} x\,e^{-x}\,dx$.",$1$,$0$,$e$,Diverge,A,"Por partes con $u=x$, $dv=e^{-x}\,dx$: $\left[-xe^{-x}\right]_{0}^{\infty}+\int_{0}^{\infty} e^{-x}\,dx=0+1=1$. (Es $\Gamma(2)=1!$.)"
Métodos de Integración,Integrales impropias,dificil,"Calcula $\int_{-\infty}^{\infty}\dfrac{1}{1+x^{2}}\,dx$.",$\dfrac{\pi}{2}$,$2\pi$,$\pi$,Diverge,C,"Antiderivada $\arctan x$. Partiendo en $0$: $\lim_{t\to\infty}\arctan t-\lim_{t\to-\infty}\arctan t=\dfrac{\pi}{2}-\left(-\dfrac{\pi}{2}\right)=\pi$. Converge a $\pi$."
Métodos de Integración,Integrales impropias,dificil,"Determina si $\int_{2}^{\infty}\dfrac{1}{x\ln x}\,dx$ converge.",Converge a $\ln(\ln 2)$,Converge a $\dfrac{1}{\ln 2}$,Converge a $0$,Diverge,D,"Sustitución $u=\ln x$, $du=\dfrac{dx}{x}$: $\int_{\ln 2}^{\infty}\dfrac{du}{u}=\left[\ln u\right]_{\ln 2}^{\infty}\to\infty$. Diverge."
Métodos de Integración,Integrales impropias,dificil,"Calcula $\int_{0}^{1}\ln x\,dx$.",Diverge a $-\infty$,$0$,$-1$,$1$,C,"Por partes con $u=\ln x$, $dv=dx$: $\int_{t}^{1}\ln x\,dx=\left[x\ln x-x\right]_{t}^{1}=(0-1)-(t\ln t-t)$. Como $t\ln t\to 0$ cuando $t\to 0^{+}$, el límite vale $-1-0+0=-1$. Converge a $-1$."
Métodos de Integración,Integrales impropias,dificil,"Decide la convergencia de $\int_{1}^{\infty}\dfrac{\sin^{2}x}{x^{2}}\,dx$ por comparación.",Converge porque $0\le\dfrac{\sin^{2}x}{x^{2}}\le\dfrac{1}{x^{2}}$,Diverge porque $\sin^{2}x$ oscila,Converge a $0$,Diverge porque $\sin^{2}x\le 1$,A,"Como $0\le\sin^{2}x\le 1$, se tiene $0\le\dfrac{\sin^{2}x}{x^{2}}\le\dfrac{1}{x^{2}}$. La cota $\int_{1}^{\infty}\dfrac{1}{x^{2}}\,dx$ converge (criterio $p$ con $p=2>1$), así que la integral original converge por comparación directa."
Métodos de Integración,Integrales impropias,dificil,"Calcula $\int_{2}^{\infty}\dfrac{1}{x(\ln x)^{2}}\,dx$.",Diverge,$\dfrac{1}{\ln 2}$,$\ln 2$,$1$,B,"Sustitución $u=\ln x$, $du=\dfrac{dx}{x}$: $\int_{\ln 2}^{\infty}\dfrac{du}{u^{2}}=\left[-\dfrac{1}{u}\right]_{\ln 2}^{\infty}=0-\left(-\dfrac{1}{\ln 2}\right)=\dfrac{1}{\ln 2}$. Converge."
