capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Aplicaciones de las Derivadas,Razones relacionadas,medio,"Un círculo se expande con $\dfrac{dr}{dt}=2\,\mathrm{cm/s}$. ¿A qué razón cambia su área cuando $r=5\,\mathrm{cm}$?","$10\pi\,\mathrm{cm^2/s}$","$25\pi\,\mathrm{cm^2/s}$","$20\pi\,\mathrm{cm^2/s}$","$4\pi\,\mathrm{cm^2/s}$",C,"$\dfrac{dA}{dt}=2\pi r\dfrac{dr}{dt}=2\pi(5)(2)=20\pi\,\mathrm{cm^2/s}$."
Aplicaciones de las Derivadas,Razones relacionadas,medio,"La curva $x^2+y^2=25$ relaciona dos cantidades que dependen de $t$. Si en el punto $(3,4)$ se cumple $\dfrac{dx}{dt}=3$, ¿cuánto vale $\dfrac{dy}{dt}$?",$\dfrac{9}{4}$,$-\dfrac{9}{4}$,$-\dfrac{4}{9}$,$\dfrac{4}{9}$,B,"Derivando implícitamente: $2x\dfrac{dx}{dt}+2y\dfrac{dy}{dt}=0$. Con $x=3,y=4$: $6(3)+8\dfrac{dy}{dt}=0\Rightarrow\dfrac{dy}{dt}=-\dfrac{9}{4}$."
Aplicaciones de las Derivadas,Razones relacionadas,medio,"Un cubo tiene arista $\ell$ que crece a $1\,\mathrm{cm/s}$. ¿A qué velocidad cambia su volumen cuando $\ell=3\,\mathrm{cm}$?","$9\,\mathrm{cm^3/s}$","$18\,\mathrm{cm^3/s}$","$3\,\mathrm{cm^3/s}$","$27\,\mathrm{cm^3/s}$",D,"$V=\ell^3\Rightarrow\dfrac{dV}{dt}=3\ell^2\dfrac{d\ell}{dt}=3(9)(1)=27\,\mathrm{cm^3/s}$."
Aplicaciones de las Derivadas,Razones relacionadas,medio,"Dos automóviles se acercan a una intersección: $A$ por el oeste a $90\,\mathrm{km/h}$ y $B$ por el norte a $100\,\mathrm{km/h}$. Cuando $A$ está a $0{,}6\,\mathrm{km}$ y $B$ a $0{,}8\,\mathrm{km}$, ¿a qué rapidez se aproximan entre sí?","$120\,\mathrm{km/h}$","$190\,\mathrm{km/h}$","$134\,\mathrm{km/h}$","$100\,\mathrm{km/h}$",C,"Con $z^2=x^2+y^2$, $z=1$. $\dfrac{dz}{dt}=\dfrac{x\dot x+y\dot y}{z}=\dfrac{0{,}6(-90)+0{,}8(-100)}{1}=-134\,\mathrm{km/h}$; se aproximan a $134\,\mathrm{km/h}$."
Aplicaciones de las Derivadas,Razones relacionadas,dificil,"Sale agua de un cono invertido (altura $5\,\mathrm{m}$, radio base $3\,\mathrm{m}$) a razón de $2\,\mathrm{m^3/min}$. ¿A qué velocidad baja el nivel cuando la profundidad del agua es $2\,\mathrm{m}$?","$-\dfrac{25}{18\pi}\,\mathrm{m/min}$","$-\dfrac{50}{9\pi}\,\mathrm{m/min}$","$-\dfrac{9}{25\pi}\,\mathrm{m/min}$","$-\dfrac{18}{25\pi}\,\mathrm{m/min}$",A,"Con $r=\tfrac{3h}{5}$, $V=\dfrac{3\pi h^3}{25}$, $\dfrac{dV}{dt}=\dfrac{9\pi h^2}{25}\dfrac{dh}{dt}$. Con $h=2$ y $\dfrac{dV}{dt}=-2$: $\dfrac{dh}{dt}=-\dfrac{25}{18\pi}\,\mathrm{m/min}$."
Aplicaciones de las Derivadas,Razones relacionadas,dificil,"Un globo asciende verticalmente a $3\,\mathrm{m/s}$ sobre un punto a $500\,\mathrm{m}$ de un observador. ¿A qué velocidad angular ve el observador el globo cuando éste está a $500\,\mathrm{m}$ de altura?","$\dfrac{3}{500}\,\mathrm{rad/s}$","$\dfrac{3}{250}\,\mathrm{rad/s}$","$\dfrac{3}{1000}\,\mathrm{rad/s}$","$\dfrac{1}{500}\,\mathrm{rad/s}$",C,"$\tan\theta=\tfrac{h}{500}$, derivando $\sec^2\theta\,\dfrac{d\theta}{dt}=\dfrac{1}{500}\dfrac{dh}{dt}$. Con $h=500$: $\sec^2\theta=2$, $\dfrac{d\theta}{dt}=\dfrac{3}{1000}\,\mathrm{rad/s}$."
Aplicaciones de las Derivadas,Razones relacionadas,dificil,"En un triángulo rectángulo el cateto $a$ crece a $2\,\mathrm{cm/s}$ y el cateto $b$ decrece a $3\,\mathrm{cm/s}$. Cuando $a=6,b=8$, ¿cómo cambia la hipotenusa?","$\dfrac{6}{5}\,\mathrm{cm/s}$","$0\,\mathrm{cm/s}$","$-\dfrac{3}{5}\,\mathrm{cm/s}$","$-\dfrac{6}{5}\,\mathrm{cm/s}$",D,"$c^2=a^2+b^2$, $c=10$. $2c\dot c=2a\dot a+2b\dot b\Rightarrow\dot c=\dfrac{6(2)+8(-3)}{10}=-\dfrac{6}{5}\,\mathrm{cm/s}$."
Aplicaciones de las Derivadas,Razones relacionadas,dificil,"Un automóvil viaja hacia el este a $60\,\mathrm{km/h}$ y otro hacia el norte a $80\,\mathrm{km/h}$, ambos alejándose desde la misma intersección. ¿A qué razón cambia la distancia entre ellos cuando han recorrido $0{,}3$ y $0{,}4\,\mathrm{km}$ respectivamente?","$50\,\mathrm{km/h}$","$100\,\mathrm{km/h}$","$140\,\mathrm{km/h}$","$70\,\mathrm{km/h}$",B,"$d=\sqrt{0{,}3^2+0{,}4^2}=0{,}5$. $\dfrac{dd}{dt}=\dfrac{x\dot x+y\dot y}{d}=\dfrac{0{,}3(60)+0{,}4(80)}{0{,}5}=100\,\mathrm{km/h}$."
Aplicaciones de las Derivadas,Razones relacionadas,dificil,"El volumen de un cilindro recto es $V=\pi r^2 h$. Si $r$ crece a $2\,\mathrm{cm/s}$ y $h$ decrece a $3\,\mathrm{cm/s}$, ¿cuánto vale $\dfrac{dV}{dt}$ cuando $r=5$ y $h=10$?","$125\pi\,\mathrm{cm^3/s}$","$-125\pi\,\mathrm{cm^3/s}$","$200\pi\,\mathrm{cm^3/s}$","$75\pi\,\mathrm{cm^3/s}$",A,"$\dfrac{dV}{dt}=\pi\bigl(2rh\dot r+r^2\dot h\bigr)=\pi\bigl(2(5)(10)(2)+25(-3)\bigr)=\pi(200-75)=125\pi\,\mathrm{cm^3/s}$."
Aplicaciones de las Derivadas,Razones relacionadas,dificil,"Una escalera de $4\,\mathrm{m}$ está apoyada contra una pared. El extremo superior resbala hacia abajo a $0{,}5\,\mathrm{m/s}$. ¿A qué velocidad se aleja la base cuando el extremo superior está a $3\,\mathrm{m}$ del piso?","$\dfrac{\sqrt{7}}{2}\,\mathrm{m/s}$","$\dfrac{1}{2}\,\mathrm{m/s}$","$\dfrac{3}{4}\,\mathrm{m/s}$","$\dfrac{3\sqrt{7}}{14}\,\mathrm{m/s}$",D,"$x^2+y^2=16$; con $y=3$, $x=\sqrt{7}$. $2x\dot x+2y\dot y=0\Rightarrow\dot x=-\dfrac{y\dot y}{x}=-\dfrac{3(-0{,}5)}{\sqrt{7}}=\dfrac{3}{2\sqrt{7}}=\dfrac{3\sqrt{7}}{14}\,\mathrm{m/s}$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,facil,¿Cuál es la fórmula de la aproximación lineal $L(x)$ de $f(x)$ en $x=a$?,$L(x)=f(a)+f'(a)(x-a)$,$L(x)=f(a)\cdot f'(a)(x-a)$,$L(x)=f'(a)+f(a)(x-a)$,$L(x)=f(a)(x-a)+a$,A,La aproximación lineal corresponde a la recta tangente en $x=a$: $L(x)=f(a)+f'(a)(x-a)$.
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,facil,La diferencial $df$ de una función $f(x)$ se define como:,"$df=f(x)\,dx$","$df=f'(x)\,dx$",$df=\dfrac{dx}{f'(x)}$,"$df=f''(x)\,dx$",B,"Por definición, $df=f'(x)\,dx$: la derivada evaluada multiplicada por el cambio infinitesimal $dx$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,facil,"Geométricamente, la aproximación lineal de $f$ en $a$ es la ecuación de:","La recta secante que pasa por $(a,f(a))$ y $(0,0)$",La recta normal a la gráfica en $x=a$,La recta tangente a la gráfica en $x=a$,Una parábola que interpola $f$ en $a$,C,"La aproximación lineal $L(x)=f(a)+f'(a)(x-a)$ es exactamente la recta tangente a la curva en el punto $(a,f(a))$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,facil,"Si $f(x)=x^2$, ¿cuál es la diferencial $df$?","$df=x\,dx$","$df=2\,dx$","$df=x^2\,dx$","$df=2x\,dx$",D,"Como $f'(x)=2x$, entonces $df=f'(x)\,dx=2x\,dx$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,facil,Para construir la aproximación lineal en $x=a$ se necesita conocer:,El valor de $f(a)$ y el valor de $f'(a)$,Solo el valor de $f(a)$,Solo el valor de $f'(a)$,El valor de $f''(a)$,A,$L(x)=f(a)+f'(a)(x-a)$ requiere tanto $f(a)$ (ordenada) como $f'(a)$ (pendiente).
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,facil,"La diferencial $df=f'(x)\,dx$ aproxima:",El valor absoluto de $f$,El cambio $\Delta f$ cuando $dx$ es pequeño,El área bajo la curva de $f$,La segunda derivada de $f$,B,"La diferencial es una aproximación de primer orden al incremento $\Delta f\approx f'(x)\,dx$ para cambios pequeños en $x$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,medio,Encuentre la linealización $L(x)$ de $f(x)=\sqrt{x}$ en $a=4$.,$L(x)=2+\dfrac{1}{2}(x-4)$,$L(x)=\dfrac{1}{4}+2(x-4)$,$L(x)=2+\dfrac{1}{4}(x-4)$,$L(x)=\dfrac{1}{2}+2(x-4)$,C,$f(4)=2$ y $f'(x)=\dfrac{1}{2\sqrt{x}}\Rightarrow f'(4)=\dfrac{1}{4}$. Luego $L(x)=2+\dfrac{1}{4}(x-4)$.
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,medio,"Usando $L(x)=2+\dfrac{1}{4}(x-4)$ para $f(x)=\sqrt{x}$, aproxime $\sqrt{4{,}08}$.","$2{,}04$","$2{,}08$","$2{,}4$","$2{,}02$",D,"$L(4{,}08)=2+\dfrac{1}{4}(0{,}08)=2+0{,}02=2{,}02$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,medio,La linealización de $f(x)=\sin x$ en $x=0$ es:,$L(x)=x$,$L(x)=1+x$,$L(x)=\sin x$,$L(x)=1$,A,"$f(0)=0$ y $f'(0)=\cos 0=1$, entonces $L(x)=0+1\cdot(x-0)=x$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,medio,La linealización de $f(x)=\sqrt{x+3}$ en $a=1$ es:,$L(x)=2+\dfrac{1}{2}(x-1)$,$L(x)=2+\dfrac{1}{4}(x-1)$,$L(x)=\dfrac{1}{2}+2(x-1)$,$L(x)=1+\dfrac{1}{2}(x-1)$,B,"$f(1)=2$ y $f'(x)=\dfrac{1}{2\sqrt{x+3}}\Rightarrow f'(1)=\dfrac{1}{4}$, por lo que $L(x)=2+\dfrac{1}{4}(x-1)$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,medio,"Con la linealización $L(x)=2+\dfrac{1}{4}(x-1)$ de $f(x)=\sqrt{x+3}$, aproxime $\sqrt{4{,}05}$.","$2{,}05$","$2{,}005$","$2{,}0125$","$2{,}125$",C,"$\sqrt{4{,}05}=\sqrt{1{,}05+3}\Rightarrow x=1{,}05$. $L(1{,}05)=2+\dfrac{1}{4}(0{,}05)=2{,}0125$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,medio,"Si $f(x)=x^3$, la diferencial $df$ es:","$df=x^3\,dx$","$df=3\,dx$","$df=x^2\,dx$","$df=3x^2\,dx$",D,"Como $f'(x)=3x^2$, entonces $df=3x^2\,dx$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,medio,"Para $f(x)=\ln x$ en $x=1$, estime $\Delta f$ cuando $dx=0{,}01$ usando diferenciales.","$0{,}01$","$0{,}1$",$1$,"$\ln(1{,}01)$",A,"$df=f'(1)\,dx=\dfrac{1}{1}\cdot 0{,}01=0{,}01$, que es la aproximación de $\Delta f$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,medio,"Si $f(1)=2$ y $f'(1)=5$, ¿cuál es la aproximación lineal $f(1{,}1)\approx$?","$2{,}05$","$2{,}5$","$5{,}2$","$2{,}1$",B,"$L(1{,}1)=f(1)+f'(1)(1{,}1-1)=2+5(0{,}1)=2{,}5$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,dificil,"El radio de una esfera se midió en $21\,\mathrm{cm}$ con un error de a lo sumo $0{,}05\,\mathrm{cm}$. ¿Cuál es el error máximo aproximado (por diferenciales) en el cálculo del volumen?","$88{,}2\pi\,\mathrm{cm^3}$","$44{,}1\pi\,\mathrm{cm^3}$","$441\pi\,\mathrm{cm^3}$","$21\pi\,\mathrm{cm^3}$",A,"$V=\tfrac{4}{3}\pi r^3\Rightarrow dV=4\pi r^2\,dr=4\pi(441)(0{,}05)=88{,}2\pi\,\mathrm{cm^3}$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,dificil,"Para una esfera, el error relativo del volumen $\dfrac{dV}{V}$ en términos del error relativo del radio $\dfrac{dr}{r}$ es:",$\dfrac{dV}{V}=\dfrac{dr}{r}$,"$\dfrac{dV}{V}=2\,\dfrac{dr}{r}$","$\dfrac{dV}{V}=3\,\dfrac{dr}{r}$","$\dfrac{dV}{V}=\dfrac{1}{3}\,\dfrac{dr}{r}$",C,"De $V=\tfrac{4}{3}\pi r^3$ se obtiene $dV=4\pi r^2\,dr$, luego $\dfrac{dV}{V}=\dfrac{4\pi r^2\,dr}{\tfrac{4}{3}\pi r^3}=3\,\dfrac{dr}{r}$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,dificil,"Si $f$ es cóncava hacia abajo cerca de $a$ (es decir, $f''(a)<0$), la aproximación lineal $L(x)$ en general:",Subestima a $f(x)$,Es exacta,No se relaciona con la concavidad,Sobreestima a $f(x)$,D,La tangente de una curva cóncava hacia abajo queda sobre la curva; por tanto $L(x)\ge f(x)$ y la aproximación sobreestima.
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,dificil,"Usando $f(x)=\sqrt{x}$ y $a=49$, aproxime $\sqrt{50}$ por linealización.","$7{,}1$",$\dfrac{99}{14}$,"$7{,}5$","$7{,}07$",B,"$f(49)=7$, $f'(49)=\dfrac{1}{14}$. $L(50)=7+\dfrac{1}{14}(1)=7+\dfrac{1}{14}=\dfrac{99}{14}$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,dificil,"Aproxime $e^{0{,}1}$ usando la linealización de $e^x$ en $a=0$.","$0{,}9$","$e^{0{,}1}\approx 0{,}1$","$1{,}1$","$1{,}01$",C,"$f(0)=1$, $f'(0)=1$, luego $L(x)=1+x$ y $L(0{,}1)=1{,}1$."
Aplicaciones de las Derivadas,Aproximaciones lineales y diferenciales,dificil,"El radio de un disco se mide en $10\,\mathrm{cm}$ con $\lvert dr\rvert\le 0{,}1$. Usando diferenciales, el error máximo en el área es aproximadamente:","$\pi\,\mathrm{cm^2}$","$\pi^2\,\mathrm{cm^2}$","$20\,\mathrm{cm^2}$","$2\pi\,\mathrm{cm^2}$",D,"$A=\pi r^2\Rightarrow dA=2\pi r\,dr=2\pi(10)(0{,}1)=2\pi\,\mathrm{cm^2}$."
Aplicaciones de las Derivadas,Máximos y mínimos,facil,"El Teorema del Valor Extremo afirma que si $f$ es continua en $[a,b]$, entonces:","$f$ alcanza un máximo absoluto y un mínimo absoluto en $[a,b]$","$f$ es diferenciable en $[a,b]$","$f$ tiene al menos un cero en $[a,b]$","$f$ es monótona en $[a,b]$",A,El Teorema del Valor Extremo garantiza la existencia de máximo y mínimo absolutos para cualquier función continua en un intervalo cerrado y acotado.
Aplicaciones de las Derivadas,Máximos y mínimos,facil,"Por el Teorema de Fermat, si $f$ tiene un extremo local en $c$ y $f'(c)$ existe, entonces:",$f'(c)=f(c)$,$f'(c)=0$,$f''(c)=0$,$f'(c)>0$,B,"El Teorema de Fermat establece que en un extremo local donde la derivada existe, ésta debe anularse: $f'(c)=0$."
Aplicaciones de las Derivadas,Máximos y mínimos,facil,Un punto crítico de $f$ es un valor $c$ del dominio tal que:,$f(c)=0$,$c$ es extremo del dominio,$f'(c)=0$ o $f'(c)$ no existe,$f''(c)=0$,C,"Por definición, $c$ es punto crítico si $f'(c)=0$ o si $f'(c)$ no está definida (siempre que $c$ pertenezca al dominio de $f$)."
Aplicaciones de las Derivadas,Máximos y mínimos,facil,"El máximo absoluto de una función continua sobre $[a,b]$ puede estar ubicado en:",Solamente en los extremos $a$ o $b$,Solamente en los puntos donde $f'=0$,Solamente en puntos interiores,En los extremos o en puntos críticos interiores,D,El método del intervalo cerrado evalúa $f$ en los puntos críticos interiores y en los extremos $a$ y $b$; el máximo absoluto está entre estos candidatos.
Aplicaciones de las Derivadas,Máximos y mínimos,facil,"En el método del intervalo cerrado, para hallar los extremos absolutos se evalúa $f$ en:","Los puntos críticos de $(a,b)$ y en los extremos $a$ y $b$",Solo en los puntos críticos,Solo en los extremos $a$ y $b$,En valores aleatorios del intervalo,A,"El método consiste en calcular $f$ en todos los puntos críticos del intervalo abierto $(a,b)$ y además en los extremos $a$ y $b$, y comparar."
Aplicaciones de las Derivadas,Máximos y mínimos,facil,¿Todo punto crítico es necesariamente un máximo o mínimo local?,"Sí, siempre","No, podría ser un punto de inflexión","Sí, si $f$ es continua",Solo si $f'(c)=0$,B,"Un punto crítico puede no ser extremo local; por ejemplo, en $f(x)=x^3$, $x=0$ es crítico pero no es máximo ni mínimo: es un punto de inflexión."
Aplicaciones de las Derivadas,Máximos y mínimos,medio,¿Cuál es el punto crítico de $f(x)=x^2-4x+3$?,$x=-2$,$x=0$,$x=2$,$x=4$,C,"$f'(x)=2x-4=0\Rightarrow x=2$. La derivada existe en todo $\mathbb{R}$, por lo que $x=2$ es el único punto crítico."
Aplicaciones de las Derivadas,Máximos y mínimos,medio,"¿Cuál es el máximo absoluto de $f(x)=\sin x$ en el intervalo $[0,2\pi]$?",$0$,$\pi$,$2\pi$,$1$,D,"Los candidatos son $f(0)=0$, $f(\pi/2)=1$, $f(3\pi/2)=-1$, $f(2\pi)=0$. El máximo absoluto es $1$, alcanzado en $x=\pi/2$."
Aplicaciones de las Derivadas,Máximos y mínimos,medio,"¿Cuál es el mínimo absoluto de $f(x)=\sin x$ en el intervalo $[0,2\pi]$?",$-1$,$0$,$-\pi$,$-2\pi$,A,"Los candidatos son $f(0)=0$, $f(\pi/2)=1$, $f(3\pi/2)=-1$, $f(2\pi)=0$. El mínimo absoluto es $-1$, alcanzado en $x=3\pi/2$."
Aplicaciones de las Derivadas,Máximos y mínimos,medio,"Para $f(x)=x^3-3x^2+1$ en $\left[\tfrac{1}{2},4\right]$, ¿cuál es el máximo absoluto?",$\dfrac{3}{8}$,$17$,$-3$,$1$,B,"Evaluando $f$ en $\tfrac{1}{2}$, $2$ y $4$: $f(\tfrac{1}{2})=\tfrac{3}{8}$, $f(2)=-3$, $f(4)=17$. El máximo absoluto es $17$ en $x=4$."
Aplicaciones de las Derivadas,Máximos y mínimos,medio,"Para $f(x)=x^3-3x^2+1$ en $\left[\tfrac{1}{2},4\right]$, ¿cuál es el mínimo absoluto?",$17$,$0$,$-3$,$\dfrac{3}{8}$,C,"Evaluando $f$ en $\tfrac{1}{2}$, $2$ y $4$: $f(\tfrac{1}{2})=\tfrac{3}{8}$, $f(2)=-3$, $f(4)=17$. El mínimo absoluto es $-3$ en $x=2$."
Aplicaciones de las Derivadas,Máximos y mínimos,medio,Los números críticos de $f(x)=x^4-8x^2$ son:,"$x=0,\pm 4$",$x=\pm 2$,"$x=0,\pm 1$","$x=0,\pm 2$",D,"$f'(x)=4x^3-16x=4x(x^2-4)=4x(x-2)(x+2)=0$, con raíces $x=0,\,x=2$ y $x=-2$."
Aplicaciones de las Derivadas,Máximos y mínimos,medio,La función $f(x)=\lvert x\rvert$ tiene un punto crítico en $x=0$ porque:,$f'(0)$ no existe,$f'(0)=0$,$f(0)=0$,$f''(0)=0$,A,"La derivada de $\lvert x\rvert$ vale $-1$ para $x<0$ y $1$ para $x>0$; en $x=0$ la derivada no existe, por eso $x=0$ es crítico."
Aplicaciones de las Derivadas,Máximos y mínimos,medio,"Los valores extremos absolutos de $f(x)=x^2$ en $[-1,2]$ son:","Máx: $1$, Mín: $0$","Máx: $4$, Mín: $0$","Máx: $2$, Mín: $-1$","Máx: $4$, Mín: $-1$",B,"Puntos a evaluar: $-1$, $0$ (crítico) y $2$. $f(-1)=1$, $f(0)=0$, $f(2)=4$. Máximo $4$ en $x=2$, mínimo $0$ en $x=0$."
Aplicaciones de las Derivadas,Máximos y mínimos,dificil,Los números críticos de $f(x)=x^{3/5}(4-x)$ son:,Solo $x=3/2$,$x=0$ y $x=4$,$x=0$ y $x=\dfrac{3}{2}$,$x=\dfrac{3}{2}$ y $x=4$,C,"$f'(x)=\dfrac{12-8x}{5x^{2/5}}$. Es cero cuando $x=\tfrac{3}{2}$ y no existe en $x=0$ (aunque $f(0)$ sí existe), por lo que ambos son críticos."
Aplicaciones de las Derivadas,Máximos y mínimos,dificil,"Los puntos críticos de $f(x)=2x^3-3x^2-12x+1$ en el interior de $[-2,3]$ son:",$x=-2$ y $x=3$,$x=0$ y $x=1$,$x=-1$ y $x=0$,$x=-1$ y $x=2$,D,"$f'(x)=6x^2-6x-12=6(x-2)(x+1)=0\Rightarrow x=-1,\,x=2$. Ambos están en $(-2,3)$."
Aplicaciones de las Derivadas,Máximos y mínimos,dificil,"¿Cuál es el máximo absoluto de $f(x)=2x^3-3x^2-12x+1$ en $[-2,3]$?",$8$,$-3$,$-8$,$-19$,A,"Evaluando en $-2,-1,2,3$: $f(-2)=-3$, $f(-1)=8$, $f(2)=-19$, $f(3)=-8$. Máximo absoluto $=8$ en $x=-1$."
