capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Integrales de Línea,Campos vectoriales y escalares,medio,"La función potencial de $\vec{F}(x,y) = 2x\,\hat{i} + 6y^2\,\hat{j}$ es:","$f(x,y) = x^2 + 2y^3$","$f(x,y) = x^2 + 6y^2$","$f(x,y) = 2x + 2y^3$","$f(x,y) = x^2 + 3y^2$",A,Integrando $P = 2x$ respecto a $x$: $x^2 + g(y)$. De $g'(y) = 6y^2$ se obtiene $g = 2y^3$.
Integrales de Línea,Campos vectoriales y escalares,medio,¿Cuál de los siguientes campos es conservativo en $\mathbb{R}^2$?,"$\vec{F} = y\,\hat{i} + (-x)\,\hat{j}$","$\vec{F} = 2xy\,\hat{i} + x^2\,\hat{j}$","$\vec{F} = y\,\hat{i} + x^2\,\hat{j}$","$\vec{F} = (x-y)\,\hat{i} + (x+y)\,\hat{j}$",B,"Para $\vec{F} = 2xy\,\hat{i} + x^2\,\hat{j}$: $\frac{\partial P}{\partial y} = 2x = \frac{\partial Q}{\partial x}$, confirmando que es conservativo."
Integrales de Línea,Campos vectoriales y escalares,dificil,"La función potencial de $\vec{F}(x,y,z) = yz\,\hat{i} + (xz+2y)\,\hat{j} + xy\,\hat{k}$ es:",$f = xyz + y^2 + z^2$,$f = xyz + 2y$,$f = xyz + y^2$,$f = xyz + y^2 + z$,C,"Integrando $f_x = yz$: $f = xyz + g(y,z)$. De $f_y = xz + 2y$ se deduce $g = y^2 + h(z)$, y de $f_z = xy$ se confirma $h'(z) = 0$."
Integrales de Línea,Campos vectoriales y escalares,dificil,"Sea $\vec{F}(x,y) = (e^x \cos y + 2x)\,\hat{i} + (-e^x \sin y + 3y^2)\,\hat{j}$. Su función potencial es:",No es conservativo,$f = e^x \cos y + x^2$,$f = e^x \sin y + x^2 + y^3$,$f = e^x \cos y + x^2 + y^3$,D,$\frac{\partial P}{\partial y} = -e^x \sin y = \frac{\partial Q}{\partial x}$. Integrando componente a componente se obtiene $f = e^x \cos y + x^2 + y^3$.
Integrales de Línea,Campos vectoriales y escalares,dificil,"¿Para qué valor de $a$ el campo $\vec{F}(x,y) = (axy + y^2)\,\hat{i} + (x^2 + 2xy)\,\hat{j}$ es conservativo?",$a = 2$,$a = 1$,$a = 3$,$a = 4$,A,"$\frac{\partial P}{\partial y} = ax + 2y$ debe ser igual a $\frac{\partial Q}{\partial x} = 2x + 2y$, lo que implica $a = 2$."
Integrales de Línea,Campos vectoriales y escalares,dificil,"La dirección de máximo crecimiento de $f(x,y,z) = x^2 y + yz^2$ en $(1,1,2)$ es:","$(2, 1, 4)$","$(2, 5, 4)$","$(1, 5, 2)$","$(4, 5, 2)$",B,"$\nabla f = (2xy,\, x^2+z^2,\, 2yz)$ evaluado en $(1,1,2)$ da $(2, 5, 4)$."
Integrales de Línea,Campos vectoriales y escalares,dificil,"El campo $\vec{F}(x,y) = \frac{-y}{x^2+y^2}\,\hat{i} + \frac{x}{x^2+y^2}\,\hat{j}$ en $\mathbb{R}^2 \setminus \{(0,0)\}$. ¿Es conservativo?","Sí, porque $\frac{\partial P}{\partial y} = \frac{\partial Q}{\partial x}$ en todo su dominio","Sí, porque el campo es continuo","No, porque $\frac{\partial P}{\partial y} \neq \frac{\partial Q}{\partial x}$","No se puede asegurar, porque el dominio no es simplemente conexo a pesar de que $\frac{\partial P}{\partial y} = \frac{\partial Q}{\partial x}$",D,"Aunque las derivadas cruzadas coinciden, el dominio $\mathbb{R}^2 \setminus \{(0,0)\}$ no es simplemente conexo, por lo que la condición no basta para garantizar que sea conservativo."
Integrales de Línea,Campos vectoriales y escalares,dificil,"La función potencial de $\vec{F}(x,y,z) = (2xz+y)\,\hat{i} + (x+z)\,\hat{j} + (x^2+y)\,\hat{k}$ es:",$f = x^2 z + xy + z^2$,$f = x^2 z + xy + y$,$f = x^2 z + xy + yz$,$f = xz + xy + yz$,C,"Integrando $f_x = 2xz+y$: $f = x^2 z + xy + g(y,z)$. De $f_y = x+z$ se deduce $g = yz + h(z)$, y de $f_z = x^2+y$ se confirma $h'(z) = 0$."
Integrales de Línea,Integral de línea en campo escalar,facil,"Si una curva $C$ está parametrizada por $x = t$, $y = 2t$, con $0 \leq t \leq 1$, el diferencial de arco $ds$ es:","$\sqrt{5}\,dt$","$\sqrt{3}\,dt$","$3\,dt$","$5\,dt$",A,"$ds = \sqrt{1^2 + 2^2}\,dt = \sqrt{5}\,dt$."
Integrales de Línea,Integral de línea en campo escalar,facil,"¿Qué mide geométricamente la integral de línea $\int_C 1\,ds$?",El trabajo realizado por un campo de fuerzas,La longitud de la curva $C$,El área bajo la curva $C$,La curvatura promedio de $C$,B,"Si $f = 1$, la integral $\int_C ds$ acumula la longitud de arco total de la curva."
Integrales de Línea,Integral de línea en campo escalar,facil,"Evalúe $\int_C x\,ds$ donde $C$ es el segmento de $(0,0)$ a $(3,4)$.",$\frac{25}{2}$,$5$,$\frac{15}{2}$,$15$,C,"Con $x = 3t$, $y = 4t$ y $ds = 5\,dt$: $\int_0^1 3t \cdot 5\,dt = \frac{15}{2}$."
Integrales de Línea,Integral de línea en campo escalar,facil,"Para $\vec{r}(t) = \cos t\,\hat{i} + \sin t\,\hat{j}$, $0 \leq t \leq 2\pi$, el valor de $\lVert\vec{r}'(t)\rVert$ es:",$\sin t + \cos t$,$0$,$2$,$1$,D,"$\vec{r}'(t) = -\sin t\,\hat{i} + \cos t\,\hat{j}$, luego $\lVert\vec{r}'(t)\rVert = \sqrt{\sin^2 t + \cos^2 t} = 1$."
Integrales de Línea,Integral de línea en campo escalar,facil,"Si $C$ es el semicírculo superior del círculo unitario ($0 \leq t \leq \pi$), entonces $\int_C 1\,ds$ es:",$\pi$,$2\pi$,$1$,$\frac{\pi}{2}$,A,"En el círculo unitario $ds = dt$, por lo que $\int_0^{\pi} dt = \pi$."
Integrales de Línea,Integral de línea en campo escalar,facil,Una curva $C$ es suave por partes si:,Su parametrización es derivable en todos los puntos sin excepción,Se puede escribir como la unión finita de curvas suaves $C = C_1 \cup C_2 \cup \cdots \cup C_n$,Su curvatura es constante en todo punto,Es cerrada y simple,B,"Una curva suave por partes es la unión finita de curvas suaves, donde el punto final de cada tramo coincide con el inicio del siguiente."
Integrales de Línea,Integral de línea en campo escalar,medio,"Evalúe $\int_C (x+y)\,ds$ donde $C$ es el segmento de $(0,0)$ a $(1,1)$.",$2$,$1$,$\sqrt{2}$,$2\sqrt{2}$,C,"Con $x = t$, $y = t$ y $ds = \sqrt{2}\,dt$: $\int_0^1 2t\sqrt{2}\,dt = \sqrt{2}$."
Integrales de Línea,Integral de línea en campo escalar,medio,"Evalúe $\int_C xy\,ds$ donde $C$ es $x = 2\cos t$, $y = 2\sin t$, $0 \leq t \leq \frac{\pi}{2}$.",$2$,$8$,$\frac{8}{\pi}$,$4$,D,"$ds = 2\,dt$ y $xy = 4\cos t \sin t$. La integral es $8\int_0^{\pi/2} \cos t \sin t\,dt = 4$."
Integrales de Línea,Integral de línea en campo escalar,medio,"Evalúe $\int_C y\,ds$ donde $C$ es el segmento de $(0,0)$ a $(4,3)$.",$\frac{15}{2}$,$12$,$15$,$\frac{9}{2}$,A,"Con $y = 3t$ y $ds = 5\,dt$: $\int_0^1 3t \cdot 5\,dt = \frac{15}{2}$."
Integrales de Línea,Integral de línea en campo escalar,medio,"Para la hélice $x = \cos t$, $y = \sin t$, $z = t$, $0 \leq t \leq 2\pi$, el valor de $\lVert\vec{r}'(t)\rVert$ es:",$1$,$\sqrt{2}$,$\sqrt{3}$,$2$,B,"$\vec{r}'(t) = (-\sin t, \cos t, 1)$, luego $\lVert\vec{r}'(t)\rVert = \sqrt{1 + 1} = \sqrt{2}$."
Integrales de Línea,Integral de línea en campo escalar,medio,"Evalúe $\int_C z\,ds$ donde $C$ es el segmento de $(0,0,0)$ a $(1,1,1)$.",$\frac{1}{2}$,$\sqrt{3}$,$\frac{\sqrt{3}}{2}$,$\frac{3}{2}$,C,"Con $z = t$ y $ds = \sqrt{3}\,dt$: $\sqrt{3}\int_0^1 t\,dt = \frac{\sqrt{3}}{2}$."
Integrales de Línea,Integral de línea en campo escalar,medio,La integral de línea sobre $C = C_1 \cup C_2$ (curva suave por partes) se calcula como:,"$\int_{C_1} f\,ds \cdot \int_{C_2} f\,ds$","$\max\!\left(\int_{C_1} f\,ds,\, \int_{C_2} f\,ds\right)$","$\int_{C_1} f\,ds - \int_{C_2} f\,ds$","$\int_{C_1} f\,ds + \int_{C_2} f\,ds$",D,"Para una curva suave por partes, la integral se calcula sumando las integrales sobre cada tramo suave."
Integrales de Línea,Integral de línea en campo escalar,medio,"Evalúe $\int_C 1\,ds$ donde $C$ es $x = 3\cos t$, $y = 3\sin t$, $0 \leq t \leq \frac{\pi}{2}$.",$\frac{3\pi}{2}$,$3\pi$,$\frac{9\pi}{2}$,$\frac{\pi}{2}$,A,"$ds = 3\,dt$, por lo que $\int_0^{\pi/2} 3\,dt = \frac{3\pi}{2}$ (longitud del cuarto de círculo de radio 3)."
Integrales de Línea,Integral de línea en campo escalar,medio,"Evalúe $\int_C (x^2+y^2)\,ds$ donde $C$ es el círculo unitario completo.",$\pi$,$2\pi$,$4\pi$,$1$,B,"Sobre el círculo unitario $x^2+y^2 = 1$ y $ds = dt$, por lo que $\int_0^{2\pi} 1\,dt = 2\pi$."
Integrales de Línea,Integral de línea en campo escalar,dificil,"Evalúe $\int_C 2x\,ds$ donde $C$ consta de $C_1$: $y = x$ de $(0,0)$ a $(1,1)$, y $C_2$: $x = 1$ de $(1,1)$ a $(1,3)$.",$4$,$\sqrt{2}$,$\sqrt{2} + 4$,$4\sqrt{2}$,C,"En $C_1$: $\int_0^1 2t\sqrt{2}\,dt = \sqrt{2}$. En $C_2$: $\int_1^3 2\,dt = 4$. Total: $\sqrt{2} + 4$."
Integrales de Línea,Integral de línea en campo escalar,dificil,"Evalúe $\int_C y \sin z\,ds$ donde $C$ es la hélice $x = \cos t$, $y = \sin t$, $z = t$, $0 \leq t \leq 2\pi$.",$\pi$,$2\pi$,"$2\sqrt{2}\,\pi$","$\sqrt{2}\,\pi$",D,"Con $y = \sin t$, $z = t$ y $ds = \sqrt{2}\,dt$: $\sqrt{2}\int_0^{2\pi} \sin^2 t\,dt = \sqrt{2}\pi$."
Integrales de Línea,Integral de línea en campo escalar,dificil,"Evalúe $\int_C (2+x^2 y)\,ds$ donde $C$ es la mitad superior del círculo unitario ($0 \leq t \leq \pi$).",$2\pi + \frac{2}{3}$,$2\pi - \frac{2}{3}$,$\pi + \frac{2}{3}$,$2\pi$,A,"$\int_0^{\pi}(2 + \cos^2 t \sin t)\,dt = 2\pi + \left[-\frac{\cos^3 t}{3}\right]_0^{\pi} = 2\pi + \frac{2}{3}$."
Integrales de Línea,Integral de línea en campo escalar,dificil,"Para $\vec{r}(t) = t\,\hat{i} + t^2\,\hat{j} + \frac{2}{3}t^3\,\hat{k}$, $0 \leq t \leq 1$, el valor de $\lVert\vec{r}'(t)\rVert$ es:",$\sqrt{1+4t^2}$,$1 + 2t^2$,$1 + 4t^2 + 4t^4$,$\sqrt{1+2t^2}$,B,"$\vec{r}'(t) = (1, 2t, 2t^2)$, entonces $\lVert\vec{r}'(t)\rVert = \sqrt{1+4t^2+4t^4} = \sqrt{(1+2t^2)^2} = 1+2t^2$."
Integrales de Línea,Integral de línea en campo escalar,dificil,"Evalúe $\int_C (x+y+z)\,ds$ donde $C$ es el segmento de $(1,0,0)$ a $(0,1,1)$.",$\frac{\sqrt{3}}{2}$,$\sqrt{3}$,$3$,$\frac{3\sqrt{3}}{2}$,D,"Con $\vec{r}(t) = (1-t, t, t)$ y $ds = \sqrt{3}\,dt$: $\sqrt{3}\int_0^1 (1+t)\,dt = \frac{3\sqrt{3}}{2}$."
Integrales de Línea,Integral de línea en campo escalar,dificil,"Evalúe $\int_C xy\,ds$ donde $C$ consta de $C_1$: segmento de $(0,0)$ a $(1,0)$, y $C_2$: segmento de $(1,0)$ a $(1,1)$.",$0$,$1$,$\frac{1}{2}$,$\frac{3}{2}$,C,"En $C_1$, $y = 0$ por lo que la integral es $0$. En $C_2$, $x = 1$: $\int_0^1 t\,dt = \frac{1}{2}$. Total: $\frac{1}{2}$."
Integrales de Línea,Integral de línea en campo vectorial,facil,La integral de línea $\int_C \vec{F} \cdot d\vec{r}$ representa físicamente:,El trabajo realizado por $\vec{F}$ a lo largo de $C$,La longitud de la curva $C$,El área encerrada por $C$,La masa de un alambre con forma $C$,A,La integral $\int_C \vec{F} \cdot d\vec{r}$ calcula el trabajo realizado por la fuerza $\vec{F}$ al mover una partícula a lo largo de $C$.
Integrales de Línea,Integral de línea en campo vectorial,facil,"Si $\vec{F}(x,y) = x\,\hat{i} + y\,\hat{j}$ y $\vec{r}(t) = t\,\hat{i} + t\,\hat{j}$, $0 \leq t \leq 1$, entonces $\vec{F}(\vec{r}(t)) \cdot \vec{r}'(t)$ es:",$t$,$2t$,$t^2$,$2t^2$,B,"$\vec{F}(\vec{r}(t)) = (t, t)$ y $\vec{r}'(t) = (1,1)$, producto punto $= t + t = 2t$."
Integrales de Línea,Integral de línea en campo vectorial,facil,"Evalúe $\int_C \vec{F} \cdot d\vec{r}$ con $\vec{F} = y\,\hat{i} + x\,\hat{j}$ y $\vec{r}(t) = t\,\hat{i} + 2t\,\hat{j}$, $0 \leq t \leq 1$.",$1$,$4$,$2$,$3$,C,"$\vec{F}(\vec{r}(t)) \cdot \vec{r}'(t) = 2t(1) + t(2) = 4t$, luego $\int_0^1 4t\,dt = 2$."
Integrales de Línea,Integral de línea en campo vectorial,facil,"La integral $\int_C P\,dx + Q\,dy$ se puede escribir como:","$\int_C (P+Q)\,ds$","$\int_C P \cdot Q\,dt$","$\int_a^b (P+Q)\,dt$","$\int_C \vec{F} \cdot d\vec{r}$ donde $\vec{F} = P\,\hat{i} + Q\,\hat{j}$",D,"La notación $\int_C P\,dx + Q\,dy$ es equivalente a $\int_C \vec{F} \cdot d\vec{r}$ con $\vec{F} = P\,\hat{i} + Q\,\hat{j}$."
Integrales de Línea,Integral de línea en campo vectorial,facil,"Si $\vec{F} = 3\hat{i} + 2\hat{j}$ (constante) y $C$ va de $(0,0)$ a $(1,1)$ por la recta $\vec{r}(t) = (t,t)$, el trabajo es:",$5$,$3$,$2$,$\sqrt{13}$,A,"$\vec{F} \cdot \vec{r}'(t) = 3(1) + 2(1) = 5$, luego $\int_0^1 5\,dt = 5$."
Integrales de Línea,Integral de línea en campo vectorial,facil,El vector tangente unitario $\vec{T}$ de una curva parametrizada por $\vec{r}(t)$ se define como:,$\vec{r}(t)$,$\frac{\vec{r}'(t)}{\lVert\vec{r}'(t)\rVert}$,$\vec{r}'(t) \times \vec{r}''(t)$,$\frac{\vec{r}''(t)}{\lVert\vec{r}''(t)\rVert}$,B,$\vec{T} = \frac{\vec{r}'(t)}{\lVert\vec{r}'(t)\rVert}$ normaliza el vector derivada para obtener dirección tangente unitaria.
Integrales de Línea,Integral de línea en campo vectorial,medio,"Evalúe $\int_C \vec{F} \cdot d\vec{r}$ con $\vec{F} = x^2\,\hat{i} - xy\,\hat{j}$ y $\vec{r}(t) = \cos t\,\hat{i} + \sin t\,\hat{j}$, $0 \leq t \leq \frac{\pi}{2}$.",$\frac{2}{3}$,$-1$,$-\frac{2}{3}$,$\frac{1}{3}$,C,"$\vec{F} \cdot \vec{r}' = -2\cos^2 t \sin t$. Con $u = \cos t$, la integral resulta $-\frac{2}{3}$."
Integrales de Línea,Integral de línea en campo vectorial,medio,"Evalúe $\int_C y\,dx + x\,dy$ donde $C$ es el segmento de $(0,0)$ a $(2,4)$.",$4$,$16$,$2$,$8$,D,"Con $x = 2t$, $y = 4t$: $\int_0^1 (4t \cdot 2 + 2t \cdot 4)\,dt = \int_0^1 16t\,dt = 8$."
Integrales de Línea,Integral de línea en campo vectorial,medio,"Si el trabajo de $\vec{F}$ a lo largo de $C$ es negativo, significa que:",La fuerza actúa en sentido opuesto al desplazamiento en promedio,El campo es conservativo,La curva $C$ es cerrada,El campo tiene magnitud cero en algún punto,A,Un trabajo negativo indica que la componente de la fuerza en la dirección tangente se opone al desplazamiento a lo largo de la curva.
Integrales de Línea,Integral de línea en campo vectorial,medio,"Evalúe $\int_C \vec{F} \cdot d\vec{r}$ con $\vec{F} = y\,\hat{i} + 2x\,\hat{j}$ y $\vec{r}(t) = t\,\hat{i} + t^2\,\hat{j}$, $0 \leq t \leq 1$.",$\frac{3}{5}$,$\frac{5}{3}$,$5$,$\frac{5}{2}$,B,"$\vec{F} \cdot \vec{r}' = t^2 + 4t^2 = 5t^2$, luego $\int_0^1 5t^2\,dt = \frac{5}{3}$."
Integrales de Línea,Integral de línea en campo vectorial,medio,"Si $\vec{F}(x,y,z) = xy\,\hat{i} + yz\,\hat{j} + zx\,\hat{k}$ y $\vec{r}(t) = t\,\hat{i} + t^2\,\hat{j} + t^3\,\hat{k}$, el producto $\vec{F}(\vec{r}(t)) \cdot \vec{r}'(t)$ es:",$t^3 + 2t^6$,$t^3 + 3t^6$,$t^3 + 5t^6$,$3t^3 + 2t^6$,C,"$\vec{F}(\vec{r}(t)) = (t^3, t^5, t^4)$, $\vec{r}'(t) = (1, 2t, 3t^2)$. Producto punto: $t^3 + 2t^6 + 3t^6 = t^3 + 5t^6$."
Integrales de Línea,Integral de línea en campo vectorial,medio,"Evalúe $\int_C x\,dx + y\,dy$ donde $C$ es cualquier curva suave de $(1,0)$ a $(0,1)$.",$1$,$-1$,$\frac{1}{2}$,$0$,D,"$\vec{F} = x\,\hat{i} + y\,\hat{j} = \nabla\!\left(\frac{x^2+y^2}{2}\right)$. La integral es $f(0,1) - f(1,0) = \frac{1}{2} - \frac{1}{2} = 0$."
Integrales de Línea,Integral de línea en campo vectorial,medio,"Evalúe $\int_C 2x\,dx + 3y^2\,dy$ de $(0,0)$ a $(1,2)$ por cualquier trayectoria.",$9$,$5$,$10$,$8$,A,"$\vec{F}$ es conservativo con $f = x^2 + y^3$. La integral es $f(1,2) - f(0,0) = 1 + 8 = 9$."
Integrales de Línea,Integral de línea en campo vectorial,medio,"La integral $\int_C y\,dx + z\,dy + x\,dz$ corresponde a $\int_C \vec{F} \cdot d\vec{r}$ con:","$\vec{F} = x\,\hat{i} + y\,\hat{j} + z\,\hat{k}$","$\vec{F} = y\,\hat{i} + z\,\hat{j} + x\,\hat{k}$","$\vec{F} = z\,\hat{i} + x\,\hat{j} + y\,\hat{k}$",$\vec{F} = (y+z+x)(\hat{i}+\hat{j}+\hat{k})$,B,"En $\int_C P\,dx + Q\,dy + R\,dz$: $P = y$, $Q = z$, $R = x$, por lo que $\vec{F} = y\,\hat{i} + z\,\hat{j} + x\,\hat{k}$."
Integrales de Línea,Integral de línea en campo vectorial,dificil,"Evalúe $\int_C \vec{F} \cdot d\vec{r}$ con $\vec{F} = xy\,\hat{i} + yz\,\hat{j} + zx\,\hat{k}$ y $\vec{r}(t) = t\,\hat{i} + t^2\,\hat{j} + t^3\,\hat{k}$, $0 \leq t \leq 1$.",$\frac{1}{4}$,$\frac{5}{7}$,$\frac{27}{28}$,$1$,C,"$\int_0^1 (t^3 + 5t^6)\,dt = \frac{1}{4} + \frac{5}{7} = \frac{27}{28}$."
Integrales de Línea,Integral de línea en campo vectorial,dificil,"Evalúe $\int_C (x^2-y)\,dx + (y^2+x)\,dy$ donde $C$ es el segmento de $(0,0)$ a $(1,1)$.",$\frac{1}{3}$,$0$,$1$,$\frac{2}{3}$,D,"Con $x = y = t$ y $dx = dy = dt$: $\int_0^1 (t^2 - t + t^2 + t)\,dt = \int_0^1 2t^2\,dt = \frac{2}{3}$."
Integrales de Línea,Integral de línea en campo vectorial,dificil,"El trabajo de $\vec{F}(x,y) = (e^x+y)\,\hat{i} + (x+e^y)\,\hat{j}$ de $(0,0)$ a $(1,1)$ por cualquier curva suave es:",$2e - 1$,$2e$,$2e + 1$,$e - 1$,A,"$\vec{F}$ es conservativo con $f = e^x + xy + e^y$. El trabajo es $f(1,1) - f(0,0) = (2e+1) - 2 = 2e-1$."
Integrales de Línea,Integral de línea en campo vectorial,dificil,"Evalúe $\int_C \vec{F} \cdot d\vec{r}$ con $\vec{F} = (-y)\,\hat{i} + x\,\hat{j}$ y $C$ el círculo unitario en sentido antihorario ($0 \leq t \leq 2\pi$).",$0$,$2\pi$,$\pi$,$-2\pi$,B,"$\vec{F}(\vec{r}(t)) \cdot \vec{r}'(t) = \sin^2 t + \cos^2 t = 1$, luego $\int_0^{2\pi} 1\,dt = 2\pi$."
Integrales de Línea,Integral de línea en campo vectorial,dificil,"Evalúe $\int_C \vec{F} \cdot d\vec{r}$ con $\vec{F} = 2xz\,\hat{i} + z\,\hat{j} + (x^2+y)\,\hat{k}$, de $(1,0,1)$ a $(2,1,3)$.",$12$,$15$,$13$,$14$,D,"$\vec{F}$ es conservativo con $f = x^2 z + yz$. La integral es $f(2,1,3) - f(1,0,1) = 15 - 1 = 14$."
Integrales de Línea,Integral de línea en campo vectorial,dificil,"Evalúe $\int_C \vec{F} \cdot d\vec{r}$ con $\vec{F} = x^2\,\hat{i} + 2xy\,\hat{j}$ donde $C$ va de $(0,0)$ a $(1,1)$ por $y = x^2$.",$\frac{1}{3}$,$\frac{4}{5}$,$\frac{17}{15}$,$\frac{7}{5}$,C,"Con $\vec{r}(t) = (t, t^2)$: $\vec{F} \cdot \vec{r}' = t^2 + 4t^4$. $\int_0^1 (t^2+4t^4)\,dt = \frac{1}{3}+\frac{4}{5} = \frac{17}{15}$."
