capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,medio,"Dado $y'''+2y''-y'+3y=t$, al escribirlo como sistema de primer orden $x_1=y$, $x_2=y'$, $x_3=y''$, el vector $f(t)$ es:","$(0, 0, 1)^T$","$(t, 0, 0)^T$","$(0, 0, t)^T$","$(0, t, 0)^T$",C,"Sólo la última ecuación $x_3'=y'''=t-3x_1+x_2-2x_3$ contiene el término no homogéneo, por lo que $f(t)=(0,0,t)^T$."
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,medio,"Si $A$ y $B$ son matrices diferenciables y $C(t)=A(t)B(t)$, entonces $C'(t)=$",$A'(t)B'(t)$,$A'(t)B(t)-A(t)B'(t)$,$A'(t)B(t)+A(t)B'(t)$,$B'(t)A(t)+B(t)A'(t)$,C,La regla del producto matricial preserva el orden: $C'=A'B+AB'$ (no se pueden conmutar los factores).
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,medio,"Escribiendo $y''-4y=\operatorname{sen}(t)$ como sistema, con $x_1=y$, $x_2=y'$, la representación es $x'=Ax+f(t)$ con:","$A=\begin{pmatrix}0&1\\-4&0\end{pmatrix},\;f=(0,\operatorname{sen}(t))^T$","$A=\begin{pmatrix}0&1\\4&0\end{pmatrix},\;f=(\operatorname{sen}(t),0)^T$","$A=\begin{pmatrix}1&0\\0&4\end{pmatrix},\;f=(0,\operatorname{sen}(t))^T$","$A=\begin{pmatrix}0&1\\4&0\end{pmatrix},\;f=(0,\operatorname{sen}(t))^T$",D,"De $x_2'=y''=4y+\operatorname{sen}(t)=4x_1+\operatorname{sen}(t)$: la matriz tiene segunda fila $(4,0)$ y $f=(0,\operatorname{sen}(t))^T$."
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,medio,"Para el PVI $y'=Ay$, $y(t_0)=y_0$, el teorema de existencia y unicidad garantiza solución única cuando:",$A$ sea invertible en $t_0$,$y_0\neq 0$,$A$ tenga sólo valores propios reales,Las entradas de $A(t)$ sean continuas en un intervalo que contenga $t_0$,D,El teorema requiere continuidad de $A(t)$ (y de $f(t)$ si el sistema no es homogéneo) en un intervalo abierto que contenga $t_0$.
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,dificil,Transforme $y^{(4)}+2y'''-y''+3y=\cos t$ a sistema lineal de primer orden con $x_i=y^{(i-1)}$. El renglón que contiene el término no homogéneo es:,"$x_4'=-3x_1+0\,x_2+x_3-2x_4+\cos t$",$x_4'=3x_1-x_3+2x_4+\cos t$,$x_3'=-3x_1+x_3-2x_4+\cos t$,$x_4'=\cos t - 3x_2 + x_3$,A,"$x_4'=y^{(4)}=\cos t-2y'''+y''-3y=\cos t - 2x_4+x_3-3x_1$, que reordenado da $-3x_1+0x_2+x_3-2x_4+\cos t$."
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,dificil,"Sea $A(t)$ continua en $\mathbb{R}$ y $y'=A(t)y$. Si $y_1(t)$ y $y_2(t)$ son soluciones con $y_1(0)=y_2(0)$, entonces para todo $t\in\mathbb{R}$:",$y_1(t)=y_2(t)+c$ con $c$ constante no nula,$y_1(t)=y_2(t)$,$y_1(t)$ y $y_2(t)$ son linealmente independientes,$y_1(t)=-y_2(t)$,B,"Por el teorema de unicidad, dos soluciones con la misma condición inicial deben coincidir en todo el intervalo donde $A$ es continua."
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,dificil,"Considere $y''+p(t)y'+q(t)y=g(t)$. Al transformarlo con $x_1=y$, $x_2=y'$, la matriz del sistema equivalente es:",$\begin{pmatrix} 0 & 1 \\ -q(t) & -p(t) \end{pmatrix}$,$\begin{pmatrix} 1 & 0 \\ -p(t) & -q(t) \end{pmatrix}$,$\begin{pmatrix} 0 & 1 \\ q(t) & p(t) \end{pmatrix}$,$\begin{pmatrix} -p(t) & 1 \\ -q(t) & 0 \end{pmatrix}$,A,"De $x_2'=y''=g(t)-p(t)y'-q(t)y=g(t)-p(t)x_2-q(t)x_1$ se obtiene la segunda fila $(-q(t),-p(t))$ de $A$."
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,dificil,"Si $F(t)$ satisface $F'(t)=A(t)F(t)$ con $A$ continua y $F(t_0)$ invertible, entonces $F(t)$ es invertible:",Sólo en $t_0$,Para todo $t$ donde $A$ es continua,Sólo si $A$ es constante,Únicamente si $\det A(t)\neq 0$,B,"La fórmula de Abel-Liouville implica que $\det F(t)$ no se anula si no se anulaba inicialmente, mientras $A$ sea continua."
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,dificil,Sea $B(t)=\begin{pmatrix} e^{2t} & t \\ 1 & \cos t \end{pmatrix}$. El valor de $\dfrac{d}{dt}\det B(t)$ en $t=0$ es:,$3$,$-1$,$1$,$2$,C,"$\det B(t)=e^{2t}\cos t - t$, luego $\frac{d}{dt}\det B=2e^{2t}\cos t-e^{2t}\operatorname{sen}(t)-1$; evaluando en $0$: $2-0-1=1$."
Sistemas de Ecuaciones Diferenciales,Sistemas lineales de primer orden,dificil,El sistema $\begin{cases} x'=y \\ y'=-x+u(t) \end{cases}$ se obtiene al transformar:,$y''+u(t)=0$,$y''-y=u(t)$,$y''+y'=u(t)$,$y''+y=u(t)$,D,"Tomando $y=x$ y $y'=x'$ se tiene $y''=-x+u(t)=-y+u(t)$, es decir $y''+y=u(t)$."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,facil,"El principio de superposición para $x'=Ax$ establece que si $x_1$ y $x_2$ son soluciones, entonces $c_1 x_1+c_2 x_2$:",Es también solución,Es solución sólo si $c_1+c_2=1$,Es solución sólo si $c_1=c_2$,No es solución en general,A,La linealidad de $\frac{d}{dt}$ y de $A$ garantizan que combinaciones lineales de soluciones de un sistema homogéneo son soluciones.
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,facil,"¿Qué define el Wronskiano de $n$ soluciones vectoriales $x_1(t),\dots,x_n(t)$?",La norma euclidiana de $x_1(t)+\dots+x_n(t)$,$W(t)=\det[x_1(t)\;x_2(t)\;\cdots\;x_n(t)]$,$\sum x_i\cdot x_i$,$W(t)=x_1(t)+\dots+x_n(t)$,B,El Wronskiano es el determinante de la matriz cuyas columnas son las soluciones vectoriales.
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,facil,"Si el Wronskiano de un conjunto de soluciones es cero en un punto $t_0$, entonces:",Las soluciones son linealmente independientes sólo en $t_0$,Las soluciones son linealmente independientes en todo el intervalo,Las soluciones son linealmente dependientes en todo el intervalo,No se puede concluir nada,C,"Para soluciones del mismo sistema lineal, $W$ es idénticamente cero o nunca cero; cero en un punto implica dependencia en todo el intervalo."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,facil,La solución general de un sistema lineal homogéneo $x'=Ax$ de tamaño $n$ es:,$x(t)=c_1 x_1(t)$ para alguna solución $x_1$,$x(t)=c_1 x_1 + \dots + c_{n-1} x_{n-1}$,$x(t)=c_1 x_1 \cdot x_2 \cdots x_n$,$x(t)=c_1 x_1(t)+c_2 x_2(t)+\dots+c_n x_n(t)$ con $\{x_i\}$ linealmente independientes,D,"Se necesitan exactamente $n$ soluciones linealmente independientes, y la solución general es su combinación lineal."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,facil,Un conjunto fundamental de soluciones de un sistema $n\times n$ debe tener:,$2n$ soluciones,$n-1$ soluciones,Exactamente $n$ soluciones linealmente independientes,Cualquier número mientras sean no nulas,C,"Por ser un sistema lineal de dimensión $n$, el espacio de soluciones tiene dimensión $n$ y una base tiene $n$ elementos."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,facil,"Para el sistema $x'=Ax+f(t)$, si $x_h$ es solución general homogénea y $x_p$ una particular, la solución general es:",$x=x_h\cdot x_p$,$x=x_h-x_p$,$x=x_p$ únicamente,$x=x_h+x_p$,D,"Para sistemas lineales no homogéneos, la solución general es la suma de la homogénea y una particular (Teorema 4)."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,medio,Calcule el Wronskiano de $x_1(t)=\begin{pmatrix} e^t \\ e^t \end{pmatrix}$ y $x_2(t)=\begin{pmatrix} e^{-t} \\ -e^{-t} \end{pmatrix}$.,$-2$,$0$,$2$,$-2e^{2t}$,A,$W=\det\begin{pmatrix}e^t & e^{-t}\\ e^t & -e^{-t}\end{pmatrix}=-e^t e^{-t}-e^t e^{-t}=-2$.
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,medio,¿Cuál de los siguientes es un conjunto de soluciones linealmente independiente de $x'=Ax$ si $A=\begin{pmatrix}1&0\\0&2\end{pmatrix}$?,"$\{(e^t,0)^T,\,(0,e^{2t})^T\}$","$\{(e^t,0)^T,\,(2e^t,0)^T\}$","$\{(e^{2t},e^{2t})^T,\,(2e^{2t},2e^{2t})^T\}$","$\{(e^t,e^{2t})^T\}$",A,"Como $A$ es diagonal, las soluciones en la dirección de cada eje son independientes: $(e^t,0)^T$ y $(0,e^{2t})^T$."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,medio,"Sean $x_1$ y $x_2$ soluciones del sistema $x'=Ax$, y $A$ una matriz constante. ¿Cuál afirmación es correcta?",$x_1\cdot x_2$ es solución,$3x_1-5x_2$ es solución,$x_1^2$ es solución,$x_1/x_2$ es solución,B,"Por superposición, toda combinación lineal de soluciones homogéneas es solución; productos o cocientes no lo son en general."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,medio,"Si $x_p$ es una solución particular de $x'=Ax+f(t)$ y $x_1$ solución de $x'=Ax$, entonces $x_1+x_p$:",No es solución del sistema no homogéneo,Es solución de $x'=Ax+f(t)$,Es solución sólo si $x_1=0$,Es solución de $x'=Ax-f(t)$,B,"$(x_1+x_p)'=Ax_1+Ax_p+f=A(x_1+x_p)+f$, luego la suma es solución del sistema no homogéneo."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,medio,"¿Cuál es la solución de $x'=Ax$, $x(0)=x_0$, con $A=\begin{pmatrix}3&-2&0\\-1&3&-2\\0&-1&3\end{pmatrix}$, $x_0=(0,0,0)^T$?",$x(t)=x_0 e^{3t}$,"$x(t)=(e^{3t},0,0)^T$",$x(t)\equiv 0$,$x(t)$ depende de $t$ no trivialmente,C,"Por el teorema de unicidad, con condición inicial nula la única solución es la trivial $x(t)\equiv 0$."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,medio,"Sean $x_1(t)=(e^{2t},e^{2t})^T$ y $x_2(t)=(e^{-t},-2e^{-t})^T$ soluciones de $x'=Ax$. Su Wronskiano es:",$-3$,$3e^{3t}$,$-3e^t$,$3e^t$,C,$W=\det\begin{pmatrix}e^{2t}&e^{-t}\\ e^{2t}&-2e^{-t}\end{pmatrix}=-2e^{2t}e^{-t}-e^{2t}e^{-t}=-3e^t$.
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,medio,"Para $x'=Ax$, si $\{x_1,x_2\}$ es conjunto fundamental, entonces la matriz $X(t)=[x_1\;x_2]$ cumple:",$X(t)=A$,$X'(t)=X(t)A$,$X'(t)=A\cdot X(t)^{-1}$,$X'(t)=AX(t)$,D,"Cada columna satisface $x_i'=Ax_i$, por lo que la matriz formada por ellas cumple $X'=AX$."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,medio,"Si $W(t)$ es el Wronskiano de soluciones de $x'=Ax$ con $A$ constante, entonces:",$W(t)$ depende del valor inicial,$W(t)$ puede anularse en puntos aislados,$W(t)$ es constante,$W(t)=W(0)e^{(\operatorname{tr}A)t}$,D,"La fórmula de Abel-Liouville da $W(t)=W(0)\exp\!\left(\int_0^t \operatorname{tr} A\,ds\right)=W(0)e^{(\operatorname{tr}A)t}$ si $A$ es constante."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,dificil,"Sean $x_1(t)$, $x_2(t)$ soluciones de $x'=A(t)x$ con $A$ continua. Si $\{x_1(t_0),x_2(t_0)\}$ son linealmente dependientes como vectores, entonces:",$x_1(t)$ y $x_2(t)$ son linealmente dependientes para todo $t$,Sólo son dependientes en $t_0$,Dependen en un entorno de $t_0$ pero no globalmente,La afirmación es falsa en general,A,"Si $W(t_0)=0$, por el Teorema 2 el Wronskiano es idénticamente cero, así que son dependientes para todo $t$ del intervalo."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,dificil,"Considere $x'=Ax$ con $A=\begin{pmatrix}3&-2&0\\-1&3&-2\\0&-1&3\end{pmatrix}$ y soluciones $x_1=\begin{pmatrix}\sqrt{2}\\2\\\sqrt{2}\end{pmatrix}e^{(3+\sqrt{2})t}$, $x_2=\begin{pmatrix}-\sqrt{2}\\2\\-\sqrt{2}\end{pmatrix}e^{(3-\sqrt{2})t}$, $x_3=\begin{pmatrix}1\\0\\-1\end{pmatrix}e^{3t}$. La solución general es:",$c_1 x_1 x_2 + c_3 x_3$,$c_1 x_1 + c_2 x_2 + c_3 x_3$,$x_1+x_2+x_3$ únicamente,$c_1 x_1$ únicamente si $c_2=c_3=0$,B,"Al ser $n=3$ soluciones linealmente independientes de un sistema $3\times 3$, la solución general es su combinación lineal $c_1 x_1+c_2 x_2+c_3 x_3$."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,dificil,"Sea $W(t)$ el Wronskiano de $x_1,x_2$, soluciones de $x'=A(t)x$ con $\operatorname{tr}A(t)=2t$. Si $W(0)=3$, entonces $W(1)=$",$3e$,$3e^2$,$3$,$e^2$,A,"Por Abel, $W(1)=W(0)\exp\!\left(\int_0^1 2s\,ds\right)=3e^{1}=3e$."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,dificil,"Si $x_p^{(1)}$ es solución particular de $x'=Ax+f_1(t)$ y $x_p^{(2)}$ lo es de $x'=Ax+f_2(t)$, entonces $x_p^{(1)}+x_p^{(2)}$ es solución particular de:",$x'=2Ax+f_1+f_2$,$x'=Ax+f_1+f_2$,$x'=Ax+f_1 f_2$,$x'=Ax+f_1-f_2$,B,"Derivando: $(x_p^{(1)}+x_p^{(2)})'=A(x_p^{(1)}+x_p^{(2)})+f_1+f_2$, lo que es el principio de superposición para no homogéneos."
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,dificil,"Sean $x_1=(e^t,2e^t)^T$, $x_2=(te^t,(2t+1)e^t)^T$ soluciones de un sistema. Su Wronskiano es:",$0$,$2e^{2t}$,$e^{2t}$,$te^{2t}$,C,$W=\det\begin{pmatrix}e^t&te^t\\2e^t&(2t+1)e^t\end{pmatrix}=e^t(2t+1)e^t-te^t\cdot 2e^t=(2t+1-2t)e^{2t}=e^{2t}$.
Sistemas de Ecuaciones Diferenciales,Soluciones de un sistema lineal,dificil,"En un sistema lineal no homogéneo $x'=Ax+f(t)$, la diferencia de dos soluciones particulares distintas es:",Siempre cero,Solución particular del mismo sistema,Solución de $x'=Ax+2f(t)$,Solución del sistema homogéneo $x'=Ax$,D,"Si $x_p^{(1)},x_p^{(2)}$ son particulares, entonces $(x_p^{(1)}-x_p^{(2)})'=A(x_p^{(1)}-x_p^{(2)})$, es solución homogénea."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,facil,Un valor propio $\lambda$ de $A$ satisface:,$\det(A-\lambda I)=0$,$\det(A)=\lambda$,$A\lambda=I$,$\lambda = \operatorname{tr}(A)$,A,"Por definición, $\lambda$ es valor propio cuando el polinomio característico $\det(A-\lambda I)$ se anula."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,facil,"Si $v$ es un vector propio de $A$ asociado a $\lambda$, entonces:",$Av=v/\lambda$,$Av=\lambda v$ con $v\neq 0$,$Av=\lambda$,$Av=0$,B,Un vector propio es por definición un vector no nulo que cumple $Av=\lambda v$.
Sistemas de Ecuaciones Diferenciales,Método de valores propios,facil,"Para el sistema $x'=Ax$, si $\lambda$ es valor propio de $A$ con vector propio $v$, entonces una solución es:",$x(t)=\lambda e^{vt}$,$x(t)=v+\lambda t$,$x(t)=v e^{\lambda t}$,"$x(t)=\lambda t\,v$",C,"Sustituyendo en $x'=Ax$: $\lambda v e^{\lambda t}=A v e^{\lambda t}=\lambda v e^{\lambda t}$, lo que verifica la solución."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,facil,¿Cuántos valores propios (contados con multiplicidad) tiene una matriz $n\times n$ sobre $\mathbb{C}$?,$1$,$n-1$,$2n$,$n$,D,"El polinomio característico tiene grado $n$, y sobre $\mathbb{C}$ posee exactamente $n$ raíces contadas con multiplicidad."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,facil,"Si $A$ tiene valor propio complejo $\lambda=a+bi$ con vector $v=u+iw$, entonces las soluciones reales son:","$e^{at}u,\; e^{at}w$","$e^{bt}u,\;e^{bt}w$","$e^{at}(u\cos bt - w\operatorname{sen} bt),\; e^{at}(u\operatorname{sen} bt + w\cos bt)$","$e^{at}\cos bt,\;e^{at}\operatorname{sen} bt$",C,Expandiendo $ve^{\lambda t}=(u+iw)e^{at}(\cos bt+i\operatorname{sen}bt)$ y separando partes real e imaginaria.
Sistemas de Ecuaciones Diferenciales,Método de valores propios,facil,"Para una matriz $2\times 2$ con valor propio $\lambda$ doble y un solo vector propio linealmente independiente $v_1$, una segunda solución se busca de la forma:",$v_1 e^{\lambda t}+v_2 e^{\lambda t}$,$v_1 t^2 e^{\lambda t}$,$v_1 t\cos(\lambda t)$,$(v_1 t+v_2)e^{\lambda t}$,D,"Cuando $A$ es defectiva, la segunda solución linealmente independiente tiene la forma $(v_1 t+v_2)e^{\lambda t}$ con $(A-\lambda I)v_2=v_1$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,medio,Los valores propios de $A=\begin{pmatrix}4&2\\3&-1\end{pmatrix}$ son:,"$\lambda_1=-2,\;\lambda_2=5$","$\lambda_1=2,\;\lambda_2=-5$","$\lambda_1=3,\;\lambda_2=0$","$\lambda_1=4,\;\lambda_2=-1$",A,"$\det(A-\lambda I)=(4-\lambda)(-1-\lambda)-6=\lambda^2-3\lambda-10=(\lambda-5)(\lambda+2)$, raíces $5$ y $-2$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,medio,Un vector propio asociado a $\lambda=5$ en $A=\begin{pmatrix}4&2\\3&-1\end{pmatrix}$ es:,"$(2,1)^T$","$(1,2)^T$","$(1,-1)^T$","$(2,-1)^T$",A,"$(A-5I)v=0$ da $\begin{pmatrix}-1&2\\3&-6\end{pmatrix}v=0$, es decir $-v_1+2v_2=0$, con solución $(2,1)^T$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,medio,Valores propios de $A=\begin{pmatrix}4&-3\\3&4\end{pmatrix}$:,$4\pm 3$,$4\pm 3i$,$3\pm 4i$,$\pm 5i$,B,"$\det(A-\lambda I)=(4-\lambda)^2+9=0$, luego $\lambda-4=\pm 3i$, $\lambda=4\pm 3i$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,medio,"Para $x'=Ax$ con $A=\begin{pmatrix}4&-3\\3&4\end{pmatrix}$, ¿cuál es una forma de la solución general real?",$c_1 e^{4t}+c_2 e^{-4t}$,$e^{4t}\left[c_1\!\begin{pmatrix}\cos 3t\\-\operatorname{sen} 3t\end{pmatrix}+c_2\!\begin{pmatrix}\operatorname{sen} 3t\\ \cos 3t\end{pmatrix}\right]$,$c_1 e^{3t}+c_2 e^{-3t}$,$e^{3t}\begin{pmatrix}\cos 4t\\ \operatorname{sen} 4t\end{pmatrix}$,B,"Con vector propio $(1,-i)^T$ asociado a $4+3i$, al separar partes real e imaginaria aparecen las soluciones reales con factor $e^{4t}$ y rotación a frecuencia $3$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,medio,Para $A=\begin{pmatrix}1&-3\\3&7\end{pmatrix}$ se obtiene $\lambda=4$ doble. Un vector propio es:,"$(1,0)^T$","$(1,1)^T$","$(1,-1)^T$","$(-1,-3)^T$",C,"$(A-4I)v=\begin{pmatrix}-3&-3\\3&3\end{pmatrix}v=0$ da $v_1+v_2=0$, por ejemplo $(1,-1)^T$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,medio,"Para $A=\begin{pmatrix}1&-3\\3&7\end{pmatrix}$ ($\lambda=4$ doble, $v_1=(1,-1)^T$), el vector propio generalizado $v_2$ satisface $(A-4I)v_2=v_1$. Un posible $v_2$ es:","$(0,-1)^T$","$(1,0)^T$","$(-1/3, 0)^T$","$(-1,3)^T$",C,"$(A-4I)v_2=\begin{pmatrix}-3&-3\\3&3\end{pmatrix}v_2=(1,-1)^T$ da $-3a-3b=1$. Con $b=0$: $a=-1/3$, así $v_2=(-1/3,0)^T$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,medio,"Si $\lambda=0$ es valor propio simple de $A$ con vector propio $v$, una solución de $x'=Ax$ es:",$x(t)=0$,"$x(t)=v\,e^{t}$",$x(t)=tv$,$x(t)=v$ (constante),D,"$ve^{\lambda t}=ve^{0}=v$, que es constante y satisface $x'=0=Av$ porque $Av=0$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,medio,La suma de los valores propios de una matriz es igual a:,Su determinante,Su rango,Cero siempre,Su traza,D,"Por teoría: $\sum \lambda_i = \operatorname{tr}(A)$, mientras que $\prod \lambda_i=\det(A)$."
Sistemas de Ecuaciones Diferenciales,Método de valores propios,dificil,"Para $A=\begin{pmatrix}0&1&1\\1&0&1\\1&1&0\end{pmatrix}$, los valores propios son:","$\lambda=2$ simple, $\lambda=-1$ doble",$\lambda=1$ triple,"$\lambda=0$ simple, $\lambda=\pm 1$","$\lambda=3,\;\lambda=0$ doble",A,"$\det(A-\lambda I)=-\lambda^3+3\lambda+2=-(\lambda-2)(\lambda+1)^2$, así $\lambda=2$ simple y $\lambda=-1$ doble."
