capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Derivadas,Definición y notación de la derivada,medio,"Usando la definición con conjugado, la derivada de $f(x)=\sqrt{x}$ es:",$\dfrac{1}{x}$,$\sqrt{x}$,$\dfrac{1}{2\sqrt{x}}$,$2\sqrt{x}$,C,Multiplicando el cociente incremental por $\dfrac{\sqrt{x+h}+\sqrt{x}}{\sqrt{x+h}+\sqrt{x}}$ se obtiene $\dfrac{1}{\sqrt{x+h}+\sqrt{x}}\to \dfrac{1}{2\sqrt{x}}$.
Derivadas,Definición y notación de la derivada,medio,¿Cuál de las siguientes igualdades es correcta para $y=f(x)$?,$\dfrac{dy}{dx}=y$,"$f'(x)=\int f(x)\,dx$",$\dfrac{dy}{dx}=f(x)$,$\dfrac{dy}{dx}=f'(x)$,D,La notación de Leibniz $\dfrac{dy}{dx}$ y la de Lagrange $f'(x)$ denotan la misma derivada.
Derivadas,Definición y notación de la derivada,medio,"Si $f(x)=2x^2+3x-5$, $f'(1)$ es:",$7$,$5$,$-5$,$0$,A,"$f'(x)=4x+3$, por lo tanto $f'(1)=4+3=7$."
Derivadas,Definición y notación de la derivada,medio,"Si una partícula tiene posición $s(t)=t^2$ metros, ¿qué representa $s'(3)$?",La posición en $t=3$.,La velocidad instantánea en $t=3$.,La aceleración en $t=3$.,La distancia total recorrida hasta $t=3$.,B,La derivada de la posición respecto al tiempo es la velocidad instantánea.
Derivadas,Definición y notación de la derivada,dificil,"Usando definición, la derivada de $f(x)=\dfrac{1}{x^2}$ es:",$\dfrac{1}{x^3}$,$-\dfrac{1}{x^3}$,$-\dfrac{2}{x^3}$,$\dfrac{2}{x^3}$,C,$\dfrac{1/(x+h)^2-1/x^2}{h}=\dfrac{-(2x+h)}{x^2(x+h)^2}\to -\dfrac{2}{x^3}$ cuando $h\to 0$.
Derivadas,Definición y notación de la derivada,dificil,La ecuación de la recta tangente a $f(x)=x^2$ en $x=1$ es:,$y=x$,$y=x-1$,$y=2x$,$y=2x-1$,D,$f(1)=1$ y $f'(1)=2$; la recta es $y-1=2(x-1)\Rightarrow y=2x-1$.
Derivadas,Definición y notación de la derivada,dificil,Al aplicar la definición a $f(x)=\sqrt{x+1}$ se obtiene $f'(x)=$:,$\dfrac{1}{2\sqrt{x+1}}$,$\dfrac{1}{\sqrt{x+1}}$,$\dfrac{1}{2(x+1)}$,$\sqrt{x+1}$,A,"Usando conjugado, $\dfrac{\sqrt{x+h+1}-\sqrt{x+1}}{h}\to \dfrac{1}{2\sqrt{x+1}}$."
Derivadas,Definición y notación de la derivada,dificil,"Si $f(x)=\dfrac{1}{\sqrt{x}}$, usando la definición $f'(x)$ es:",$\dfrac{1}{2x\sqrt{x}}$,$-\dfrac{1}{2x\sqrt{x}}$,$-\dfrac{1}{\sqrt{x}}$,$\dfrac{1}{\sqrt{x^3}}$,B,$f(x)=x^{-1/2}$; aplicando la regla (o la definición) resulta $f'(x)=-\tfrac{1}{2}x^{-3/2}=-\dfrac{1}{2x\sqrt{x}}$.
Derivadas,Definición y notación de la derivada,dificil,"Dada $f(x)=x^2-4x+3$, la pendiente de la tangente en la mayor raíz positiva de $f$ es:",$-2$,$0$,$2$,$4$,C,"Las raíces son $x=1$ y $x=3$; la mayor es $3$. Como $f'(x)=2x-4$, $f'(3)=2$."
Derivadas,Definición y notación de la derivada,dificil,"Si $f'(a)$ no existe pero $f$ es continua en $a$, en $x=a$ la gráfica puede presentar:",Una asíntota vertical.,Un máximo absoluto siempre.,Simetría respecto al eje $y$.,Un punto anguloso o una tangente vertical.,D,"La no existencia de $f'(a)$ con $f$ continua corresponde a picos, tangentes verticales o cambios bruscos de pendiente."
Derivadas,Derivabilidad,facil,"Si $f$ es derivable en $a$, entonces $f$ es:",Continua en $a$,Constante en un entorno de $a$,Discontinua en $a$,No acotada cerca de $a$,A,"Derivabilidad implica continuidad: si existe $f'(a)$, entonces $\lim_{x\to a}f(x)=f(a)$."
Derivadas,Derivabilidad,facil,"Si $f$ es continua en $a$, necesariamente $f$:",Es derivable en $a$,Puede no ser derivable en $a$,Tiene derivada $0$ en $a$,Es lineal en $a$,B,La continuidad no implica derivabilidad; por ejemplo $f(x)=\lvert x\rvert$ es continua en $0$ pero no derivable.
Derivadas,Derivabilidad,facil,La función $f(x)=\lvert x \rvert$ no es derivable en:,$x=1$,$x=-1$,$x=0$,Todo $\mathbb{R}$,C,"En $x=0$ las derivadas laterales son $-1$ (izq.) y $1$ (der.), por lo tanto $f'(0)$ no existe."
Derivadas,Derivabilidad,facil,"Las derivadas laterales de $f(x)=\lvert x \rvert$ en $x=0$ son respectivamente (izquierda, derecha):",$0$ y $0$,$1$ y $1$,$2$ y $-2$,$-1$ y $1$,D,"Para $x<0$, $f(x)=-x$ con derivada $-1$; para $x>0$, $f(x)=x$ con derivada $1$."
Derivadas,Derivabilidad,facil,"Si $\lim_{h\to 0^+}\dfrac{f(a+h)-f(a)}{h}\ne \lim_{h\to 0^-}\dfrac{f(a+h)-f(a)}{h}$, en $x=a$:",$f$ no es derivable,$f$ es derivable con valor la diferencia de ambos límites,$f$ es lineal,$f$ tiene un máximo absoluto,A,"Para que $f'(a)$ exista, ambas derivadas laterales deben coincidir."
Derivadas,Derivabilidad,facil,Una función derivable en todo $\mathbb{R}$ debe ser:,Polinómica,Continua en $\mathbb{R}$,Estrictamente creciente,Acotada,B,Derivabilidad en todo punto implica continuidad en todo punto.
Derivadas,Derivabilidad,medio,"Para $f(x)=\sqrt[3]{x}$, en $x=0$:",$f'(0)=0$,$f'(0)=1$,$f'(0)$ no existe (tangente vertical),$f'(0)=-1$,C,$f'(x)=\dfrac{1}{3x^{2/3}}\to +\infty$ cuando $x\to 0$; la tangente es vertical y $f'(0)$ no es finita.
Derivadas,Derivabilidad,medio,Sea $f(x)=\begin{cases}x^2 & x<1 \\ 2x-1 & x\ge 1\end{cases}$. ¿Es derivable en $x=1$?,"No, es discontinua","Sí, con $f'(1)=0$","Sí, con $f'(1)=1$","Sí, con $f'(1)=2$",D,"Ambas ramas valen $1$ en $x=1$ (continua) y las derivadas laterales valen $2(1)=2$ y $2$, por lo tanto $f'(1)=2$."
Derivadas,Derivabilidad,medio,Sea $f(x)=\begin{cases} x^2 & x\le 1 \\ ax+b & x>1 \end{cases}$. Para que sea derivable en $x=1$:,"$a=2,\ b=-1$","$a=1,\ b=0$","$a=-2,\ b=3$","$a=2,\ b=1$",A,"Continuidad: $1=a+b$. Derivabilidad: $2=a$. De aquí $a=2,\ b=-1$."
Derivadas,Derivabilidad,medio,La función $f(x)=\lvert x-3 \rvert$ no es derivable en:,$x=0$,$x=3$,$x=-3$,En todo $\mathbb{R}$,B,"El pico del valor absoluto se produce donde el argumento se anula, es decir $x=3$."
Derivadas,Derivabilidad,medio,"Si $f$ tiene una discontinuidad en $a$, entonces $f$:",Es derivable en $a$,Tiene derivada lateral derecha finita,NO es derivable en $a$,Tiene derivada $+\infty$,C,"Derivabilidad implica continuidad; por contrarrecíproco, una discontinuidad impide la derivabilidad."
Derivadas,Derivabilidad,medio,"Si la gráfica de $f$ tiene una tangente vertical en $x=a$, eso significa que:",$f'(a)=0$,$f(a)$ no existe,$f$ no es continua en $a$,$f'(a)$ no existe aunque $f$ puede ser continua en $a$,D,La tangente vertical aparece cuando las derivadas laterales divergen a $\pm\infty$; la derivada no existe pero la función puede ser continua.
Derivadas,Derivabilidad,medio,"Si $f(x)=x\lvert x \rvert$, entonces $f'(0)$:",Existe y vale $0$,No existe,Vale $1$,Vale $-1$,A,Para $x\ge 0$ es $x^2$ con derivada $2x$; para $x<0$ es $-x^2$ con derivada $-2x$. Ambas valen $0$ en $x=0$.
Derivadas,Derivabilidad,medio,Sea $f(x)=\lvert x^2 - 4\rvert$. El conjunto de puntos donde $f$ NO es derivable es:,$\{0\}$,"$\{-2,\ 2\}$","$\{-2,\ 0,\ 2\}$",$\emptyset$,B,"Los picos del valor absoluto ocurren donde $x^2-4=0$, es decir $x=\pm 2$."
Derivadas,Derivabilidad,dificil,Sea $f(x)=\begin{cases} \sin x & x<0 \\ x+\cos x - 1 & x\ge 0\end{cases}$. En $x=0$:,No es continua,Es derivable con $f'(0)=0$,Es derivable con $f'(0)=1$,Es derivable con $f'(0)=2$,C,"Continuidad: ambas ramas valen $0$. Derivadas laterales: $\cos 0=1$ y $1-\sin 0=1$. Coinciden, así que $f'(0)=1$."
Derivadas,Derivabilidad,dificil,Sea $f(x)=\lvert x \rvert \cdot x^2$. Entonces $f'(0)$:,No existe,Vale $1$,Vale $2$,Vale $0$,D,"Para $x\ge 0$, $f=x^3\Rightarrow f'(0^+)=0$. Para $x<0$, $f=-x^3\Rightarrow f'(0^-)=0$. Derivable con valor $0$."
Derivadas,Derivabilidad,dificil,La función $f(x)=\begin{cases}x\sin(1/x) & x\ne 0 \\ 0 & x=0\end{cases}$ en $x=0$ es:,Continua pero no derivable,Derivable con $f'(0)=0$,Derivable con $f'(0)=1$,Discontinua,A,"Es continua porque $\lvert x\sin(1/x)\rvert\le \lvert x\rvert\to 0$, pero el cociente incremental $\sin(1/h)$ no tiene límite."
Derivadas,Derivabilidad,dificil,"Sea $f(x)=\begin{cases}x^2\sin(1/x) & x\ne 0 \\ 0 & x=0\end{cases}$. En $x=0$, $f$:",No es continua,Es derivable y $f'(0)=0$,Es derivable y $f'(0)=1$,No es derivable,B,"El cociente incremental es $h\sin(1/h)\to 0$, por el teorema del emparedado. Luego $f'(0)=0$."
Derivadas,Derivabilidad,dificil,¿Cuál de las siguientes afirmaciones es verdadera?,Toda función continua es derivable.,"Si $f'(a)$ existe, $f$ tiene un extremo local en $a$.","Si $f$ es derivable en $a$, entonces $f$ es continua en $a$.","Si $f$ es continua en $a$ con $f(a)\ne 0$, entonces $f$ es derivable en $a$.",C,La derivabilidad en un punto implica continuidad en ese punto. Las otras afirmaciones son falsas.
Derivadas,Derivabilidad,dificil,La función $f(x)=\sqrt{\lvert x\rvert}$ en $x=0$ presenta:,Tangente horizontal,Derivada igual a $0$,Punto anguloso con pendientes finitas distintas,Tangente vertical (cúspide),D,"Las derivadas laterales son $-\infty$ y $+\infty$, generando una cúspide con tangente vertical en $x=0$."
Derivadas,Reglas de derivación,facil,Derivada de $f(x)=x^{7}$:,$7x^{6}$,$6x^{7}$,$7x^{7}$,$x^{6}$,A,"Regla de la potencia: $(x^{n})' = nx^{n-1}$, con $n=7$."
Derivadas,Reglas de derivación,facil,Derivada de $f(x)=5x^{3}-2x$:,$5x^{2}-2$,$15x^{2}-2$,$15x^{3}-2$,$15x^{2}$,B,Aplicando regla de la potencia término a término: $(5x^{3})'=15x^{2}$ y $(-2x)'=-2$.
Derivadas,Reglas de derivación,facil,Derivada de $f(x)=\sqrt{x}$:,$\dfrac{\sqrt{x}}{2}$,$\dfrac{1}{\sqrt{x}}$,$\dfrac{1}{2\sqrt{x}}$,$2\sqrt{x}$,C,$f(x)=x^{1/2}\Rightarrow f'(x)=\tfrac{1}{2}x^{-1/2}=\dfrac{1}{2\sqrt{x}}$.
Derivadas,Reglas de derivación,facil,Derivada de $f(x)=\dfrac{1}{x^{3}}$:,$-\dfrac{1}{3x^{4}}$,$\dfrac{3}{x^{4}}$,$-\dfrac{1}{x^{4}}$,$-\dfrac{3}{x^{4}}$,D,$f(x)=x^{-3}\Rightarrow f'(x)=-3x^{-4}=-\dfrac{3}{x^{4}}$.
Derivadas,Reglas de derivación,facil,Derivada de $f(x)=3$:,$0$,$3$,$1$,$3x$,A,La derivada de una función constante es cero.
Derivadas,Reglas de derivación,facil,La regla del producto establece que $(fg)'$ es igual a:,$f'g'$,$f'g+fg'$,$fg-f'g'$,$(f+g)'$,B,Regla del producto: $(fg)'=f'g+fg'$.
Derivadas,Reglas de derivación,medio,Derivada de $f(x)=(2x+1)(x-3)$:,$2x-3$,$4x+3$,$4x-5$,$2x^{2}-5x-3$,C,Por producto: $(2)(x-3)+(2x+1)(1)=2x-6+2x+1=4x-5$.
Derivadas,Reglas de derivación,medio,Derivada de $f(x)=\dfrac{x^{2}+1}{x}$:,$2x$,$\dfrac{2x}{x^{2}}$,$\dfrac{x^{2}+1}{x^{2}}$,$1-\dfrac{1}{x^{2}}$,D,"Reescribiendo $f(x)=x+\tfrac{1}{x}$, se tiene $f'(x)=1-\dfrac{1}{x^{2}}$."
Derivadas,Reglas de derivación,medio,Derivada de $f(x)=x^{3}e^{x}$:,$x^{2}e^{x}(3+x)$,$3x^{2}e^{x}$,$x^{3}e^{x}$,$e^{x}(3x^{2}-x^{3})$,A,Producto: $3x^{2}e^{x}+x^{3}e^{x}=x^{2}e^{x}(3+x)$.
Derivadas,Reglas de derivación,medio,Derivada de $f(x)=\dfrac{x}{x+1}$:,$1$,$\dfrac{1}{(x+1)^{2}}$,$\dfrac{x}{(x+1)^{2}}$,$-\dfrac{1}{(x+1)^{2}}$,B,Cociente: $\dfrac{(1)(x+1)-x(1)}{(x+1)^{2}}=\dfrac{1}{(x+1)^{2}}$.
Derivadas,Reglas de derivación,medio,Derivada de $f(x)=4x^{3/2}$:,$4\sqrt{x}$,$\tfrac{3}{2}\sqrt{x}$,$6\sqrt{x}$,$12\sqrt{x}$,C,$f'(x)=4\cdot\tfrac{3}{2}x^{1/2}=6\sqrt{x}$.
Derivadas,Reglas de derivación,medio,Derivada de $f(x)=(3x^{2}+1)^{2}$ usando la regla del producto:,$6x(3x^{2}+1)$,$36x^{3}+12x^{2}$,$(3x^{2}+1)^{2}$,$12x(3x^{2}+1)$,D,Escribiendo $f=(3x^{2}+1)(3x^{2}+1)$: $6x(3x^{2}+1)+(3x^{2}+1)(6x)=12x(3x^{2}+1)$.
Derivadas,Reglas de derivación,medio,"Si $f(x)=x^{2}$ y $g(x)=x^{3}$, entonces $(fg)'(1)$ vale:",$5$,$6$,$3$,$2$,A,"$fg=x^{5}$, $(fg)'=5x^{4}$, evaluado en $1$ da $5$."
Derivadas,Reglas de derivación,medio,Derivada de $f(x)=\dfrac{\sqrt{x}}{x+2}$:,$\dfrac{1}{2\sqrt{x}(x+2)}$,$\dfrac{2-x}{2\sqrt{x}(x+2)^{2}}$,$\dfrac{x-2}{2\sqrt{x}(x+2)^{2}}$,$\dfrac{-\sqrt{x}}{(x+2)^{2}}$,B,Regla del cociente: $\dfrac{\tfrac{1}{2\sqrt{x}}(x+2)-\sqrt{x}}{(x+2)^{2}}=\dfrac{2-x}{2\sqrt{x}(x+2)^{2}}$ tras multiplicar el numerador por $2\sqrt{x}$.
Derivadas,Reglas de derivación,dificil,Derivada de $f(x)=x^{2}(x^{3}-5x)$ por regla del producto:,$2x(x^{3}-5x)$,$3x^{2}\cdot 5x$,$5x^{4}-15x^{2}$,$5x^{4}+5x^{2}$,C,$2x(x^{3}-5x)+x^{2}(3x^{2}-5)=2x^{4}-10x^{2}+3x^{4}-5x^{2}=5x^{4}-15x^{2}$.
Derivadas,Reglas de derivación,dificil,Derivada de $f(x)=\dfrac{x^{2}-1}{x^{2}+1}$:,$\dfrac{2x}{x^{2}+1}$,$-\dfrac{4x}{(x^{2}+1)^{2}}$,$1$,$\dfrac{4x}{(x^{2}+1)^{2}}$,D,$\dfrac{2x(x^{2}+1)-(x^{2}-1)(2x)}{(x^{2}+1)^{2}}=\dfrac{2x[(x^{2}+1)-(x^{2}-1)]}{(x^{2}+1)^{2}}=\dfrac{4x}{(x^{2}+1)^{2}}$.
Derivadas,Reglas de derivación,dificil,"Si $f(2)=3,\ f'(2)=-1,\ g(2)=5,\ g'(2)=4$, entonces $(fg)'(2)$ vale:",$7$,$-5$,$-4$,$12$,A,$(fg)'(2)=f'(2)g(2)+f(2)g'(2)=(-1)(5)+(3)(4)=-5+12=7$.
Derivadas,Reglas de derivación,dificil,"Si $f(2)=3,\ f'(2)=-1,\ g(2)=5,\ g'(2)=4$, entonces $(f/g)'(2)$ vale:",$\dfrac{17}{25}$,$-\dfrac{17}{25}$,$\dfrac{7}{25}$,$-\dfrac{7}{25}$,B,$(f/g)'(2)=\dfrac{f'(2)g(2)-f(2)g'(2)}{g(2)^{2}}=\dfrac{(-1)(5)-(3)(4)}{25}=-\dfrac{17}{25}$.
Derivadas,Reglas de derivación,dificil,Derivada de $f(x)=(x^{2}+1)(x^{3}-x)(x-2)$ evaluada en $x=1$:,$0$,$-2$,$-4$,$4$,C,"Regla triple: $(fgh)'=f'gh+fg'h+fgh'$. En $x=1$: $f=2,\,g=0,\,h=-1,\,f'=2,\,g'=2,\,h'=1\Rightarrow 0-4+0=-4$."
Derivadas,Reglas de derivación,dificil,"La ecuación de la recta tangente a $f(x)=x^{4}-2x^{2}+1$ en el punto $(1,0)$ es:",$y=4x-4$,$y=-4x+4$,$y=x-1$,$y=0$,D,$f'(x)=4x^{3}-4x$; $f'(1)=0$. Tangente horizontal: $y-0=0\Rightarrow y=0$.
Derivadas,Derivadas trigonométricas,facil,Derivada de $f(x)=\sin x$:,$\cos x$,$-\cos x$,$\sin x$,$-\sin x$,A,Regla básica: $(\sin x)'=\cos x$.
Derivadas,Derivadas trigonométricas,facil,Derivada de $f(x)=\cos x$:,$\sin x$,$-\sin x$,$\cos x$,$-\cos x$,B,Regla básica: $(\cos x)'=-\sin x$.
Derivadas,Derivadas trigonométricas,facil,Derivada de $f(x)=\tan x$:,$\cot x$,$-\sec^{2} x$,$\sec^{2} x$,$\sec x\tan x$,C,"$(\tan x)'=\sec^{2} x$, obtenida vía cociente $\sin x/\cos x$."
Derivadas,Derivadas trigonométricas,facil,Derivada de $f(x)=\sec x$:,$-\sec x\tan x$,$\csc x$,$\sec x$,$\sec x\tan x$,D,$(\sec x)'=\sec x\tan x$.
Derivadas,Derivadas trigonométricas,facil,Derivada de $f(x)=\cot x$:,$-\csc^{2} x$,$\csc^{2} x$,$\tan x$,$-\tan x$,A,$(\cot x)'=-\csc^{2} x$.
Derivadas,Derivadas trigonométricas,facil,Derivada de $f(x)=\csc x$:,$\csc x\cot x$,$-\csc x\cot x$,$-\sec x\tan x$,$\csc x$,B,$(\csc x)'=-\csc x\cot x$.
Derivadas,Derivadas trigonométricas,medio,Derivada de $f(x)=2\sin x+3\cos x$:,$2\cos x+3\sin x$,$-2\cos x-3\sin x$,$2\cos x-3\sin x$,$-2\sin x+3\cos x$,C,Por linealidad: $2(\sin x)'+3(\cos x)'=2\cos x-3\sin x$.
Derivadas,Derivadas trigonométricas,medio,Derivada de $f(x)=x\sin x$:,$x\cos x$,$\sin x - x\cos x$,$\cos x$,$\sin x+x\cos x$,D,Regla del producto: $(x)'\sin x+x(\sin x)'=\sin x+x\cos x$.
Derivadas,Derivadas trigonométricas,medio,Derivada de $f(x)=\dfrac{\sin x}{x}$:,$\dfrac{x\cos x-\sin x}{x^{2}}$,$\dfrac{x\cos x+\sin x}{x^{2}}$,$\dfrac{\cos x}{x}$,$\dfrac{-\sin x}{x^{2}}$,A,Por cociente: $\dfrac{\cos x\cdot x-\sin x\cdot 1}{x^{2}}$.
Derivadas,Derivadas trigonométricas,medio,Derivada de $f(x)=\sin x\cos x$:,$1$,$\cos(2x)$,$\sin(2x)$,$-\cos(2x)$,B,Producto: $\cos^{2} x-\sin^{2} x=\cos(2x)$.
Derivadas,Derivadas trigonométricas,medio,Pendiente de la recta tangente a $f(x)=\cos x$ en $x=\pi/2$:,$1$,$0$,$-1$,$\pi/2$,C,"$f'(x)=-\sin x$, evaluado en $\pi/2$ da $-1$."
Derivadas,Derivadas trigonométricas,medio,Derivada de $f(x)=\tan x+\cot x$:,$1$,$0$,$\sec^{2} x+\csc^{2} x$,$\sec^{2} x-\csc^{2} x$,D,Linealidad: $(\tan x)'+(\cot x)'=\sec^{2} x-\csc^{2} x$.
Derivadas,Derivadas trigonométricas,medio,Derivada de $f(x)=\sin^{2} x$ usando regla del producto:,$\sin(2x)$,$2\sin x$,$2\cos x$,$-\sin(2x)$,A,$f=\sin x\cdot \sin x\Rightarrow f'=2\sin x\cos x=\sin(2x)$.
Derivadas,Derivadas trigonométricas,medio,Derivada de $f(x)=x\sec x$:,$\sec x\tan x$,$\sec x(x\tan x+1)$,$x\sec x\tan x$,$\sec x-x\tan x$,B,Producto: $\sec x+x\sec x\tan x=\sec x(1+x\tan x)$.
Derivadas,Derivadas trigonométricas,dificil,Derivada de $f(x)=\dfrac{1+\cos x}{\sin x}$:,$\dfrac{1}{1-\cos x}$,$\dfrac{-1-\cos x}{\sin x}$,$-\dfrac{1}{1-\cos x}$,$\dfrac{\cos x}{\sin^{2} x}$,C,Cociente: numerador $-\sin^{2} x-(1+\cos x)\cos x=-1-\cos x$. Usando $\sin^{2} x=(1-\cos x)(1+\cos x)$ se simplifica a $-\dfrac{1}{1-\cos x}$.
Derivadas,Derivadas trigonométricas,dificil,"Si $f(x)=\sin x+\cos x$ en $[0,\pi/2]$, $f$ alcanza su máximo en:",$x=0$,$x=\pi/2$,$x=\pi/3$,$x=\pi/4$,D,"$f'(x)=\cos x-\sin x=0\Rightarrow \tan x=1\Rightarrow x=\pi/4$, donde $f=\sqrt{2}$."
Derivadas,Derivadas trigonométricas,dificil,Derivada de $f(x)=\sec x\tan x$:,$\sec x(\tan^{2} x+\sec^{2} x)$,$\sec^{2} x\tan x$,$\sec^{2} x+\tan^{2} x$,$2\sec x\tan x$,A,Producto: $\sec x\tan x\cdot\tan x+\sec x\cdot \sec^{2} x=\sec x(\tan^{2} x+\sec^{2} x)$.
Derivadas,Derivadas trigonométricas,dificil,Derivada de $f(x)=x^{2}\cos x-2x\sin x-2\cos x$:,$x^{2}\sin x$,$-x^{2}\sin x$,$x^{2}\cos x$,$0$,B,Sumando término a término: $2x\cos x-x^{2}\sin x-2\sin x-2x\cos x+2\sin x=-x^{2}\sin x$.
Derivadas,Derivadas trigonométricas,dificil,Recta tangente a $f(x)=\sin x$ en $x=0$:,$y=0$,$y=\sin x$,$y=x$,$y=-x$,C,"$f(0)=0$, $f'(0)=\cos 0=1$; tangente $y=x$."
Derivadas,Derivadas trigonométricas,dificil,Derivada de $f(x)=\dfrac{\sin x}{1+\cos x}$:,$\dfrac{\cos x}{1+\cos x}$,$\dfrac{1-\cos x}{(1+\cos x)^{2}}$,$\dfrac{\cos x+\sin^{2} x}{(1+\cos x)^{2}}$,$\dfrac{1}{1+\cos x}$,D,Cociente: $\dfrac{\cos x(1+\cos x)+\sin^{2} x}{(1+\cos x)^{2}}=\dfrac{1+\cos x}{(1+\cos x)^{2}}=\dfrac{1}{1+\cos x}$.
Derivadas,Regla de la cadena,facil,La regla de la cadena establece que $(f(g(x)))'$ es igual a:,"$f'(g(x))\,g'(x)$",$f'(g(x))$,$f(g'(x))$,"$f'(x)\,g'(x)$",A,La regla de la cadena multiplica la derivada externa evaluada en la interna por la derivada interna: $f'(g(x))\cdot g'(x)$.
Derivadas,Regla de la cadena,facil,Derivada de $f(x)=(3x+1)^{5}$:,$5(3x+1)^{4}$,$15(3x+1)^{4}$,$3(3x+1)^{5}$,$5(3x+1)^{5}$,B,Cadena: $5(3x+1)^{4}\cdot 3=15(3x+1)^{4}$.
Derivadas,Regla de la cadena,facil,Derivada de $f(x)=\sin(2x)$:,$\cos(2x)$,$-2\cos(2x)$,$2\cos(2x)$,$\sin(2x)$,C,Cadena: $\cos(2x)\cdot 2=2\cos(2x)$.
Derivadas,Regla de la cadena,facil,Derivada de $f(x)=\sqrt{x^{2}+1}$:,$\dfrac{1}{2\sqrt{x^{2}+1}}$,$\dfrac{2x}{2(x^{2}+1)}$,$\sqrt{2x}$,$\dfrac{x}{\sqrt{x^{2}+1}}$,D,Cadena: $\dfrac{1}{2\sqrt{x^{2}+1}}\cdot 2x=\dfrac{x}{\sqrt{x^{2}+1}}$.
Derivadas,Regla de la cadena,facil,Derivada de $f(x)=e^{3x}$:,$3e^{3x}$,$e^{3x}$,$e^{3}$,$xe^{3x}$,A,Cadena: $e^{3x}\cdot 3=3e^{3x}$.
Derivadas,Regla de la cadena,facil,Derivada de $f(x)=\cos(x^{2})$:,$2x\sin(x^{2})$,$-2x\sin(x^{2})$,$-\sin(2x)$,$\cos(2x)$,B,Cadena: $-\sin(x^{2})\cdot 2x=-2x\sin(x^{2})$.
Derivadas,Regla de la cadena,medio,Derivada de $f(x)=(x^{2}+3)^{4}$:,$4(x^{2}+3)^{3}$,$2x(x^{2}+3)^{4}$,$8x(x^{2}+3)^{3}$,$(2x)^{4}$,C,Cadena: $4(x^{2}+3)^{3}\cdot 2x=8x(x^{2}+3)^{3}$.
