capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Curvas,Ecuaciones paramétricas,medio,"Dada $x = t^2 - 2t$, $y = t + 1$, la pendiente de la tangente cuando $t = 2$ es:",$\frac{1}{4}$,$\frac{1}{3}$,$\frac{1}{2}$,$1$,C,$\frac{dy}{dx} = \frac{1}{2t - 2}$. En $t = 2$: $\frac{1}{2(2)-2} = \frac{1}{2}$.
Curvas,Ecuaciones paramétricas,dificil,"La curva $x = t^2$, $y = t^3 - 3t$ pasa dos veces por $(3, 0)$. Las pendientes de las dos tangentes en ese punto son:",$m = \pm\sqrt{3}$,$m = \pm\frac{\sqrt{3}}{3}$,$m = \pm 1$,$m = \pm 3$,A,"En $(3,0)$: $t^2=3 \Rightarrow t=\pm\sqrt{3}$. $\frac{dy}{dx} = \frac{3t^2-3}{2t} = \frac{6}{\pm 2\sqrt{3}} = \pm\sqrt{3}$."
Curvas,Ecuaciones paramétricas,dificil,"Para la curva $x = t^2$, $y = t^3 - 3t$, la curva es concava hacia arriba cuando:",$t < 0$,$t > 0$,$t > 1$,$t < -1$ o $t > 1$,B,"$d^2y/dx^2 = \frac{3}{4t}(1 + 1/t^2)$. Como $1 + 1/t^2 > 0$ siempre, el signo depende de $1/t$: positivo cuando $t > 0$."
Curvas,Ecuaciones paramétricas,dificil,"Sea $x = e^t$, $y = e^{-t}$. La ecuacion cartesiana y su dominio son:","$y = -x$, $x \in \mathbb{R}$","$y = x^2$, $x > 0$","$y = \ln x$, $x > 0$","$y = \frac{1}{x}$, $x > 0$",D,"De $x = e^t$: $t = \ln x$. Entonces $y = e^{-\ln x} = 1/x$, con $x = e^t > 0$."
Curvas,Ecuaciones paramétricas,dificil,"Para la cicloide $x = t - \sin t$, $y = 1 - \cos t$, la pendiente de la tangente en $t = \frac{\pi}{2}$ es:",$0$,$-1$,$1$,$\frac{1}{2}$,C,$\frac{dy}{dx} = \frac{\sin t}{1 - \cos t}$. En $t = \pi/2$: $\frac{1}{1 - 0} = 1$.
Curvas,Ecuaciones paramétricas,dificil,"La curva $x = \cos t$, $y = \sin t$ parte del punto $(1,0)$ y se recorre en sentido:",Antihorario,Horario,Depende del intervalo de $t$,No se puede determinar,A,"En $t=0$ el punto es $(1,0)$. Para $t$ pequeno: $x$ decrece, $y$ crece, lo que corresponde a sentido antihorario."
Curvas,Ecuaciones paramétricas,dificil,"Dada $x = t^2 - 2t$, $y = t + 1$, ¿para que valor de $t$ la pendiente de la tangente es $\frac{1}{4}$?",$t = 2$,$t = 3$,$t = 4$,$t = 1$,B,$dy/dx = 1/(2t-2)$. Igualando a $1/4$: $2t - 2 = 4 \Rightarrow t = 3$.
Curvas,Curvatura y torsión,facil,La curvatura $\kappa$ de una curva mide:,Que tan rapido cambia la direccion del vector tangente,La velocidad de la particula,La longitud de la curva,El area bajo la curva,A,La curvatura cuantifica el cambio de direccion del vector tangente por unidad de longitud de arco.
Curvas,Curvatura y torsión,facil,La curvatura de un circulo de radio $a$ es:,$a$,$\frac{1}{a}$,$a^2$,$\frac{1}{a^2}$,B,"La curvatura del circulo es $\kappa = 1/a$, inversamente proporcional al radio."
Curvas,Curvatura y torsión,facil,La curvatura de una recta es:,$1$,Infinita,$0$,Indeterminada,C,"Una recta no cambia de direccion, por lo que su curvatura es $\kappa = 0$."
Curvas,Curvatura y torsión,facil,La torsion $\tau$ de una curva mide:,El cambio de la velocidad,El cambio de la curvatura,La rapidez de la particula,Cuanto se aparta la curva de su plano osculador,D,La torsion mide el retorcimiento de la curva fuera del plano osculador.
Curvas,Curvatura y torsión,facil,"Si una curva es completamente plana, su torsion es:",$0$,$1$,Infinita,Indefinida,A,"Una curva plana no se retuerce fuera de su plano, por lo que $\tau(t) = 0$."
Curvas,Curvatura y torsión,facil,La formula de la curvatura usando el producto cruzado es:,"$\kappa = \frac{\lVert\vec{r}\,' \cdot \vec{r}\,''\rVert}{\lVert\vec{r}\,'\rVert^3}$","$\kappa = \frac{\lVert\vec{r}\,''\rVert}{\lVert\vec{r}\,'\rVert}$","$\kappa = \frac{\lVert\vec{r}\,' \times \vec{r}\,''\rVert}{\lVert\vec{r}\,'\rVert^3}$","$\kappa = \frac{\vec{r}\,' \times \vec{r}\,''}{\lVert\vec{r}\,'\rVert^2}$",C,"La formula practica es $\kappa = \lVert\vec{r}\,' \times \vec{r}\,''\rVert / \lVert\vec{r}\,'\rVert^3$."
Curvas,Curvatura y torsión,medio,"Para la cubica torcida $\vec{r}(t) = \langle t, t^2, t^3 \rangle$, el producto cruzado $\vec{r}\,' \times \vec{r}\,''$ es:","$\langle 6t, -6t^2, 2 \rangle$","$\langle 6t^2, -6t, 2 \rangle$","$\langle 2, -6t, 6t^2 \rangle$","$\langle -6t^2, 6t, 2 \rangle$",B,"$\vec{r}\,' = (1, 2t, 3t^2)$, $\vec{r}\,'' = (0, 2, 6t)$. El determinante da $(6t^2 \cdot 2 - 3t^2 \cdot 6t,...) = (6t^2, -6t, 2)$."
Curvas,Curvatura y torsión,medio,"La curvatura de $\vec{r}(t) = \langle t, t^2, t^3 \rangle$ en $t = 0$ es:",$0$,$1$,$\sqrt{2}$,$2$,D,"En $t=0$: $\lVert\vec{r}\,' \times \vec{r}\,''\rVert = \lVert(0,0,2)\rVert = 2$, $\lVert\vec{r}\,'\rVert = 1$. $\kappa(0) = 2/1 = 2$."
Curvas,Curvatura y torsión,medio,"Para una curva plana $y = f(x)$, la curvatura se calcula como:",$\kappa = \frac{\lVert f''(x)\rVert}{[1 + (f'(x))^2]^{3/2}}$,$\kappa = \frac{f''(x)}{1 + (f'(x))^2}$,$\kappa = \frac{f'(x)}{[1 + (f''(x))^2]^{3/2}}$,$\kappa = f''(x)$,A,"Con la parametrizacion $\vec{r}(x) = (x, f(x))$: $\kappa = \lVert f''\rVert / [1+(f')^2]^{3/2}$."
Curvas,Curvatura y torsión,medio,"La curvatura de la parabola $y = x^2$ en el origen $(0,0)$ es:",$0$,$1$,$2$,$4$,C,"$y' = 2x$, $y'' = 2$. En $x=0$: $\kappa = 2/(1+0)^{3/2} = 2$."
Curvas,Curvatura y torsión,medio,La formula de la torsion usando las tres primeras derivadas es:,"$\tau = \frac{\vec{r}\,' \cdot \vec{r}\,''}{\lVert\vec{r}\,' \times \vec{r}\,''\rVert^2}$","$\tau = \frac{(\vec{r}\,' \times \vec{r}\,'') \cdot \vec{r}\,'''}{\lVert\vec{r}\,' \times \vec{r}\,''\rVert^2}$","$\tau = \frac{\lVert\vec{r}\,' \times \vec{r}\,'''\rVert}{\lVert\vec{r}\,'\rVert^3}$","$\tau = \frac{\vec{r}\,'' \cdot \vec{r}\,'''}{\lVert\vec{r}\,''\rVert^2}$",B,"La torsion se calcula con el producto mixto escalar: $\tau = (\vec{r}\,' \times \vec{r}\,'') \cdot \vec{r}\,''' / \lVert\vec{r}\,' \times \vec{r}\,''\rVert^2$."
Curvas,Curvatura y torsión,medio,La curvatura de la parabola $y = x^2$ en $x = 1$ es:,$2$,$\frac{1}{5}$,$\frac{1}{\sqrt{5}}$,$\frac{2}{5\sqrt{5}}$,D,"$y'=2x$, $y''=2$. En $x=1$: $\kappa = 2/(1+4)^{3/2} = 2/5^{3/2} = 2/(5\sqrt{5})$."
Curvas,Curvatura y torsión,medio,"La torsion de la helice circular $\vec{r}(t) = \langle \alpha\cos t, \alpha\sin t, \beta t \rangle$ es:",$\frac{\beta}{\alpha^2 + \beta^2}$,$\frac{\alpha}{\alpha^2 + \beta^2}$,$\frac{\beta}{\alpha}$,$\frac{1}{\beta}$,A,Usando la formula del producto mixto se obtiene $\tau = \alpha^2\beta / [\alpha^2(\alpha^2+\beta^2)] = \beta/(\alpha^2+\beta^2)$.
Curvas,Curvatura y torsión,medio,"Si $\beta = 0$ en la helice $\vec{r}(t) = \langle \alpha\cos t, \alpha\sin t, \beta t \rangle$, la torsion es:",$1/\alpha$,Infinita,$0$,$\alpha$,C,Con $\beta = 0$ la curva es un circulo plano: $\tau = 0/(\alpha^2+0) = 0$.
Curvas,Curvatura y torsión,dificil,"La curvatura de la helice circular $\vec{r}(t) = \langle \alpha\cos t, \alpha\sin t, \beta t \rangle$ es:",$\frac{1}{\alpha}$,$\frac{\alpha}{\alpha^2 + \beta^2}$,$\frac{\beta}{\alpha^2 + \beta^2}$,$\frac{1}{\alpha^2 + \beta^2}$,B,"$\lVert\vec{r}\,' \times \vec{r}\,''\rVert = \alpha\sqrt{\alpha^2+\beta^2}$, $\lVert\vec{r}\,'\rVert^3 = (\alpha^2+\beta^2)^{3/2}$. $\kappa = \alpha/(\alpha^2+\beta^2)$."
Curvas,Curvatura y torsión,dificil,"Para la cubica torcida $\vec{r}(t) = \langle t, t^2, t^3 \rangle$, $\lVert\vec{r}\,'(t)\rVert$ es:",$\sqrt{1 + 2t + 3t^2}$,$1 + 2t + 3t^2$,$\sqrt{1 + 2t^2 + 3t^4}$,$\sqrt{1 + 4t^2 + 9t^4}$,D,"$\vec{r}\,' = (1, 2t, 3t^2)$. $\lVert\vec{r}\,'\rVert = \sqrt{1 + 4t^2 + 9t^4}$."
Curvas,Curvatura y torsión,dificil,La curvatura de $y = x^2$ en $x = 2$ es aproximadamente:,"$0{,}03$","$0{,}18$",$2$,"$0{,}5$",A,"$\kappa(2) = 2/(1+16)^{3/2} = 2/17^{3/2} \approx 2/70{,}1 \approx 0{,}03$."
Curvas,Curvatura y torsión,dificil,"A medida que $x \to \infty$ en la parabola $y = x^2$, la curvatura tiende a:",$\infty$,$2$,$0$,$1$,C,$\kappa(x) = 2/(1+4x^2)^{3/2} \to 0$ cuando $x \to \infty$: la parabola se aplana.
Curvas,Curvatura y torsión,dificil,"El producto mixto escalar $(\vec{r}\,' \times \vec{r}\,'') \cdot \vec{r}\,'''$ es cero si y solo si la curva es:",Cerrada,De curvatura constante,Una helice,Plana,D,"El producto mixto nulo implica $\tau = 0$, lo cual significa que la curva no se retuerce y es plana."
Curvas,Curvatura y torsión,dificil,"Para la cubica torcida $\vec{r}(t) = \langle t, t^2, t^3 \rangle$, la curvatura general $\kappa(t)$ es:",$\frac{2}{(1+4t^2+9t^4)^{3/2}}$,$\frac{2\sqrt{9t^4+9t^2+1}}{(1+4t^2+9t^4)^{3/2}}$,$\frac{6t}{(1+4t^2+9t^4)^{3/2}}$,$\frac{\sqrt{36t^4+36t^2+4}}{(1+4t^2+9t^4)^2}$,B,"$\lVert\vec{r}\,' \times \vec{r}\,''\rVert = 2\sqrt{9t^4+9t^2+1}$, $\lVert\vec{r}\,'\rVert^3 = (1+4t^2+9t^4)^{3/2}$."
