capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,medio,Simplifica $\log_3\left(\frac{9}{3}\right)$ usando propiedades de logaritmos.,$1$,$3$,$2$,$6$,A,$\log_3\left(\frac{9}{3}\right) = \log_3 9 - \log_3 3 = 2 - 1 = 1$.
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,medio,La función $g(x) = \log_{10}(x - 3)$ tiene como dominio:,"$(0, +\infty)$",$\mathbb{R}$,"$(-3, +\infty)$","$(3, +\infty)$",D,"Para que el logaritmo esté definido, se necesita $x - 3 > 0$, es decir, $x > 3$. El dominio es $(3, +\infty)$."
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,medio,"Si $\ln(e^3) = k$, ¿cuánto vale $k$?",$e^3$,$e$,$1$,$3$,D,$\ln(e^3) = 3$ por la propiedad $\ln(e^x) = x$.
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,medio,Expresa $\log_2 7$ usando cambio de base con logaritmo natural.,$\frac{\ln 7}{\ln 2}$,$\frac{\ln 2}{\ln 7}$,$\ln 7 - \ln 2$,$\ln 7 \cdot \ln 2$,A,Por la fórmula de cambio de base: $\log_2 7 = \frac{\ln 7}{\ln 2}$.
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,dificil,Encuentra el dominio de $f(x) = \ln(4 - x^2)$.,"$(-\infty, 2)$","$(0, 2)$","$(-2, 2)$","$(-4, 4)$",C,"Se necesita $4 - x^2 > 0$, es decir, $x^2 < 4$, lo que equivale a $-2 < x < 2$. El dominio es $(-2, 2)$."
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,dificil,"Si $\log_2 x + \log_2(x - 2) = 3$, ¿cuánto vale $x$?",$2$,$4$,$-2$,$8$,B,"Combinando: $\log_2[x(x-2)] = 3$, luego $x(x-2) = 8$. Resolviendo $x^2 - 2x - 8 = 0$: $(x-4)(x+2) = 0$. Se descarta $x = -2$ (logaritmo exige argumento positivo), luego $x = 4$."
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,dificil,¿Cuánto vale $2^{\log_2 5} + \log_3(3^4)$?,$20$,$12$,$9$,$7$,C,$2^{\log_2 5} = 5$ (por la propiedad $a^{\log_a x} = x$) y $\log_3(3^4) = 4$. Sumando: $5 + 4 = 9$.
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,dificil,"Si $g(x) = 2 + \log_5 x$, ¿cuánto vale $g(25)$?",$7$,$4$,$2$,$27$,B,"$g(25) = 2 + \log_5 25 = 2 + 2 = 4$, ya que $5^2 = 25$."
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,dificil,"Si $f(x) = \log_2(-x)$, ¿cuál es su dominio?","$(0, +\infty)$",$\mathbb{R}$,"$(-2, +\infty)$","$(-\infty, 0)$",D,"Para que $\log_2(-x)$ esté definido, se necesita $-x > 0$, es decir, $x < 0$. El dominio es $(-\infty, 0)$."
Funciones Exponenciales y Logarítmicas,Funciones logarítmicas,dificil,Simplifica $\ln\left(\frac{e^3 \cdot e^2}{e}\right)$.,$4$,$5$,$6$,$3$,A,$\ln\left(\frac{e^3 \cdot e^2}{e}\right) = \ln(e^{3+2-1}) = \ln(e^4) = 4$.
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,facil,Resuelve $2^x = 8$.,$2$,$4$,$6$,$3$,D,"$2^x = 8 = 2^3$, por lo tanto $x = 3$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,facil,Resuelve $\ln x = 0$.,$0$,$e$,$1$,$-1$,C,"$\ln x = 0$ equivale a $e^0 = x$, luego $x = 1$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,facil,Resuelve $\log_2 x = 5$.,$10$,$32$,$25$,$64$,B,$\log_2 x = 5$ equivale a $x = 2^5 = 32$.
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,facil,Resuelve $3^x = 1$.,$0$,$1$,$3$,$-1$,A,"$3^x = 1 = 3^0$, por lo tanto $x = 0$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,facil,Resuelve $\log_{10} x = 3$.,$30$,$100$,$1000$,$10000$,C,$\log_{10} x = 3$ equivale a $x = 10^3 = 1000$.
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,facil,Resuelve $5^x = 25$.,$2$,$5$,$\frac{1}{2}$,$125$,A,"$5^x = 25 = 5^2$, por lo tanto $x = 2$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,medio,Resuelve $3^{x+2} = 7$.,$\frac{\ln 7}{\ln 3}$,$\frac{\ln 7}{\ln 3} + 2$,$\frac{\ln 3}{\ln 7} - 2$,$\frac{\ln 7}{\ln 3} - 2$,D,"Tomando logaritmo natural: $(x+2)\ln 3 = \ln 7$, luego $x + 2 = \frac{\ln 7}{\ln 3}$ y $x = \frac{\ln 7}{\ln 3} - 2$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,medio,Resuelve $e^{3-2x} = 4$.,$\frac{3 + \ln 4}{2}$,$\frac{3 - \ln 4}{2}$,$\frac{\ln 4 - 3}{2}$,$3 - 2\ln 4$,B,Tomando $\ln$: $3 - 2x = \ln 4$. Despejando: $x = \frac{3 - \ln 4}{2}$.
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,medio,Resuelve $4 + 3\log(2x) = 16$.,$5000$,$10000$,$2500$,$500$,A,"Aislando: $3\log(2x) = 12$, luego $\log(2x) = 4$, es decir, $2x = 10^4 = 10000$, y $x = 5000$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,medio,Resuelve $\log_2(25 - x) = 3$.,$22$,$8$,$3$,$17$,D,"$\log_2(25 - x) = 3$ equivale a $25 - x = 2^3 = 8$, luego $x = 17$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,medio,Resuelve $8e^{2x} = 20$.,$\ln\left(\frac{5}{2}\right)$,$\frac{1}{2}\ln\left(\frac{5}{2}\right)$,$\frac{1}{2}\ln\left(\frac{2}{5}\right)$,$\frac{\ln 20}{2}$,B,"Dividiendo por 8: $e^{2x} = \frac{5}{2}$. Tomando $\ln$: $2x = \ln\left(\frac{5}{2}\right)$, luego $x = \frac{1}{2}\ln\left(\frac{5}{2}\right)$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,medio,Resuelve $\ln x = 8$.,$8e$,$\frac{8}{\ln 10}$,$e^8$,$8$,C,$\ln x = 8$ equivale a $x = e^8$.
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,medio,¿En cuánto tiempo se duplica un capital invertido al 5% anual con capitalización continua?,$10$ años,$\frac{\ln 2}{0.05}$ años,$\frac{0.05}{\ln 2}$ años,$20$ años,B,"$2P = Pe^{0.05t}$, luego $\ln 2 = 0.05t$, y $t = \frac{\ln 2}{0.05} \approx 13.86$ años."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,medio,Resuelve $5 \cdot 2^x = 40$.,$8$,$\log_2 40$,$3$,$5$,C,"Dividiendo por 5: $2^x = 8 = 2^3$, luego $x = 3$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,dificil,Resuelve $e^{2x} - e^x - 6 = 0$.,$\ln 3$,$\ln 2$,$3$,$\ln 6$,A,"Con $u = e^x$: $u^2 - u - 6 = 0$, luego $(u-3)(u+2) = 0$. Como $e^x > 0$, $e^x = 3$ y $x = \ln 3$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,dificil,Resuelve $\log(x + 2) + \log(x - 1) = 1$.,$-4$,$10$,$-4$ y $3$,$3$,D,"Combinando: $\log[(x+2)(x-1)] = 1$, luego $(x+2)(x-1) = 10$, es decir $x^2 + x - 12 = 0$. Factorizando: $(x+4)(x-3) = 0$. Se descarta $x = -4$ (no pertenece al dominio), luego $x = 3$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,dificil,Resuelve $3xe^x + x^2e^x = 0$.,$x = 0$ solamente,$x = -3$ solamente,$x = 0$ y $x = -3$,$x = 3$,C,"Factorizando: $e^x \cdot x(3 + x) = 0$. Como $e^x > 0$ siempre, las soluciones son $x = 0$ y $x = -3$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,dificil,Se invierte un capital de 1000 al 4% anual con capitalización continua. ¿En cuánto tiempo crece a 4000?,$\frac{\ln 4}{0.04}$ años,$\frac{\ln 4}{4}$ años,$\frac{4}{0.04}$ años,$\frac{0.04}{\ln 4}$ años,A,"$4000 = 1000e^{0.04t}$, entonces $4 = e^{0.04t}$, luego $\ln 4 = 0.04t$ y $t = \frac{\ln 4}{0.04} \approx 34.66$ años."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,dificil,Resuelve $2^{x+1} = 3^{x-1}$.,$\frac{\ln 6}{\ln 2}$,$\frac{\ln 2 + \ln 3}{\ln 2 - \ln 3}$,$\frac{\ln 3}{\ln 2}$,$\frac{\ln 6}{\ln 3 - \ln 2}$,D,"Tomando $\ln$: $(x+1)\ln 2 = (x-1)\ln 3$. Expandiendo y despejando: $x(\ln 2 - \ln 3) = -\ln 3 - \ln 2$, luego $x = \frac{\ln 3 + \ln 2}{\ln 3 - \ln 2} = \frac{\ln 6}{\ln 3 - \ln 2}$."
Funciones Exponenciales y Logarítmicas,Ecuaciones exponenciales y logarítmicas,dificil,Se invierte un capital de 5000 al 5% anual con capitalización semestral. ¿En cuánto tiempo se duplica la inversión?,$\frac{\ln 2}{\ln(1.025)}$ años,$\frac{\ln 2}{2\ln(1.025)}$ años,$\frac{2\ln 2}{\ln(1.025)}$ años,$\frac{\ln 2}{0.05}$ años,B,"$10000 = 5000(1.025)^{2t}$, entonces $2 = (1.025)^{2t}$. Tomando $\ln$: $\ln 2 = 2t\ln(1.025)$, y $t = \frac{\ln 2}{2\ln(1.025)} \approx 14.04$ años."
Funciones Exponenciales y Logarítmicas,Exponencial,facil,$2^3 \cdot 2^2 = $:,$2^5$,$4^5$,$2^6$,$2^1$,A,Suma de exponentes.
Funciones Exponenciales y Logarítmicas,Logaritmo,facil,$\log_{10} 100 = $:,1,2,10,100,B,$10^2 = 100$.
Funciones Exponenciales y Logarítmicas,Propiedades,facil,$\log(ab) = $:,$\log a + \log b$,$\log a \cdot \log b$,$\log a / \log b$,$\log a - \log b$,A,Producto.
