capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Sucesiones,Teorema del Sandwich,medio,"Calcule $\lim_{n\to\infty} \dfrac{\sin(n)}{n^2 + 1}$ por Sandwich.",$0$,$1$,No existe,$\infty$,A,"$-\dfrac{1}{n^2+1} \leq \dfrac{\sin(n)}{n^2+1} \leq \dfrac{1}{n^2+1}$. Ambas cotas $\to 0$."
Sucesiones,Teorema del Sandwich,medio,"$\lim_{n\to\infty} (1/2)^n =$",$0$,$1/2$,$1$,$\infty$,A,"$|1/2| < 1$, así que $(1/2)^n \to 0$."
Sucesiones,Teorema del Sandwich,medio,"$\lim_{n\to\infty} (-2/3)^n =$",$0$,$-2/3$,No existe,$\infty$,A,"$|{-2/3}| = 2/3 < 1$. La sucesión alterna pero su valor absoluto $\to 0$, luego ella también."
Sucesiones,Teorema del Sandwich,medio,"$\lim_{n\to\infty} \sqrt[n]{5} =$",$1$,$5$,$0$,$\infty$,A,"Para todo $a > 0$: $\sqrt[n]{a} \to 1$."
Sucesiones,Teorema del Sandwich,medio,"En la prueba de $\sqrt[n]{n} \to 1$ via Sandwich, la cota usada es:","$1 \leq \sqrt[n]{n} \leq 1 + \sqrt{2/(n-1)}$","$0 \leq \sqrt[n]{n} \leq n$","$\sqrt[n]{n} \geq n$","$\sqrt[n]{n} \leq 1$",A,"Por binomio de Newton: $n \geq \binom{n}{2}(a_n - 1)^2$, despejando se obtiene la cota."
Sucesiones,Teorema del Sandwich,medio,"Calcule $\lim_{n\to\infty} \dfrac{(-1)^n n}{n^2 + 1}$.",$0$,$1$,No existe,$\infty$,A,"Acotamos: $\left|\dfrac{(-1)^n n}{n^2+1}\right| = \dfrac{n}{n^2+1} \to 0$ por amplificación. Por Sandwich, la sucesión también $\to 0$."
Sucesiones,Teorema del Sandwich,medio,"Si $-1 \leq r < 0$, ¿cuál técnica se usa para $\lim r^n$?","Acotar $-|r|^n \leq r^n \leq |r|^n$","Aplicar logaritmo","Inducción","Usar $r^n = e^{n \ln r}$",A,"$r^n$ alterna pero $|r|^n \to 0$, luego ambas cotas $\to 0$. Por Sandwich, $r^n \to 0$."
Sucesiones,Teorema del Sandwich,dificil,"Calcule $\lim_{n\to\infty} \dfrac{1 + 2 + \cdots + n}{n^2}$.",$1/2$,$0$,$1$,$\infty$,A,"$1+2+\cdots+n = n(n+1)/2$. Cociente: $\dfrac{n(n+1)}{2n^2} = \dfrac{1 + 1/n}{2} \to 1/2$."
Sucesiones,Teorema del Sandwich,dificil,"Para acotar $a_n = \dfrac{1}{n^2+1} + \dfrac{1}{n^2+2} + \cdots + \dfrac{1}{n^2+n}$, la cota superior es:",$\dfrac{n}{n^2+1}$,$\dfrac{n}{n^2+n}$,$\dfrac{1}{n}$,$1$,A,"Reemplazando cada denominador por el menor ($n^2+1$): cada fracción crece. Suma de $n$ fracciones $\leq n / (n^2+1)$."
Sucesiones,Sucesiones monótonas y acotadas,facil,"Una sucesión $\{a_n\}$ es monótona creciente si:",$a_{n+1} \geq a_n$ para todo $n$,$a_{n+1} > 0$,$a_{n+1} = a_n + 1$,$a_n > 0$,A,"Definición: cada término es $\geq$ que el anterior."
Sucesiones,Sucesiones monótonas y acotadas,facil,"El Teorema de Sucesiones Monótonas y Acotadas afirma:","Toda sucesión monótona converge","Toda sucesión acotada converge","Toda sucesión monótona y acotada converge","Toda sucesión converge si tiene límite",C,"Las dos hipótesis (monotonía Y acotación) son necesarias."
Sucesiones,Sucesiones monótonas y acotadas,facil,"Una sucesión creciente y acotada superiormente converge a:","Su supremo","Su mayor término","Cero","Su valor inicial",A,"Converge al mínimo de las cotas superiores (supremo del conjunto de términos)."
Sucesiones,Sucesiones monótonas y acotadas,facil,"El axioma de completitud establece que:","Todo subconjunto no vacío y acotado superiormente de $\mathbb{R}$ tiene supremo","Todo número real es racional","$\mathbb{R}$ es contable","Toda sucesión converge",A,"Propiedad fundamental de $\mathbb{R}$ que $\mathbb{Q}$ no satisface."
Sucesiones,Sucesiones monótonas y acotadas,facil,"Para una sucesión definida por recurrencia, ¿cómo se prueba típicamente la monotonía?",Inducción matemática,Cálculo directo,Tabla de valores,No se puede,A,"Inducción es el método estándar para recurrencias."
Sucesiones,Sucesiones monótonas y acotadas,facil,"Una sucesión creciente y NO acotada superiormente:",Converge,Diverge a $+\infty$,Es periódica,Converge a $0$,B,"Crecientes o convergen (si están acotadas) o divergen a $+\infty$ (si no)."
Sucesiones,Sucesiones monótonas y acotadas,medio,"Sea $a_1 = 2$, $a_{n+1} = (a_n + 6)/2$. ¿Cuál es el límite (suponiendo convergencia)?",$6$,$2$,$0$,$3$,A,"$L = (L+6)/2 \iff 2L = L + 6 \iff L = 6$."
Sucesiones,Sucesiones monótonas y acotadas,medio,"Sea $a_1 = \sqrt{2}$, $a_{n+1} = \sqrt{2 + a_n}$. Suponiendo convergencia, $L =$",$2$,$1$,$\sqrt{2}$,$0$,A,"$L = \sqrt{2 + L} \Rightarrow L^2 - L - 2 = 0 \Rightarrow (L-2)(L+1) = 0$. Como $a_n > 0$, $L = 2$."
Sucesiones,Sucesiones monótonas y acotadas,medio,"En el ejemplo $a_{n+1} = (a_n + 6)/2$ con $a_1 = 2$, ¿cuál es la cota superior natural?",$2$,$6$,$10$,$+\infty$,B,"$L = 6$ es el supremo (límite). Por inducción, $a_n < 6$ para todo $n$."
Sucesiones,Sucesiones monótonas y acotadas,medio,"¿Por qué $\{a_n = (-1)^n\}$ no converge a pesar de ser acotada?",Es decreciente,No es monótona,No tiene cota superior,Es periódica,B,"$(-1)^n$ alterna, no es ni creciente ni decreciente. Hipótesis del teorema falla."
Sucesiones,Sucesiones monótonas y acotadas,medio,"Para verificar acotación de $a_{n+1} = \sqrt{2 + a_n}$ con $a_1 = \sqrt{2}$, ¿qué cota superior se usa?",$2$,$3$,$\sqrt{2}$,$+\infty$,A,"Si $a_k < 2$: $2 + a_k < 4 \Rightarrow \sqrt{2+a_k} < 2$, luego $a_{k+1} < 2$ por inducción."
Sucesiones,Sucesiones monótonas y acotadas,medio,"En la ecuación de punto fijo $L = f(L)$, si hay varias soluciones, ¿cómo se elige la correcta?",Tomar la primera,Descartar las incompatibles con los valores de la sucesión,Tomar la mayor,Es indeterminado,B,"Por ejemplo, descartar $L = -1$ si la sucesión es positiva."
Sucesiones,Sucesiones monótonas y acotadas,dificil,"Sea $a_1 = 3$, $a_{n+1} = \dfrac{a_n^2 + 3}{2 a_n}$. Suponiendo convergencia, ¿cuál es el límite?",$\sqrt{3}$,$3$,$1$,$0$,A,"$L = (L^2 + 3)/(2L) \iff 2L^2 = L^2 + 3 \iff L^2 = 3 \iff L = \sqrt{3}$ (positivo)."
Sucesiones,Sucesiones monótonas y acotadas,dificil,"¿Cuándo el teorema NO garantiza convergencia?","Cuando la sucesión es acotada pero no monótona","Cuando es monótona pero no acotada","Ambas anteriores","Nunca falla",C,"Las dos hipótesis son necesarias por separado."
Sucesiones,Límites relevantes,facil,"$\lim_{n\to\infty} (1 + 1/n)^n =$",$1$,$e$,$0$,$\infty$,B,"Definición del número $e \approx 2.718$."
Sucesiones,Límites relevantes,facil,"El número $e$ está acotado por:",$2 \leq e \leq 3$,$1 \leq e \leq 2$,$3 \leq e \leq 4$,$e = \pi$,A,"Por la prueba: $a_n \geq 2$ y $a_n < 3$ para todo $n$, luego $2 \leq e \leq 3$."
Sucesiones,Límites relevantes,facil,"$\lim_{n\to\infty} (1 - 1/n)^n =$",$e$,$1/e$,$0$,$1$,B,"$\lim (1 - 1/n)^n = 1/e = e^{-1}$."
Sucesiones,Límites relevantes,facil,"La proposición del cociente requiere:",$\lim a_{n+1}/a_n = L < 1$,$\lim a_{n+1}/a_n = L > 1$,$\lim a_n = 0$,$a_n$ creciente,A,"Si $L < 1$, entonces $a_n \to 0$. Si $L > 1$, la sucesión diverge."
Sucesiones,Límites relevantes,facil,"$\lim_{n\to\infty} n^p / a^n$ con $a > 1$ y $p$ fijo es:",$0$,$\infty$,$1$,$p$,A,"Exponencial domina polinomio: el cociente $\to 0$."
Sucesiones,Límites relevantes,facil,"$\lim_{n\to\infty} a^n / n!$ es:",$0$,$\infty$,$a$,$1$,A,"Factorial domina cualquier exponencial. Cociente $\to 0$."
Sucesiones,Límites relevantes,facil,"En la jerarquía de crecimiento, ¿cuál crece más rápido?",$n^2$,$2^n$,$n!$,$\ln(n)$,C,"Jerarquía: $\ln(n) \ll n^p \ll a^n \ll n!$."
Sucesiones,Límites relevantes,medio,"$\lim_{n\to\infty} \dfrac{n^{100}}{2^n} =$",$0$,$\infty$,$1$,$2^{-100}$,A,"Por jerarquía: exponencial $2^n$ domina polinomio $n^{100}$. Límite $0$."
Sucesiones,Límites relevantes,medio,"$\lim_{n\to\infty} \dfrac{3^n}{n!} =$",$0$,$\infty$,$3$,$1$,A,"Factorial domina exponencial. Límite $0$ por proposición del cociente."
Sucesiones,Límites relevantes,medio,"$\lim_{n\to\infty} \left(1 + \dfrac{2}{n}\right)^n =$",$e$,$e^2$,$2e$,$2$,B,"$(1 + 2/n)^n = ((1 + 2/n)^{n/2})^2 \to e^2$."
Sucesiones,Límites relevantes,medio,"$\lim_{n\to\infty} \left(1 + \dfrac{1}{n}\right)^{3n} =$",$e^3$,$3e$,$e^{1/3}$,$1$,A,"$(1 + 1/n)^{3n} = ((1 + 1/n)^n)^3 \to e^3$."
Sucesiones,Límites relevantes,medio,"En la proposición del cociente, si $\lim a_{n+1}/a_n = 1/3$, entonces $\lim a_n =$",$0$,$\infty$,$1/3$,$1$,A,"$1/3 < 1$, luego $a_n \to 0$ por la proposición."
Sucesiones,Límites relevantes,medio,"$\lim_{n\to\infty} \dfrac{n!}{n^n} =$",$0$,$\infty$,$1$,$e$,A,"$n^n$ crece más rápido que $n!$ (aunque ambos rapidísimo). Cociente $\to 0$."
Sucesiones,Límites relevantes,medio,"En $\dfrac{a_{n+1}}{a_n}$ con $a_n = a^n / n!$, el cociente vale:",$a/(n+1)$,$a$,$1/(n+1)$,$a^2$,A,"$\dfrac{a^{n+1}/(n+1)!}{a^n/n!} = \dfrac{a}{n+1}$. Tiende a $0 < 1$."
Sucesiones,Límites relevantes,dificil,"$\lim_{n\to\infty} \left(\dfrac{n+1}{n}\right)^{2n} =$",$e^2$,$e$,$1$,$2$,A,"$(n+1)/n = 1 + 1/n$. Luego $((1+1/n)^n)^2 \to e^2$."
Sucesiones,Límites relevantes,dificil,"$\lim_{n\to\infty} \left(\dfrac{n}{n+1}\right)^n =$",$1/e$,$e$,$1$,$0$,A,"$n/(n+1) = 1/(1 + 1/n) = 1 - 1/(n+1) \approx 1 - 1/n$. Luego $\to 1/e$."
Sucesiones,Límites relevantes,dificil,"En la jerarquía, si una expresión tiene $n!$ en el numerador y $n^n$ en el denominador, el límite es:",$0$,$\infty$,$1$,$e$,A,"$n^n$ supera a $n!$ — está más arriba en la jerarquía. Numerador < denominador asintóticamente."
Sucesiones,Límites infinitos,facil,"$\lim a_n = +\infty$ significa:","$a_n$ crece sin cota","Para todo $A > 0$, eventualmente $a_n > A$","$a_n$ es positivo","Lo mismo que diverge",B,"Definición: $\forall A > 0 \, \exists N \, (n > N \Rightarrow a_n > A)$."
Sucesiones,Límites infinitos,facil,"¿Es $+\infty$ un número real?","Sí","No","Solo si es positivo","Solo en cálculo",B,"$\pm\infty$ NO son números reales — son símbolos para describir comportamiento ilimitado."
Sucesiones,Límites infinitos,facil,"Si $\lim a_n = +\infty$, $\{a_n\}$ es:","Convergente","Divergente","Acotada","Periódica",B,"Diverge a infinito. NO converge porque el límite finito no existe."
Sucesiones,Límites infinitos,facil,"$\lim_{n\to\infty} n =$",$+\infty$,$0$,$1$,No existe,A,"Sucesión creciente no acotada $\Rightarrow$ diverge a $+\infty$."
Sucesiones,Límites infinitos,facil,"$\lim_{n\to\infty} e^n =$",$+\infty$,$0$,$e$,$1$,A,"$e > 1$, así que la exponencial diverge a $+\infty$."
Sucesiones,Límites infinitos,facil,"$\lim_{n\to\infty} \arctan(n) =$",$+\infty$,$\pi/2$,$0$,$\pi$,B,"$\arctan$ está acotada por $\pi/2$. La sucesión converge a $\pi/2$."
Sucesiones,Límites infinitos,facil,"Si $\lim a_n = +\infty$ y $\{b_n\}$ es acotada, $\lim a_n / b_n =$",$+\infty$ siempre,Depende,Indeterminado,$0$,B,"Si $b_n$ acotada $\neq 0$ y $a_n \to \infty$: $a_n / b_n \to \infty$. Pero si $b_n \to 0$ desde abajo es indeterminado."
Sucesiones,Límites infinitos,facil,"¿Cuál de las siguientes es una forma indeterminada?","$+\infty + (+\infty)$","$+\infty - \infty$","$0 \cdot 5$","$1 + \infty$",B,"$+\infty - \infty$ es la indeterminación clásica. Las otras son determinables."
Sucesiones,Límites infinitos,medio,"Si $\lim a_n = +\infty$ y $\{b_n\}$ está acotada inferiormente, $\lim (a_n + b_n) =$",$+\infty$,$0$,Acotada,Indeterminado,A,"Suma de divergente a $+\infty$ con acotada inferiormente: diverge a $+\infty$."
Sucesiones,Límites infinitos,medio,"Si $\{a_n\}$ está acotada y $\lim b_n = +\infty$, $\lim a_n / b_n =$",$0$,$+\infty$,Indeterminado,$1$,A,"Acotada / divergente a infinito $\to 0$."
Sucesiones,Límites infinitos,medio,"$\lim_{n\to\infty} \ln(n) =$",$+\infty$,$0$,$1$,$e$,A,"$\ln$ es creciente sin cota. $\ln(n) > A \iff n > e^A$, siempre alcanzable."
Sucesiones,Límites infinitos,medio,"$\lim_{n\to\infty} (n + (-1)^n n)$, con términos pares e impares por separado:","No existe (oscila)","$+\infty$","$0$","$-\infty$",A,"Términos pares $= 2n \to +\infty$, impares $= 0$. No diverge a $+\infty$ ni converge."
Sucesiones,Límites infinitos,medio,"Si $\{a_n\}$ no es acotada superiormente, ¿implica $\lim a_n = +\infty$?","Sí","No, hay que tener regularidad",Solo si es positiva,Solo si es monótona,B,"Contraejemplo: $a_n = n + (-1)^n n$. No acotada pero no diverge a $+\infty$."
Sucesiones,Límites infinitos,medio,"$\lim_{n\to\infty} n^2 - 100 n =$",$+\infty$,$-\infty$,$0$,$-100$,A,"$n(n - 100) \to +\infty$ porque ambos factores $\to +\infty$."
Sucesiones,Límites infinitos,medio,"$\lim_{n\to\infty} (-1)^n / n =$",$0$,$+\infty$,No existe,$\pm 1$,A,"$(-1)^n$ acotada, $1/n \to 0$. Producto $\to 0$ por nula × acotada."
Sucesiones,Límites infinitos,medio,"$\lim_{n\to\infty} \dfrac{n + \cos(n)}{n} =$",$1$,$0$,No existe,$+\infty$,A,"$\dfrac{n + \cos(n)}{n} = 1 + \dfrac{\cos(n)}{n} \to 1 + 0 = 1$."
Sucesiones,Límites infinitos,dificil,"Si $\lim a_n = 0$, ¿$\lim 1/a_n = +\infty$?",Siempre,Solo si $a_n > 0$ eventualmente,Nunca,Solo si $a_n$ es constante,B,"Si $a_n$ cambia de signo (e.g. $a_n = (-1)^n / n$), $1/a_n$ oscila entre $\pm n$ y NO diverge a $+\infty$."
Sucesiones,Límites infinitos,dificil,"$\lim_{n\to\infty} \dfrac{e^n - n^{100}}{e^n + n^{100}} =$",$1$,$-1$,$0$,$+\infty$,A,"Por jerarquía $e^n \gg n^{100}$. Dividiendo por $e^n$: $\dfrac{1 - n^{100}/e^n}{1 + n^{100}/e^n} \to \dfrac{1 - 0}{1 + 0} = 1$."
Sucesiones,Límites infinitos,dificil,"$\lim_{n\to\infty} (\sqrt{n^2 + n} - n^2)$ es de la forma:",$\infty - \infty$ (indeterminado),$0$,$+\infty$,$-\infty$,D,"$\sqrt{n^2+n} \approx n$ pero $n^2$ crece mucho más. La diferencia $\to -\infty$."
Sucesiones,Límites y convergencia,facil,"Una sucesión es:",Una función con dominio $\mathbb{R}$,Una función con dominio $\mathbb{N}$,Un conjunto finito,Una serie,B,"Una sucesión es una función $a: \mathbb{N} \to \mathbb{R}$, es decir, asigna un valor real a cada natural."
Sucesiones,Límites y convergencia,facil,"¿Cuál es el límite de la sucesión $a_n = \dfrac{1}{n}$ cuando $n \to \infty$?",1,0,$\infty$,$-1$,B,"Cuando $n \to \infty$, $1/n \to 0$. Es uno de los límites elementales más importantes."
Sucesiones,Límites y convergencia,facil,"En la definición $\varepsilon$-$N$, ¿qué representa $\varepsilon$?",El índice de la sucesión,Una tolerancia (cota de error),El límite de la sucesión,Un número natural,B,"$\varepsilon > 0$ es la tolerancia: indica qué tan cerca de $L$ deben estar los términos. La definición exige que para cualquier $\varepsilon$ podamos encontrar $N$."
Sucesiones,Límites y convergencia,facil,"En la definición ε-N, ¿qué representa $N$?",El límite de la sucesión,Un índice a partir del cual los términos están a distancia menor que $\varepsilon$ del límite,La cantidad total de términos,Una constante fija,B,"$N$ depende de $\varepsilon$ (más pequeño $\varepsilon$ requiere mayor $N$). A partir de $N$, todos los términos quedan dentro de la franja."
Sucesiones,Límites y convergencia,facil,"Si $\lim a_n = L$ y $\lim a_n = M$, ¿qué se concluye?",$L \neq M$,$L = M$ (unicidad del límite),$L > M$,$L \cdot M = 1$,B,"El límite es **único** cuando existe. Es uno de los teoremas fundamentales: si dos valores son ambos límite, deben coincidir."
Sucesiones,Límites y convergencia,facil,"¿Cuál de las siguientes sucesiones diverge?",$a_n = 1/n$,$a_n = (-1)^n$,$a_n = 1 + 1/n$,$a_n = 5$,B,"$(-1)^n$ alterna entre $1$ y $-1$, no se acerca a un único valor. Las otras convergen a $0$, $1$ y $5$ respectivamente."
Sucesiones,Límites y convergencia,medio,"¿Cuál es el límite de $a_n = \dfrac{n+1}{n}$?",0,1,$\infty$,2,B,"$\dfrac{n+1}{n} = 1 + \dfrac{1}{n} \to 1 + 0 = 1$."
