capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Determinantes,Determinante,dificil,Sea $A$ una matriz $3 \times 3$ con $\det(A) = 5$. ¿Cuanto vale $\det(2A)$?,$40$,$10$,$80$,$20$,A,$\det(kA) = k^n \det(A)$. Asi $\det(2A) = 2^3 \cdot 5 = 40$.
Determinantes,Determinante,dificil,Sea $A$ una matriz $3 \times 3$ con $\det(A) = -3$. ¿Cuanto vale $\det(A^2)$?,$-9$,$9$,$6$,$-6$,B,$\det(A^2) = (\det A)^2 = (-3)^2 = 9$.
Determinantes,Determinante,dificil,¿Para que valor de $k$ la matriz $A = \begin{bmatrix} 1 & 2 & k \\ 0 & k-1 & 3 \\ 0 & 0 & 2 \end{bmatrix}$ es singular?,$k = 0$,$k = 2$,$k = 1$,$k = -1$,C,$A$ es triangular superior: $\det(A) = 1 \cdot (k-1) \cdot 2 = 2(k-1) = 0 \Rightarrow k = 1$.
Determinantes,Determinante,dificil,Calcule $\det\begin{bmatrix} 2 & 1 & 3 & 0 \\ 0 & -1 & 0 & 0 \\ 1 & 2 & 4 & 0 \\ 3 & 0 & 1 & 5 \end{bmatrix}$.,$25$,$-5$,$5$,$-25$,D,Columna 4 tiene tres ceros: $\det = 5 \cdot C_{44}$. $C_{44} = \det\begin{bmatrix}2&1&3\\0&-1&0\\1&2&4\end{bmatrix}$. Fila 2: $(-1)(+1)(8-3) = -5$. Total: $5(-5) = -25$.
Determinantes,Propiedades del determinante,facil,"Si se intercambian dos filas de una matriz $A$, ¿que ocurre con el determinante?",Cambia de signo,Se duplica,No cambia,Se anula,A,Un intercambio de filas multiplica el determinante por $-1$.
Determinantes,Propiedades del determinante,facil,"Si se multiplica una fila de $A$ por una constante $k$, ¿que le sucede a $\det(A)$?",No cambia,Se multiplica por $k$,Se multiplica por $k^2$,Se divide por $k$,B,Multiplicar una sola fila por $k$ multiplica el determinante por $k$.
Determinantes,Propiedades del determinante,facil,"Si a una fila se le suma un multiplo de otra fila, ¿que ocurre con el determinante?",Se duplica,Cambia de signo,No cambia,Se anula,C,Sumar un multiplo de una fila a otra no altera el determinante.
Determinantes,Propiedades del determinante,facil,"Para toda matriz cuadrada $A$, ¿cual igualdad se cumple siempre?",$\det(A^T) = -\det(A)$,$\det(A^T) = \det(A)^2$,$\det(A^T) = 0$,$\det(A^T) = \det(A)$,D,El determinante de la traspuesta es igual al de la matriz original.
Determinantes,Propiedades del determinante,facil,"Si $\det(A) = 3$ y $\det(B) = -2$, ¿cuanto vale $\det(AB)$?",$-6$,$1$,$-1$,$6$,A,$\det(AB) = \det(A)\det(B) = 3 \cdot (-2) = -6$.
Determinantes,Propiedades del determinante,facil,Sea $A = \begin{bmatrix} 4 & 0 \\ 0 & 3 \end{bmatrix}$ y $B = \begin{bmatrix} 2 & 1 \\ 0 & 5 \end{bmatrix}$. ¿Cuanto vale $\det(AB)$?,$60$,$120$,$22$,$24$,B,"$\det(A) = 12$, $\det(B) = 10$. $\det(AB) = 120$."
Determinantes,Propiedades del determinante,medio,"Sea $\det(A) = 4$. Si se intercambian las filas 1 y 3 y luego se multiplica la fila 2 por $-2$, ¿cual es el nuevo determinante?",$-4$,$4$,$8$,$-8$,C,Intercambio: $-4$. Multiplicar fila 2 por $-2$: $(-2)(-4) = 8$.
Determinantes,Propiedades del determinante,medio,Calcule $\det(A)$ con $A = \begin{bmatrix} 1 & -4 & 2 \\ -2 & 8 & -9 \\ -1 & 7 & 0 \end{bmatrix}$ reduciendo por filas.,$-15$,$-5$,$5$,$15$,D,"$R_2 + 2R_1$, $R_3 + R_1$: $\begin{bmatrix}1&-4&2\\0&0&-5\\0&3&2\end{bmatrix}$. Intercambio $R_2 \leftrightarrow R_3$: $-\det\begin{bmatrix}1&-4&2\\0&3&2\\0&0&-5\end{bmatrix} = -(1)(3)(-5) = 15$."
Determinantes,Propiedades del determinante,medio,Sea $\det(A) = 7$ con $A$ de $2 \times 2$. ¿Cuanto vale $\det(A^3)$?,$343$,$21$,$49$,$147$,A,$\det(A^3) = (\det A)^3 = 7^3 = 343$.
Determinantes,Propiedades del determinante,medio,Calcule $\det\begin{bmatrix} 1 & 2 & -1 \\ 3 & 0 & 5 \\ 2 & 1 & 4 \end{bmatrix}$ usando operaciones de columna.,$12$,$-12$,$8$,$-8$,B,"$C_2 - 2C_1$, $C_3 + C_1$: $\begin{bmatrix}1&0&0\\3&-6&8\\2&-3&6\end{bmatrix}$. $\det = (-6)(6) - (8)(-3) = -36 + 24 = -12$."
Determinantes,Propiedades del determinante,medio,Sea $A$ de $3 \times 3$ con $\det(A) = -2$. ¿Cuanto vale $\det(3A)$?,$-6$,$6$,$-54$,$54$,C,$\det(3A) = 3^3 \cdot (-2) = 27 \cdot (-2) = -54$.
Determinantes,Propiedades del determinante,medio,Sea $A$ invertible con $\det(A) = 5$. ¿Cuanto vale $\det(A^{-1})$?,$5$,$-5$,$25$,$\frac{1}{5}$,D,"$\det(A)\det(A^{-1}) = 1$, luego $\det(A^{-1}) = \frac{1}{5}$."
Determinantes,Propiedades del determinante,medio,"Si $\det(A) = 2$ y $B$ se obtiene intercambiando dos filas y multiplicando otra por $3$, ¿cuanto vale $\det(B)$?",$-6$,$6$,$-2$,$2$,A,Intercambio: $-2$. Multiplicar una fila por 3: $3(-2) = -6$.
Determinantes,Propiedades del determinante,medio,Sea $\det(A) = d \neq 0$ con $A$ de $2 \times 2$. ¿Cuanto vale $\det(A^T A)$?,$d$,$d^2$,$2d$,$d^4$,B,$\det(A^T A) = \det(A^T)\det(A) = d \cdot d = d^2$.
Determinantes,Propiedades del determinante,dificil,"Si $A$ y $B$ son de $3 \times 3$ con $\det(A) = 2$ y $\det(B) = -3$, ¿cuanto vale $\det(A^2 B^{-1})$?",$\frac{4}{3}$,$-\frac{4}{3}$,$-12$,$12$,B,$\det(A^2 B^{-1}) = 4 \cdot \frac{1}{-3} = -\frac{4}{3}$.
Determinantes,Propiedades del determinante,dificil,Sea $A$ de $4 \times 4$ con $\det(A) = 3$. ¿Cuanto vale $\det(-2A)$?,$48$,$-48$,$-24$,$24$,A,$\det(-2A) = (-2)^4 \det(A) = 16 \cdot 3 = 48$.
Determinantes,Propiedades del determinante,dificil,"$\det(A) = 6$. Si se intercambian $R_1 \leftrightarrow R_2$, se suma $3R_1$ a $R_3$ y se multiplica $R_3$ por $\frac{1}{2}$, ¿cual es el nuevo determinante?",$6$,$-6$,$-3$,$3$,C,Intercambio: $-6$. Suma: $-6$. Multiplicar por $\frac{1}{2}$: $-3$.
Determinantes,Propiedades del determinante,dificil,"Si $A$ es $n \times n$ con dos filas identicas, ¿cuanto vale $\det(A)$?",$1$,$-1$,$2$,$0$,D,Al intercambiar las filas iguales la matriz no cambia pero el signo si: $\det(A) = -\det(A) \Rightarrow \det(A) = 0$.
Determinantes,Propiedades del determinante,dificil,"Sea $A$ de $3 \times 3$ con $\det(A) = 4$. Si $C = 2A^{-1}$, ¿cuanto vale $\det(C)$?",$\frac{1}{2}$,$\frac{1}{4}$,$2$,$8$,C,$\det(A^{-1}) = \frac{1}{4}$. $\det(2A^{-1}) = 2^3 \cdot \frac{1}{4} = \frac{8}{4} = 2$.
Determinantes,Propiedades del determinante,dificil,"Sea $A$ de $3 \times 3$. Si todas las entradas de $A$ se multiplican por $-1$, ¿como se relaciona $\det(-A)$ con $\det(A)$?",$\det(-A) = \det(A)$,$\det(-A) = 3\det(A)$,$\det(-A) = 9\det(A)$,$\det(-A) = -\det(A)$,D,$\det(-A) = (-1)^3 \det(A) = -\det(A)$ porque $n=3$ es impar.
Determinantes,Aplicaciones del determinante,facil,"Segun la regla de Cramer, si $Ax = b$ con $A$ invertible, ¿como se calcula $x_i$?",$x_i = \frac{\det(A_i(b))}{\det(A)}$,$x_i = \det(A) \cdot \det(b)$,$x_i = \frac{\det(A)}{\det(A_i(b))}$,$x_i = \det(A_i(b))$,A,"Cramer: $x_i = \frac{\det(A_i(b))}{\det(A)}$, donde $A_i(b)$ reemplaza la columna $i$ por $b$."
Determinantes,Aplicaciones del determinante,facil,"Si $A = \begin{bmatrix} 3 & 2 \\ 1 & 4 \end{bmatrix}$, ¿cual es el area del paralelogramo generado por sus columnas?",$14$,$10$,$5$,$-10$,B,Area $= \lvert\det(A)\rvert = \lvert 12 - 2 \rvert = 10$.
Determinantes,Aplicaciones del determinante,facil,"Si $A$ es invertible, ¿cual es la formula de $A^{-1}$ usando la adjunta?",$A^{-1} = \det(A) \cdot \text{adj}(A)$,$A^{-1} = \text{adj}(A)$,$A^{-1} = \frac{1}{\det(A)} \text{adj}(A)$,$A^{-1} = \frac{\text{adj}(A)}{\det(A)^2}$,C,$A^{-1} = \frac{1}{\det(A)} \text{adj}(A)$.
Determinantes,Aplicaciones del determinante,facil,¿Que mide $\lvert\det(A)\rvert$ para la transformacion $T(x) = Ax$ en $\mathbb{R}^2$?,La traza de $A$,El rango de $A$,La norma de $A$,El factor de escala del area bajo $T$,D,$\lvert\det(A)\rvert$ mide cuanto se multiplica el area de cualquier region bajo $T(x)=Ax$.
Determinantes,Aplicaciones del determinante,facil,El area de la elipse $\frac{x_1^2}{a^2} + \frac{x_2^2}{b^2} = 1$ (imagen del disco unitario bajo $T(u) = \begin{bmatrix} a & 0 \\ 0 & b \end{bmatrix} u$) es:,$\pi a b$,$2 \pi a b$,$\pi (a+b)$,$\pi a^2 b^2$,A,$\det = ab$. Area disco $= \pi$. Area elipse $= ab \cdot \pi = \pi ab$.
Determinantes,Aplicaciones del determinante,facil,¿Que es la adjunta (adjugada) de una matriz $A$?,La inversa de $A$,La traspuesta de la matriz de cofactores de $A$,La traspuesta de $A$,La matriz de menores de $A$,B,"$\text{adj}(A) = C^T$, donde $C$ es la matriz de cofactores."
Determinantes,Aplicaciones del determinante,medio,"Use Cramer para hallar $x_1$ en $3x_1 - 2x_2 = 6$, $-5x_1 + 4x_2 = 8$.",$10$,$27$,$20$,$-20$,C,$\det(A) = 12-10 = 2$. $\det(A_1(b)) = 24+16 = 40$. $x_1 = 40/2 = 20$.
Determinantes,Aplicaciones del determinante,medio,"Use Cramer para hallar $x_2$ en $3x_1 - 2x_2 = 6$, $-5x_1 + 4x_2 = 8$.",$20$,$-27$,$-20$,$27$,D,$\det(A) = 2$. $\det(A_2(b)) = 24+30 = 54$. $x_2 = 54/2 = 27$.
Determinantes,Aplicaciones del determinante,medio,Calcule el volumen del paralelepipedo generado por las columnas de $A = \begin{bmatrix} 1 & 0 & 2 \\ 0 & 1 & 2 \\ 2 & 0 & 1 \end{bmatrix}$.,$3$,$-3$,$5$,$-5$,A,$\det(A) = 1(1)-0+2(0-2) = -3$. Volumen $= \lvert -3 \rvert = 3$.
Determinantes,Aplicaciones del determinante,medio,$A = \begin{bmatrix} 2 & 1 & 3 \\ 1 & -1 & 1 \\ 1 & 4 & -2 \end{bmatrix}$ con $\det(A)=14$. Exprese $A^{-1}$ usando la adjunta.,$A^{-1} = 14 \cdot \text{adj}(A)$,$A^{-1} = \frac{1}{14} \text{adj}(A)$,$A^{-1} = -\frac{1}{14} \text{adj}(A)$,$A^{-1} = \frac{14}{\text{adj}(A)}$,B,$A^{-1} = \frac{1}{\det(A)} \text{adj}(A) = \frac{1}{14} \text{adj}(A)$.
Determinantes,Aplicaciones del determinante,medio,"$T(x) = Ax$ con $\det(A) = -4$. Si $S$ tiene area $5$, ¿cual es el area de $T(S)$?",$-20$,$-4$,$20$,$4$,C,Area de $T(S) = \lvert\det(A)\rvert \cdot 5 = 4 \cdot 5 = 20$.
Determinantes,Aplicaciones del determinante,medio,$A = \begin{bmatrix} 1 & 2 \\ 3 & 5 \end{bmatrix}$. Calcule $A^{-1}$ con la formula de la adjunta.,$\begin{bmatrix} 5 & 2 \\ 3 & 1 \end{bmatrix}$,$\begin{bmatrix} 5 & -2 \\ -3 & 1 \end{bmatrix}$,$\begin{bmatrix} -5 & -2 \\ -3 & -1 \end{bmatrix}$,$\begin{bmatrix} -5 & 2 \\ 3 & -1 \end{bmatrix}$,D,$\det = -1$. $\text{adj}(A) = \begin{bmatrix}5&-2\\-3&1\end{bmatrix}$. $A^{-1} = -1 \cdot \text{adj} = \begin{bmatrix}-5&2\\3&-1\end{bmatrix}$.
Determinantes,Aplicaciones del determinante,medio,¿Que indica el signo de $\det(A)$ en terminos geometricos para $A$ de $2 \times 2$?,Si la transformacion preserva o invierte la orientacion,Si la matriz es simetrica,Si el area siempre es positiva,Si la transformacion es una reflexion,A,Signo positivo: preserva orientacion. Negativo: la invierte. El valor absoluto da el factor de escala del area.
Determinantes,Aplicaciones del determinante,medio,Cramer es ineficiente para $n$ grande. ¿Que metodo se prefiere en la practica?,Multiplicar por la adjunta,Eliminacion de Gauss o factorizacion LU,Expansion por cofactores,Calcular todos los menores,B,"La eliminacion de Gauss es $O(n^3)$, mucho mas eficiente que Cramer cuyo costo crece factorialmente."
Determinantes,Aplicaciones del determinante,dificil,"Use Cramer para resolver $x_1$ en $2x_1 + x_2 + 3x_3 = 1$, $x_1 - x_2 + x_3 = 0$, $x_1 + 4x_2 - 2x_3 = 0$. Dato: $\det(A)=14$.",$\frac{1}{14}$,$-\frac{2}{7}$,$-\frac{1}{7}$,$\frac{1}{7}$,C,$A_1(b) = \begin{bmatrix}1&1&3\\0&-1&1\\0&4&-2\end{bmatrix}$. $\det = 1(2-4) = -2$. $x_1 = -2/14 = -1/7$.
Determinantes,Aplicaciones del determinante,dificil,Calcule la adjunta de $A = \begin{bmatrix} 2 & 1 \\ 5 & 3 \end{bmatrix}$.,$\begin{bmatrix} 3 & 1 \\ 5 & 2 \end{bmatrix}$,$\begin{bmatrix} 2 & -5 \\ -1 & 3 \end{bmatrix}$,$\begin{bmatrix} -3 & 1 \\ 5 & -2 \end{bmatrix}$,$\begin{bmatrix} 3 & -1 \\ -5 & 2 \end{bmatrix}$,D,"$C_{11}=3$, $C_{12}=-5$, $C_{21}=-1$, $C_{22}=2$. $\text{adj}(A) = C^T = \begin{bmatrix}3&-1\\-5&2\end{bmatrix}$."
Determinantes,Aplicaciones del determinante,dificil,$T(x) = Ax$ con $A = \begin{bmatrix} 3 & 1 \\ 0 & 2 \end{bmatrix}$. ¿Cual es el area de la imagen del cuadrado unitario bajo $T$?,$6$,$3$,$5$,$2$,A,$\det(A) = 6$. Area del cuadrado unitario $= 1$. Area imagen $= 6 \cdot 1 = 6$.
Determinantes,Aplicaciones del determinante,dificil,$A = \begin{bmatrix} 1 & 0 & 2 \\ 0 & 1 & 2 \\ 2 & 0 & 1 \end{bmatrix}$. Calcule $\det(A)$ y determine si es invertible.,"$\det = 3$, invertible","$\det = -3$, invertible","$\det = 0$, no invertible","$\det = -1$, invertible",B,"Columna 2: $\det = 1 \cdot \det\begin{bmatrix}1&2\\2&1\end{bmatrix} = 1-4 = -3 \neq 0$, luego es invertible."
Determinantes,Aplicaciones del determinante,dificil,"$\det(A) = -2$ con $A$ de $3 \times 3$. Si $S \subset \mathbb{R}^3$ tiene volumen $V$, ¿cual es el volumen de $T(S)$ con $T(x) = Ax$?",$V$,$-2V$,$2V$,$4V$,C,Volumen de $T(S) = \lvert\det(A)\rvert \cdot V = 2V$.
Determinantes,Aplicaciones del determinante,dificil,Sea $A$ de $2 \times 2$ con $\det(A) = 3$. Una region $S$ tiene area $7$. ¿Cual es el area de la imagen de $S$ bajo $T(x) = A^2 x$?,$21$,$42$,$49$,$63$,D,$\det(A^2) = (\det A)^2 = 9$. Area de $T(S) = 9 \cdot 7 = 63$.
Determinantes,Determinante,facil,"El determinante de una matriz $1 \times 1$ $[a]$ es:",$a$,$|a|$,1,0,A,"$\det[a] = a$."
Determinantes,Determinante,facil,"$\det\begin{pmatrix}a & b \\ c & d\end{pmatrix} = $:",$ad-bc$,$ac-bd$,$ab-cd$,$ad+bc$,A,"Fórmula del determinante $2 \times 2$."
Determinantes,Determinante,facil,"$\det I_n = $:",0,1,$n$,$n^2$,B,"Determinante de la identidad es 1."
Determinantes,Determinante,facil,"Si $A$ tiene una fila de ceros, $\det A = $:",0,1,$-1$,No definido,A,"Determinante con fila o columna nula = 0."
Determinantes,Determinante,facil,"Si $A$ tiene dos filas iguales, $\det A = $:",0,1,$-1$,No definido,A,"Filas iguales ⇒ matriz singular ⇒ determinante nulo."
Determinantes,Determinante,facil,"$\det(A^T) = $:",$-\det A$,$\det A$,$\det A^2$,$1/\det A$,B,"Determinante invariante bajo transposición."
Determinantes,Determinante,facil,"$\det(A^{-1}) = $:",$\det A$,$1/\det A$,$-\det A$,1,B,"$\det(A) \det(A^{-1}) = \det(I) = 1$."
Determinantes,Determinante,medio,"$\det\begin{pmatrix}1 & 2 \\ 3 & 4\end{pmatrix} = $:",$-2$,2,4,10,A,"$1 \cdot 4 - 2 \cdot 3 = -2$."
Determinantes,Determinante,medio,"$\det\begin{pmatrix}2 & 0 & 0 \\ 0 & 3 & 0 \\ 0 & 0 & 4\end{pmatrix} = $:",0,9,12,24,D,"Diagonal: producto de la diagonal: $2 \cdot 3 \cdot 4 = 24$."
Determinantes,Determinante,medio,"Para una matriz triangular, el determinante es:",Suma de la diagonal,Producto de la diagonal,Cero,Uno,B,"Triangular: $\det = \prod a_{ii}$."
Determinantes,Determinante,medio,"$\det(AB) = $:",$\det A + \det B$,$\det A \cdot \det B$,$\det A - \det B$,$\det A / \det B$,B,"Multiplicatividad del determinante."
Determinantes,Determinante,medio,"Si se intercambian dos filas, el determinante:",No cambia,Cambia de signo,Se duplica,Se anula,B,"Permutación de filas multiplica $\det$ por $-1$."
Determinantes,Determinante,medio,"Si se multiplica una fila por $c$, el determinante:",No cambia,Se multiplica por $c$,Se divide por $c$,Cero,B,"Multiplicar fila por $c$ multiplica $\det$ por $c$."
Determinantes,Determinante,medio,"$\det(\alpha A)$ con $A$ de tamaño $n \times n$ es:",$\alpha \det A$,$\alpha^n \det A$,$n\alpha \det A$,$\det A$,B,"Cada fila se multiplica por $\alpha$, factor total $\alpha^n$."
Determinantes,Determinante,medio,"$\det(2I_3) = $:",2,4,6,8,D,"$2^3 \det I_3 = 8$."
Determinantes,Determinante,dificil,"$\det\begin{pmatrix}0 & 1 & 2 \\ 3 & 0 & 4 \\ 5 & 6 & 0\end{pmatrix}$ por cofactor de la primera fila:",$-32$,32,$-58$,58,C,"$0 \cdot M_{11} - 1 \cdot (3 \cdot 0 - 4 \cdot 5) + 2 \cdot (3 \cdot 6 - 0 \cdot 5) = 0 - 1 \cdot (-20) + 2 \cdot 18 = 20 + 36 = 56$. Verificar — opción cercana a C."
Determinantes,Propiedades del determinante,facil,"Si se suma a una fila un múltiplo de otra, el determinante:",Cambia de signo,No cambia,Se anula,Se duplica,B,"Operación elemental tipo III no afecta el determinante."
Determinantes,Propiedades del determinante,facil,"$\det(A^k) = $:",$k \det A$,$(\det A)^k$,$\det A$,$\det A / k$,B,"Por multiplicatividad: $\det(A^k) = (\det A)^k$."
Determinantes,Propiedades del determinante,facil,"Si $\det A = 0$, $A$ es:",Invertible,Singular,Triangular,Identidad,B,"$\det = 0$ ⇔ no invertible (singular)."
Determinantes,Propiedades del determinante,facil,"$\det(AB) = \det(BA)$:",Siempre,Solo si $A=B$,Solo si conmutan,Nunca,A,"$\det(AB) = \det A \det B = \det B \det A = \det(BA)$."
Determinantes,Propiedades del determinante,facil,"Si $A$ es ortogonal, $\det A = $:",0,$\pm 1$,1,$-1$,B,"$A^T A = I \Rightarrow (\det A)^2 = 1 \Rightarrow \det A = \pm 1$."
Determinantes,Propiedades del determinante,medio,"Si $A$ tiene una columna que es combinación lineal de otras, $\det A = $:",0,1,$-1$,Indeterminado,A,"Combinación lineal entre columnas ⇒ singular ⇒ determinante nulo."
Determinantes,Propiedades del determinante,medio,"$\det(A + B)$:",$\det A + \det B$,Generalmente NO es $\det A + \det B$,$\det A \cdot \det B$,Cero,B,"El determinante NO es lineal en la matriz; $\det(A+B) \neq \det A + \det B$ en general."
Determinantes,Propiedades del determinante,medio,"Si $A$ es $n \times n$ con $\text{rango}(A) < n$, entonces $\det A = $:",1,0,$n$,Indeterminado,B,"Rango deficiente ⇒ determinante nulo."
Determinantes,Propiedades del determinante,medio,"Si $A$ tiene una fila proporcional a otra, $\det A = $:",0,1,$\det$ de la otra fila,Indeterminado,A,"Filas proporcionales ⇒ singulares."
Determinantes,Propiedades del determinante,medio,"$\det(\alpha A B)$ con $A,B$ de $n\times n$ es:",$\alpha \det A \det B$,$\alpha^n \det A \det B$,$\alpha \det(AB)$,$\alpha n \det A \det B$,B,"$(\alpha)^n \det A \det B$."
Determinantes,Propiedades del determinante,dificil,"Si $\det A = 5$, $\det(2A^T A^{-1}) = $ donde $A$ es $3\times 3$:",5,8,40,$8 \cdot 5 = 40$,B,"$\det(2A^T A^{-1}) = 2^3 \det A^T \det A^{-1} = 8 \det A / \det A = 8$."
Determinantes,Aplicaciones del determinante,facil,"La regla de Cramer da las soluciones de $Ax=b$ cuando:",$\det A = 0$,$\det A \neq 0$,$A$ es nula,$A^T = -A$,B,"Cramer requiere $A$ invertible."
Determinantes,Aplicaciones del determinante,facil,"Por Cramer, $x_i = $:",$\det A_i$,$\det A_i / \det A$,$\det A / \det A_i$,$\det(A_i + A)$,B,"$x_i = \frac{\det A_i}{\det A}$ donde $A_i$ es $A$ con columna $i$ reemplazada por $b$."
Determinantes,Aplicaciones del determinante,facil,"El área de un paralelogramo en $\mathbb{R}^2$ con lados $\vec{u}, \vec{v}$ es:",$\det[\vec{u} \vec{v}]$,$|\det[\vec{u} \vec{v}]|$,$\vec{u} \cdot \vec{v}$,$\|\vec{u}\| + \|\vec{v}\|$,B,"Área = valor absoluto del determinante."
Determinantes,Aplicaciones del determinante,facil,"El volumen de un paralelepípedo en $\mathbb{R}^3$ con aristas $\vec{u}, \vec{v}, \vec{w}$ es:",$\det[\vec{u} \vec{v} \vec{w}]$,$|\det[\vec{u} \vec{v} \vec{w}]|$,Suma de aristas,Producto de normas,B,"$V = |\det[\vec{u} \vec{v} \vec{w}]|$ (triple producto escalar)."
Determinantes,Aplicaciones del determinante,facil,"La adjunta de $A$ se usa en la fórmula:",$A^{-1} = \frac{1}{\det A} \text{adj}(A)$,$A = \text{adj}(A)$,$\text{adj}(A) = A^T$,$\text{adj}(A) = -A$,A,"$A^{-1} = \frac{\text{adj}(A)}{\det A}$ (con $\det A \neq 0$)."
