capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Funciones Reales,Gráficas de funciones,medio,"Si $f: [-3, -1] \to [2, 4]$, ¿cuál es el recorrido de $g(x) = -f(-x)$?","$[-4, -2]$","$[2, 4]$","$[-2, 4]$","$[-4, 4]$",A,"$f(-x)$ tiene mismo recorrido $[2, 4]$. El signo $-$ refleja en eje $x$, dando recorrido $[-4, -2]$."
Funciones Reales,Gráficas de funciones,medio,"¿Cuántas asíntotas tiene la función $f(x) = 1/x$?",Solo vertical,Solo horizontal,Una vertical y una horizontal,Ninguna,C,"$x = 0$ asíntota vertical, $y = 0$ asíntota horizontal."
Funciones Reales,Gráficas de funciones,medio,"¿Cuál es el recorrido de la función definida por partes $f(x) = \begin{cases} x^2 & \text{si } x \leq 1 \\ 2x + 1 & \text{si } x > 1 \end{cases}$?","$[0, +\infty)$","$[0, 1] \cup (3, +\infty)$","$[0, 1] \cup [3, +\infty)$","$\mathbb{R}$",A,"Tramo 1 ($x \leq 1$): $x^2 \in [0, +\infty)$ porque $x \to -\infty$ lo lleva a $+\infty$. Tramo 2: $(3, +\infty)$. Unión: $[0, +\infty)$."
Funciones Reales,Gráficas de funciones,dificil,"Identifique cuál de las siguientes curvas NO representa una función:",$y = x^2 + 1$,$x^2 + y^2 = 4$,$y = |x|$,$y = \dfrac{1}{x}$,B,"La circunferencia $x^2 + y^2 = 4$ falla el criterio de la recta vertical (ej: $x = 0$ corta en $(0, 2)$ y $(0, -2)$). Las otras tres son funciones."
Funciones Reales,Transformaciones de funciones,facil,"Para graficar $y = f(x) + 3$ a partir de $y = f(x)$:",Se desplaza 3 unidades a la derecha,Se desplaza 3 unidades hacia arriba,Se alarga verticalmente en factor 3,Se refleja en eje $x$,B,"Sumar una constante $k > 0$ desplaza la gráfica $k$ unidades hacia arriba."
Funciones Reales,Transformaciones de funciones,facil,"Para graficar $y = f(x + 2)$ a partir de $y = f(x)$:",Se desplaza 2 unidades a la izquierda,Se desplaza 2 unidades a la derecha,Se desplaza 2 unidades hacia arriba,Se desplaza 2 unidades hacia abajo,A,"$f(x + h)$ con $h > 0$ desplaza a la **izquierda** (contraintuitivo). El argumento $x + 2$ alcanza el mismo valor con un $x$ menor."
Funciones Reales,Transformaciones de funciones,facil,"$y = 3 f(x)$ representa:",Alargamiento vertical en factor 3,Contracción vertical en factor 3,Alargamiento horizontal,Reflexión en eje $x$,A,"Multiplicar la salida por $A = 3 > 1$ produce alargamiento vertical."
Funciones Reales,Transformaciones de funciones,facil,"$y = f(2x)$ representa:",Alargamiento horizontal en factor 2,Contracción horizontal en factor 1/2,Alargamiento vertical,Reflexión en eje $y$,B,"Multiplicar el argumento por $\omega = 2 > 1$ comprime la gráfica horizontalmente en factor $1/2$."
Funciones Reales,Transformaciones de funciones,facil,"En la forma general $g(x) = \pm A f(\pm \omega(x + h)) + k$, ¿qué efecto tiene el signo $-$ delante de $A$?",Reflexión respecto eje $x$,Reflexión respecto eje $y$,Traslación,Escalamiento,A,"Signo $-$ delante de $A$ corresponde a $-f(\cdots)$, que refleja respecto al eje $x$."
Funciones Reales,Transformaciones de funciones,facil,"En la forma general, ¿qué efecto tiene $h < 0$?",Traslada hacia abajo,Traslada hacia arriba,Traslada a la izquierda,Traslada a la derecha,D,"$h < 0$ en $f(x + h)$ traslada $|h|$ unidades a la **derecha**."
Funciones Reales,Transformaciones de funciones,medio,"Identifique las transformaciones que llevan $f(x) = \sqrt{x}$ a $g(x) = -\sqrt{x + 3} + 1$.","Reflexión $x$, traslación 3 izquierda, traslación 1 arriba","Reflexión $y$, traslación 3 derecha","Alargamiento, traslación","Solo traslaciones",A,"Comparando con $\pm A f(\pm \omega(x+h)) + k$: signo $-$ (reflexión $x$), $h = 3$ (traslación 3 izquierda), $k = 1$ (1 arriba)."
Funciones Reales,Transformaciones de funciones,medio,"¿Cuál es el dominio de $g(x) = -\sqrt{x + 3} + 1$?","$\mathbb{R}$","$[-3, +\infty)$","$(-\infty, 1]$","$[3, +\infty)$",B,"Subradical $\geq 0$: $x + 3 \geq 0 \iff x \geq -3$. Dominio $[-3, +\infty)$."
Funciones Reales,Transformaciones de funciones,medio,"¿Cuál es el recorrido de $g(x) = -\sqrt{x + 3} + 1$?","$\mathbb{R}$","$[-3, +\infty)$","$(-\infty, 1]$","$[1, +\infty)$",C,"$\sqrt{x+3} \geq 0$, luego $-\sqrt{x+3} \leq 0$, y $-\sqrt{x+3} + 1 \leq 1$. Alcanza todo $(-\infty, 1]$."
Funciones Reales,Transformaciones de funciones,medio,"Si $f(x) = |x|$, halle el vértice de $g(x) = 2|x - 1| - 3$.","$(0, 0)$","$(1, -3)$","$(-1, 3)$","$(1, 3)$",B,"Forma estándar: vértice de $f$ en $(0, 0)$ se traslada a $(0 + 1, 0 - 3) = (1, -3)$ (h$ = -1$ traslada a derecha 1, $k = -3$ baja 3). Escalamiento vertical no mueve el vértice."
Funciones Reales,Transformaciones de funciones,medio,"¿Cuál es el orden correcto al aplicar las transformaciones?","Traslaciones, escalamientos, reflexiones","Reflexiones, escalamientos, traslaciones","Escalamientos, traslaciones, reflexiones","Cualquier orden funciona",B,"Las 3 fases: 1) reflexiones, 2) escalamientos, 3) traslaciones."
Funciones Reales,Transformaciones de funciones,medio,"Si la gráfica de $f$ tiene dominio $[-2, 2]$ y recorrido $[0, 4]$, ¿cuál es el dominio de $g(x) = f(x - 1)$?","$[-2, 2]$","$[-3, 1]$","$[-1, 3]$","$[1, 3]$",C,"$f(x - 1)$ traslada a la derecha 1: dominio $[-2, 2] \to [-1, 3]$."
Funciones Reales,Transformaciones de funciones,dificil,"Para $g(x) = 3f(-2(x - \pi/4)) - 5$ con $f(x) = \sin(x)$, halle amplitud, período y desplazamiento de fase.","Amplitud 3, período $\pi$, fase $\pi/4$ derecha","Amplitud $-3$, período $2\pi$, fase $\pi/4$ izquierda","Amplitud 5, período $\pi/2$","Amplitud 3, período $2\pi$, fase $\pi$",A,"$A = 3$ (amplitud $|A| = 3$). $\omega = 2$, período $= 2\pi/\omega = \pi$. $h = -\pi/4$ traslada $\pi/4$ a la **derecha**."
Funciones Reales,Funciones racionales,facil,"Una función racional es:",Cualquier función con denominador,Cociente de dos polinomios,Función con raíces,Función con valor absoluto,B,"Definición: $f(x) = P(x)/Q(x)$ con $P, Q$ polinomios y $Q \not\equiv 0$."
Funciones Reales,Funciones racionales,facil,"¿Cuál es el dominio de una función racional $P(x)/Q(x)$?","$\mathbb{R}$",$\mathbb{R} \setminus \{$ ceros de $P\}$,$\mathbb{R} \setminus \{$ ceros de $Q\}$,Ceros de $Q$,C,"Solo se excluyen los ceros del denominador."
Funciones Reales,Funciones racionales,facil,"Si $f(x) = P(x)/Q(x)$ con $\text{grad}(P) < \text{grad}(Q)$, la asíntota horizontal es:",$y = 0$,$y = 1$,$y = a_n / b_m$,No hay,A,"Caso $n < m$: $y = 0$ (el denominador domina)."
Funciones Reales,Funciones racionales,facil,"Si $\text{grad}(P) = \text{grad}(Q)$, la asíntota horizontal es:",$y = 0$,$y = 1$,$y = a_n / b_m$ (cociente de coeficientes líderes),No hay,C,"Caso $n = m$: $y = a_n / b_m$."
Funciones Reales,Funciones racionales,facil,"Si $\text{grad}(P) > \text{grad}(Q)$, la función racional:",Tiene asíntota horizontal $y = 0$,No tiene asíntota horizontal,Tiene asíntota horizontal $y = 1$,Tiene asíntota vertical $x = 0$,B,"Caso $n > m$: el numerador crece más rápido. No hay asíntota horizontal (puede haber oblicua, en cursos posteriores)."
Funciones Reales,Funciones racionales,facil,"Si un factor se cancela entre numerador y denominador, en ese punto hay:",Asíntota vertical,Hoyo (discontinuidad removible),Asíntota horizontal,Cero de la función,B,"Cancelación produce **hoyo**, no asíntota."
Funciones Reales,Funciones racionales,medio,"Halle el dominio de $f(x) = \dfrac{x + 1}{x^2 - 9}$.","$\mathbb{R}$","$\mathbb{R} \setminus \{3\}$","$\mathbb{R} \setminus \{-3, 3\}$","$\mathbb{R} \setminus \{-1\}$",C,"$x^2 - 9 = (x - 3)(x + 3) = 0 \iff x = \pm 3$."
Funciones Reales,Funciones racionales,medio,"Halle las asíntotas verticales de $f(x) = \dfrac{x + 2}{x^2 - 4}$.","$x = 2$ y $x = -2$","$x = 2$ solamente","$x = -2$ solamente",No hay asíntotas verticales,B,"Factorizando: $\dfrac{x+2}{(x-2)(x+2)}$. El factor $(x+2)$ **se cancela**, dejando $\dfrac{1}{x-2}$. Solo hay asíntota en $x = 2$. En $x = -2$ hay un hoyo."
Funciones Reales,Funciones racionales,medio,"Halle la asíntota horizontal de $f(x) = \dfrac{3x^2 + 1}{x^2 - 4}$.","$y = 0$","$y = 3$","$y = 1/4$",No hay,B,"Grados iguales (2 y 2). Asíntota: $y = 3/1 = 3$."
Funciones Reales,Funciones racionales,medio,"Halle la asíntota horizontal de $f(x) = \dfrac{2x + 1}{x^2 + 1}$.","$y = 0$","$y = 2$","$y = 1/2$",No hay,A,"Grado numerador (1) < grado denominador (2). Asíntota: $y = 0$."
Funciones Reales,Funciones racionales,medio,"¿Tiene $f(x) = \dfrac{x^3 + 1}{x + 1}$ asíntota vertical en $x = -1$?","Sí, vertical","No, hay un hoyo","Sí, horizontal","No, está definida en $x = -1$",B,"Factorizando: $x^3 + 1 = (x+1)(x^2 - x + 1)$. El factor $(x+1)$ se cancela. Hay hoyo en $x = -1$, no asíntota."
Funciones Reales,Funciones racionales,medio,"Halle el recorrido de $f(x) = \dfrac{2x + 5}{x - 3}$.","$\mathbb{R} \setminus \{2\}$","$\mathbb{R} \setminus \{3\}$","$\mathbb{R}$","$\mathbb{R} \setminus \{0\}$",A,"Asíntota horizontal $y = 2$. La gráfica nunca alcanza esa asíntota (lineal/lineal). $\text{Rec} = \mathbb{R} \setminus \{2\}$."
Funciones Reales,Funciones racionales,medio,"¿Cuántas asíntotas verticales tiene $r(x) = \dfrac{3x^2 - 2x - 1}{2x^2 + 3x - 2}$?",Ninguna,Una,Dos,Tres,C,"Denominador $2x^2 + 3x - 2 = (2x - 1)(x + 2)$, ceros $1/2$ y $-2$. Numerador $(3x+1)(x-1)$, ceros $-1/3$ y $1$. Sin coincidencias, dos asíntotas verticales."
Funciones Reales,Funciones racionales,dificil,"En el método sistemático de 6 pasos para graficar funciones racionales, ¿cuál es el primer paso?",Tabla de signos,Factorizar numerador y denominador,Identificar asíntotas,Trazar la curva,B,"Paso 1: factorizar para identificar ceros, asíntotas y posibles cancelaciones."
Funciones Reales,Funciones racionales,dificil,"Halle el dominio y la asíntota horizontal de $f(x) = \dfrac{2x^2 + 7x - 4}{x^2 + x - 2}$.","Dom $= \mathbb{R} \setminus \{-2, 1\}$, AH: $y = 2$","Dom $= \mathbb{R} \setminus \{-2, 1\}$, AH: $y = 0$","Dom $= \mathbb{R}$, AH: $y = 2$","Dom $= \mathbb{R} \setminus \{1\}$, AH: $y = 1$",A,"Denominador $(x-1)(x+2)$. Numerador $(2x-1)(x+4)$. Sin cancelaciones. Dom $= \mathbb{R} \setminus \{-2, 1\}$. Grados iguales: AH $y = 2/1 = 2$."
Funciones Reales,Funciones racionales,dificil,"Halle las asíntotas (verticales y horizontal) de $r(x) = \dfrac{5x + 21}{(x + 5)^2}$.","V: $x = -5$, H: $y = 0$","V: $x = -5/21$, H: $y = 5$","V: $x = 5$, H: $y = 0$",No tiene asíntotas,A,"Denominador $(x+5)^2$, cero $-5$ (multiplicidad par). Numerador $5(-5)+21 = -4 \neq 0$. AV: $x = -5$. Grado num (1) < grado den (2): AH $y = 0$."
Funciones Reales,Funciones biyectivas,facil,"$f$ es inyectiva si:",$f(x_1) = f(x_2)$ siempre,$f(x_1) = f(x_2) \Rightarrow x_1 = x_2$,$\text{Rec}(f) = B$,$f$ es continua,B,"Definición contrarrecíproca: imágenes iguales implican entradas iguales."
Funciones Reales,Funciones biyectivas,facil,"$f$ es sobreyectiva si:",Su gráfica es continua,$\text{Rec}(f) = B$ (codominio),$f(x_1) \neq f(x_2)$ siempre,$f$ tiene inversa,B,"Sobreyectiva: el recorrido coincide con el codominio. Todo $y \in B$ tiene preimagen."
Funciones Reales,Funciones biyectivas,facil,"$f$ es biyectiva si y solo si:",Es inyectiva,Es sobreyectiva,Es inyectiva y sobreyectiva,Tiene gráfica simétrica,C,"Biyectiva = inyectiva + sobreyectiva."
Funciones Reales,Funciones biyectivas,facil,"El test de la recta horizontal afirma:","$f$ es función si toda recta vertical la corta una vez","$f$ es inyectiva si toda recta horizontal la corta a lo más una vez","$f$ es sobreyectiva si toda recta horizontal la corta una vez",Toda función pasa el test,B,"Criterio geométrico para inyectividad."
Funciones Reales,Funciones biyectivas,facil,"¿Es $f(x) = x^2$ con dominio $\mathbb{R}$ inyectiva?","Sí","No, porque $f(-x) = f(x)$","Sí, porque es continua","Depende del codominio",B,"$f(-1) = 1 = f(1)$ pero $-1 \neq 1$. Contraejemplo $\Rightarrow$ no inyectiva."
Funciones Reales,Funciones biyectivas,facil,"¿Es $f(x) = x^2$ con dominio $[0, +\infty)$ inyectiva?","Sí","No","Depende","Solo si codominio es $[0, +\infty)$",A,"Restringiendo el dominio a los no negativos, no hay dos $x$ distintos con la misma imagen."
Funciones Reales,Funciones biyectivas,facil,"¿Cómo se puede tornar sobreyectiva una función $f: A \to \mathbb{R}$ que no lo es?",Restringir el dominio,Cambiar el codominio al recorrido,Aplicar valor absoluto,Reflejar la gráfica,B,"$f: A \to \text{Rec}(f)$ es sobreyectiva por construcción."
Funciones Reales,Funciones biyectivas,medio,"¿Es $f: \mathbb{R} \to \mathbb{R}$, $f(x) = 2x + 5$, biyectiva?","Sí","No, no es inyectiva","No, no es sobreyectiva","No es función",A,"Lineal con pendiente $\neq 0$: inyectiva. Sobre $\mathbb{R}$: alcanza todo real. Biyectiva."
Funciones Reales,Funciones biyectivas,medio,"¿Es $f: \mathbb{R} \to \mathbb{R}$, $f(x) = x^3$, biyectiva?","Sí","No, no es inyectiva","No, no es sobreyectiva","Solo si $x > 0$",A,"$x^3$ es estrictamente creciente (inyectiva) y alcanza todo real (sobreyectiva)."
Funciones Reales,Funciones biyectivas,medio,"Sea $f: \mathbb{R} \to \mathbb{R}$, $f(x) = \dfrac{x + 1}{x^2 + 1}$. ¿Es inyectiva?","Sí","No, $f(0) = f(1)$","Sí, por test recta horizontal","Solo si $x > 0$",B,"$f(0) = 1$ y $f(1) = 2/2 = 1$. Contraejemplo: no inyectiva."
Funciones Reales,Funciones biyectivas,medio,"Sea $f: \mathbb{R} \to [-2, +\infty)$, $f(x) = x^2 - 6x + 7$. ¿Es sobreyectiva?","Sí","No","Depende","No es función",A,"Mínimo en $x = 3$: $f(3) = 9 - 18 + 7 = -2$. Recorrido $[-2, +\infty)$ = codominio. Sobreyectiva."
Funciones Reales,Funciones biyectivas,medio,"Pruebe que $f(x) = \dfrac{2x + 1}{x - 1}$ es inyectiva sobre $\mathbb{R} \setminus \{1\}$. La técnica usada es:","$f(x_1) = f(x_2) \Rightarrow x_1 = x_2$, multiplicar en cruz",Test de la recta vertical,Despejar y cambiar variables,Calcular la derivada,A,"Forma contrarrecíproca: partir de $f(x_1) = f(x_2)$, multiplicar denominadores, simplificar y obtener $x_1 = x_2$."
Funciones Reales,Funciones biyectivas,medio,"¿Es $f: \mathbb{R} \to \mathbb{R}$, $f(x) = -\sqrt{x^2 + 4}$, biyectiva?","Sí","No, no es inyectiva ni sobreyectiva","No, solo no es inyectiva","No, solo no es sobreyectiva",B,"$f(-1) = f(1) = -\sqrt{5}$, no inyectiva. $f(x) \leq -2$, recorrido $(-\infty, -2] \subsetneq \mathbb{R}$, no sobreyectiva."
Funciones Reales,Funciones biyectivas,medio,"Para refutar inyectividad de $f$, basta:",Demostrar que el recorrido es propio,Encontrar UN contraejemplo $x_1 \neq x_2$ con $f(x_1) = f(x_2)$,Calcular el dominio,Verificar el codominio,B,"Una sola coincidencia rompe la inyectividad. **Para refutar basta un contraejemplo concreto.**"
Funciones Reales,Funciones biyectivas,dificil,"¿Es $f: (-\infty, 1] \to (-\infty, 2]$, $f(x) = -x^2 + 4x - 1$, biyectiva?","Sí","No es inyectiva","No es sobreyectiva","No es función",A,"$f(x_1) = f(x_2)$ da $(x_2 - x_1)(x_2 + x_1 - 4) = 0$. Como $x_1, x_2 \leq 1$, $x_1 + x_2 \leq 2 < 4$, solo queda $x_1 = x_2$. Inyectiva. Recorrido = $(-\infty, 2]$ por completar cuadrado: $f(x) = -(x-2)^2 + 3$, máximo $3$ en $x = 2$ — pero $x = 2 \notin (-\infty, 1]$. Recalcular: en $(-\infty, 1]$, máximo en $x = 1$: $f(1) = 2$. Recorrido $(-\infty, 2]$. Sobreyectiva. Biyectiva."
Funciones Reales,Funciones biyectivas,dificil,"¿Para qué codominio $B$ la función $f: \mathbb{R} \to B$, $f(x) = e^x$, es biyectiva?","$\mathbb{R}$","$(0, +\infty)$","$[0, +\infty)$","$\mathbb{R}^+$",B,"$e^x$ es inyectiva (estrictamente creciente) con recorrido $(0, +\infty)$. Para sobreyectividad, $B = (0, +\infty)$."
Funciones Reales,Álgebra de funciones,facil,"Si $f$ y $g$ tienen dominios $A$ y $B$ respectivamente, ¿cuál es el dominio de $f + g$?","$A$","$B$","$A \cap B$","$A \cup B$",C,"Suma de funciones: dominio es la intersección $A \cap B$."
Funciones Reales,Álgebra de funciones,facil,"¿Cuál es el dominio de $f / g$?","$A \cap B$","$A \cup B$","$\{x \in A \cap B : g(x) \neq 0\}$","$\{x \in A \cap B : f(x) \neq 0\}$",C,"Cociente excluye además los ceros de $g$."
Funciones Reales,Álgebra de funciones,facil,"$(g \circ f)(x)$ es:","$g(x) \cdot f(x)$","$g(f(x))$","$f(g(x))$","$g(x) + f(x)$",B,"Composición $g \circ f$: aplicar primero $f$ y luego $g$."
Funciones Reales,Álgebra de funciones,facil,"En general, $f \circ g$ y $g \circ f$ son:",Iguales,Distintas (la composición no es conmutativa),Inversas,Idénticas,B,"La composición NO es conmutativa: $f \circ g \neq g \circ f$ en general."
Funciones Reales,Álgebra de funciones,facil,"$\text{Dom}(g \circ f) = $",$\text{Dom}(f)$,$\text{Dom}(g)$,$\{x \in \text{Dom}(f) : f(x) \in \text{Dom}(g)\}$,$\text{Dom}(f) \cap \text{Dom}(g)$,C,"Para que $g(f(x))$ esté definida: $x$ en dominio de $f$ Y $f(x)$ en dominio de $g$."
Funciones Reales,Álgebra de funciones,facil,"Si $f$ y $g$ son inyectivas, $g \circ f$ es:",Inyectiva,Sobreyectiva,Biyectiva,Constante,A,"La composición preserva inyectividad."
Funciones Reales,Álgebra de funciones,facil,"Si $f: \mathbb{R} \to \mathbb{R}$, $f(x) = x^2$, y $g(x) = x + 1$, halle $(g \circ f)(2)$.",$5$,$9$,$3$,$4$,A,"$f(2) = 4$, $g(4) = 5$."
