capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Espacios y Subespacios Vectoriales,Espacios vectoriales,medio,Sea $P = \{p(t) \in \mathcal{P}_n : p(1) = 0\}$. ¿Es $P$ un subespacio de $\mathcal{P}_n$?,"No, porque $p(t) = t - 1$ no está en $P$","No, porque no es cerrado bajo la suma","Sí, porque contiene al cero y es cerrado bajo suma y producto por escalar","Sí, pero solo si $n \geq 2$",C,"El polinomio cero cumple $p(1) = 0$. Si $p(1) = 0$ y $q(1) = 0$, entonces $(p+q)(1) = 0$ y $(cp)(1) = 0$. Cumple las tres condiciones para todo $n \geq 0$."
Espacios y Subespacios Vectoriales,Espacios vectoriales,medio,¿Es cierto que $\mathbb{R}^2$ es un subespacio de $\mathbb{R}^3$?,"Sí, porque $\mathbb{R}^2$ se puede identificar con el plano $xy$ en $\mathbb{R}^3$","No, porque los elementos de $\mathbb{R}^2$ son pares ordenados y los de $\mathbb{R}^3$ son ternas","Sí, porque $\mathbb{R}^2 \subset \mathbb{R}^3$ como conjuntos","No, porque $\mathbb{R}^2$ tiene menos dimensiones",B,"$\mathbb{R}^2$ no es subconjunto de $\mathbb{R}^3$ porque sus elementos son pares ordenados, no ternas. Por lo tanto $\mathbb{R}^2 \not\subseteq \mathbb{R}^3$ y no puede ser subespacio."
Espacios y Subespacios Vectoriales,Espacios vectoriales,medio,"Sean $v_1 = (1,0,0)$ y $v_2 = (0,1,0)$ en $\mathbb{R}^3$. ¿Cuál es el subespacio $\text{Gen}\{v_1, v_2\}$?","$\{(s,t,0) : s,t \in \mathbb{R}\}$","$\{(s,0,t) : s,t \in \mathbb{R}\}$","$\{(0,s,t) : s,t \in \mathbb{R}\}$",$\mathbb{R}^3$,A,"$\text{Gen}\{v_1,v_2\} = \{s(1,0,0) + t(0,1,0) : s,t \in \mathbb{R}\} = \{(s,t,0) : s,t \in \mathbb{R}\}$, que es el plano $xy$."
Espacios y Subespacios Vectoriales,Espacios vectoriales,medio,"Sea $V$ un espacio vectorial y sean $v_1, v_2 \in V$. ¿Cuál de las siguientes afirmaciones sobre $H = \text{Gen}\{v_1, v_2\}$ es correcta?",$H$ contiene exactamente dos vectores,$H$ es siempre un subespacio de $V$,$H$ nunca contiene al vector cero,$H$ es un espacio vectorial solo si $v_1$ y $v_2$ son linealmente independientes,B,El subespacio generado por cualquier conjunto de vectores es siempre un subespacio de $V$. Contiene al vector cero ($0 = 0v_1 + 0v_2$) y es cerrado bajo suma y producto por escalar.
Espacios y Subespacios Vectoriales,Espacios vectoriales,dificil,"Sea $V$ un espacio vectorial y suponga que $\mathbf{u} + \mathbf{w} = \mathbf{v} + \mathbf{w}$ para ciertos $\mathbf{u}, \mathbf{v}, \mathbf{w} \in V$. ¿Qué propiedad inmediata permite concluir que $\mathbf{u} = \mathbf{v}$?",Conmutatividad de la suma,Existencia del inverso aditivo,Distributividad del producto por escalar,Ley de cancelación,D,"La ley de cancelación establece que si $\mathbf{u} + \mathbf{w} = \mathbf{v} + \mathbf{w}$, entonces $\mathbf{u} = \mathbf{v}$. Se demuestra sumando $-\mathbf{w}$ a ambos lados y usando asociatividad e inverso aditivo."
Espacios y Subespacios Vectoriales,Espacios vectoriales,dificil,"Sea $W = \{(a, b, a+b) : a, b \in \mathbb{R}\}$. Determine cuál es un conjunto de generadores para $W$ como subespacio de $\mathbb{R}^3$.","$\{(1, 0, 1), (0, 1, 1)\}$","$\{(1, 1, 1), (0, 0, 1)\}$","$\{(1, 0, 0), (0, 1, 0)\}$","$\{(1, 1, 2), (1, -1, 0), (0, 0, 1)\}$",A,"$(a, b, a+b) = a(1,0,1) + b(0,1,1)$, por lo que $W = \text{Gen}\{(1,0,1),(0,1,1)\}$. Los otros conjuntos no generan exactamente $W$."
Espacios y Subespacios Vectoriales,Espacios vectoriales,dificil,¿Cuál de los siguientes subconjuntos de $\mathbb{R}^{2 \times 2}$ (matrices reales $2 \times 2$) es un subespacio vectorial?,El conjunto de matrices invertibles,El conjunto de matrices con determinante $1$,El conjunto de matrices con traza igual a $1$,El conjunto de matrices simétricas ($A = A^T$),D,"Las matrices simétricas forman un subespacio: la matriz cero es simétrica, la suma de simétricas es simétrica, y un escalar por una simétrica es simétrica. Las otras opciones fallan (las invertibles no contienen al cero; determinante $1$ y traza $1$ no son cerrados bajo suma)."
Espacios y Subespacios Vectoriales,Espacios vectoriales,dificil,"Sea $H = \{(x, y, z) \in \mathbb{R}^3 : 2x - 3y + z = 0\}$ y $K = \{(x, y, z) \in \mathbb{R}^3 : x + y - z = 0\}$. ¿Es $H \cap K$ un subespacio de $\mathbb{R}^3$?","No, porque la intersección de subespacios no es un subespacio","No, porque $H \cap K$ podría ser vacío","Sí, pero solo si $H = K$","Sí, la intersección de dos subespacios siempre es un subespacio",D,"La intersección de subespacios siempre es un subespacio: contiene a $\mathbf{0}$ (pues ambos lo contienen), y si dos vectores están en ambos, su suma y su producto por escalar también. En este caso $H \cap K$ es una recta por el origen."
Espacios y Subespacios Vectoriales,Espacios vectoriales,dificil,"Considere el conjunto $S = \{(x,y) \in \mathbb{R}^2 : xy = 0\}$. ¿Es $S$ un subespacio de $\mathbb{R}^2$?","No, porque no es cerrado bajo la suma","Sí, porque es la unión de los ejes coordenados","Sí, porque contiene a $(0,0)$ y es cerrado bajo escalares","No, porque no contiene al vector cero",A,"Aunque $(1,0)$ y $(0,1)$ están en $S$ (pues $1 \cdot 0 = 0$), su suma $(1,1)$ no está en $S$ (pues $1 \cdot 1 \neq 0$). Al no ser cerrado bajo la suma, $S$ no es subespacio."
Espacios y Subespacios Vectoriales,Espacios vectoriales,dificil,"Sea $V$ un espacio vectorial y $H$ un subconjunto no vacío de $V$. Si $H$ es cerrado bajo combinaciones lineales (es decir, para todo $\mathbf{u}, \mathbf{v} \in H$ y $c, d \in \mathbb{R}$, se tiene $c\mathbf{u} + d\mathbf{v} \in H$), ¿es $H$ un subespacio?","Sí, porque la condición de combinación lineal implica las tres condiciones de subespacio","No necesariamente, falta verificar que contiene al cero","No, porque también necesita ser cerrado bajo la suma","No, porque también necesita ser cerrado bajo escalares",A,"Si $H$ es no vacío y cerrado bajo combinaciones lineales, tomando $c = 0, d = 0$ se obtiene $\mathbf{0} \in H$; con $d = 0$ se obtiene cierre bajo escalares; con $c = d = 1$ se obtiene cierre bajo la suma. Así se cumplen las tres condiciones."
Espacios y Subespacios Vectoriales,Espacios notables,facil,"Sea $A$ una matriz de $m \times n$. El espacio nulo $\text{Nul}\,A$ se define como el conjunto de todos los vectores $x$ tales que:",$Ax = b$ para algún $b \neq 0$,$Ax = 0$,$x = A^{-1}b$,$xA = 0$,B,"Por definición, $\text{Nul}\,A = \{x \in \mathbb{R}^n : Ax = 0\}$, es decir, el conjunto de soluciones del sistema homogéneo."
Espacios y Subespacios Vectoriales,Espacios notables,facil,El espacio nulo de una matriz $A$ de $m \times n$ es un subespacio de:,$\mathbb{R}^m$,$\mathbb{R}^n$,$\mathbb{R}^{m+n}$,$\mathbb{R}^{mn}$,B,"$\text{Nul}\,A \subseteq \mathbb{R}^n$ porque los vectores $x$ que satisfacen $Ax = 0$ tienen $n$ componentes (una por cada columna de $A$)."
Espacios y Subespacios Vectoriales,Espacios notables,facil,"El espacio columna $\text{Col}\,A$ de una matriz $A$ de $m \times n$ es un subespacio de:",$\mathbb{R}^n$,$\mathbb{R}^m$,$\mathbb{R}^{m \times n}$,$\mathbb{R}^{m+n}$,B,"$\text{Col}\,A$ es el conjunto de todas las combinaciones lineales de las columnas de $A$. Como cada columna tiene $m$ entradas, $\text{Col}\,A \subseteq \mathbb{R}^m$."
Espacios y Subespacios Vectoriales,Espacios notables,facil,¿Cuál de las siguientes afirmaciones es verdadera sobre el espacio nulo de cualquier matriz $A$?,Siempre contiene al menos un vector no nulo,Siempre contiene al vector cero,Nunca contiene al vector cero,Coincide siempre con el espacio columna,B,"El vector cero siempre está en $\text{Nul}\,A$ porque $A\mathbf{0} = \mathbf{0}$. Esto es parte de la verificación de que $\text{Nul}\,A$ es un subespacio."
Espacios y Subespacios Vectoriales,Espacios notables,facil,"Sea $T: V \to W$ una transformación lineal. El núcleo de $T$, $\ker(T)$, se define como:",El conjunto de todos los vectores $\mathbf{u} \in V$ tales que $T(\mathbf{u}) = \mathbf{0}$,El conjunto de todas las imágenes $T(\mathbf{x})$ con $\mathbf{x} \in V$,El conjunto de vectores $\mathbf{w} \in W$ que no son imagen de ningún vector,El conjunto $\{\mathbf{u} \in W : T(\mathbf{u}) = \mathbf{u}\}$,A,"El núcleo de $T$ es $\ker(T) = \{\mathbf{u} \in V : T(\mathbf{u}) = \mathbf{0}\}$, el conjunto de vectores del dominio que se mapean al vector cero de $W$."
Espacios y Subespacios Vectoriales,Espacios notables,facil,"Si $T(\mathbf{x}) = A\mathbf{x}$ es una transformación matricial, ¿con qué coincide la imagen $\text{Im}(T)$?","$\text{Nul}\,A$","$\text{Col}\,A$",$\mathbb{R}^n$,"$\text{Nul}\,A^T$",B,"Si $T(\mathbf{x}) = A\mathbf{x}$, entonces $\text{Im}(T) = \{A\mathbf{x} : \mathbf{x} \in \mathbb{R}^n\} = \text{Col}\,A$, ya que $A\mathbf{x}$ es combinación lineal de las columnas de $A$."
Espacios y Subespacios Vectoriales,Espacios notables,medio,"Sea $A = \begin{bmatrix} 1 & -3 & -2 \\ -5 & 9 & 1 \end{bmatrix}$ y $u = \begin{bmatrix} 5 \\ 3 \\ -2 \end{bmatrix}$. ¿Pertenece $u$ a $\text{Nul}\,A$?","No, porque $Au = \begin{bmatrix} 0 \\ 2 \end{bmatrix}$","No, porque $u$ tiene tres componentes y $A$ tiene dos filas","Sí, porque $Au = \begin{bmatrix} 0 \\ 0 \end{bmatrix}$","Sí, porque $u$ es combinación lineal de las columnas de $A$",C,"$Au = \begin{bmatrix} 5-9+4 \\ -25+27-2 \end{bmatrix} = \begin{bmatrix} 0 \\ 0 \end{bmatrix}$. Como $Au = 0$, se concluye que $u \in \text{Nul}\,A$."
Espacios y Subespacios Vectoriales,Espacios notables,medio,"Un vector $b \in \mathbb{R}^m$ pertenece a $\text{Col}\,A$ si y solo si:",$Ab = 0$,$b$ es un múltiplo de alguna columna de $A$,El sistema $Ax = b$ tiene solución única,El sistema $Ax = b$ es consistente,D,"$b \in \text{Col}\,A$ si y solo si existe $x \in \mathbb{R}^n$ tal que $Ax = b$, es decir, si el sistema $Ax = b$ es consistente (tiene al menos una solución)."
Espacios y Subespacios Vectoriales,Espacios notables,medio,"Sea $A$ una matriz de $3 \times 4$. ¿En qué espacios viven respectivamente $\text{Nul}\,A$ y $\text{Col}\,A$?","$\text{Nul}\,A \subseteq \mathbb{R}^3$ y $\text{Col}\,A \subseteq \mathbb{R}^4$",Ambos en $\mathbb{R}^4$,Ambos en $\mathbb{R}^3$,"$\text{Nul}\,A \subseteq \mathbb{R}^4$ y $\text{Col}\,A \subseteq \mathbb{R}^3$",D,"Para $A$ de $3 \times 4$: los vectores $x$ en $Ax = 0$ tienen $4$ componentes, así que $\text{Nul}\,A \subseteq \mathbb{R}^4$. Las columnas de $A$ tienen $3$ entradas, así que $\text{Col}\,A \subseteq \mathbb{R}^3$."
Espacios y Subespacios Vectoriales,Espacios notables,medio,"¿Por qué el espacio nulo $\text{Nul}\,A$ es un subespacio de $\mathbb{R}^n$?",Porque todo sistema homogéneo tiene solución única,"Porque $\text{Nul}\,A$ es finito","Porque $\text{Nul}\,A$ siempre coincide con $\mathbb{R}^n$","Porque contiene al cero ($A\mathbf{0} = \mathbf{0}$), y si $u, v \in \text{Nul}\,A$ y $c \in \mathbb{R}$, entonces $A(u+v) = Au + Av = \mathbf{0}$ y $A(cu) = cAu = \mathbf{0}$",D,"Se verifican las tres condiciones: $\mathbf{0} \in \text{Nul}\,A$, cierre bajo suma ($A(u+v) = Au + Av = 0$) y cierre bajo escalares ($A(cu) = c(Au) = 0$)."
Espacios y Subespacios Vectoriales,Espacios notables,medio,"Sea $W = \left\{\begin{bmatrix} 6a - b \\ a + b \\ -7a \end{bmatrix} : a, b \in \mathbb{R}\right\}$. ¿Cuál es una matriz $A$ tal que $W = \text{Col}\,A$?",$A = \begin{bmatrix} 6 & -1 \\ 1 & 1 \\ -7 & 0 \end{bmatrix}$,$A = \begin{bmatrix} 6 & 1 & -7 \\ -1 & 1 & 0 \end{bmatrix}$,$A = \begin{bmatrix} 6 & -1 \\ 1 & 1 \end{bmatrix}$,$A = \begin{bmatrix} -1 & 6 \\ 1 & 1 \\ 0 & 7 \end{bmatrix}$,A,"Se puede escribir $W = a\begin{bmatrix}6\\1\\-7\end{bmatrix} + b\begin{bmatrix}-1\\1\\0\end{bmatrix}$, que es $\text{Col}\,A$ con $A = \begin{bmatrix}6 & -1 \\ 1 & 1 \\ -7 & 0\end{bmatrix}$."
Espacios y Subespacios Vectoriales,Espacios notables,medio,"Sea $T: \mathbb{R}^3 \to \mathbb{R}^2$ definida por $T(x,y,z) = (x + 2y, y - z)$. ¿Cuál es el núcleo $\ker(T)$?","$\text{Gen}\{(-2, 1, 1)\}$","$\text{Gen}\{(1, 0, 0), (0, 1, 0)\}$","$\{(0, 0, 0)\}$","$\text{Gen}\{(2, -1, -1)\}$",A,"Se resuelve $x + 2y = 0$ e $y - z = 0$. De la segunda, $z = y$. De la primera, $x = -2y$. Así $\ker(T) = \{(-2y, y, y) : y \in \mathbb{R}\} = \text{Gen}\{(-2, 1, 1)\}$."
Espacios y Subespacios Vectoriales,Espacios notables,medio,"Si $T(\mathbf{x}) = A\mathbf{x}$ es una transformación matricial, ¿con qué coincide $\ker(T)$?","$\text{Col}\,A$","$\text{Col}\,A^T$","$\text{Nul}\,A$","$\text{Nul}\,A^T$",C,"Si $T(\mathbf{x}) = A\mathbf{x}$, entonces $\ker(T) = \{\mathbf{x} : A\mathbf{x} = \mathbf{0}\} = \text{Nul}\,A$."
Espacios y Subespacios Vectoriales,Espacios notables,medio,"Sea $A$ una matriz de $3 \times 4$. Si $\text{Col}\,A$ es un subespacio de $\mathbb{R}^k$, ¿cuánto vale $k$?",$4$,$12$,$7$,$3$,D,"Cada columna de $A$ tiene $3$ entradas (pues $A$ tiene $3$ filas), por lo que $\text{Col}\,A \subseteq \mathbb{R}^3$ y $k = 3$."
Espacios y Subespacios Vectoriales,Espacios notables,dificil,"Sea $A$ una matriz de $3 \times 5$ cuya forma escalonada reducida tiene pivotes en las columnas $1$, $3$ y $4$. ¿Cuántos vectores forman un conjunto generador del espacio nulo $\text{Nul}\,A$?",$3$,$5$,$2$,$4$,C,"Las variables libres corresponden a las columnas sin pivote. Con $5$ columnas y $3$ pivotes, hay $5 - 3 = 2$ variables libres, y cada una produce un vector generador de $\text{Nul}\,A$."
Espacios y Subespacios Vectoriales,Espacios notables,dificil,"Sea $A$ una matriz de $2 \times 3$ con $A = \begin{bmatrix} 1 & -3 & -2 \\ -5 & 9 & 1 \end{bmatrix}$. Al reducir por filas se obtiene $\begin{bmatrix} 1 & -3 & -2 \\ 0 & -6 & -9 \end{bmatrix}$. ¿Cuál es la dimensión de $\text{Nul}\,A$?",$0$,$2$,$1$,$3$,C,"La forma escalonada tiene $2$ pivotes (columnas $1$ y $2$). Con $3$ columnas, hay $3 - 2 = 1$ variable libre, por lo que $\dim(\text{Nul}\,A) = 1$."
Espacios y Subespacios Vectoriales,Espacios notables,dificil,"Sea $A$ una matriz de $3 \times 4$. Si $\text{Nul}\,A$ es un subespacio de $\mathbb{R}^k$ y $\text{Col}\,A$ es un subespacio de $\mathbb{R}^j$, ¿cuánto valen $k$ y $j$?","$k = 3$, $j = 4$","$k = 4$, $j = 4$","$k = 3$, $j = 3$","$k = 4$, $j = 3$",D,"Para $A$ de $3 \times 4$: $\text{Nul}\,A \subseteq \mathbb{R}^4$ ($n = 4$ columnas) y $\text{Col}\,A \subseteq \mathbb{R}^3$ ($m = 3$ filas). Así $k = 4$ y $j = 3$."
Espacios y Subespacios Vectoriales,Espacios notables,dificil,"Sea $T: \mathbb{R}^3 \to \mathbb{R}^2$ definida por $T(x,y,z) = (x + 2y, y - z)$. ¿Cuál es la imagen $\text{Im}(T)$?","$\text{Gen}\{(1,0), (2,1)\}$","$\text{Gen}\{(1,0)\}$","$\{(0,0)\}$","$\text{Gen}\{(1,1), (0,-1)\}$",A,"$T(1,0,0) = (1,0)$, $T(0,1,0) = (2,1)$, $T(0,0,1) = (0,-1)$. Como $(0,-1) = -1 \cdot (0,1) = -(2,1) + 2(1,0)$, basta $\text{Gen}\{(1,0),(2,1)\} = \mathbb{R}^2$."
Espacios y Subespacios Vectoriales,Espacios notables,dificil,"Sea $A$ una matriz cuadrada de $n \times n$. Si $\text{Nul}\,A = \{\mathbf{0}\}$, ¿qué se puede concluir sobre $\text{Col}\,A$?","$\text{Col}\,A = \mathbb{R}^n$","$\text{Col}\,A = \{\mathbf{0}\}$","$\text{Col}\,A$ tiene dimensión $1$","$\text{Col}\,A$ es un subespacio propio de $\mathbb{R}^n$",A,"Si $\text{Nul}\,A = \{\mathbf{0}\}$, entonces $A$ es invertible. Una matriz invertible de $n \times n$ tiene $n$ columnas pivote, por lo que $\text{Col}\,A = \mathbb{R}^n$."
Espacios y Subespacios Vectoriales,Espacios notables,dificil,"Considere la matriz $A = \begin{bmatrix} 2 & 4 & -2 & 1 \\ -2 & -5 & 7 & 3 \\ 3 & 7 & -8 & 6 \end{bmatrix}$. Si $\text{Nul}\,A \subseteq \mathbb{R}^k$ y $\text{Col}\,A \subseteq \mathbb{R}^j$, ¿cuáles son los valores de $k$ y $j$?","$k = 3$, $j = 3$","$k = 4$, $j = 4$","$k = 4$, $j = 3$","$k = 3$, $j = 4$",C,"$A$ es de $3 \times 4$, tiene $4$ columnas y $3$ filas. $\text{Nul}\,A \subseteq \mathbb{R}^4$ y $\text{Col}\,A \subseteq \mathbb{R}^3$, así que $k = 4$ y $j = 3$."
Espacios y Subespacios Vectoriales,Bases,facil,"Un conjunto $\mathcal{B} = \{\mathbf{b}_1, \ldots, \mathbf{b}_p\}$ es una base de un subespacio $H$ si cumple dos condiciones. ¿Cuáles son?",$\mathcal{B}$ es linealmente independiente y $\mathcal{B}$ genera a $H$,$\mathcal{B}$ tiene exactamente $p$ vectores y $H \neq \{\mathbf{0}\}$,$\mathcal{B}$ contiene al vector cero y genera a $H$,$\mathcal{B}$ es linealmente dependiente y tiene $p$ vectores,A,"Una base es un conjunto linealmente independiente que genera el subespacio. Ambas condiciones son necesarias: la independencia asegura que no hay vectores redundantes, y la generación asegura que cubre todo $H$."
Espacios y Subespacios Vectoriales,Bases,facil,¿Cuál es la base estándar de $\mathbb{R}^3$?,"$\{(1,0,0), (0,1,0), (0,0,1)\}$","$\{(1,1,1), (0,1,1), (0,0,1)\}$","$\{(1,0,0), (0,1,0)\}$","$\{(1,0,0), (1,1,0), (1,1,1), (0,0,1)\}$",A,"La base estándar de $\mathbb{R}^3$ está formada por los tres vectores canónicos $e_1 = (1,0,0)$, $e_2 = (0,1,0)$ y $e_3 = (0,0,1)$."
Espacios y Subespacios Vectoriales,Bases,facil,"Sean $p_1(t) = 1$, $p_2(t) = t$ y $p_3(t) = 4 - t$. ¿El conjunto $\{p_1, p_2, p_3\}$ es linealmente independiente en $\mathcal{P}_1$?","Sí, porque son tres polinomios distintos","No, porque $p_3 = 4p_1 - p_2$","Sí, porque ninguno es múltiplo de otro","No, porque $p_3 = p_1 + p_2$",B,"Se tiene $p_3 = 4 - t = 4 \cdot 1 - t = 4p_1 - p_2$. Como $p_3$ es combinación lineal de $p_1$ y $p_2$, el conjunto es linealmente dependiente."
Espacios y Subespacios Vectoriales,Bases,facil,Las columnas pivote de una matriz $A$ forman una base para:,"$\text{Nul}\,A$",$\mathbb{R}^n$,"$\text{Col}\,A$","$\text{Fila}\,A$",C,"Las columnas pivote de $A$ (las columnas originales correspondientes a las posiciones de pivote en la forma escalonada) forman una base para $\text{Col}\,A$."
Espacios y Subespacios Vectoriales,Bases,facil,"Si una matriz cuadrada $A$ de $3 \times 3$ es invertible, ¿qué se puede decir sobre sus columnas?",Son linealmente dependientes,Forman una base de $\mathbb{R}^3$,No generan $\mathbb{R}^3$,Contienen al vector cero,B,"Si $A$ es invertible, tiene $3$ pivotes. Sus $3$ columnas son linealmente independientes y generan $\mathbb{R}^3$, por lo que forman una base de $\mathbb{R}^3$."
Espacios y Subespacios Vectoriales,Bases,facil,¿Cuál de los siguientes conjuntos puede ser una base de $\mathbb{R}^2$?,"$\{(1,0)\}$","$\{(1,0), (0,1), (1,1)\}$","$\{(2,3), (4,6)\}$","$\{(1,2), (3,1)\}$",D,"$\{(1,2),(3,1)\}$ tiene dos vectores que no son múltiplos entre sí (no son proporcionales), por lo que son linealmente independientes y generan $\mathbb{R}^2$."
Espacios y Subespacios Vectoriales,Bases,medio,"Sean $\mathbf{v}_1 = \begin{bmatrix} 0 \\ 2 \\ -1 \end{bmatrix}$, $\mathbf{v}_2 = \begin{bmatrix} 2 \\ 2 \\ 0 \end{bmatrix}$, $\mathbf{v}_3 = \begin{bmatrix} 6 \\ 16 \\ -5 \end{bmatrix}$ con $\mathbf{v}_3 = 5\mathbf{v}_1 + 3\mathbf{v}_2$. Si $H = \text{Gen}\{\mathbf{v}_1, \mathbf{v}_2, \mathbf{v}_3\}$, ¿cuál es una base de $H$?","$\{\mathbf{v}_1, \mathbf{v}_2, \mathbf{v}_3\}$","$\{\mathbf{v}_1, \mathbf{v}_2\}$",$\{\mathbf{v}_3\}$,"$\{\mathbf{v}_1, \mathbf{v}_3\}$",B,"Como $\mathbf{v}_3 = 5\mathbf{v}_1 + 3\mathbf{v}_2$, por el teorema del conjunto generador se puede descartar $\mathbf{v}_3$ sin afectar el subespacio generado. Así $\{\mathbf{v}_1, \mathbf{v}_2\}$ es una base de $H$."
Espacios y Subespacios Vectoriales,Bases,medio,"Considere la matriz en forma escalonada reducida $B = \begin{bmatrix} 1 & 4 & 0 & 2 & 0 \\ 0 & 0 & 1 & -1 & 0 \\ 0 & 0 & 0 & 0 & 1 \\ 0 & 0 & 0 & 0 & 0 \end{bmatrix}$. ¿Cuáles columnas de $B$ forman una base de $\text{Col}\,B$?","Columnas $1$, $2$ y $3$","Columnas $1$, $3$ y $5$","Columnas $2$, $4$ y $5$","Columnas $1$, $2$ y $5$",B,"Los pivotes de $B$ están en las columnas $1$, $3$ y $5$. Las columnas pivote forman una base de $\text{Col}\,B$."
