capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Números Complejos,Operaciones con complejos,medio,"Si $z = 1 - 3i$, ¿cuánto es $z^2$?",$-8 + 6i$,$10 - 6i$,$-8 - 6i$,$8 - 6i$,C,$(1 - 3i)^2 = 1 - 6i + 9i^2 = 1 - 6i - 9 = -8 - 6i$.
Números Complejos,Operaciones con complejos,medio,"Si $z_1 = 2 + i$ y $z_2 = 3 - 2i$, calcule $2z_1 - z_2$.",$7$,$1 - 4i$,$7 + 4i$,$1 + 4i$,D,$2z_1 - z_2 = 2(2+i) - (3-2i) = 4 + 2i - 3 + 2i = 1 + 4i$.
Números Complejos,Operaciones con complejos,medio,"Si $z = 5 - 12i$, ¿cuánto vale $z \cdot \overline{z}$?",$169$,$119$,$-119$,$25 - 144i$,A,$z \cdot \overline{z} = a^2 + b^2 = 25 + 144 = 169$.
Números Complejos,Operaciones con complejos,medio,Calcule $\frac{2 + i}{1 - i}$.,$\frac{3 + i}{2}$,$\frac{1 + 3i}{2}$,$\frac{1 - 3i}{2}$,$\frac{3 - i}{2}$,B,$\frac{2+i}{1-i} \cdot \frac{1+i}{1+i} = \frac{(2+i)(1+i)}{2} = \frac{2 + 2i + i + i^2}{2} = \frac{1 + 3i}{2}$.
Números Complejos,Operaciones con complejos,dificil,"Si $z_1 = 1 + i$ y $z_2 = 2 - i$, calcule $z_1^2 \cdot z_2$.",$-2 + 4i$,$4 + 2i$,$4i$,$2 + 4i$,D,$z_1^2 = (1+i)^2 = 2i$. Luego $z_1^2 \cdot z_2 = 2i(2-i) = 4i - 2i^2 = 2 + 4i$.
Números Complejos,Operaciones con complejos,dificil,Encuentre el inverso multiplicativo de $z = 3 + 4i$.,$\frac{3 + 4i}{25}$,$\frac{3 - 4i}{7}$,$\frac{3 - 4i}{25}$,$\frac{4 - 3i}{25}$,C,$\frac{1}{z} = \frac{\overline{z}}{z \cdot \overline{z}} = \frac{3 - 4i}{9 + 16} = \frac{3 - 4i}{25}$.
Números Complejos,Operaciones con complejos,dificil,"Si $z \cdot (2 + i) = 7 + i$, determine $z$.",$3 - i$,$3 + i$,$\frac{7 + i}{3}$,$1 - 3i$,A,$z = \frac{7+i}{2+i} \cdot \frac{2-i}{2-i} = \frac{(7+i)(2-i)}{4+1} = \frac{14 - 7i + 2i - i^2}{5} = \frac{15 - 5i}{5} = 3 - i$.
Números Complejos,Operaciones con complejos,dificil,"Si $z_1 = a + bi$ y $z_2 = c + di$, ¿bajo qué condición $z_1 \cdot z_2$ es un número real?",$ac = bd$,$ad + bc = 0$,$a = c$ y $b = d$,$ab = cd$,B,"$z_1 \cdot z_2 = (ac - bd) + (ad + bc)i$. Para que sea real, la parte imaginaria debe ser cero: $ad + bc = 0$."
Números Complejos,Operaciones con complejos,dificil,Calcule $(1 + i)^4$.,$4$,$-4i$,$-4$,$4i$,C,$(1+i)^2 = 1 + 2i + i^2 = 2i$. Entonces $(1+i)^4 = (2i)^2 = 4i^2 = -4$.
Números Complejos,Operaciones con complejos,dificil,"Si $z = 2 + 3i$, calcule $z \cdot \overline{z} - 2z + \overline{z}$.",$11 + 9i$,$9 - 11i$,$13$,$11 - 9i$,D,"$z \cdot \overline{z} = 13$, $2z = 4 + 6i$, $\overline{z} = 2 - 3i$. Entonces $13 - (4+6i) + (2-3i) = 11 - 9i$."
Números Complejos,Forma polar y exponencial,facil,¿Cuál es el módulo de $z = 3 + 4i$?,$5$,$7$,$\sqrt{7}$,$25$,A,$r = \sqrt{a^2 + b^2} = \sqrt{9 + 16} = \sqrt{25} = 5$.
Números Complejos,Forma polar y exponencial,facil,La forma polar de un número complejo se expresa como:,$a + bi$,$re^{\theta}$,$r(\cos\theta + i\sin\theta)$,$r + \theta i$,C,"La forma polar es $z = r(\cos\theta + i\sin\theta)$, donde $r$ es el módulo y $\theta$ es el argumento."
Números Complejos,Forma polar y exponencial,facil,¿Cuál es el módulo de $z = 1 + i$?,$2$,$\sqrt{2}$,$1$,$i\sqrt{2}$,B,$r = \sqrt{1^2 + 1^2} = \sqrt{2}$.
Números Complejos,Forma polar y exponencial,facil,"¿Cuál es el argumento de $z = i$ en el intervalo $[0, 2\pi)$?",$0$,$\pi$,$\frac{3\pi}{2}$,$\frac{\pi}{2}$,D,"$z = i$ se ubica en el eje imaginario positivo, por lo que su argumento es $\frac{\pi}{2}$."
Números Complejos,Forma polar y exponencial,facil,"Si $z = 2(\cos\frac{\pi}{3} + i\sin\frac{\pi}{3})$, ¿cuánto vale el módulo de $z$?",$\frac{\pi}{3}$,$4$,$1$,$2$,D,"En la forma polar $z = r(\cos\theta + i\sin\theta)$, el módulo es $r = 2$."
Números Complejos,Forma polar y exponencial,facil,La forma exponencial de $z = r(\cos\theta + i\sin\theta)$ es:,$r \cdot i\theta$,$re^{i\theta}$,$r + e^{i\theta}$,$e^{r\theta i}$,B,"Por la fórmula de Euler, $e^{i\theta} = \cos\theta + i\sin\theta$, entonces $z = re^{i\theta}$."
Números Complejos,Forma polar y exponencial,medio,Convierta $z = 1 + \sqrt{3}i$ a forma polar.,$2\left(\cos\frac{\pi}{3} + i\sin\frac{\pi}{3}\right)$,$2\left(\cos\frac{\pi}{6} + i\sin\frac{\pi}{6}\right)$,$\sqrt{3}\left(\cos\frac{\pi}{3} + i\sin\frac{\pi}{3}\right)$,$2\left(\cos\frac{2\pi}{3} + i\sin\frac{2\pi}{3}\right)$,A,"$r = \sqrt{1 + 3} = 2$, $\theta = \arctan\left(\frac{\sqrt{3}}{1}\right) = \frac{\pi}{3}$. Entonces $z = 2\left(\cos\frac{\pi}{3} + i\sin\frac{\pi}{3}\right)$."
Números Complejos,Forma polar y exponencial,medio,"Si $z_1 = 2e^{i\pi/4}$ y $z_2 = 3e^{i\pi/6}$, ¿cuánto es $z_1 \cdot z_2$?",$5e^{i5\pi/12}$,$6e^{i\pi/24}$,$6e^{i5\pi/12}$,$6e^{i\pi/10}$,C,"Se multiplican módulos y se suman argumentos: $r = 2 \cdot 3 = 6$, $\theta = \frac{\pi}{4} + \frac{\pi}{6} = \frac{5\pi}{12}$."
Números Complejos,Forma polar y exponencial,medio,Convierta $z = -1 + i$ a forma polar.,$\sqrt{2}\left(\cos\frac{\pi}{4} + i\sin\frac{\pi}{4}\right)$,$\sqrt{2}\left(\cos\frac{3\pi}{4} + i\sin\frac{3\pi}{4}\right)$,$2\left(\cos\frac{3\pi}{4} + i\sin\frac{3\pi}{4}\right)$,$\sqrt{2}\left(\cos\frac{5\pi}{4} + i\sin\frac{5\pi}{4}\right)$,B,"$r = \sqrt{1+1} = \sqrt{2}$. Como $a < 0$ y $b > 0$ (segundo cuadrante), $\theta = \pi - \frac{\pi}{4} = \frac{3\pi}{4}$."
Números Complejos,Forma polar y exponencial,medio,"Si $z_1 = 6e^{i\pi/3}$ y $z_2 = 2e^{i\pi/4}$, ¿cuánto es $\frac{z_1}{z_2}$?",$3e^{i7\pi/12}$,$4e^{i\pi/12}$,$3e^{i\pi/7}$,$3e^{i\pi/12}$,D,"Se dividen módulos y se restan argumentos: $r = \frac{6}{2} = 3$, $\theta = \frac{\pi}{3} - \frac{\pi}{4} = \frac{\pi}{12}$."
Números Complejos,Forma polar y exponencial,medio,¿Cuál es el módulo de $z = -3 - 4i$?,$5$,$-5$,$7$,$1$,A,$r = \sqrt{(-3)^2 + (-4)^2} = \sqrt{9+16} = 5$. El módulo siempre es no negativo.
Números Complejos,Forma polar y exponencial,medio,Convierta $z = 3e^{i\pi/6}$ a forma estándar.,$\frac{3}{2} + \frac{3\sqrt{3}}{2}i$,$3 + \sqrt{3}i$,$3\sqrt{3} + 3i$,$\frac{3\sqrt{3}}{2} + \frac{3}{2}i$,D,$z = 3(\cos\frac{\pi}{6} + i\sin\frac{\pi}{6}) = 3\left(\frac{\sqrt{3}}{2} + \frac{1}{2}i\right) = \frac{3\sqrt{3}}{2} + \frac{3}{2}i$.
Números Complejos,Forma polar y exponencial,medio,"Si $z = 2e^{i\pi/3}$, ¿cuánto es $z^2$?",$4e^{i\pi/6}$,$2e^{i2\pi/3}$,$4e^{i2\pi/3}$,$4e^{i\pi/9}$,C,$z^2 = r^2 e^{i \cdot 2\theta} = 4e^{i2\pi/3}$.
Números Complejos,Forma polar y exponencial,medio,¿Cuál es el argumento de $z = -2$ (un número real negativo)?,$0$,$\pi$,$2\pi$,$\frac{\pi}{2}$,B,"Un número real negativo se ubica en el semieje real negativo, cuyo argumento es $\pi$."
Números Complejos,Forma polar y exponencial,dificil,"Si $z_1 = 2e^{i\pi/4}$ y $z_2 = \sqrt{2}e^{i3\pi/4}$, calcule $z_1 \cdot z_2$ en forma estándar.",$-2\sqrt{2}$,$2\sqrt{2}$,$2\sqrt{2}i$,$-2\sqrt{2}i$,A,"$r = 2\sqrt{2}$, $\theta = \frac{\pi}{4} + \frac{3\pi}{4} = \pi$. Entonces $z_1 \cdot z_2 = 2\sqrt{2}(\cos\pi + i\sin\pi) = -2\sqrt{2}$."
Números Complejos,Forma polar y exponencial,dificil,Convierta $z = -\sqrt{3} + i$ a forma exponencial.,$2e^{i\pi/6}$,$2e^{i7\pi/6}$,$\sqrt{3}e^{i5\pi/6}$,$2e^{i5\pi/6}$,D,"$r = \sqrt{3+1} = 2$. Como $a < 0, b > 0$: $\theta = \pi - \arctan\left(\frac{1}{\sqrt{3}}\right) = \pi - \frac{\pi}{6} = \frac{5\pi}{6}$. Entonces $z = 2e^{i5\pi/6}$."
Números Complejos,Forma polar y exponencial,dificil,"Si $z = 3e^{i\pi/6}$, calcule $z^3$ en forma estándar.",$-27$,$27$,$27i$,$-27i$,C,$z^3 = 27e^{i\pi/2} = 27(\cos\frac{\pi}{2} + i\sin\frac{\pi}{2}) = 27(0 + i) = 27i$.
Números Complejos,Forma polar y exponencial,dificil,"Si $z_1 = 4e^{i2\pi/3}$ y $z_2 = 2e^{i\pi/3}$, calcule $\frac{z_1}{z_2}$ en forma estándar.",$1 + \sqrt{3}i$,$2 + \sqrt{3}i$,$\sqrt{3} + i$,$2$,A,$\frac{z_1}{z_2} = 2e^{i\pi/3} = 2\left(\cos\frac{\pi}{3} + i\sin\frac{\pi}{3}\right) = 2\left(\frac{1}{2} + \frac{\sqrt{3}}{2}i\right) = 1 + \sqrt{3}i$.
Números Complejos,Forma polar y exponencial,dificil,Determine el módulo y el argumento de $z = -2 - 2i$.,"$r = 2\sqrt{2}$, $\theta = \frac{\pi}{4}$","$r = 4$, $\theta = \frac{5\pi}{4}$","$r = 2\sqrt{2}$, $\theta = \frac{5\pi}{4}$","$r = 2\sqrt{2}$, $\theta = \frac{3\pi}{4}$",C,"$r = \sqrt{4+4} = 2\sqrt{2}$. Como $a < 0, b < 0$ (tercer cuadrante): $\theta = \pi + \frac{\pi}{4} = \frac{5\pi}{4}$."
Números Complejos,Forma polar y exponencial,dificil,"Si $z = 2e^{i\pi/4}$, calcule $z^4$ en forma estándar.",$16$,$-16$,$16i$,$-16i$,B,$z^4 = 2^4 e^{i\pi} = 16(\cos\pi + i\sin\pi) = 16(-1) = -16$.
Números Complejos,Teorema de De Moivre y raíces,facil,"El Teorema de Moivre establece que si $z = r(\cos\theta + i\sin\theta)$, entonces $z^n$ es igual a:",$r(\cos(n\theta) + i\sin(n\theta))$,$r^n(\cos(n\theta) + i\sin(n\theta))$,$r^n(\cos\theta + i\sin\theta)$,$nr^n(\cos\theta + i\sin\theta)$,B,El Teorema de Moivre dice que $z^n = r^n(\cos(n\theta) + i\sin(n\theta))$: se eleva el módulo a la $n$ y se multiplica el argumento por $n$.
Números Complejos,Teorema de De Moivre y raíces,facil,"Si $z = \cos\frac{\pi}{6} + i\sin\frac{\pi}{6}$, ¿cuánto es $z^6$ según el Teorema de Moivre?",$-1$,$1$,$i$,$-i$,A,$z^6 = \cos\left(6 \cdot \frac{\pi}{6}\right) + i\sin\left(6 \cdot \frac{\pi}{6}\right) = \cos\pi + i\sin\pi = -1$.
Números Complejos,Teorema de De Moivre y raíces,facil,¿Cuántas raíces cúbicas tiene todo número complejo $z \neq 0$?,$1$,$2$,Infinitas,$3$,D,"Todo número complejo no nulo tiene exactamente $n$ raíces $n$-ésimas. Para $n=3$, hay $3$ raíces cúbicas."
Números Complejos,Teorema de De Moivre y raíces,facil,"Si $z = r(\cos\theta + i\sin\theta)$, entonces $z^2$ por De Moivre es:",$r^2(\cos\theta + i\sin\theta)$,$2r(\cos(2\theta) + i\sin(2\theta))$,$r^2(\cos(2\theta) + i\sin(2\theta))$,$r(\cos(2\theta) + i\sin(2\theta))$,C,Aplicando De Moivre con $n=2$: $z^2 = r^2(\cos(2\theta) + i\sin(2\theta))$.
Números Complejos,Teorema de De Moivre y raíces,facil,Las raíces $n$-ésimas de un número complejo se distribuyen en el plano complejo:,Uniformemente sobre una circunferencia,Sobre el eje real,Sobre el eje imaginario,Aleatoriamente,A,"Las $n$ raíces $n$-ésimas se distribuyen uniformemente sobre una circunferencia de radio $r^{1/n}$, separadas por ángulos de $\frac{2\pi}{n}$."
Números Complejos,Teorema de De Moivre y raíces,facil,"Si $z = 2\left(\cos\frac{\pi}{4} + i\sin\frac{\pi}{4}\right)$, ¿cuánto es $z^2$ usando De Moivre?",$4$,$-4$,$4i$,$-4i$,C,$z^2 = 4\left(\cos\frac{\pi}{2} + i\sin\frac{\pi}{2}\right) = 4(0 + i) = 4i$.
Números Complejos,Teorema de De Moivre y raíces,medio,"Si $z = 2\left(\cos\frac{\pi}{3} + i\sin\frac{\pi}{3}\right)$, calcule $z^3$.",$8$,$8i$,$-8i$,$-8$,D,$z^3 = 8(\cos\pi + i\sin\pi) = 8(-1 + 0) = -8$.
Números Complejos,Teorema de De Moivre y raíces,medio,Calcule $\left(\cos\frac{\pi}{4} + i\sin\frac{\pi}{4}\right)^8$.,$-1$,$1$,$i$,$-i$,B,Por De Moivre: $\cos(8 \cdot \frac{\pi}{4}) + i\sin(8 \cdot \frac{\pi}{4}) = \cos(2\pi) + i\sin(2\pi) = 1$.
Números Complejos,Teorema de De Moivre y raíces,medio,Las raíces cuadradas de $z = 4\left(\cos\frac{\pi}{3} + i\sin\frac{\pi}{3}\right)$ tienen módulo:,$4$,$16$,$2$,$1$,C,El módulo de las raíces $n$-ésimas es $r^{1/n}$. Aquí $r^{1/2} = \sqrt{4} = 2$.
Números Complejos,Teorema de De Moivre y raíces,medio,"Si $z = \cos\frac{\pi}{2} + i\sin\frac{\pi}{2}$, calcule $z^4$.",$1$,$-1$,$i$,$-i$,A,$z^4 = \cos(2\pi) + i\sin(2\pi) = 1$.
Números Complejos,Teorema de De Moivre y raíces,medio,Calcule $(\sqrt{3} + i)^4$ usando De Moivre.,$8 + 8\sqrt{3}i$,$-8 + 8\sqrt{3}i$,$-8 - 8\sqrt{3}i$,$8 - 8\sqrt{3}i$,B,$z = 2\left(\cos\frac{\pi}{6} + i\sin\frac{\pi}{6}\right)$. Entonces $z^4 = 16\left(\cos\frac{2\pi}{3} + i\sin\frac{2\pi}{3}\right) = 16\left(-\frac{1}{2} + \frac{\sqrt{3}}{2}i\right) = -8 + 8\sqrt{3}i$.
Números Complejos,Teorema de De Moivre y raíces,medio,Las raíces cúbicas de $z = 8(\cos\pi + i\sin\pi)$ tienen módulo:,$8$,$4$,$\sqrt{8}$,$2$,D,El módulo de las raíces cúbicas es $r^{1/3} = 8^{1/3} = 2$.
Números Complejos,Teorema de De Moivre y raíces,medio,¿Cuál es el ángulo entre dos raíces cuartas consecutivas de un número complejo?,$\frac{\pi}{4}$,$\pi$,$\frac{\pi}{2}$,$\frac{2\pi}{3}$,C,Las raíces $n$-ésimas están separadas por ángulos de $\frac{2\pi}{n}$. Para $n = 4$: $\frac{2\pi}{4} = \frac{\pi}{2}$.
Números Complejos,Teorema de De Moivre y raíces,medio,"Si $z = 2\left(\cos\frac{\pi}{6} + i\sin\frac{\pi}{6}\right)$, calcule $z^6$.",$-64$,$64$,$64i$,$-64i$,A,$z^6 = 2^6(\cos\pi + i\sin\pi) = 64(-1) = -64$.
Números Complejos,Teorema de De Moivre y raíces,dificil,Halle las raíces cuadradas de $z = -4$ en forma estándar.,$\pm 2$,$\pm 4i$,$\pm(1+i)$,$\pm 2i$,D,$z = 4(\cos\pi + i\sin\pi)$. Raíces: $r^{1/2} = 2$. Para $k=0$: $2(\cos\frac{\pi}{2} + i\sin\frac{\pi}{2}) = 2i$. Para $k=1$: $2(\cos\frac{3\pi}{2} + i\sin\frac{3\pi}{2}) = -2i$.
Números Complejos,Teorema de De Moivre y raíces,dificil,Calcule $(1 + i)^{10}$.,$-32$,$32i$,$-32i$,$32$,B,$1+i = \sqrt{2}e^{i\pi/4}$. Entonces $(1+i)^{10} = (\sqrt{2})^{10} e^{i10\pi/4} = 32e^{i5\pi/2} = 32(\cos\frac{\pi}{2} + i\sin\frac{\pi}{2}) = 32i$.
Números Complejos,Teorema de De Moivre y raíces,dificil,Una de las raíces cúbicas de $z = 8i$ es:,$1 + \sqrt{3}i$,$\sqrt{3} + i$,$2 + i$,$2$,B,$8i = 8(\cos\frac{\pi}{2} + i\sin\frac{\pi}{2})$. Para $k=0$: $2\left(\cos\frac{\pi}{6} + i\sin\frac{\pi}{6}\right) = 2\left(\frac{\sqrt{3}}{2} + \frac{1}{2}i\right) = \sqrt{3} + i$.
Números Complejos,Teorema de De Moivre y raíces,dificil,"Si $z = \left(\cos\frac{\pi}{12} + i\sin\frac{\pi}{12}\right)^{12}$, ¿cuánto vale $z$?",$1$,$i$,$-i$,$-1$,D,Por De Moivre: $z = \cos\left(12 \cdot \frac{\pi}{12}\right) + i\sin\left(12 \cdot \frac{\pi}{12}\right) = \cos\pi + i\sin\pi = -1$.
Números Complejos,Teorema de De Moivre y raíces,dificil,Las raíces cuartas de $z = 16$ son:,"$2, \; 2i, \; -2, \; -2i$","$2, \; -2, \; 4, \; -4$","$4, \; 4i, \; -4, \; -4i$","$2, \; -2$",A,"$16 = 16(\cos 0 + i\sin 0)$. $r^{1/4} = 2$. Las raíces son $2e^{ik\pi/2}$ para $k = 0, 1, 2, 3$, es decir: $2, 2i, -2, -2i$."
Números Complejos,Teorema de De Moivre y raíces,dificil,Calcule $(1 - i)^6$.,$-8i$,$8$,$8i$,$-8$,C,$1 - i = \sqrt{2}e^{-i\pi/4}$. Entonces $(1-i)^6 = (\sqrt{2})^6 e^{-i6\pi/4} = 8e^{-i3\pi/2} = 8(\cos\frac{\pi}{2} + i\sin\frac{\pi}{2}) = 8i$.
Números Complejos,Forma binomial,facil,$i^2 = $:,1,$-1$,$i$,0,B,Unidad imaginaria.
Números Complejos,Forma binomial,facil,$(2+3i) + (1-i) = $:,$3+2i$,$3-2i$,$1+4i$,$3+i$,A,Suma componente a componente.
Números Complejos,Forma polar,facil,$z = re^{i\theta}$ es forma:,Binomial,Polar/exponencial,Trigonométrica,Cartesiana,B,Forma polar exponencial.
Números Complejos,De Moivre,facil,$(re^{i\theta})^n = $:,$r e^{in\theta}$,$r^n e^{in\theta}$,$re^{i\theta}$,$n$,B,De Moivre.
