capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Aplicaciones de la Integral,Volúmenes — discos y anillos,facil,"La fórmula del método de discos para el volumen generado al rotar $y=f(x)$ alrededor del eje $x$ en $[a,b]$ es:","$V=\pi\int_a^b f(x)\,dx$","$V=\pi\int_a^b [f(x)]^2\,dx$","$V=2\pi\int_a^b f(x)\,dx$","$V=\int_a^b [f(x)]^2\,dx$",B,"Cada sección transversal es un disco de radio $f(x)$ y área $\pi[f(x)]^2$, integrado en $[a,b]$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,facil,Calcule el volumen generado al rotar $y=1$ alrededor del eje $x$ desde $x=0$ hasta $x=2$.,$\pi$,$4\pi$,$2\pi$,$\dfrac{\pi}{2}$,C,"$V=\pi\int_0^2 1^2 dx=2\pi$, que es el volumen de un cilindro de radio $1$ y altura $2$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,facil,Calcule el volumen generado al rotar $y=x$ alrededor del eje $x$ desde $x=0$ hasta $x=1$.,$\dfrac{\pi}{3}$,$\dfrac{2\pi}{3}$,$\pi$,$\dfrac{\pi}{6}$,A,$V=\pi\int_0^1 x^2 dx=\dfrac{\pi}{3}$ (volumen del cono).
Aplicaciones de la Integral,Volúmenes — discos y anillos,facil,La fórmula del método de arandelas cuando $f(x)\geq g(x)\geq 0$ al rotar alrededor del eje $x$ es:,"$V=\pi\int_a^b (f(x)-g(x))\,dx$","$V=\pi\int_a^b (f(x)-g(x))^2\,dx$","$V=2\pi\int_a^b (f(x)^2-g(x)^2)\,dx$","$V=\pi\int_a^b (f(x)^2-g(x)^2)\,dx$",D,"Cada sección es un anillo de radio exterior $f(x)$ e interior $g(x)$, de área $\pi(f^2-g^2)$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,facil,"Si $A(x)$ es el área de la sección transversal de un sólido en la posición $x$, su volumen entre $x=a$ y $x=b$ es:","$V=\int_a^b A(x)^2\,dx$","$V=\int_a^b A(x)\,dx$","$V=\pi\int_a^b A(x)\,dx$","$V=\dfrac{1}{b-a}\int_a^b A(x)\,dx$",B,El volumen es la integral del área de las secciones transversales a lo largo del eje.
Aplicaciones de la Integral,Volúmenes — discos y anillos,facil,"En el método de discos, al rotar $y=f(x)$ alrededor del eje $x$, el radio del disco en la posición $x$ es:",$x$,$f(x)^2$,$f(x)$,$f'(x)$,C,La distancia desde el eje $x$ hasta la curva $y=f(x)$ es exactamente $f(x)$.
Aplicaciones de la Integral,Volúmenes — discos y anillos,medio,Calcule el volumen generado al rotar $y=\sqrt{x}$ alrededor del eje $x$ desde $x=0$ hasta $x=1$.,$\pi$,$\dfrac{\pi}{3}$,$2\pi$,$\dfrac{\pi}{2}$,D,"$V=\pi\int_0^1 (\sqrt{x})^2 dx=\pi\int_0^1 x\, dx=\dfrac{\pi}{2}$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,medio,Calcule el volumen generado al rotar $y=x^2$ alrededor del eje $x$ desde $x=0$ hasta $x=2$.,$\dfrac{32\pi}{5}$,$\dfrac{8\pi}{3}$,$4\pi$,$\dfrac{16\pi}{5}$,A,$V=\pi\int_0^2 x^4 dx=\pi\cdot\dfrac{32}{5}=\dfrac{32\pi}{5}$.
Aplicaciones de la Integral,Volúmenes — discos y anillos,medio,"Calcule el volumen del sólido generado al rotar la región acotada por $y=x^3$, $y=8$ y $x=0$ alrededor del eje $y$.",$\dfrac{32\pi}{5}$,$\dfrac{96\pi}{5}$,$\dfrac{48\pi}{5}$,$16\pi$,B,"Usando discos en $y$: $x=y^{1/3}$, $V=\pi\int_0^8 y^{2/3}dy=\pi\cdot\dfrac{3\cdot 32}{5}=\dfrac{96\pi}{5}$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,medio,La región encerrada entre $y=x$ y $y=x^2$ gira alrededor del eje $x$. Calcule el volumen del sólido resultante.,$\dfrac{\pi}{15}$,$\dfrac{4\pi}{15}$,$\dfrac{2\pi}{15}$,$\dfrac{\pi}{5}$,C,Por arandelas: $V=\pi\int_0^1(x^2-x^4)dx=\pi\left(\dfrac{1}{3}-\dfrac{1}{5}\right)=\dfrac{2\pi}{15}$.
Aplicaciones de la Integral,Volúmenes — discos y anillos,medio,Calcule el volumen generado al rotar $y=e^x$ alrededor del eje $x$ desde $x=0$ hasta $x=1$.,$\pi(e-1)$,$\pi e^2$,$\dfrac{\pi(e^2+1)}{2}$,$\dfrac{\pi(e^2-1)}{2}$,D,$V=\pi\int_0^1 e^{2x}dx=\pi\left[\dfrac{e^{2x}}{2}\right]_0^1=\dfrac{\pi(e^2-1)}{2}$.
Aplicaciones de la Integral,Volúmenes — discos y anillos,medio,Calcule el volumen generado al rotar $y=\cos(x)$ alrededor del eje $x$ desde $x=0$ hasta $x=\pi/2$.,$\dfrac{\pi^2}{4}$,$\dfrac{\pi}{4}$,$\dfrac{\pi^2}{2}$,$\pi$,A,"$V=\pi\int_0^{\pi/2}\cos^2 x\, dx=\pi\cdot\dfrac{\pi}{4}=\dfrac{\pi^2}{4}$ usando $\cos^2 x=\dfrac{1+\cos 2x}{2}$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,medio,Calcule el volumen del sólido generado al rotar la región entre $y=2$ y $y=x^2$ desde $x=-\sqrt{2}$ hasta $x=\sqrt{2}$ alrededor del eje $x$.,$\dfrac{16\pi\sqrt{2}}{5}$,$\dfrac{32\pi\sqrt{2}}{5}$,$8\pi$,$4\pi\sqrt{2}$,B,Por arandelas: $V=\pi\int_{-\sqrt{2}}^{\sqrt{2}}(4-x^4)dx=2\pi\int_0^{\sqrt{2}}(4-x^4)dx=\dfrac{32\pi\sqrt{2}}{5}$.
Aplicaciones de la Integral,Volúmenes — discos y anillos,medio,Calcule el volumen del cono generado al rotar $y=mx$ alrededor del eje $x$ desde $x=0$ hasta $x=h$.,$\pi m^2 h^2$,$\dfrac{\pi m h^3}{3}$,$\dfrac{\pi m^2 h^3}{3}$,$\pi m h$,C,$V=\pi\int_0^h (mx)^2 dx=\pi m^2\cdot\dfrac{h^3}{3}=\dfrac{\pi m^2 h^3}{3}$.
Aplicaciones de la Integral,Volúmenes — discos y anillos,dificil,Calcule el volumen generado al rotar $y=\sin(x)$ alrededor del eje $x$ desde $x=0$ hasta $x=\pi$.,$\dfrac{\pi^2}{2}$,$\pi^2$,$2\pi$,$\dfrac{\pi^2}{4}$,A,"$V=\pi\int_0^{\pi}\sin^2 x\, dx=\pi\cdot\dfrac{\pi}{2}=\dfrac{\pi^2}{2}$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,dificil,Calcule el volumen del sólido generado al rotar la región entre $y=x$ y $y=x^2$ alrededor de la recta $y=2$.,$\dfrac{\pi}{15}$,$\dfrac{4\pi}{15}$,$\dfrac{2\pi}{15}$,$\dfrac{8\pi}{15}$,D,"Radio exterior $R=2-x^2$, interior $r=2-x$. $V=\pi\int_0^1((2-x^2)^2-(2-x)^2)dx=\dfrac{8\pi}{15}$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,dificil,"Usando el método de discos, calcule el volumen de la esfera generada al rotar $y=\sqrt{r^2-x^2}$ alrededor del eje $x$ desde $x=-r$ hasta $x=r$.",$\pi r^3$,$\dfrac{4\pi r^3}{3}$,$\dfrac{2\pi r^3}{3}$,$\dfrac{\pi r^2}{3}$,B,$V=\pi\int_{-r}^{r}(r^2-x^2)dx=\pi\left[r^2 x-\dfrac{x^3}{3}\right]_{-r}^{r}=\dfrac{4\pi r^3}{3}$.
Aplicaciones de la Integral,Volúmenes — discos y anillos,dificil,Calcule el volumen generado al rotar la región entre $y=\sqrt{x}$ y $y=x$ alrededor del eje $x$.,$\dfrac{\pi}{3}$,$\dfrac{2\pi}{15}$,$\dfrac{\pi}{6}$,$\dfrac{\pi}{2}$,C,"En $[0,1]$, $\sqrt{x}\geq x$. $V=\pi\int_0^1(x-x^2)dx=\pi\left(\dfrac{1}{2}-\dfrac{1}{3}\right)=\dfrac{\pi}{6}$."
Aplicaciones de la Integral,Volúmenes — discos y anillos,dificil,Calcule el volumen generado al rotar $y=1+x$ alrededor del eje $x$ desde $x=0$ hasta $x=2$.,$\dfrac{26\pi}{3}$,$9\pi$,$\dfrac{28\pi}{3}$,$8\pi$,A,$V=\pi\int_0^2(1+x)^2 dx=\pi\left[\dfrac{(1+x)^3}{3}\right]_0^2=\dfrac{\pi(27-1)}{3}=\dfrac{26\pi}{3}$.
Aplicaciones de la Integral,Volúmenes — discos y anillos,dificil,Calcule el volumen generado al rotar la región entre $y=e^x$ y $y=1$ alrededor del eje $x$ desde $x=0$ hasta $x=\ln 2$.,$\pi\left(\dfrac{3}{2}+\ln 2\right)$,$\pi(1-\ln 2)$,$\pi(2-\ln 2)$,$\pi\left(\dfrac{3}{2}-\ln 2\right)$,D,Por arandelas: $V=\pi\int_0^{\ln 2}(e^{2x}-1)dx=\pi\left[\dfrac{e^{2x}}{2}-x\right]_0^{\ln 2}=\pi\left(\dfrac{3}{2}-\ln 2\right)$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,facil,"Para la región bajo $y=f(x)$ en $[a,b]$ con $a\geq 0$, el volumen al rotar alrededor del eje $y$ por cascarones es:","$V=\pi\int_a^b x^2 f(x)\,dx$","$V=2\pi\int_a^b x^2 f(x)\,dx$","$V=2\pi\int_a^b x f(x)\,dx$","$V=\pi\int_a^b f(x)^2\,dx$",C,"Cada cascarón tiene circunferencia $2\pi x$ y altura $f(x)$, por lo que $dV=2\pi x f(x)\,dx$."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,facil,"En el método de cascarones cilíndricos, al rotar $y=f(x)$ alrededor del eje $y$, la altura de cada cascarón es:",$x$,$2\pi x$,$f'(x)$,$f(x)$,D,La altura vertical del cascarón corresponde al valor de la función $f(x)$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,facil,"En el método de cascarones cilíndricos al rotar alrededor del eje $y$, el radio de cada cascarón es:",$x$,$f(x)$,$f(x)^2$,$y$,A,La distancia horizontal desde el eje $y$ hasta el cascarón es $x$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,facil,¿Cuándo es ventajoso usar cascarones cilíndricos en lugar de discos o arandelas?,Cuando el eje de rotación pasa por el centro de la región,Cuando es más conveniente integrar respecto a la otra variable sin despejar,"Siempre, da un cálculo más rápido",Solo cuando la función tiene raíz cuadrada,B,Permite usar la variable original de la función sin necesidad de invertirla para despejar la otra variable.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,facil,"La contribución infinitesimal de volumen de un cascarón cilíndrico de radio $r$, altura $h$ y grosor $dr$ es:","$\pi r^2 h\,dr$","$2\pi r^2\,dr$","$2\pi r h\,dr$","$\pi r h\,dr$",C,"Un cascarón delgado se aproxima como un rectángulo desenrollado de base $2\pi r$ (circunferencia) y altura $h$, multiplicado por el grosor $dr$."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,facil,Calcule por cascarones el volumen generado al rotar $y=x$ alrededor del eje $y$ desde $x=0$ hasta $x=1$.,$\dfrac{2\pi}{3}$,$\dfrac{\pi}{3}$,$\pi$,$\dfrac{4\pi}{3}$,A,"$V=2\pi\int_0^1 x\cdot x\, dx=2\pi\cdot\dfrac{1}{3}=\dfrac{2\pi}{3}$."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,medio,Calcule el volumen generado al rotar $y=\sqrt{x}$ alrededor del eje $y$ desde $x=0$ hasta $x=4$.,$\dfrac{64\pi}{5}$,$\dfrac{128\pi}{5}$,$\dfrac{256\pi}{5}$,$32\pi$,B,"$V=2\pi\int_0^4 x\cdot\sqrt{x}\, dx=2\pi\int_0^4 x^{3/2}dx=2\pi\cdot\dfrac{2\cdot 32}{5}=\dfrac{128\pi}{5}$."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,medio,Calcule por cascarones el volumen generado al rotar $y=x^2$ alrededor del eje $y$ desde $x=0$ hasta $x=2$.,$4\pi$,$\dfrac{16\pi}{5}$,$8\pi$,$\dfrac{32\pi}{5}$,C,$V=2\pi\int_0^2 x\cdot x^2 dx=2\pi\cdot\dfrac{16}{4}=8\pi$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,medio,Calcule el volumen generado al rotar $y=x^2$ alrededor de la recta $x=-1$ desde $x=0$ hasta $x=2$.,$8\pi$,$\dfrac{16\pi}{3}$,$\dfrac{32\pi}{3}$,$\dfrac{40\pi}{3}$,D,Radio del cascarón $=x-(-1)=x+1$. $V=2\pi\int_0^2(x+1)x^2 dx=2\pi\left(4+\dfrac{8}{3}\right)=\dfrac{40\pi}{3}$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,medio,Calcule el volumen generado al rotar $y=e^x$ alrededor del eje $y$ desde $x=0$ hasta $x=1$.,$2\pi$,$\pi$,$2\pi(e-1)$,$2\pi e$,A,$V=2\pi\int_0^1 x e^x dx=2\pi[xe^x-e^x]_0^1=2\pi(0-(-1))=2\pi$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,medio,Calcule el volumen generado al rotar $y=x^2$ alrededor de la recta $x=2$ desde $x=0$ hasta $x=1$.,$\dfrac{\pi}{3}$,$\dfrac{5\pi}{6}$,$\dfrac{7\pi}{6}$,$\pi$,B,Radio $=2-x$. $V=2\pi\int_0^1(2-x)x^2 dx=2\pi\left(\dfrac{2}{3}-\dfrac{1}{4}\right)=\dfrac{5\pi}{6}$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,medio,Calcule el volumen generado al rotar $y=\dfrac{1}{x}$ alrededor del eje $y$ desde $x=1$ hasta $x=2$.,$2\pi\ln 2$,$\pi$,$2\pi$,$\pi\ln 2$,C,$V=2\pi\int_1^2 x\cdot\dfrac{1}{x}dx=2\pi\int_1^2 dx=2\pi$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,medio,Calcule el volumen del sólido generado al rotar la región entre $y=x^2$ y $y=4$ alrededor del eje $x$ usando cascarones horizontales.,$\dfrac{64\pi}{5}$,$\dfrac{128\pi}{5}$,$32\pi$,$\dfrac{256\pi}{5}$,D,"A altura $y$: radio $=y$, ancho $=2\sqrt{y}$. $V=2\pi\int_0^4 y\cdot 2\sqrt{y}\, dy=4\pi\cdot\dfrac{2\cdot 32}{5}=\dfrac{256\pi}{5}$."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,medio,"Al rotar $y=\sqrt{x}$ alrededor del eje $y$ en $[0,4]$ por discos en $y$, se obtiene $\pi\int_0^2(16-y^4)dy$. ¿Cuánto vale?",$\dfrac{128\pi}{5}$,$\dfrac{32\pi}{5}$,$32\pi$,$64\pi$,A,"$\pi\int_0^2(16-y^4)dy=\pi\left[16y-\dfrac{y^5}{5}\right]_0^2=\pi\left(32-\dfrac{32}{5}\right)=\dfrac{128\pi}{5}$, coincide con cascarones."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,dificil,"Calcule por cascarones el volumen de la región bajo $y=x-x^2$ en $[0,1]$ rotada alrededor del eje $y$.",$\dfrac{\pi}{3}$,$\dfrac{\pi}{12}$,$\dfrac{\pi}{6}$,$\dfrac{\pi}{2}$,C,$V=2\pi\int_0^1 x(x-x^2)dx=2\pi\left(\dfrac{1}{3}-\dfrac{1}{4}\right)=\dfrac{\pi}{6}$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,dificil,Calcule por cascarones el volumen al rotar la región entre $y=x^2$ y $y=2x$ alrededor del eje $y$.,$\dfrac{16\pi}{3}$,$\dfrac{8\pi}{3}$,$4\pi$,$2\pi$,B,"Intersecciones: $x=0,2$. $V=2\pi\int_0^2 x(2x-x^2)dx=2\pi\left(\dfrac{16}{3}-4\right)=\dfrac{8\pi}{3}$."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,dificil,"Se tiene la región bajo $y=\sin(x^2)$ en $[0,\sqrt{\pi}]$ y se quiere rotar alrededor del eje $y$. ¿Cuál método es más conveniente y por qué?","Cascarones, porque $\int 2\pi x\sin(x^2)dx$ se resuelve por sustitución $u=x^2$","Discos, porque siempre es más simple","Cascarones, porque la región no toca el eje $y$","Discos, porque la función es periódica",A,"Por cascarones la integral se simplifica con $u=x^2$, $du=2x\,dx$, mientras que por discos habría que invertir $y=\sin(x^2)$, lo cual es intratable."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,dificil,"Calcule por cascarones el volumen al rotar $y=\sin(x)$ en $[0,\pi]$ alrededor del eje $y$.",$\pi^2$,$\pi$,$4\pi^2$,$2\pi^2$,D,"$V=2\pi\int_0^{\pi}x\sin x\,dx=2\pi[-x\cos x+\sin x]_0^{\pi}=2\pi\cdot\pi=2\pi^2$."
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,dificil,"Calcule por cascarones el volumen al rotar $y=x^2$ en $[0,2]$ alrededor de la recta $x=3$.",$4\pi$,$\dfrac{16\pi}{3}$,$16\pi$,$8\pi$,D,Radio $=3-x$. $V=2\pi\int_0^2(3-x)x^2 dx=2\pi[x^3-\dfrac{x^4}{4}]_0^2=2\pi(8-4)=8\pi$.
Aplicaciones de la Integral,Volúmenes — cascarones cilíndricos,dificil,"Calcule por cascarones el volumen al rotar $y=\cos(x^2)$ en $[0,\sqrt{\pi/2}]$ alrededor del eje $y$.",$\pi^2$,$\pi$,$\dfrac{\pi}{2}$,$2\pi$,B,"$V=2\pi\int_0^{\sqrt{\pi/2}}x\cos(x^2)dx$. Con $u=x^2$: $V=\pi\int_0^{\pi/2}\cos u\, du=\pi[\sin u]_0^{\pi/2}=\pi$."
Aplicaciones de la Integral,Valor promedio,facil,"El valor promedio de $f(x)$ en $[a,b]$ es:","$\dfrac{1}{b-a}\int_a^b f(x)\,dx$","$\dfrac{1}{b+a}\int_a^b f(x)\,dx$","$\int_a^b f(x)\,dx$","$(b-a)\int_a^b f(x)\,dx$",A,"Por definición, el valor promedio es la integral dividida por la longitud del intervalo $b-a$."
Aplicaciones de la Integral,Valor promedio,facil,"Calcule el valor promedio de $f(x)=x$ en $[0,2]$.",$2$,$1$,$4$,$\dfrac{1}{2}$,B,"$\dfrac{1}{2}\int_0^2 x\,dx=\dfrac{1}{2}\cdot 2=1$."
Aplicaciones de la Integral,Valor promedio,facil,"Calcule el valor promedio de $f(x)=5$ en el intervalo $[1,4]$.",$15$,$1$,$5$,$\dfrac{20}{3}$,C,"El valor promedio de una función constante $c$ es $c$, sin importar el intervalo."
Aplicaciones de la Integral,Valor promedio,facil,¿Qué afirma el Teorema del Valor Medio para Integrales?,"$\int_a^b f(x)\,dx=0$ siempre",$f(a)+f(b)=2\cdot$ valor promedio,La función debe ser derivable,"Existe $c\in[a,b]$ tal que $f(c)$ es igual al valor promedio de $f$ en $[a,b]$",D,El TVM para integrales garantiza un punto $c$ donde la función toma exactamente su valor promedio en el intervalo.
Aplicaciones de la Integral,Valor promedio,facil,¿Qué hipótesis requiere el Teorema del Valor Medio para Integrales?,"$f$ es continua en $[a,b]$","$f$ es derivable en $(a,b)$","$f$ es positiva en $[a,b]$","$f$ es monótona en $[a,b]$",A,La continuidad en el intervalo cerrado es suficiente para garantizar la existencia del punto $c$.
Aplicaciones de la Integral,Valor promedio,facil,"Calcule el valor promedio de $f(x)=x$ en $[0,4]$.",$4$,$2$,$1$,$8$,B,"$\dfrac{1}{4}\int_0^4 x\,dx=\dfrac{1}{4}\cdot 8=2$."
Aplicaciones de la Integral,Valor promedio,medio,"Calcule el valor promedio de $f(x)=x^2$ en el intervalo $[0,3]$.",$9$,$1$,$3$,$27$,C,$\dfrac{1}{3}\int_0^3 x^2 dx=\dfrac{1}{3}\cdot 9=3$.
