capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Aplicaciones de Integrales Múltiples,Momentos de inercia,facil,El momento de inercia respecto al eje $x$ de una lámina con densidad $\rho$ sobre $D$ es:,"$I_x=\iint_D y^{2}\,\rho\,dA$","$I_x=\iint_D x^{2}\,\rho\,dA$","$I_x=\iint_D y\,\rho\,dA$","$I_x=\iint_D xy\,\rho\,dA$",A,"Distancia al eje $x$ es $|y|$, $\textbf{al cuadrado}$ por la dependencia cuadrática de la energía rotacional."
Aplicaciones de Integrales Múltiples,Momentos de inercia,facil,El momento de inercia respecto al eje $y$ es:,"$I_y=\iint_D y^{2}\,\rho\,dA$","$I_y=\iint_D x^{2}\,\rho\,dA$","$I_y=\iint_D x\,\rho\,dA$","$I_y=\iint_D xy\,\rho\,dA$",B,"Distancia al eje $y$ es $|x|$, así $I_y$ tiene $x^{2}$ en el integrando."
Aplicaciones de Integrales Múltiples,Momentos de inercia,facil,"El momento de inercia polar (respecto al origen, eje perpendicular al plano) es:",$I_0=I_x\cdot I_y$,$I_0=I_x-I_y$,$I_0=I_x+I_y$,$I_0=\sqrt{I_x^{2}+I_y^{2}}$,C,"$I_0=\iint(x^{2}+y^{2})\,\rho\,dA=\iint x^{2}\rho\,dA+\iint y^{2}\rho\,dA=I_x+I_y$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,facil,La energía cinética rotacional de un cuerpo rígido con momento de inercia $I$ y velocidad angular $\omega$ es:,$K=I\omega$,$K=I\omega^{2}$,$K=\dfrac{1}{2}M v^{2}$,$K=\dfrac{1}{2}I\omega^{2}$,D,Es el análogo rotacional de $\dfrac{1}{2}mv^{2}$: la masa se reemplaza por $I$ y la velocidad lineal por $\omega$.
Aplicaciones de Integrales Múltiples,Momentos de inercia,facil,El radio de giro $\bar{r}$ de una lámina con masa $M$ y momento de inercia $I$ se define como:,$\bar{r}=\sqrt{I/M}$,$\bar{r}=I\cdot M$,$\bar{r}=I/M$,$\bar{r}=M/I$,A,"Es la distancia tal que $I=M\bar{r}^{2}$: si toda la masa estuviera concentrada a esa distancia del eje, daría el mismo $I$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,facil,"En un momento de inercia, la distancia al eje aparece elevada a una potencia igual a:",$1$ (lineal),$2$ (cuadrática),$\sqrt{2}$,$3$,B,"Se eleva al cuadrado porque la energía cinética de rotación de una partícula es $\dfrac{1}{2}(d\omega)^{2}\,dm$, lo que produce $d^{2}$ tras factorizar $\omega^{2}/2$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,medio,El momento de inercia polar $I_0$ de un disco uniforme de radio $R$ y masa total $M$ es:,$MR^{2}$,$\dfrac{MR^{2}}{4}$,$\dfrac{MR^{2}}{2}$,$2MR^{2}$,C,"En polares $I_0=\rho_0\int_0^{2\pi}\!\int_0^R r^{2}\cdot r\,dr\,d\theta=\dfrac{\pi\rho_0 R^{4}}{2}=\dfrac{MR^{2}}{2}$ usando $M=\rho_0\pi R^{2}$. Es la fórmula clásica del disco."
Aplicaciones de Integrales Múltiples,Momentos de inercia,medio,El momento polar de un anillo delgado de radio $R$ y masa $M$ (toda la masa concentrada en el borde) es:,$\dfrac{MR^{2}}{2}$,$\dfrac{MR^{2}}{4}$,$2MR^{2}$,$MR^{2}$,D,"Toda la masa está a la distancia $R$ del eje, así $I_0=MR^{2}$. Comparado con el disco ($MR^{2}/2$), el anillo tiene el doble: la masa más alejada cuesta más rotar."
Aplicaciones de Integrales Múltiples,Momentos de inercia,medio,"El momento de inercia $I_x$ del rectángulo $[0,a]\times[0,b]$ con densidad uniforme $\rho_0$ (eje $x$ pasa por el lado inferior) es:","$\dfrac{\rho_0\,a\,b^{3}}{3}$","$\rho_0\,a^{2}b$","$\dfrac{\rho_0\,a^{3}b}{3}$","$\rho_0\,ab$",A,"$I_x=\rho_0\int_0^a\!\int_0^b y^{2}\,dy\,dx=\rho_0\cdot a\cdot\dfrac{b^{3}}{3}=\dfrac{\rho_0\,ab^{3}}{3}=\dfrac{Mb^{2}}{3}$ con $M=\rho_0 ab$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,medio,"Para el rectángulo $[0,1]\times[0,2]$ con $\rho_0=1$, el valor de $I_x$ es:",$\dfrac{2}{3}$,$\dfrac{8}{3}$,$2$,$\dfrac{16}{3}$,B,"$I_x=\rho_0\,a\,b^{3}/3=1\cdot 1\cdot 8/3=\dfrac{8}{3}$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,medio,"En 3D, el momento de inercia respecto al eje $z$ de un sólido $E$ con densidad $\rho$ es:","$I_z=\iiint_E z^{2}\,\rho\,dV$","$I_z=\iiint_E (x^{2}+z^{2})\,\rho\,dV$","$I_z=\iiint_E (x^{2}+y^{2})\,\rho\,dV$","$I_z=\iiint_E (y^{2}+z^{2})\,\rho\,dV$",C,"Se suman los cuadrados de las dos coordenadas perpendiculares al eje. Para el eje $z$ son $x$ e $y$: $I_z=\iiint(x^{2}+y^{2})\,\rho\,dV$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,medio,El radio de giro de un disco uniforme respecto al eje polar es:,$R$,$R/2$,$R/3$,$R/\sqrt{2}$,D,"$\bar{r}_0=\sqrt{I_0/M}=\sqrt{(MR^{2}/2)/M}=R/\sqrt{2}\approx 0{,}707\,R$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,medio,"Para el disco unitario $\{x^{2}+y^{2}\le 1\}$ con $\rho=1$, el momento polar $I_0$ vale:",$\dfrac{\pi}{2}$,$\pi$,$\dfrac{\pi}{4}$,$2\pi$,A,"$I_0=\int_0^{2\pi}\!\int_0^1 r^{2}\cdot r\,dr\,d\theta=2\pi\cdot\dfrac{1}{4}=\dfrac{\pi}{2}$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,medio,"Para una lámina sobre el disco unitario con densidad $\rho(x,y)=\sqrt{x^{2}+y^{2}}$, el momento polar $I_0$ vale:",$\dfrac{\pi}{2}$,$\dfrac{2\pi}{5}$,$\dfrac{\pi}{4}$,$2\pi$,B,"En polares $\rho=r$: $I_0=\int_0^{2\pi}\!\int_0^1 r^{2}\cdot r\cdot r\,dr\,d\theta=2\pi\int_0^1 r^{4}\,dr=\dfrac{2\pi}{5}$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,dificil,"Para el triángulo con vértices $(0,0)$, $(1,0)$, $(1,2)$ con densidad uniforme $\rho_0=1$, el momento $I_x$ vale:",$\dfrac{1}{3}$,$\dfrac{4}{3}$,$\dfrac{2}{3}$,$\dfrac{8}{3}$,C,"Triángulo: $0\le x\le 1$, $0\le y\le 2x$. $I_x=\int_0^1\!\int_0^{2x}y^{2}\,dy\,dx=\int_0^1\dfrac{8x^{3}}{3}\,dx=\dfrac{8}{3}\cdot\dfrac{1}{4}=\dfrac{2}{3}$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,dificil,El teorema de los ejes paralelos relaciona el momento de inercia respecto a un eje cualquiera con el del eje paralelo por el centro de masa. Su enunciado es:,$I_{\text{eje}}=I_{\text{cm}}-Md^{2}$,$I_{\text{eje}}=I_{\text{cm}}\cdot d$,$I_{\text{eje}}=2 I_{\text{cm}}$,$I_{\text{eje}}=I_{\text{cm}}+Md^{2}$,D,"Donde $d$ es la distancia entre el eje cualquiera y el eje paralelo por el centro de masa. Como $d^{2}\ge 0$, $I$ es mínimo en el eje por el centro de masa."
Aplicaciones de Integrales Múltiples,Momentos de inercia,dificil,"Para el disco unitario uniforme ($\rho_0=1$), el momento $I_y$ vale:",$\dfrac{\pi}{4}$,$\dfrac{\pi}{2}$,$\pi$,$\dfrac{\pi}{8}$,A,"Por simetría $I_x=I_y$ y $I_0=I_x+I_y=\pi/2$ (calculado antes), así $I_y=\pi/4$. Verificación directa: $I_y=\int_0^{2\pi}\!\int_0^1 r^{2}\cos^{2}\theta\cdot r\,dr\,d\theta=\pi\cdot\dfrac{1}{4}=\dfrac{\pi}{4}$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,dificil,"Una varilla delgada uniforme de longitud $L$ y masa $M$, respecto a un eje perpendicular que pasa por su centro, tiene momento de inercia:",$ML^{2}$,$\dfrac{ML^{2}}{12}$,$\dfrac{ML^{2}}{2}$,$\dfrac{ML^{2}}{3}$,B,"Resultado clásico: $I=\rho_0\int_{-L/2}^{L/2} x^{2}\,dx=\rho_0\cdot\dfrac{L^{3}}{12}=\dfrac{ML^{2}}{12}$. Por un extremo el factor sería $\dfrac{1}{3}$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,dificil,"Para el semicírculo unitario superior $\{x^{2}+y^{2}\le 1,\, y\ge 0\}$ con $\rho_0=1$, el momento $I_x$ vale:",$\dfrac{\pi}{4}$,$\dfrac{\pi}{16}$,$\dfrac{\pi}{8}$,$\dfrac{\pi}{2}$,C,"En polares: $I_x=\int_0^{\pi}\!\int_0^1 r^{2}\sin^{2}\theta\cdot r\,dr\,d\theta=\dfrac{1}{4}\int_0^{\pi}\sin^{2}\theta\,d\theta=\dfrac{1}{4}\cdot\dfrac{\pi}{2}=\dfrac{\pi}{8}$."
Aplicaciones de Integrales Múltiples,Momentos de inercia,dificil,"Para una lámina sobre el disco unitario con densidad $\rho(x,y)=x^{2}+y^{2}$, el momento polar $I_0$ vale:",$\dfrac{\pi}{2}$,$\dfrac{2\pi}{3}$,$\pi$,$\dfrac{\pi}{3}$,D,"En polares $\rho=r^{2}$: $I_0=\int_0^{2\pi}\!\int_0^1 r^{2}\cdot r^{2}\cdot r\,dr\,d\theta=2\pi\int_0^1 r^{5}\,dr=\dfrac{2\pi}{6}=\dfrac{\pi}{3}$."
Aplicaciones de Integrales Múltiples,Área de una superficie,facil,"El área de la superficie $z=f(x,y)$ con $(x,y)\in D$ se calcula como:","$A(S)=\iint_D \sqrt{1+f_x^{2}+f_y^{2}}\,dA$","$A(S)=\iint_D (f_x^{2}+f_y^{2})\,dA$","$A(S)=\iint_D \sqrt{f_x^{2}+f_y^{2}}\,dA$","$A(S)=\iint_D f(x,y)\,dA$",A,"Es el análogo 2D de la longitud de arco $L=\int\sqrt{1+(f')^{2}}\,dx$. El factor $\sqrt{1+f_x^{2}+f_y^{2}}$ mide cuánto se estira un trozo $dA$ al deformarse hacia la superficie."
Aplicaciones de Integrales Múltiples,Área de una superficie,facil,"El elemento de área $dS$ sobre la superficie $z=f(x,y)$ es:",$dS=dA$,"$dS=\sqrt{1+f_x^{2}+f_y^{2}}\,dA$","$dS=(f_x^{2}+f_y^{2})\,dA$","$dS=\sqrt{f_x^{2}+f_y^{2}}\,dA$",B,"El '$+1$' es esencial: sin él, un plano horizontal ($f_x=f_y=0$) tendría área cero, lo que es absurdo."
Aplicaciones de Integrales Múltiples,Área de una superficie,facil,"Para un plano horizontal $z=c$ sobre una región $D$, el área de la superficie:",Es siempre $0$,Crece sin cota,Coincide con el área de $D$,Depende de $c$,C,"$f_x=f_y=0$, así $\sqrt{1+0+0}=1$ y $A=\iint_D 1\,dA=A(D)$. Esto verifica la consistencia del 'plano horizontal'."
Aplicaciones de Integrales Múltiples,Área de una superficie,facil,"Para una superficie plana $z=ax+by+c$ sobre una región $D$, el área es:",$A(D)$,"$(a^{2}+b^{2})\,A(D)$","$\sqrt{a^{2}+b^{2}}\,A(D)$","$\sqrt{1+a^{2}+b^{2}}\,A(D)$",D,"$f_x=a$ y $f_y=b$ son constantes. El factor $\sqrt{1+a^{2}+b^{2}}$ sale de la integral, dejando $A=\sqrt{1+a^{2}+b^{2}}\,A(D)$."
Aplicaciones de Integrales Múltiples,Área de una superficie,facil,"Para el plano $z=2x+3y$ sobre el rectángulo $[0,1]\times[0,2]$, el área de la superficie es:",$2\sqrt{14}$,$\sqrt{13}$,$2\sqrt{13}$,$\sqrt{14}$,A,"$f_x=2$, $f_y=3$. Factor $\sqrt{1+4+9}=\sqrt{14}$. Área de la base: $1\cdot 2=2$. $A=2\sqrt{14}$."
Aplicaciones de Integrales Múltiples,Área de una superficie,facil,El factor $\sqrt{1+f_x^{2}+f_y^{2}}$ surge geométricamente como:,El gradiente de $f$,La magnitud del producto cruz de los vectores tangentes a la parametrización,El jacobiano del cambio a polares,Una identidad trigonométrica,B,"Parametrizando $\vec{r}(x,y)=(x,y,f(x,y))$: $\vec{r}_x\times\vec{r}_y=(-f_x,-f_y,1)$, cuya magnitud es $\sqrt{f_x^{2}+f_y^{2}+1}$."
Aplicaciones de Integrales Múltiples,Área de una superficie,medio,El área de la parte del plano $z=x+y$ que cae dentro del cilindro $x^{2}+y^{2}\le 1$ es:,$\pi$,$\sqrt{2}\pi$,$\sqrt{3}\pi$,$2\pi$,C,"$f_x=f_y=1$, factor constante $\sqrt{1+1+1}=\sqrt{3}$. La región (disco unitario) tiene área $\pi$. Total: $\sqrt{3}\pi$."
Aplicaciones de Integrales Múltiples,Área de una superficie,medio,"Para la superficie horizontal $z=5$ sobre el rectángulo $[0,2]\times[0,3]$, el área es:",$5$,$25$,$30$,$6$,D,"Plano horizontal: $f_x=f_y=0$, factor $1$. Área $=$ área del rectángulo $=2\cdot 3=6$. Independiente de la altura $z=5$."
Aplicaciones de Integrales Múltiples,Área de una superficie,medio,"El área de la parte del plano $z=2x+y$ sobre el cuadrado $[0,1]\times[0,1]$ es:",$\sqrt{6}$,$\sqrt{5}$,$\sqrt{3}$,$\sqrt{2}$,A,"$f_x=2$, $f_y=1$. Factor $\sqrt{1+4+1}=\sqrt{6}$. Área de la base: $1$. Total: $\sqrt{6}$."
Aplicaciones de Integrales Múltiples,Área de una superficie,medio,El área del hemisferio superior de la esfera de radio $R$ es:,$\pi R^{2}$,$2\pi R^{2}$,$\dfrac{2\pi R^{2}}{3}$,$4\pi R^{2}$,B,"Resultado clásico: usando $z=\sqrt{R^{2}-x^{2}-y^{2}}$ y polares, $A=\int_0^{2\pi}\!\int_0^R \dfrac{R\,r}{\sqrt{R^{2}-r^{2}}}\,dr\,d\theta=2\pi R^{2}$. Es la mitad del área de la esfera completa."
Aplicaciones de Integrales Múltiples,Área de una superficie,medio,El área total de la esfera completa de radio $R$ es:,$\pi R^{2}$,$2\pi R^{2}$,$\dfrac{4}{3}\pi R^{3}$,$4\pi R^{2}$,D,Doble del hemisferio: $2\cdot 2\pi R^{2}=4\pi R^{2}$. (No confundir con el volumen $\frac{4}{3}\pi R^{3}$.)
Aplicaciones de Integrales Múltiples,Área de una superficie,medio,¿En cuál de los siguientes casos la integral del área $\sqrt{1+f_x^{2}+f_y^{2}}$ es típicamente más fácil de evaluar?,Cuando $1+|\nabla f|^{2}$ es un cuadrado perfecto y $f$ es exponencial,Cuando $f$ es discontinua,Cuando $f$ es lineal o tiene simetría que polares simplifican,Nunca tiene antiderivada elemental,C,"Plano lineal → factor constante. Paraboloides, esferas o conos en polares producen integrales tratables. En general, muchas otras requieren métodos numéricos."
Aplicaciones de Integrales Múltiples,Área de una superficie,medio,El área del paraboloide $z=x^{2}+y^{2}$ con $z\le 4$ es:,$\dfrac{\pi(17\sqrt{17}-1)}{6}$,$\pi(17\sqrt{17}-1)$,$\pi\sqrt{17}$,$4\pi$,A,"$f_x=2x,f_y=2y$, factor $\sqrt{1+4r^{2}}$ en polares. Sustitución $u=1+4r^{2}$: $A=2\pi\cdot\dfrac{1}{8}\int_1^{17}u^{1/2}\,du=\dfrac{\pi}{6}(17^{3/2}-1)=\dfrac{\pi(17\sqrt{17}-1)}{6}$."
Aplicaciones de Integrales Múltiples,Área de una superficie,medio,"El área lateral del cilindro parabólico $z=y^{2}$ sobre $[0,1]\times[0,2]$ es:",$\sqrt{17}$,$\sqrt{17}+\dfrac{1}{4}\ln(4+\sqrt{17})$,$2\sqrt{17}$,$\dfrac{1}{4}\ln(4+\sqrt{17})$,B,"$f_x=0,f_y=2y$, factor $\sqrt{1+4y^{2}}$ (independiente de $x$). $A=\int_0^1 dx\cdot\int_0^2\sqrt{1+4y^{2}}\,dy$. La integral por tabla da $\sqrt{17}+\dfrac{\ln(4+\sqrt{17})}{4}$."
Aplicaciones de Integrales Múltiples,Área de una superficie,dificil,El área del paraboloide $z=x^{2}+y^{2}$ con $z\le 1$ es:,$\dfrac{\pi(17\sqrt{17}-1)}{6}$,$\pi(5\sqrt{5}-1)$,$\dfrac{\pi(5\sqrt{5}-1)}{6}$,$\dfrac{\pi}{6}$,C,"$z\le 1\iff r\le 1$. $A=\int_0^{2\pi}\!\int_0^1 r\sqrt{1+4r^{2}}\,dr\,d\theta=2\pi\cdot\dfrac{1}{12}\bigl[(1+4r^{2})^{3/2}\bigr]_0^1=\dfrac{\pi(5\sqrt{5}-1)}{6}$."
Aplicaciones de Integrales Múltiples,Área de una superficie,dificil,El área de la parte del cono $z=\sqrt{x^{2}+y^{2}}$ con $0\le z\le 1$ es:,$\pi$,$2\pi$,$\dfrac{\pi}{\sqrt{2}}$,"$\sqrt{2}\,\pi$",D,"$f_x=x/\sqrt{x^{2}+y^{2}}$ y $f_y=y/\sqrt{x^{2}+y^{2}}$, así $f_x^{2}+f_y^{2}=1$. Factor $\sqrt{2}$ constante. Sobre el disco unitario: $A=\sqrt{2}\cdot\pi(1)^{2}=\sqrt{2}\,\pi$."
Aplicaciones de Integrales Múltiples,Área de una superficie,dificil,"Un vector normal a la superficie $z=f(x,y)$ en un punto regular es:","$\langle f_x,\,f_y,\,-1\rangle$","$\langle 1,\,1,\,1\rangle$","$\langle f_x,\,f_y,\,0\rangle$","$\langle 0,\,0,\,f\rangle$",A,"El producto cruz $\vec{r}_x\times\vec{r}_y=\langle -f_x,-f_y,1\rangle$, equivalentemente $\langle f_x,f_y,-1\rangle$ (apuntando hacia abajo). Su magnitud es justamente el factor de área."
Aplicaciones de Integrales Múltiples,Área de una superficie,dificil,El área del paraboloide invertido $z=R^{2}-x^{2}-y^{2}$ con $z\ge 0$ y $R=2$ es:,$\pi(5\sqrt{5}-1)$,$\dfrac{\pi(17\sqrt{17}-1)}{6}$,$4\pi$,$\dfrac{8\pi}{3}$,B,"$f_x=-2x$, $f_y=-2y$, factor $\sqrt{1+4(x^{2}+y^{2})}=\sqrt{1+4r^{2}}$. Disco $r\le 2$. Idéntica a la del paraboloide $z=x^{2}+y^{2}$ con $z\le 4$: $\dfrac{\pi(17\sqrt{17}-1)}{6}$."
Aplicaciones de Integrales Múltiples,Área de una superficie,dificil,"Si $|\nabla f|=c$ es constante en toda la región $D$, el área de la gráfica $z=f(x,y)$ sobre $D$ es:",$c\cdot A(D)$,$c^{2}\cdot A(D)$,$A(D)$,$\sqrt{1+c^{2}}\cdot A(D)$,D,"Si $f_x^{2}+f_y^{2}=c^{2}$ es constante, el factor $\sqrt{1+c^{2}}$ sale de la integral: $A=\sqrt{1+c^{2}}\cdot A(D)$. Generaliza el caso del plano (constante $c=\sqrt{a^{2}+b^{2}}$) y del cono ($c=1$)."
