capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Espacio,Vectores,medio,"Las ecuaciones simetricas de una recta que pasa por $(2, -1, 3)$ con vector director $(1, 4, -2)$ son:",$\frac{x-2}{1} = \frac{y+1}{4} = \frac{z-3}{-2}$,$\frac{x+2}{1} = \frac{y-1}{4} = \frac{z+3}{-2}$,$\frac{x-2}{4} = \frac{y+1}{1} = \frac{z-3}{-2}$,$\frac{x-2}{1} = \frac{y+1}{-2} = \frac{z-3}{4}$,A,"Las ecuaciones simetricas son $\frac{x-x_0}{a} = \frac{y-y_0}{b} = \frac{z-z_0}{c}$, con punto $(2,-1,3)$ y direccion $(1,4,-2)$."
Espacio,Vectores,medio,"Si $\vec{u} = (1, -2, 3)$ y $\vec{v} = (4, 0, -1)$, calcule $\vec{u} + 2\vec{v}$.","$(9, -2, 1)$","$(5, -2, 2)$","$(6, -2, -1)$","$(9, -4, 5)$",A,"$2\vec{v} = (8, 0, -2)$, luego $\vec{u} + 2\vec{v} = (1+8, -2+0, 3-2) = (9, -2, 1)$."
Espacio,Vectores,medio,"¿Cual es el punto medio del segmento que une $A(2, -4, 6)$ y $B(0, 2, -2)$?","$(2, -6, 8)$","$(1, -1, 2)$","$(1, 1, 2)$","$(1, -3, 4)$",B,"El punto medio es $M = \left(\frac{2+0}{2}, \frac{-4+2}{2}, \frac{6+(-2)}{2}\right) = (1, -1, 2)$."
Espacio,Vectores,medio,¿Cual de los siguientes puntos esta sobre la esfera $x^2 + y^2 + z^2 = 25$?,"$(3, 4, 1)$","$(3, 4, 0)$","$(2, 3, 4)$","$(1, 2, 3)$",B,"Evaluando: $3^2 + 4^2 + 0^2 = 9 + 16 + 0 = 25$. El punto $(3,4,0)$ satisface la ecuacion."
Espacio,Vectores,dificil,"Determine si el punto $(4, 1, -2)$ esta dentro, fuera o sobre la esfera $x^2 + y^2 + z^2 - 6x + 2y - 4z = 10$.","Dentro, pues la suma vale $7 < 24$","Fuera, pues la suma vale $27 > 24$","Sobre la esfera, pues la suma vale $24$","Dentro, pues la suma vale $21 < 24$",D,"Completando cuadrados: $(x-3)^2 + (y+1)^2 + (z-2)^2 = 24$. La distancia al cuadrado del centro $(3,-1,2)$ al punto $(4,1,-2)$ es $(4-3)^2+(1+1)^2+(-2-2)^2 = 1+4+16 = 21 < 24$, así que el punto está dentro de la esfera."
Espacio,Vectores,dificil,"Encuentre las ecuaciones parametricas de la recta que pasa por $(1, -2, 4)$ y es paralela al vector $\vec{v} = (3, 0, -1)$. ¿Cual es el punto de la recta cuando $t = 2$?","$(7, -2, 2)$","$(5, -2, 3)$","$(4, -2, 3)$","$(7, 0, 2)$",A,"Parametricas: $x = 1+3t$, $y = -2$, $z = 4-t$. Con $t=2$: $x = 7$, $y = -2$, $z = 2$. El punto es $(7, -2, 2)$."
Espacio,Vectores,dificil,Encuentre el radio de la esfera $x^2 + y^2 + z^2 + 4x - 6y + 2z = 11$.,$\sqrt{11}$,$5$,$\sqrt{25}$,$\sqrt{22}$,B,Completando cuadrados: $(x+2)^2 + (y-3)^2 + (z+1)^2 = 11 + 4 + 9 + 1 = 25$. Asi $r = \sqrt{25} = 5$.
Espacio,Vectores,dificil,"Calcule la distancia del punto $(2, -1, 3)$ al plano $3x + 4z = 20$.",$\frac{2}{5}$,$\frac{6}{5}$,$\frac{14}{5}$,$2$,A,El plano es $3x + 0y + 4z - 20 = 0$. $D = \frac{\lvert 3(2) + 0(-1) + 4(3) - 20\rvert}{\sqrt{9+0+16}} = \frac{\lvert 6+12-20\rvert}{5} = \frac{2}{5}$.
Espacio,Vectores,dificil,"Dos vertices opuestos de un cubo son $A(0, 0, 0)$ y $B(2, 2, 2)$. ¿Cual es la longitud de la diagonal del cubo?",$2\sqrt{2}$,$2\sqrt{3}$,$4$,$6$,B,La diagonal es $d = \sqrt{(2-0)^2 + (2-0)^2 + (2-0)^2} = \sqrt{4+4+4} = \sqrt{12} = 2\sqrt{3}$.
Espacio,Vectores,dificil,"Un punto $P$ equidista de $A(1, 0, 0)$ y $B(0, 1, 0)$ y esta sobre el eje $z$. ¿Cual es la coordenada $z$ de $P$ si $P = (0, 0, z_0)$ para cualquier $z_0$?",No existe tal punto,Solo $z_0 = 0$,Cualquier valor de $z_0$,Solo $z_0 = 1$,C,"Distancia de $(0,0,z_0)$ a $A$: $\sqrt{1+z_0^2}$. Distancia a $B$: $\sqrt{1+z_0^2}$. Ambas son iguales para todo $z_0$, asi que cualquier punto del eje $z$ equidista de $A$ y $B$."
Espacio,Producto punto,facil,"Calcule el producto punto de $\vec{a} = (2, -1, 3)$ y $\vec{b} = (0, 4, -2)$.",$-2$,$10$,$4$,$-10$,D,$\vec{a} \cdot \vec{b} = 2(0) + (-1)(4) + 3(-2) = 0 - 4 - 6 = -10$.
Espacio,Producto punto,facil,"Si $\vec{u} \cdot \vec{v} = 0$, ¿que relacion tienen los vectores $\vec{u}$ y $\vec{v}$?",Son paralelos,Uno de ellos es el vector nulo,Tienen la misma magnitud,Son perpendiculares,D,"Si el producto punto es cero (y ambos vectores son no nulos), los vectores son perpendiculares (ortogonales)."
Espacio,Producto punto,facil,"¿Cual es la magnitud del vector $\vec{w} = (1, 2, 2)$?",$5$,$\sqrt{5}$,$3$,$\sqrt{8}$,C,$\lVert \vec{w} \rVert = \sqrt{1^2 + 2^2 + 2^2} = \sqrt{1+4+4} = \sqrt{9} = 3$.
Espacio,Producto punto,facil,"Calcule $\vec{u} \cdot \vec{u}$ para $\vec{u} = (3, -1, 2)$.",$12$,$16$,$10$,$14$,D,$\vec{u} \cdot \vec{u} = 3^2 + (-1)^2 + 2^2 = 9 + 1 + 4 = 14$. Esto es igual a $\lVert \vec{u} \rVert^2$.
Espacio,Producto punto,facil,"Si $\vec{a} = (1, 0, 0)$ y $\vec{b} = (0, 1, 0)$, ¿cuanto vale $\vec{a} \cdot \vec{b}$?",$1$,$-1$,$0$,$2$,C,$\vec{a} \cdot \vec{b} = 1(0) + 0(1) + 0(0) = 0$. Los vectores canonicos $\hat{i}$ y $\hat{j}$ son ortogonales.
Espacio,Producto punto,facil,¿Cual propiedad del producto punto es correcta?,$\vec{u} \cdot \vec{v} = -(\vec{v} \cdot \vec{u})$,$\vec{u} \cdot \vec{v} = \lVert \vec{u} \rVert + \lVert \vec{v} \rVert$,$\vec{u} \cdot \vec{v}$ es un vector,$\vec{u} \cdot (\vec{v} + \vec{w}) = \vec{u} \cdot \vec{v} + \vec{u} \cdot \vec{w}$,D,El producto punto es distributivo: $\vec{u} \cdot (\vec{v} + \vec{w}) = \vec{u} \cdot \vec{v} + \vec{u} \cdot \vec{w}$. Ademas es conmutativo (no anticonmutativo) y produce un escalar.
Espacio,Producto punto,medio,"Halle el angulo entre $\vec{p} = (1, 0, 1)$ y $\vec{q} = (0, 1, 1)$.",$\cos^{-1}\left(\frac{1}{\sqrt{3}}\right)$,$\cos^{-1}\left(\frac{1}{2}\right)$,$\cos^{-1}\left(\frac{2}{3}\right)$,$\cos^{-1}\left(\frac{1}{\sqrt{2}}\right)$,B,"$\vec{p} \cdot \vec{q} = 0+0+1 = 1$. $\lVert \vec{p} \rVert = \sqrt{2}$, $\lVert \vec{q} \rVert = \sqrt{2}$. $\cos\theta = \frac{1}{\sqrt{2}\cdot\sqrt{2}} = \frac{1}{2}$."
Espacio,Producto punto,medio,"Encuentre los cosenos directores del vector $\vec{v} = (2, -2, 1)$.","$\left(\frac{1}{3}, \frac{-1}{3}, \frac{1}{3}\right)$","$\left(\frac{2}{5}, \frac{-2}{5}, \frac{1}{5}\right)$","$\left(\frac{2}{3}, \frac{-2}{3}, \frac{1}{3}\right)$","$\left(\frac{2}{9}, \frac{-2}{9}, \frac{1}{9}\right)$",C,"$\lVert \vec{v} \rVert = \sqrt{4+4+1} = 3$. Los cosenos directores son $\left(\frac{2}{3}, \frac{-2}{3}, \frac{1}{3}\right)$."
Espacio,Producto punto,medio,"Calcule la componente escalar de $\vec{u} = (3, 2, -1)$ en la direccion de $\vec{v} = (1, -1, 2)$.",$\frac{1}{\sqrt{6}}$,$\frac{3}{\sqrt{6}}$,$\frac{-1}{\sqrt{6}}$,$\frac{-3}{\sqrt{6}}$,C,$\text{comp}_{\vec{v}} \vec{u} = \frac{\vec{u} \cdot \vec{v}}{\lVert \vec{v} \rVert} = \frac{3(1)+2(-1)+(-1)(2)}{\sqrt{1+1+4}} = \frac{3-2-2}{\sqrt{6}} = \frac{-1}{\sqrt{6}}$.
Espacio,Producto punto,medio,"Determine si $\vec{p} = (1, -2, 3)$ y $\vec{q} = (4, 2, 0)$ son ortogonales, paralelos o ninguno.",Antiparalelos,Paralelos,Ninguno,Ortogonales,D,"$\vec{p} \cdot \vec{q} = 1(4) + (-2)(2) + 3(0) = 4 - 4 + 0 = 0$. Como el producto punto es cero, son ortogonales."
Espacio,Producto punto,medio,"Si el angulo entre dos vectores unitarios es $60°$, ¿cuanto vale su producto punto?",$\frac{\sqrt{3}}{2}$,$\frac{1}{2}$,$1$,$\frac{\sqrt{2}}{2}$,B,$\vec{u} \cdot \vec{v} = \lVert \vec{u} \rVert \lVert \vec{v} \rVert \cos\theta = 1 \cdot 1 \cdot \cos 60° = \frac{1}{2}$.
Espacio,Producto punto,medio,"Un avion vuela en direccion $\vec{d} = (2, 1, -1)$ km. Si el viento ejerce una fuerza $\vec{F} = (200, -50, 100)$ N, calcule el trabajo realizado.",$250$ N$\cdot$km,$350$ N$\cdot$km,$450$ N$\cdot$km,$150$ N$\cdot$km,A,$W = \vec{F} \cdot \vec{d} = 200(2) + (-50)(1) + 100(-1) = 400 - 50 - 100 = 250$ N$\cdot$km.
Espacio,Producto punto,medio,"Calcule la proyeccion vectorial de $\vec{u} = (3, 2, -1)$ sobre $\vec{v} = (1, -1, 2)$.","$\left(\frac{-1}{6}, \frac{1}{6}, \frac{-1}{3}\right)$","$\left(\frac{1}{6}, \frac{-1}{6}, \frac{1}{3}\right)$","$\left(\frac{-1}{3}, \frac{1}{3}, \frac{-2}{3}\right)$","$\left(\frac{1}{3}, \frac{-1}{3}, \frac{2}{3}\right)$",A,"$\text{proy}_{\vec{v}} \vec{u} = \frac{\vec{u} \cdot \vec{v}}{\lVert \vec{v} \rVert^2}\vec{v} = \frac{-1}{6}(1,-1,2) = \left(\frac{-1}{6}, \frac{1}{6}, \frac{-1}{3}\right)$."
Espacio,Producto punto,medio,"¿Cual es el angulo que el vector $\vec{v} = (1, 1, 1)$ forma con el eje $x$?",$\cos^{-1}\left(\frac{1}{\sqrt{2}}\right)$,$\cos^{-1}\left(\frac{1}{\sqrt{3}}\right)$,$\cos^{-1}\left(\frac{1}{3}\right)$,$\cos^{-1}\left(\frac{\sqrt{3}}{3}\right)$,B,"El coseno director respecto al eje $x$ es $\cos\alpha = \frac{v_1}{\lVert \vec{v} \rVert} = \frac{1}{\sqrt{3}}$, luego $\alpha = \cos^{-1}\left(\frac{1}{\sqrt{3}}\right)$."
Espacio,Producto punto,dificil,"Dados $\vec{u} = (2, 5, -1)$ y $\vec{w} = (3, -2, 4)$, verifique la desigualdad de Cauchy-Schwarz. ¿Cual es el valor de $\lvert \vec{u} \cdot \vec{w} \rvert$?",$8$,$0$,$10$,$\sqrt{30}$,A,$\vec{u} \cdot \vec{w} = 2(3)+5(-2)+(-1)(4) = 6-10-4 = -8$. Asi $\lvert \vec{u} \cdot \vec{w} \rvert = 8$.
Espacio,Producto punto,dificil,"Encuentre un valor de $k$ tal que los vectores $\vec{a} = (2, k, -1)$ y $\vec{b} = (1, 3, 2)$ sean perpendiculares.",$k = 0$,$k = -1$,$k = \frac{2}{3}$,$k = 1$,A,"$\vec{a} \cdot \vec{b} = 2(1) + k(3) + (-1)(2) = 2 + 3k - 2 = 3k = 0$, luego $k = 0$."
Espacio,Producto punto,dificil,"Calcule la proyeccion vectorial de $\vec{u} = (4, -2, 6)$ sobre $\vec{v} = (2, 1, -1)$.","$\left(\frac{2}{3}, \frac{1}{3}, \frac{-1}{3}\right)$","$(2, 1, -1)$","$\left(\frac{-2}{3}, \frac{-1}{3}, \frac{1}{3}\right)$","$(0, 0, 0)$",D,"$\vec{u} \cdot \vec{v} = 4(2)+(-2)(1)+6(-1) = 8-2-6 = 0$. Como el producto punto se anula, los vectores son ortogonales y la proyección es el vector nulo $(0,0,0)$."
Espacio,Producto punto,dificil,"Si $\lVert \vec{u} \rVert = 4$, $\lVert \vec{v} \rVert = 3$ y el angulo entre ellos es $\frac{\pi}{3}$, calcule $\lVert \vec{u} - \vec{v} \rVert$.",$\sqrt{13}$,$\sqrt{7}$,$5$,$\sqrt{37}$,A,$\lVert \vec{u}-\vec{v} \rVert^2 = \lVert \vec{u} \rVert^2 - 2\vec{u}\cdot\vec{v} + \lVert \vec{v} \rVert^2 = 16 - 2(4)(3)\cos(\frac{\pi}{3}) + 9 = 25 - 12 = 13$. Luego $\lVert \vec{u}-\vec{v} \rVert = \sqrt{13}$.
Espacio,Producto punto,dificil,Dos vectores satisfacen $\lVert \vec{u} + \vec{v} \rVert = \lVert \vec{u} - \vec{v} \rVert$. ¿Que se puede concluir?,$\vec{u}$ y $\vec{v}$ son paralelos,$\vec{u}$ y $\vec{v}$ son perpendiculares,$\lVert \vec{u} \rVert = \lVert \vec{v} \rVert$,$\vec{u} = \vec{v}$,B,"Elevando al cuadrado: $\lVert \vec{u} \rVert^2 + 2\vec{u}\cdot\vec{v} + \lVert \vec{v} \rVert^2 = \lVert \vec{u} \rVert^2 - 2\vec{u}\cdot\vec{v} + \lVert \vec{v} \rVert^2$. Simplificando: $4\vec{u}\cdot\vec{v} = 0$, asi $\vec{u}\cdot\vec{v} = 0$, son perpendiculares."
Espacio,Producto punto,dificil,"Encuentre el angulo entre las diagonales del cubo unitario que van de $(0,0,0)$ a $(1,1,1)$ y de $(1,0,0)$ a $(0,1,1)$.",$90°$,$\cos^{-1}\left(\frac{-1}{3}\right)$,$60°$,$\cos^{-1}\left(\frac{1}{3}\right)$,D,"Vectores diagonales: $\vec{d_1} = (1,1,1)$ y $\vec{d_2} = (-1,1,1)$. $\vec{d_1}\cdot\vec{d_2} = -1+1+1 = 1$. $\lVert \vec{d_1}\rVert = \lVert \vec{d_2}\rVert = \sqrt{3}$. $\cos\theta = \frac{1}{3}$, así $\theta = \cos^{-1}(1/3)$."
Espacio,Producto cruz,facil,"Calcule $\vec{a} \times \vec{b}$ para $\vec{a} = (1, 0, 0)$ y $\vec{b} = (0, 1, 0)$.","$(1, 1, 0)$","$(0, 0, -1)$","$(0, 0, 1)$","$(0, 1, 0)$",C,"$\hat{i} \times \hat{j} = \hat{k} = (0, 0, 1)$. Es el producto cruz de los vectores canonicos."
Espacio,Producto cruz,facil,¿Cual de las siguientes propiedades del producto cruz es correcta?,$\vec{u} \times \vec{v} = \vec{v} \times \vec{u}$,$\vec{u} \times \vec{v}$ es un escalar,$\vec{u} \times \vec{u} = \vec{u}$,$\vec{u} \times \vec{v} = -(\vec{v} \times \vec{u})$,D,El producto cruz es anticonmutativo: $\vec{u} \times \vec{v} = -(\vec{v} \times \vec{u})$.
Espacio,Producto cruz,facil,¿Cual es el resultado de $\vec{v} \times \vec{v}$ para cualquier vector $\vec{v}$?,$\lVert \vec{v} \rVert^2$,$\vec{v}$,$\vec{0}$,$2\vec{v}$,C,El producto cruz de un vector consigo mismo siempre es el vector nulo: $\vec{v} \times \vec{v} = \vec{0}$.
Espacio,Producto cruz,facil,El producto cruz $\vec{u} \times \vec{v}$ produce un vector que es:,Paralelo a $\vec{u}$,Paralelo a $\vec{v}$,Perpendicular a $\vec{u}$ y $\vec{v}$,Igual a $\vec{u} + \vec{v}$,C,El producto cruz $\vec{u} \times \vec{v}$ siempre es perpendicular (normal) a ambos vectores $\vec{u}$ y $\vec{v}$.
Espacio,Producto cruz,facil,"Calcule $\vec{a} \times \vec{b}$ para $\vec{a} = (1, -2, 3)$ y $\vec{b} = (4, 5, -1)$.","$(-13, 13, 13)$","$(13, -13, 13)$","$(-13, -13, 13)$","$(-13, 13, -13)$",A,"$\vec{a} \times \vec{b} = ((-2)(-1)-3(5), 3(4)-1(-1), 1(5)-(-2)(4)) = (2-15, 12+1, 5+8) = (-13, 13, 13)$."
Espacio,Producto cruz,facil,"Si $\vec{u} \times \vec{v} = \vec{0}$ y ambos son no nulos, entonces los vectores son:",Perpendiculares,Opuestos,Unitarios,Paralelos,D,"Si el producto cruz es el vector nulo y ambos vectores son no nulos, entonces $\vec{u}$ y $\vec{v}$ son paralelos."
Espacio,Producto cruz,medio,"Calcule el area del paralelogramo formado por $\vec{p} = (2, 0, 0)$ y $\vec{q} = (1, 1, 0)$.",$1$,$\sqrt{5}$,$3$,$2$,D,"$\vec{p} \times \vec{q} = (0\cdot0-0\cdot1, 0\cdot1-2\cdot0, 2\cdot1-0\cdot1) = (0, 0, 2)$. El area es $\lVert (0,0,2) \rVert = 2$."
Espacio,Producto cruz,medio,"Determine si $\vec{m} = (2, -4, 6)$ y $\vec{n} = (-1, 2, -3)$ son paralelos.",No son paralelos,Son paralelos y del mismo sentido,Son paralelos y de sentido opuesto,Son perpendiculares,C,"$\vec{m} = -2\vec{n}$, ya que $(2,-4,6) = -2(-1,2,-3)$. Son paralelos y de sentido opuesto (escalar negativo)."
Espacio,Producto cruz,medio,"Calcule $\lVert \vec{u} \times \vec{v} \rVert$ para $\vec{u} = (1, 2, 0)$ y $\vec{v} = (0, 1, 3)$.",$\sqrt{46}$,$\sqrt{58}$,$\sqrt{49}$,$7$,A,"$\vec{u} \times \vec{v} = (2\cdot3-0\cdot1, 0\cdot0-1\cdot3, 1\cdot1-2\cdot0) = (6, -3, 1)$. $\lVert (6,-3,1) \rVert = \sqrt{36+9+1} = \sqrt{46}$."
Espacio,Producto cruz,medio,"Encuentre un vector normal al plano que contiene a $\vec{a} = (1, 0, -1)$ y $\vec{b} = (2, 1, 0)$.","$(1, -2, 1)$","$(1, 2, 1)$","$(-1, -2, 1)$","$(1, -2, -1)$",A,"$\vec{a} \times \vec{b} = (0\cdot0-(-1)\cdot1, (-1)\cdot2-1\cdot0, 1\cdot1-0\cdot2) = (1, -2, 1)$."
Espacio,Producto cruz,medio,"Calcule el area del triangulo con vertices $A(1,0,0)$, $B(0,1,0)$ y $C(0,0,1)$.",$\frac{\sqrt{3}}{2}$,$\frac{1}{2}$,$\sqrt{3}$,$1$,A,"$\vec{AB} = (-1,1,0)$, $\vec{AC} = (-1,0,1)$. $\vec{AB} \times \vec{AC} = (1,1,1)$. Area $= \frac{1}{2}\lVert (1,1,1) \rVert = \frac{\sqrt{3}}{2}$."
Espacio,Producto cruz,medio,"En fisica, el torque es $\vec{\tau} = \vec{r} \times \vec{F}$. Si $\vec{r} = (3, 1, 0)$ m y $\vec{F} = (10, -5, 2)$ N, calcule la componente $z$ del torque.",$-15$,$-25$,$25$,$15$,B,La componente $z$ de $\vec{r} \times \vec{F}$ es $r_1 F_2 - r_2 F_1 = 3(-5) - 1(10) = -15 - 10 = -25$.
Espacio,Producto cruz,medio,"Si $\lVert \vec{u} \rVert = 3$, $\lVert \vec{v} \rVert = 4$ y el angulo entre ellos es $\frac{\pi}{6}$, calcule $\lVert \vec{u} \times \vec{v} \rVert$.",$12$,$6$,$6\sqrt{3}$,$\frac{12}{\sqrt{3}}$,B,$\lVert \vec{u} \times \vec{v} \rVert = \lVert \vec{u} \rVert \lVert \vec{v} \rVert \sin\theta = 3 \cdot 4 \cdot \sin\frac{\pi}{6} = 12 \cdot \frac{1}{2} = 6$.
Espacio,Producto cruz,medio,"Verifique que $(\vec{a} \times \vec{b}) \cdot \vec{a} = 0$ para $\vec{a} = (1, -1, 2)$ y $\vec{b} = (3, 0, 1)$. ¿Cual es $\vec{a} \times \vec{b}$?","$(-1, 5, 3)$","$(1, -5, -3)$","$(-1, 5, -3)$","$(1, 5, 3)$",A,"$\vec{a} \times \vec{b} = ((-1)(1)-2(0), 2(3)-1(1), 1(0)-(-1)(3)) = (-1, 5, 3)$. Verificacion: $(-1)(1)+(5)(-1)+(3)(2) = -1-5+6 = 0$."
Espacio,Producto cruz,dificil,"Calcule el volumen del paralelepipedo formado por $\vec{a} = (1, 2, 3)$, $\vec{b} = (-1, 1, 2)$ y $\vec{c} = (0, 3, 1)$.",$6$,$10$,$12$,$8$,D,"$\vec{b} \times \vec{c} = (1\cdot1-2\cdot3, 2\cdot0-(-1)\cdot1, (-1)\cdot3-1\cdot0) = (-5, 1, -3)$. $V = \lvert \vec{a} \cdot (\vec{b} \times \vec{c}) \rvert = \lvert 1(-5)+2(1)+3(-3) \rvert = \lvert -5+2-9 \rvert = 12$."
Espacio,Producto cruz,dificil,"Calcule el volumen del tetraedro cuyos vertices son $A(1,0,0)$, $B(0,2,0)$, $C(0,0,3)$ y $D(0,0,0)$.",$6$,$1$,$3$,$2$,B,"$\vec{DA} = (1,0,0)$, $\vec{DB} = (0,2,0)$, $\vec{DC} = (0,0,3)$. $\vec{DB} \times \vec{DC} = (6,0,0)$. $V = \frac{1}{6}\lvert \vec{DA} \cdot (\vec{DB} \times \vec{DC}) \rvert = \frac{1}{6}\lvert 6 \rvert = 1$."
Espacio,Producto cruz,dificil,"Calcule el torque producido por una fuerza $\vec{F} = (10, -5, 2)$ N aplicada en la posicion $\vec{r} = (3, 1, 0)$ m.","$(2, -6, -25)$ N$\cdot$m","$(2, 6, -25)$ N$\cdot$m","$(2, -6, 25)$ N$\cdot$m","$(-2, -6, -25)$ N$\cdot$m",A,"$\vec{\tau} = \vec{r} \times \vec{F} = (1\cdot2-0\cdot(-5), 0\cdot10-3\cdot2, 3\cdot(-5)-1\cdot10) = (2, -6, -25)$ N$\cdot$m."
Espacio,Producto cruz,dificil,"Dados $\vec{u} = (3, -1, 2)$ y $\vec{v} = (1, 4, -2)$, calcule el area del triangulo formado por estos vectores.",$\frac{\sqrt{233}}{2}$,$\frac{\sqrt{230}}{2}$,$\frac{\sqrt{269}}{2}$,$\frac{\sqrt{261}}{2}$,C,"$\vec{u} \times \vec{v} = ((-1)(-2)-2(4),\, 2(1)-3(-2),\, 3(4)-(-1)(1)) = (-6, 8, 13)$. $\lVert (-6,8,13) \rVert = \sqrt{36+64+169} = \sqrt{269}$. Area $= \frac{1}{2}\lVert \vec{u}\times\vec{v}\rVert = \frac{\sqrt{269}}{2}$."
Espacio,Producto cruz,dificil,"Si $\vec{a} \times \vec{b} = (3, -1, 2)$, calcule $\vec{b} \times \vec{a}$.","$(3, -1, 2)$","$(-3, 1, -2)$","$(1, -3, 2)$","$(0, 0, 0)$",B,"Por la propiedad anticonmutativa: $\vec{b} \times \vec{a} = -(\vec{a} \times \vec{b}) = -(3,-1,2) = (-3, 1, -2)$."
Espacio,Producto cruz,dificil,"Tres vectores $\vec{a}$, $\vec{b}$, $\vec{c}$ satisfacen $\vec{a} \cdot (\vec{b} \times \vec{c}) = 0$. ¿Que significa geometricamente?",Los tres vectores son perpendiculares entre si,Los tres vectores son coplanares,Los tres vectores son paralelos,Dos de los vectores son iguales,B,"Si el producto triple escalar es cero, los tres vectores son coplanares (el paralelepipedo tiene volumen cero)."
Espacio,Rectas y planos,facil,"¿Cuales son las ecuaciones parametricas de la recta que pasa por $(5, 1, 3)$ con vector director $(1, 4, -2)$?","$x = 5+4t$, $y = 1+t$, $z = 3-2t$","$x = 1+5t$, $y = 4+t$, $z = -2+3t$","$x = 5+t$, $y = 1+4t$, $z = 3-2t$","$x = 5-t$, $y = 1-4t$, $z = 3+2t$",C,"Las ecuaciones parametricas son $x = x_0 + at$, $y = y_0 + bt$, $z = z_0 + ct$ con punto $(5,1,3)$ y direccion $(1,4,-2)$."
