capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
EDO de Orden Superior,"Modelos, existencia y unicidad",medio,La ecuación $y'' + 3(y')^2 + 4y^3 = 0$ se clasifica como:,Lineal homogénea,Lineal no homogénea,No lineal,De primer orden,C,"Aparecen potencias de $y'$ y de $y$ (es decir $(y')^2$ y $y^3$), lo que impide que la ecuación sea lineal en $y$ y sus derivadas."
EDO de Orden Superior,"Modelos, existencia y unicidad",medio,"Si la masa está sujeta también a una fuerza externa $F(t)$, la ecuación que gobierna su movimiento es:",$m x' + c x + k = F(t)$,$x'' + c x + k x = 0$,$m x'' - c x' - k x = F(t)$,$m x'' + c x' + k x = F(t)$,D,"Al añadir la fuerza externa al balance de fuerzas, la ecuación deja de ser homogénea y aparece $F(t)$ en el lado derecho."
EDO de Orden Superior,"Modelos, existencia y unicidad",medio,¿Cuál par de funciones es linealmente independiente en $\mathbb{R}$?,$\operatorname{sen} x$ y $\cos x$,$e^x$ y $2e^x$,$0$ y $x$,$\operatorname{sen}(2x)$ y $2\operatorname{sen} x\cos x$,A,Ni $\operatorname{sen} x/\cos x=\tan x$ ni $\cos x/\operatorname{sen} x=\cot x$ son constantes; los otros pares son múltiplos constantes uno del otro.
EDO de Orden Superior,"Modelos, existencia y unicidad",medio,"Dadas $y_1=\cos x$ e $y_2=\operatorname{sen} x$ soluciones de $y''+y=0$, la función $y(x)=3\cos x - 2\operatorname{sen} x$:",No es solución de la EDO,Es solución de $y''+y=0$ por el principio de superposición,Es solución solo en $x=0$,Es solución de $y'+y=0$,B,"Por el principio de superposición, toda combinación lineal de $y_1$ e $y_2$ es también solución de la misma EDO lineal homogénea."
EDO de Orden Superior,"Modelos, existencia y unicidad",dificil,"Si $y_1=e^x$ e $y_2=xe^x$ son soluciones de $y''-2y'+y=0$, la solución que cumple $y(0)=3$ e $y'(0)=1$ es:",$y(x)=3e^x + xe^x$,$y(x)=e^x - xe^x$,$y(x)=3e^x - 2xe^x$,$y(x)=3e^x + 2xe^x$,C,"Con $y=c_1 e^x + c_2 xe^x$ se tiene $y(0)=c_1=3$ y $y'(0)=c_1+c_2=1$, luego $c_2=-2$."
EDO de Orden Superior,"Modelos, existencia y unicidad",dificil,"Para $y'' + \tfrac{1}{x} y' + y = 0$ con $y(1)=1$, $y'(1)=0$, ¿en qué intervalo garantiza el teorema de existencia y unicidad una solución única?",Solo en $x=1$,"$(-\infty,\infty)$","$(-\infty,0)$","$(0,\infty)$",D,"El coeficiente $p(x)=1/x$ es discontinuo en $x=0$, por lo que el mayor intervalo abierto con los coeficientes continuos que contiene $x=1$ es $(0,\infty)$."
EDO de Orden Superior,"Modelos, existencia y unicidad",dificil,¿Cuál de las siguientes funciones NO es solución de $y''+y=0$?,$y=e^x$,$y=\operatorname{sen} x$,$y=\cos x$,$y=3\cos x - 2\operatorname{sen} x$,A,"Sustituyendo $y=e^x$: $y''+y=e^x+e^x=2e^x\neq 0$, por lo que no satisface la ecuación."
EDO de Orden Superior,"Modelos, existencia y unicidad",dificil,La ecuación $y''=y y'$ es:,Lineal homogénea porque el lado derecho depende de $y$,No lineal: el producto $y y'$ impide la linealidad,Lineal no homogénea con $F(x)=y y'$,De primer orden por la presencia de $y'$,B,La linealidad exige que $y$ y sus derivadas aparezcan solo con coeficientes que dependan de $x$; el producto $y\cdot y'$ rompe esta estructura.
EDO de Orden Superior,"Modelos, existencia y unicidad",dificil,"Para una EDO lineal homogénea de segundo orden, $c_1 y_1 + c_2 y_2$ representa todas las soluciones si y solo si:",$y_1 = 0$,$y_1 = y_2$,$y_1$ e $y_2$ son linealmente independientes,$c_1 = c_2$,C,Dos soluciones linealmente independientes generan todo el espacio de soluciones (teorema de la solución general).
EDO de Orden Superior,"Modelos, existencia y unicidad",dificil,"La solución de $y''+y=0$ con condiciones $y(0)=a$, $y'(0)=b$ es:",$y=a\operatorname{sen} x + b\cos x$,$y=a e^x + b e^{-x}$,$y=a\cos x - b\operatorname{sen} x$,$y=a\cos x + b\operatorname{sen} x$,D,"Usando $y=c_1\cos x + c_2\operatorname{sen} x$: $y(0)=c_1=a$ y $y'(0)=c_2=b$, de donde $y=a\cos x + b\operatorname{sen} x$."
EDO de Orden Superior,EDO homogénea: solución general,facil,"El Wronskiano $W(y_1,y_2)(x)$ de dos funciones derivables se define como:",$W = y_1 y_2' - y_1' y_2$,$W = y_1 y_2 + y_1' y_2'$,$W = y_1' y_2'$,$W = y_1 + y_2$,A,El Wronskiano es el determinante $\begin{vmatrix} y_1 & y_2 \\ y_1' & y_2' \end{vmatrix} = y_1 y_2' - y_1' y_2$.
EDO de Orden Superior,EDO homogénea: solución general,facil,"Si $y_1$ e $y_2$ son soluciones de una EDO lineal homogénea de segundo orden en un intervalo $I$ y su Wronskiano se anula idénticamente en $I$, entonces en $I$ son:",Linealmente independientes,Linealmente dependientes,Ortogonales,Constantes,B,"Para soluciones de una misma EDO lineal homogénea, $W \equiv 0$ en un intervalo equivale a dependencia lineal (corolario del teorema de Abel)."
EDO de Orden Superior,EDO homogénea: solución general,facil,"Si $y_1$ e $y_2$ son soluciones linealmente independientes de $y'' + p(x)y' + q(x)y = 0$ en $I$, la solución general en $I$ es:",$y = y_1 \cdot y_2$,$y = y_1 + y_2$,$y = c_1 y_1 + c_2 y_2$,$y = e^{c_1 y_1 + c_2 y_2}$,C,Dos soluciones linealmente independientes forman un conjunto fundamental; toda solución se expresa como combinación lineal $c_1 y_1 + c_2 y_2$.
EDO de Orden Superior,EDO homogénea: solución general,facil,Un problema de valor inicial (PVI) para $y'' + p(x)y' + q(x)y = 0$ requiere imponer:,Solo $y(x_0)$,Solo $y'(x_0)$,"Tres condiciones $y(x_0), y'(x_0), y''(x_0)$",Dos condiciones $y(x_0)=y_0$ e $y'(x_0)=y_0'$,D,Una EDO de segundo orden tiene dos constantes arbitrarias en su solución general; se requieren dos condiciones iniciales para fijarlas.
EDO de Orden Superior,EDO homogénea: solución general,facil,La identidad (fórmula) de Abel para el Wronskiano de dos soluciones de $y'' + p(x)y' + q(x)y = 0$ es:,"$W(x) = W(x_0)\,e^{-\int_{x_0}^{x} p(s)\,ds}$","$W(x) = W(x_0) + \int_{x_0}^{x} p(s)\,ds$","$W(x) = e^{\int q(s)\,ds}$",$W(x) = 0$ siempre,A,"Derivando $W$ se obtiene $W' = -p(x)\,W$, cuya solución es $W(x) = W(x_0) e^{-\int_{x_0}^{x} p(s)\,ds}$."
EDO de Orden Superior,EDO homogénea: solución general,facil,"Si $y_1$ e $y_2$ son soluciones de una EDO lineal homogénea y existe algún $x_0$ tal que $W(y_1,y_2)(x_0) \neq 0$, entonces en ese intervalo son:",Dependientes,Independientes,Iguales,Ortogonales,B,"Por Abel, $W$ o se anula idénticamente o no se anula en ningún punto. Como $W(x_0)\neq 0$, $W\neq 0$ en todo $I$, lo que implica independencia lineal."
EDO de Orden Superior,EDO homogénea: solución general,medio,Calcule el Wronskiano de $y_1 = e^{2x}$ e $y_2 = e^{-2x}$.,$W = 0$,$W = 4$,$W = -4$,$W = -4 e^{2x}$,C,$W = e^{2x}(-2e^{-2x}) - (2e^{2x})e^{-2x} = -2 - 2 = -4$.
EDO de Orden Superior,EDO homogénea: solución general,medio,"Para $y'' + y = 0$ con solución general $y = c_1\cos x + c_2\operatorname{sen} x$, la solución del PVI $y(0)=2$, $y'(0)=3$ es:",$y = 3\cos x + 2\operatorname{sen} x$,$y = 2\operatorname{sen} x + 3\cos x$,$y = -2\cos x + 3\operatorname{sen} x$,$y = 2\cos x + 3\operatorname{sen} x$,D,"$y(0) = c_1 = 2$ y $y'(0) = c_2 = 3$, por lo que $y = 2\cos x + 3\operatorname{sen} x$."
EDO de Orden Superior,EDO homogénea: solución general,medio,¿Qué tipo de dependencia tienen $f(x)=\operatorname{sen}(2x)$ y $g(x)=\operatorname{sen} x\cos x$ en $\mathbb{R}$?,Linealmente dependientes porque $f = 2g$,Linealmente independientes,Ortogonales,No están relacionadas,A,"Por la identidad $\operatorname{sen}(2x) = 2\operatorname{sen} x\cos x$, se tiene $f(x) = 2g(x)$, luego son linealmente dependientes."
EDO de Orden Superior,EDO homogénea: solución general,medio,"Para $y'' + \dfrac{1}{x}y' + y = 0$ con condición inicial en $x_0 = 1$, ¿en qué intervalo abierto garantiza el teorema de existencia y unicidad una solución única?",En todo $\mathbb{R}$,"En $(0, \infty)$",Solo en $x=1$,"En $(-\infty, 0)$",B,"El coeficiente $p(x)=1/x$ es discontinuo en $x=0$; el mayor intervalo abierto que contiene $x=1$ donde $p$ es continuo es $(0,\infty)$."
EDO de Orden Superior,EDO homogénea: solución general,medio,"Sabiendo que las siguientes funciones son soluciones de $y'' - 4y = 0$, ¿cuál par forma un conjunto fundamental (linealmente independiente)?","$y_1 = e^{2x}$, $y_2 = 3e^{2x}$","$y_1 = e^{2x} + e^{-2x}$, $y_2 = 2(e^{2x} + e^{-2x})$","$y_1 = e^{2x}$, $y_2 = e^{-2x}$","$y_1 = 0$, $y_2 = e^{2x}$",C,"Tanto $e^{2x}$ como $e^{-2x}$ satisfacen la EDO y no son múltiplos constantes (Wronskiano $= -4\neq 0$), luego son linealmente independientes."
EDO de Orden Superior,EDO homogénea: solución general,medio,Calcule el Wronskiano de $y_1 = \cos x$ e $y_2 = \operatorname{sen} x$.,$W = 0$,$W = -1$,$W = \operatorname{sen}(2x)$,$W = 1$,D,$W = \cos x\cdot\cos x - (-\operatorname{sen} x)\cdot\operatorname{sen} x = \cos^2 x + \operatorname{sen}^2 x = 1$.
EDO de Orden Superior,EDO homogénea: solución general,medio,"Para $y'' + p(x)y' + q(x)y = 0$ con $p(x)=0$ en $I$, si $W(x_0) = 5$, entonces para todo $x\in I$ se cumple:",$W(x) = 5$,$W(x) = 5e^x$,$W(x) = 5x$,$W(x) = 0$,A,"Por Abel, $W(x) = W(x_0)e^{-\int p} = 5 e^{0} = 5$; es decir, $W$ es constante cuando $p(x)=0$."
EDO de Orden Superior,EDO homogénea: solución general,medio,"Sea $y'' + p(x)y' + q(x)y = 0$ con soluciones cuyo Wronskiano cumple $W(x) = C\,e^{2x}$. ¿Qué coeficiente $p(x)$ produce esta fórmula?",$p(x) = 2$,$p(x) = -2$,$p(x) = 0$,$p(x) = x$,B,"Por Abel $W' = -p(x)W$. Como $W = Ce^{2x}$ implica $W' = 2W$, se obtiene $-p(x)=2$, luego $p(x) = -2$."
EDO de Orden Superior,EDO homogénea: solución general,dificil,Calcule el Wronskiano de $y_1 = e^{-x}$ e $y_2 = x e^{-x}$.,$W = 0$,$W = -e^{-2x}$,$W = e^{-2x}$,$W = x e^{-2x}$,C,"$y_1' = -e^{-x}$, $y_2' = e^{-x} - x e^{-x}$. $W = e^{-x}(e^{-x}-xe^{-x}) - (-e^{-x})(xe^{-x}) = e^{-2x} - xe^{-2x} + xe^{-2x} = e^{-2x}$."
EDO de Orden Superior,EDO homogénea: solución general,dificil,"Para $y'' - 3y' + 2y = 0$ con soluciones $y_1 = e^x$ y $y_2 = e^{2x}$, la solución del PVI $y(0)=1$, $y'(0)=0$ es:",$y = -e^x + 2e^{2x}$,$y = 3e^x - 2e^{2x}$,$y = e^x + e^{2x}$,$y = 2e^x - e^{2x}$,D,"$y = c_1 e^x + c_2 e^{2x}$: $c_1+c_2 = 1$ y $c_1 + 2c_2 = 0$. Luego $c_2 = -1$ y $c_1 = 2$, obteniendo $y = 2e^x - e^{2x}$."
EDO de Orden Superior,EDO homogénea: solución general,dificil,"Sean $y_1 = x$ e $y_2 = x^2$ soluciones de una EDO lineal homogénea en $[1,2]$. ¿Son linealmente independientes allí?","Sí, pues el Wronskiano $W = x^2 > 0$ en $[1,2]$","No, pues una es múltiplo de la otra",Solo en puntos aislados,No se puede determinar,A,"$W = x\cdot 2x - 1\cdot x^2 = 2x^2 - x^2 = x^2$, positivo en $[1,2]$. $W\neq 0$ implica independencia lineal."
EDO de Orden Superior,EDO homogénea: solución general,dificil,"Para $y'' + p(x)y' + q(x)y = 0$ en $I$, si existe algún $x_0\in I$ donde $W(y_1,y_2)(x_0) = 0$, entonces:",$W(x) = 0$ solo en ese punto,$W \equiv 0$ en todo $I$,$y_1$ e $y_2$ son linealmente independientes,No se puede concluir nada,B,"Por Abel, $W(x) = W(x_0) e^{-\int p}$; si $W(x_0)=0$, entonces $W(x)=0$ en todo $I$ (fenómeno todo o nada)."
EDO de Orden Superior,EDO homogénea: solución general,dificil,"Si $y_1 = \cos(\omega x)$ e $y_2 = \operatorname{sen}(\omega x)$ son soluciones de $y'' + \omega^2 y = 0$ con $\omega>0$, el Wronskiano es:",$W = \omega^2$,$W = -\omega$,$W = \omega$,$W = 1$,C,"$y_1' = -\omega\operatorname{sen}(\omega x)$, $y_2' = \omega\cos(\omega x)$. $W = \omega\cos^2(\omega x) + \omega\operatorname{sen}^2(\omega x) = \omega$."
EDO de Orden Superior,EDO homogénea: solución general,dificil,"Para $y'' - y = 0$ con soluciones $y_1 = e^x$ e $y_2 = e^{-x}$, la solución del PVI $y(0)=0$, $y'(0)=2$ es:",$y = 2\cosh x$,$y = e^x + e^{-x}$,$y = \cosh x + \operatorname{senh} x$,$y = e^x - e^{-x}$,D,"$y = c_1 e^x + c_2 e^{-x}$: $c_1 + c_2 = 0$ y $c_1 - c_2 = 2$. Luego $c_1 = 1$, $c_2 = -1$, y $y = e^x - e^{-x}$."
EDO de Orden Superior,Coeficientes constantes,facil,Resuelve la ecuación $y'' - 5y' + 6y = 0$.,$y = c_1 e^{2x} + c_2 e^{3x}$,$y = c_1 e^{-2x} + c_2 e^{-3x}$,$y = (c_1 + c_2 x) e^{5x/2}$,$y = e^{2x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$,A,"Ecuación característica: $r^2 - 5r + 6 = (r-2)(r-3) = 0$. Raíces reales distintas $r_1=2, r_2=3$. Solución general: $y = c_1 e^{2x} + c_2 e^{3x}$."
EDO de Orden Superior,Coeficientes constantes,facil,Encuentra la solución general de $y'' + 4y' + 3y = 0$.,$y = c_1 e^{x} + c_2 e^{3x}$,$y = c_1 e^{-x} + c_2 e^{-3x}$,$y = (c_1 + c_2 x) e^{-2x}$,$y = e^{-2x}(c_1 \cos(x) + c_2 \operatorname{sen}(x))$,B,"Característica: $r^2 + 4r + 3 = (r+1)(r+3) = 0$. Raíces $r_1=-1, r_2=-3$ reales y distintas. Solución: $y = c_1 e^{-x} + c_2 e^{-3x}$."
EDO de Orden Superior,Coeficientes constantes,facil,Resuelve $y'' + 6y' + 9y = 0$.,$y = c_1 e^{-3x} + c_2 e^{3x}$,$y = e^{3x}(c_1 + c_2 x)$,$y = (c_1 + c_2 x) e^{-3x}$,$y = e^{-3x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$,C,Ecuación característica: $r^2 + 6r + 9 = (r+3)^2 = 0$. Raíz real doble $r=-3$. Solución general: $y = (c_1 + c_2 x) e^{-3x}$.
EDO de Orden Superior,Coeficientes constantes,facil,¿Cuál es la solución de $y'' - 2y' + y = 0$?,$y = (c_1 + c_2 x) e^{x}$,$y = c_1 e^{x} + c_2 e^{-x}$,$y = e^{x}(c_1 \cos(x) + c_2 \operatorname{sen}(x))$,$y = (c_1 + c_2 x) e^{-x}$,D,"Característica: $r^2 - 2r + 1 = (r-1)^2 = 0$. Raíz doble $r=1$. Solución: $y = (c_1 + c_2 x) e^{x}$. Opción D tiene exponente negativo, que es incorrecto."
EDO de Orden Superior,Coeficientes constantes,facil,Resuelve $y'' - 4y = 0$.,$y = c_1 e^{2x} + c_2 e^{-2x}$,$y = (c_1 + c_2 x) e^{2x}$,$y = e^{2x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,$y = c_1 e^{4x} + c_2 e^{-4x}$,A,"Ecuación característica: $r^2 - 4 = (r-2)(r+2) = 0$. Raíces reales distintas $r_1=2, r_2=-2$. Solución: $y = c_1 e^{2x} + c_2 e^{-2x}$."
EDO de Orden Superior,Coeficientes constantes,facil,¿Cuál es la solución general de $y'' + 2y' + y = 0$?,$y = c_1 e^{-x} + c_2 e^{x}$,$y = (c_1 + c_2 x) e^{-x}$,$y = c_1 e^{x} + c_2 e^{2x}$,$y = e^{-x}(c_1 \cos(x) + c_2 \operatorname{sen}(x))$,B,Característica: $r^2 + 2r + 1 = (r+1)^2 = 0$. Raíz doble $r=-1$. Solución general: $y = (c_1 + c_2 x) e^{-x}$.
EDO de Orden Superior,Coeficientes constantes,medio,Resuelve $2y'' - 3y' - 2y = 0$.,$y = c_1 e^{2x} + c_2 e^{1/2 \cdot x}$,$y = (c_1 + c_2 x) e^{-x}$,$y = c_1 e^{2x} + c_2 e^{-x/2}$,$y = e^{x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,C,"Característica: $2r^2 - 3r - 2 = (2r+1)(r-2) = 0$. Raíces $r_1=2, r_2=-1/2$. Solución: $y = c_1 e^{2x} + c_2 e^{-x/2}$."
EDO de Orden Superior,Coeficientes constantes,medio,Encuentra la solución de $y'' - 3y' + 2y = 0$.,$y = (c_1 + c_2 x) e^{x}$,$y = c_1 e^{3x} + c_2 e^{2x}$,$y = e^{x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,$y = c_1 e^{x} + c_2 e^{2x}$,D,"Ecuación característica: $r^2 - 3r + 2 = (r-1)(r-2) = 0$. Raíces reales distintas $r_1=1, r_2=2$. Solución general: $y = c_1 e^{x} + c_2 e^{2x}$."
EDO de Orden Superior,Coeficientes constantes,medio,Resuelve $y'' + y' - 6y = 0$.,$y = c_1 e^{2x} + c_2 e^{-3x}$,$y = e^{x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$,$y = (c_1 + c_2 x) e^{-3x}$,$y = c_1 e^{-2x} + c_2 e^{3x}$,A,"Característica: $r^2 + r - 6 = (r+3)(r-2) = 0$. Raíces $r_1=-3, r_2=2$. Solución: $y = c_1 e^{-3x} + c_2 e^{2x}$, equivalente a $y = c_1 e^{2x} + c_2 e^{-3x}$."
EDO de Orden Superior,Coeficientes constantes,medio,¿Cuál es la solución de $4y'' - 4y' + y = 0$?,$y = e^{x/2}(c_1 + c_2 x)$,$y = (c_1 + c_2 x) e^{1/2 \cdot x}$,$y = c_1 e^{2x} + c_2 e^{x/2}$,$y = c_1 e^{x} + c_2 e^{x/4}$,B,Ecuación característica: $4r^2 - 4r + 1 = (2r-1)^2 = 0$. Raíz doble $r=1/2$. Solución general: $y = (c_1 + c_2 x) e^{x/2}$.
EDO de Orden Superior,Coeficientes constantes,medio,Resuelve $y'' - 6y' + 8y = 0$.,$y = c_1 e^{-2x} + c_2 e^{-4x}$,$y = (c_1 + c_2 x) e^{4x}$,$y = c_1 e^{2x} + c_2 e^{4x}$,$y = e^{3x}(c_1 \cos(x) + c_2 \operatorname{sen}(x))$,C,"Característica: $r^2 - 6r + 8 = (r-2)(r-4) = 0$. Raíces reales distintas $r_1=2, r_2=4$. Solución: $y = c_1 e^{2x} + c_2 e^{4x}$."
EDO de Orden Superior,Coeficientes constantes,medio,¿Cuál es la solución de $y'' + 8y' + 16y = 0$?,$y = c_1 e^{4x} + c_2 e^{-4x}$,$y = e^{-4x}(c_1 \cos(4x) + c_2 \operatorname{sen}(4x))$,$y = (c_1 + c_2 x) e^{-4x}$,$y = (c_1 + c_2 x) e^{4x}$,D,Ecuación característica: $r^2 + 8r + 16 = (r+4)^2 = 0$. Raíz doble $r=-4$. Solución general: $y = (c_1 + c_2 x) e^{-4x}$. Opción D muestra forma incorrecta con exponente positivo.
EDO de Orden Superior,Coeficientes constantes,medio,Resuelve $y'' - 7y' + 12y = 0$.,$y = c_1 e^{3x} + c_2 e^{4x}$,$y = (c_1 + c_2 x) e^{7x/2}$,$y = e^{7x/2}(c_1 \cos(x) + c_2 \operatorname{sen}(x))$,$y = c_1 e^{-3x} + c_2 e^{-4x}$,A,"Característica: $r^2 - 7r + 12 = (r-3)(r-4) = 0$. Raíces reales distintas $r_1=3, r_2=4$. Solución: $y = c_1 e^{3x} + c_2 e^{4x}$. Opción B muestra forma de raíz doble, incorrecta."
EDO de Orden Superior,Coeficientes constantes,medio,¿Cuál es la solución de $y'' + 5y' + 6y = 0$?,$y = (c_1 + c_2 x) e^{x}$,$y = c_1 e^{-2x} + c_2 e^{-3x}$,$y = e^{5x/2}(c_1 \cos(x) + c_2 \operatorname{sen}(x))$,$y = (c_1 + c_2 x) e^{-5x/2}$,B,"Característica: $r^2 + 5r + 6 = (r+2)(r+3) = 0$. Raíces reales distintas $r_1=-2, r_2=-3$. Solución: $y = c_1 e^{-2x} + c_2 e^{-3x}$."
EDO de Orden Superior,Coeficientes constantes,dificil,Resuelve $y'' + 2y' + 5y = 0$.,$y = e^{-x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,$y = c_1 e^{-x} + c_2 e^{-5x}$,$y = e^{-x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,$y = (c_1 + c_2 x) e^{-x}$,C,"Ecuación característica: $r^2 + 2r + 5 = 0$. Discriminante: $\Delta = 4 - 20 = -16 < 0$. Raíces complejas $r = -1 \pm 2i$ con $\alpha = -1, \beta = 2$. Solución: $y = e^{-x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$."
EDO de Orden Superior,Coeficientes constantes,dificil,¿Cuál es la solución de $y'' + 4y = 0$?,$y = c_1 e^{2x} + c_2 e^{-2x}$,$y = (c_1 + c_2 x) e^{2x}$,$y = c_1 e^{2ix} + c_2 e^{-2ix}$,$y = c_1 \cos(2x) + c_2 \operatorname{sen}(2x)$,D,"Característica: $r^2 + 4 = 0 \Rightarrow r = \pm 2i$. Raíces complejas con $\alpha = 0, \beta = 2$. Solución: $y = e^{0 \cdot x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x)) = c_1 \cos(2x) + c_2 \operatorname{sen}(2x)$."
EDO de Orden Superior,Coeficientes constantes,dificil,Resuelve $y'' - 4y' + 13y = 0$.,$y = e^{2x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$,$y = c_1 e^{2x} + c_2 e^{13x}$,$y = (c_1 + c_2 x) e^{2x}$,$y = e^{-2x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$,A,"Ecuación característica: $r^2 - 4r + 13 = 0$. Discriminante: $\Delta = 16 - 52 = -36 < 0$. Raíces complejas $r = \frac{4 \pm 6i}{2} = 2 \pm 3i$ con $\alpha = 2, \beta = 3$. Solución: $y = e^{2x}(c_1 \cos(3x) + c_2 \operatorname{sen}(3x))$."
EDO de Orden Superior,Coeficientes constantes,dificil,¿Cuál es la solución de $y'' + 6y' + 13y = 0$?,$y = e^{3x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,$y = e^{-3x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$,$y = (c_1 + c_2 x) e^{-3x}$,$y = c_1 e^{-2x} + c_2 e^{-13x}$,B,"Característica: $r^2 + 6r + 13 = 0$. Discriminante: $\Delta = 36 - 52 = -16 < 0$. Raíces complejas $r = \frac{-6 \pm 4i}{2} = -3 \pm 2i$ con $\alpha = -3, \beta = 2$. Solución: $y = e^{-3x}(c_1 \cos(2x) + c_2 \operatorname{sen}(2x))$."
