capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Polinomios,Algoritmo de la división,medio,"Al dividir $P(x) = 6x^2 - 26x + 12$ entre $x - 4$, ¿cuáles son el cociente y el resto?","$Q(x) = 6x - 2$, $R = 4$","$Q(x) = 6x + 2$, $R = -4$","$Q(x) = 6x - 24$, $R = 0$","$Q(x) = x - 2$, $R = 12$",A,"Aplicando el algoritmo: $Q(x) = 6x - 2$ y $R = 4$. Verificación: $(x-4)(6x-2) + 4 = 6x^2 - 26x + 12$ ✓."
Polinomios,Algoritmo de la división,medio,"Si $P, Q$ son polinomios y $\text{grad}(P + Q) < \max\{\text{grad}(P), \text{grad}(Q)\}$, ¿qué podemos afirmar?",Sus grados son distintos,Sus coeficientes principales son opuestos,$P = -Q$,Ambos son cero,B,"La desigualdad estricta solo puede ocurrir si los términos líder se cancelan, lo que requiere mismos grados y coeficientes principales opuestos."
Polinomios,Algoritmo de la división,medio,"Divida $P(x) = x^4 - 16$ entre $D(x) = x - 2$. ¿Cuánto vale el resto?",$0$,$8$,$-8$,$16$,A,"Conviene escribir $P(x) = x^4 + 0x^3 + 0x^2 + 0x - 16$ y dividir, o evaluar $P(2) = 16 - 16 = 0$. El resto es $0$."
Polinomios,Algoritmo de la división,medio,"Divida $P(x) = x^3 + 2x - 5$ entre $D(x) = x + 1$ y determine el resto.",$-8$,$-2$,$-6$,$0$,A,"Al dividir, el resto es $-8$. Equivalentemente, $P(-1) = -1 - 2 - 5 = -8$ (lo veremos formalmente con el Teorema del Resto)."
Polinomios,Algoritmo de la división,medio,"Sean $P(x) = 4x^3 + 6x^2 - 3x + 1$ y $D(x) = 2x^2 - x + 2$. ¿Cuál es el grado del cociente $Q(x)$?",$1$,$2$,$3$,$0$,A,"$\text{grad}(Q) = \text{grad}(P) - \text{grad}(D) = 3 - 2 = 1$."
Polinomios,Algoritmo de la división,medio,"Al dividir $P(x) = x^4 + 1$ entre $D(x) = x^2 + 1$, ¿cuáles son $Q(x)$ y $R(x)$?","$Q(x) = x^2 - 1$, $R(x) = 2$","$Q(x) = x^2 + 1$, $R(x) = 0$","$Q(x) = x^2$, $R(x) = 1$","$Q(x) = x^2 - x$, $R(x) = x$",A,"$x^4 + 1 = (x^2 + 1)(x^2 - 1) + 2$. Verificación: $(x^2+1)(x^2-1) + 2 = x^4 - 1 + 2 = x^4 + 1$ ✓."
Polinomios,Algoritmo de la división,medio,"Si $P, D, Q, R \in \mathbb{R}[x]$ cumplen $P = D \cdot Q + R$ con $\text{grad}(D) = 3$, ¿cuáles son los posibles grados de $R$?","$0$, $1$ o $2$, o $R \equiv 0$",Solo $0$ o $1$,Solo $0$,"$0$, $1$, $2$ o $3$",A,"$\text{grad}(R) < 3$, así que puede ser $0$, $1$ o $2$, o bien $R$ puede ser el polinomio cero."
Polinomios,Algoritmo de la división,dificil,"Sean $P(x) = 8x^4 + 6x^2 - 3x + 1$ y $D(x) = 2x^2 - x + 2$. ¿Cuál es el cociente $Q(x)$?",$Q(x) = 4x^2 + 2x$,$Q(x) = 4x^2 - 2x + 1$,$Q(x) = 4x^2 + 2x - 7$,$Q(x) = 8x^2 + 6$,A,"Aplicando división larga (recordando incluir $0x^3$): $Q(x) = 4x^2 + 2x$ y $R(x) = -7x + 1$. Verificación directa con $D \cdot Q + R$."
Polinomios,Algoritmo de la división,dificil,"Para los polinomios del enunciado anterior ($P = 8x^4 + 6x^2 - 3x + 1$, $D = 2x^2 - x + 2$), ¿cuál es el resto $R(x)$?",$R(x) = -7x + 1$,$R(x) = 7x - 1$,$R(x) = -7x$,$R(x) = 1$,A,"Continuando la división larga, el último resto parcial es $-7x + 1$, que tiene grado $1 < 2 = \text{grad}(D)$, por lo que el algoritmo termina."
Polinomios,Algoritmo de la división,dificil,"Sea $P(x) = 3x^4 - 6x^3 + 3x^2 - x + 2$ y $D(x) = x^2 - 2x + 3$. ¿Cuál es el resto al dividir $P$ entre $D$?",$R(x) = -13x + 20$,$R(x) = 13x - 20$,$R(x) = 0$,$R(x) = -x + 2$,A,"Aplicando división larga: cociente $Q(x) = 3x^2 - 6$ y resto $R(x) = -13x + 20$, que tiene grado $1 < 2 = \text{grad}(D)$."
Polinomios,Algoritmo de la división,dificil,"Si $P(x) = (x^2 + 1) \cdot Q(x) + (ax + b)$ y se sabe que $P(x) = x^3 + 2x^2 + 3x + 4$, ¿cuáles son los valores de $a$ y $b$?","$a = 2, b = 2$","$a = 1, b = 3$","$a = 2, b = 4$","$a = 3, b = 1$",A,"Dividiendo $x^3 + 2x^2 + 3x + 4$ entre $x^2 + 1$: cociente $x + 2$, resto $2x + 2$. Luego $a = 2$, $b = 2$."
Polinomios,Algoritmo de la división,dificil,"Sean $P, D \in \mathbb{R}[x]$ con $\text{grad}(P) = n$ y $\text{grad}(D) = m \leq n$. ¿Cuántos coeficientes tiene **a lo sumo** el resto $R(x)$?",$m$,$n - m$,$m - 1$,$n + 1$,A,"$\text{grad}(R) < m$, así que $R$ tiene a lo sumo grado $m - 1$, lo que da hasta $m$ coeficientes ($a_0, a_1, \ldots, a_{m-1}$)."
Polinomios,Teorema del factor y resto,facil,"Por el Teorema del Resto, ¿cuál es el resto al dividir $P(x) = x^3 + 2x - 1$ entre $x - 1$?",$0$,$1$,$2$,$-1$,C,"Por el Teorema del Resto, $R = P(1) = 1 + 2 - 1 = 2$."
Polinomios,Teorema del factor y resto,facil,"Calcule el resto al dividir $P(x) = 2x^4 - 3x^2 + 5$ entre $x + 1$.",$4$,$0$,$10$,$-3$,A,"$x + 1 = x - (-1) \Rightarrow c = -1$. $P(-1) = 2 - 3 + 5 = 4$."
Polinomios,Teorema del factor y resto,facil,"¿Cuál es la condición para que $c$ sea un **cero** del polinomio $P$?",$P(c) > 0$,$P(c) = 0$,$P(c) = 1$,$P'(c) = 0$,B,"Por definición, $c$ es cero (o raíz) de $P$ si y solo si $P(c) = 0$."
Polinomios,Teorema del factor y resto,facil,"Por el Teorema del Factor, $(x - c)$ es factor de $P(x)$ si y solo si:",$P(c) = 0$,$P(c) \neq 0$,$P(0) = c$,$P(c) > 0$,A,"El Teorema del Factor establece que $c$ es cero $\iff (x - c)$ es factor."
Polinomios,Teorema del factor y resto,facil,"¿Cuándo se puede aplicar la división sintética?","Solo cuando el divisor es cuadrático","Solo cuando el divisor es lineal de la forma $x - c$","Para cualquier divisor","Solo cuando el dividendo tiene grado par",B,"La división sintética requiere divisor lineal **mónico** $x - c$ (coeficiente líder $1$)."
Polinomios,Teorema del factor y resto,facil,"Al dividir $P(x) = 5x^3 - 8x^2 - x + 7$ entre $x - 2$ usando el Teorema del Resto, ¿cuánto vale el resto?",$13$,$0$,$5$,$-2$,A,"$P(2) = 5 \cdot 8 - 8 \cdot 4 - 2 + 7 = 40 - 32 - 2 + 7 = 13$."
Polinomios,Teorema del factor y resto,facil,"¿Cuál es la factorización de $x^2 - 9$?",$(x-3)(x+3)$,$(x-9)(x+1)$,$(x-3)^2$,$(x-9)(x+9)$,A,"Es una diferencia de cuadrados: $x^2 - 3^2 = (x - 3)(x + 3)$."
Polinomios,Teorema del factor y resto,facil,"¿Cuál es la factorización de $x^3 - 8$?",$(x-2)(x^2+2x+4)$,$(x-2)(x^2-2x+4)$,$(x+2)(x^2-2x+4)$,$(x-2)^3$,A,"Es una diferencia de cubos con $a = 2$: $x^3 - 2^3 = (x-2)(x^2 + 2x + 4)$."
Polinomios,Teorema del factor y resto,facil,"¿Cuál es la factorización de $x^3 + 27$?",$(x+3)(x^2-3x+9)$,$(x+3)(x^2+3x+9)$,$(x-3)(x^2+3x+9)$,$(x+3)^3$,A,"Es una suma de cubos con $a = 3$: $x^3 + 3^3 = (x+3)(x^2 - 3x + 9)$."
Polinomios,Teorema del factor y resto,facil,"¿Cuál es la factorización de $x^2 + 6x + 9$?",$(x+3)^2$,$(x-3)^2$,$(x+9)(x-1)$,$(x+3)(x-3)$,A,"Es un cuadrado perfecto: $x^2 + 2(3)x + 3^2 = (x + 3)^2$."
Polinomios,Teorema del factor y resto,medio,"Use el Teorema del Resto para calcular el resto al dividir $P(x) = 2x^{2021} - 5x^{2020} + 3x + 2$ entre $x + 1$.",$-8$,$0$,$2$,$-2$,A,"$c = -1$. $P(-1) = 2(-1)^{2021} - 5(-1)^{2020} - 3 + 2 = -2 - 5 - 3 + 2 = -8$ (uso de $(-1)^{\text{impar}} = -1$, $(-1)^{\text{par}} = 1$)."
Polinomios,Teorema del factor y resto,medio,"¿Cuál es el resto al dividir $P(x) = x^{100} + 3x^{50} - 2$ entre $x - 1$?",$2$,$1$,$100$,$0$,A,"$P(1) = 1 + 3 - 2 = 2$. La hazaña del Teorema del Resto: convierte un cálculo brutal en uno trivial."
Polinomios,Teorema del factor y resto,medio,"Use división sintética para dividir $P(x) = 5x^3 - 8x^2 - x + 7$ por $x - 2$. ¿Cuál es el cociente?",$Q(x) = 5x^2 + 2x + 3$,$Q(x) = 5x^2 - 2x + 3$,$Q(x) = 5x^2 + 2x - 3$,$Q(x) = 5x^2 - 8x + 7$,A,"Tabla con $c = 2$: bajamos $5$, luego $5\cdot 2 = 10$, $-8+10=2$, $2\cdot 2 = 4$, $-1+4=3$, $3\cdot 2=6$, $7+6=13$. Cociente $5x^2+2x+3$, resto $13$."
Polinomios,Teorema del factor y resto,medio,"Use división sintética para dividir $P(x) = 2x^4 - 3x^3 + 5x - 1$ por $x + 2$. ¿Cuál es el cociente?",$Q(x) = 2x^3 - 7x^2 + 14x - 23$,$Q(x) = 2x^3 + 7x^2 - 14x + 23$,$Q(x) = 2x^3 - 3x^2 + 5x - 1$,$Q(x) = 2x^3 - 7x^2 + 5x$,A,"$c = -2$, coeficientes $2, -3, 0, 5, -1$ (incluyendo $0$ por $x^2$ ausente). Sintética da $Q(x) = 2x^3 - 7x^2 + 14x - 23$, $R = 45$."
Polinomios,Teorema del factor y resto,medio,"Sea $P(x) = x^3 - 7x + 6$. Verifique $P(1) = 0$ y factorice $P$ completamente.",$(x-1)(x+3)(x-2)$,$(x-1)(x-3)(x+2)$,$(x+1)(x-3)(x+2)$,$(x-1)(x^2+x-6)$,A,"$P(1) = 0 \Rightarrow (x-1)$ factor. Sintética da cociente $x^2 + x - 6 = (x+3)(x-2)$. Por tanto $P(x) = (x-1)(x+3)(x-2)$."
Polinomios,Teorema del factor y resto,medio,"¿Cuál de los siguientes valores **NO** es raíz de $P(x) = x^3 - 6x^2 + 11x - 6$?",$1$,$2$,$3$,$4$,D,"$P(1) = 1 - 6 + 11 - 6 = 0$ ✓; $P(2) = 8 - 24 + 22 - 6 = 0$ ✓; $P(3) = 27 - 54 + 33 - 6 = 0$ ✓; $P(4) = 64 - 96 + 44 - 6 = 6 \neq 0$."
Polinomios,Teorema del factor y resto,medio,"Si $P(x)$ tiene grado $5$, ¿cuál es el **número máximo** de raíces reales que puede tener?",$5$,$4$,$10$,Infinitas,A,"Un polinomio de grado $n$ tiene a lo sumo $n$ raíces reales (consecuencia del Teorema del Factor)."
Polinomios,Teorema del factor y resto,medio,"Factorice completamente $4x^2 - 25$.",$(2x-5)(2x+5)$,$(4x-5)(x+5)$,$(2x-25)(2x+1)$,$(4x-25)(x+1)$,A,"Reconocemos $4x^2 - 25 = (2x)^2 - 5^2$, una diferencia de cuadrados con $u = 2x$, $a = 5$."
Polinomios,Teorema del factor y resto,medio,"Factorice $x^6 + 8$ usando suma de cubos.",$(x^2+2)(x^4-2x^2+4)$,$(x^2-2)(x^4+2x^2+4)$,$(x^3+2)(x^3-2)$,$(x+2)(x^5+2x^4+4x^3-4)$,A,"$x^6 + 8 = (x^2)^3 + 2^3$, suma de cubos con $u = x^2$, $a = 2$. Aplicando: $(x^2 + 2)(x^4 - 2x^2 + 4)$."
Polinomios,Teorema del factor y resto,medio,"Considere $P(x) = 2x^3 - x^2 - 2x + 1$. Sabiendo que $1, -1$ y $\tfrac{1}{2}$ son sus raíces, ¿cuál es la factorización completa?",$(x-1)(x+1)(2x-1)$,$(x-1)(x+1)(x-\tfrac{1}{2})$,$(x-1)(x+1)(x+\tfrac{1}{2})$,$2(x-1)(x+1)(x+\tfrac{1}{2})$,A,"Coeficiente líder $a_n = 2$. $P(x) = 2(x-1)(x+1)(x-\tfrac{1}{2}) = (x-1)(x+1)(2x-1)$, distribuyendo el $2$ en el último factor."
Polinomios,Teorema del factor y resto,medio,"Si al dividir $P(x)$ por $x - 3$ el resto es $0$ y al dividirlo por $x + 1$ el resto es $-8$, ¿qué se concluye?","$P(3) = 0$ y $P(-1) = -8$","$P(3) = -8$ y $P(-1) = 0$","$P(0) = 3$ y $P(0) = -1$","No se puede concluir nada",A,"Por el Teorema del Resto, $R = P(c)$ donde $c$ es la raíz del divisor. Luego $P(3) = 0$ (y $(x-3)$ es factor) y $P(-1) = -8$."
Polinomios,Teorema del factor y resto,medio,"Aplicando suma/diferencia de cubos, $x^3 - 64 = ?$",$(x-4)(x^2+4x+16)$,$(x-4)(x^2-4x+16)$,$(x+4)(x^2-4x+16)$,$(x-4)^3$,A,"$x^3 - 64 = x^3 - 4^3$, diferencia de cubos con $a = 4$: $(x - 4)(x^2 + 4x + 16)$."
Polinomios,Teorema del factor y resto,dificil,"Halle el valor de $k$ para que $(x - 2)$ sea factor de $P(x) = x^3 - kx^2 + 2x + k$.",$k = 0$,$k = 4$,$k = -4$,$k = 12$,B,"$(x-2)$ factor $\iff P(2) = 0$. $P(2) = 8 - 4k + 4 + k = 12 - 3k$. Igualando a $0$: $k = 4$."
Polinomios,Teorema del factor y resto,dificil,"Halle el valor de $k$ tal que el resto al dividir $P(x) = x^4 + kx^2 - 5x + 6$ entre $x - 2$ sea $4$.",$k = -2$,$k = 2$,$k = 0$,$k = -4$,A,"Por el Teorema del Resto, $P(2) = 4$. $P(2) = 16 + 4k - 10 + 6 = 12 + 4k = 4 \Rightarrow 4k = -8 \Rightarrow k = -2$."
Polinomios,Teorema del factor y resto,dificil,"Si $(x + 1)$ es factor de $P(x) = 2x^3 + ax^2 - 5x - 6$, ¿cuánto vale $a$?",$a = 3$,$a = -3$,$a = 1$,$a = -1$,A,"$(x+1)$ factor $\iff P(-1) = 0$. $P(-1) = -2 + a + 5 - 6 = a - 3 = 0 \Rightarrow a = 3$."
Polinomios,Teorema del factor y resto,dificil,"Factorice completamente $P(x) = x^3 - 4x^2 + x + 6$ sobre $\mathbb{R}$.",$(x+1)(x-2)(x-3)$,$(x-1)(x+2)(x-3)$,$(x+1)(x+2)(x-3)$,$(x-1)(x-2)(x+3)$,A,"Probamos $c = -1$: $P(-1) = -1 - 4 - 1 + 6 = 0$ ✓. Sintética con $-1$ y coeficientes $1, -4, 1, 6$: cociente $x^2 - 5x + 6 = (x-2)(x-3)$. Luego $P(x) = (x+1)(x-2)(x-3)$."
Polinomios,Teorema del factor y resto,dificil,"¿Cuál es la factorización completa de $x^4 - 1$ sobre $\mathbb{R}$?",$(x-1)(x+1)(x^2+1)$,$(x-1)^2(x+1)^2$,$(x^2-1)^2$,$(x-1)(x+1)(x-i)(x+i)$,A,"$x^4 - 1 = (x^2-1)(x^2+1) = (x-1)(x+1)(x^2+1)$. El factor $x^2 + 1$ es irreducible sobre $\mathbb{R}$ ($\Delta = -4 < 0$)."
Polinomios,Teorema del factor y resto,dificil,"Halle todos los ceros reales de $P(x) = x^3 - 2x^2 - 5x + 6$.","$\{1, -2, 3\}$","$\{-1, 2, 3\}$","$\{1, 2, -3\}$","$\{-1, -2, -3\}$",A,"$P(1) = 1 - 2 - 5 + 6 = 0$ ✓. Sintética con $c = 1$: cociente $x^2 - x - 6 = (x-3)(x+2)$. Ceros: $1, 3, -2$."
Polinomios,Teorema del factor y resto,dificil,"Sea $P(x) = x^3 + ax^2 + bx - 6$ tal que $P(1) = 0$ y $P(-2) = 0$. ¿Cuáles son los valores de $a$ y $b$?","$a = 4, b = 1$","$a = 0, b = -7$","$a = -2, b = 7$","$a = 1, b = 4$",A,"$P(1) = 1 + a + b - 6 = 0 \Rightarrow a + b = 5$. $P(-2) = -8 + 4a - 2b - 6 = 0 \Rightarrow 4a - 2b = 14 \Rightarrow 2a - b = 7$. Sumando con $a + b = 5$: $3a = 12 \Rightarrow a = 4$, luego $b = 1$."
Polinomios,Algoritmo de la división,facil,"¿Cuál es el coeficiente principal de $P(x) = -3x^5 + 2x^3 + x - 7$?",$-7$,$-3$,$2$,$1$,B,"El coeficiente principal acompaña a la potencia mayor. $\text{grad}(P) = 5$, así $a_5 = -3$."
Polinomios,Algoritmo de la división,facil,"¿Cuántos términos tiene $P(x) = 4x^7 - 3x^4 + x - 2$ con coeficiente nulo?",Ninguno,Tres,"Cuatro ($a_6, a_5, a_3, a_2$)",Uno,C,"Solo aparecen $x^7, x^4, x, x^0$. Ausentes: $x^6, x^5, x^3, x^2$ — cuatro términos con coeficiente nulo."
Polinomios,Algoritmo de la división,facil,"Si $P(x) = c$ (constante no nula), $\text{grad}(P) =$",$0$,$1$,$c$,No tiene,A,"Constante no nula tiene grado $0$. Solo el polinomio cero carece de grado."
Polinomios,Algoritmo de la división,facil,"En $\mathbb{Q}[x]$, ¿cuál polinomio NO está incluido?",$P(x) = \tfrac{1}{2}x + 3$,$P(x) = -7$,$P(x) = x^2 + \pi$,$P(x) = x^3$,C,"$\pi$ no es racional, así que $x^2 + \pi \notin \mathbb{Q}[x]$. Sí está en $\mathbb{R}[x]$."
Polinomios,Algoritmo de la división,facil,"Si $\text{grad}(P) = 5$ y $\text{grad}(Q) = 2$, $\text{grad}(P \cdot Q) =$",$3$,$5$,$7$,$10$,C,"Producto: $5 + 2 = 7$. La igualdad es estricta en $\mathbb{R}[x]$."
Polinomios,Algoritmo de la división,facil,"¿Qué representa $\mathbb{R}[x]$?",Conjunto de los reales,Polinomios con coeficientes reales,Funciones reales,Números racionales,B,"$\mathbb{K}[x]$ denota polinomios con coeficientes en el cuerpo $\mathbb{K}$."
Polinomios,Algoritmo de la división,facil,"Al dividir $P$ entre $D$ con $\text{grad}(P) < \text{grad}(D)$:","El cociente es $0$ y resto $P$","Imposible","El cociente es $D$","Resto cero",A,"Cuando el dividendo tiene grado menor que el divisor, $Q = 0$ y $R = P$ (no se puede iterar el algoritmo)."
Polinomios,Algoritmo de la división,facil,"¿Qué condición se exige al resto $R$ en el algoritmo de la división?",$\text{grad}(R) > \text{grad}(D)$,$\text{grad}(R) < \text{grad}(D)$ o $R = 0$,$R$ debe ser positivo,$R$ debe ser entero,B,"Condición de unicidad: $\text{grad}(R) < \text{grad}(D)$ o $R \equiv 0$."
Polinomios,Algoritmo de la división,facil,"$P(x) = (x-a)Q(x) + R$ con divisor lineal. ¿Qué grado puede tener $R$?",Grado $0$ o $R = 0$,Grado $1$,Grado $2$,Cualquier grado,A,"Divisor lineal $\Rightarrow$ resto constante (grado $0$) o cero."
Polinomios,Algoritmo de la división,facil,"Sea $P(x) = a_4 x^4 + \cdots$. ¿Cómo se llama $a_4$?",Coeficiente constante,Coeficiente principal,Término independiente,Cero del polinomio,B,"$a_n$ con $n = \text{grad}(P)$ se llama coeficiente principal o líder."
Polinomios,Algoritmo de la división,medio,"Calcule $Q(x)$ y $R(x)$ al dividir $P(x) = 6x^3 + 11x^2 - 31x + 15$ entre $D(x) = 3x - 2$.","$Q = 2x^2 + 5x - 7$, $R = 1$","$Q = 2x^2 + 5x - 7$, $R = 0$","$Q = 6x^2 + 5x - 7$, $R = 1$","$Q = 2x^2 + 6x - 9$, $R = 0$",B,"División larga: cociente $Q = 2x^2 + 5x - 7$, resto $R = 0$."
Polinomios,Algoritmo de la división,medio,"Halle $Q(x)$ y $R(x)$ al dividir $P(x) = x^4 - 1$ entre $D(x) = x^2 - 1$.","$Q = x^2 + 1$, $R = 0$","$Q = x^2 - 1$, $R = 0$","$Q = x^2$, $R = -1$","$Q = x^2 + 1$, $R = 1$",A,"$x^4 - 1 = (x^2-1)(x^2+1) + 0$. División exacta."
Polinomios,Algoritmo de la división,medio,"Si $P(x) = x^5 + 1$ se divide entre $D(x) = x + 1$, ¿el resto es?",$0$,$1$,$2$,$-1$,A,"$P(-1) = (-1)^5 + 1 = 0$. Resto $0$, así que $(x+1)$ es factor."
Polinomios,Algoritmo de la división,medio,"Sea $P(x) = D(x) \cdot Q(x) + R(x)$ con $\text{grad}(P) = 8$, $\text{grad}(D) = 3$. ¿Posibles grados de $Q$ y $R$?","$\text{grad}(Q) = 5$ y $\text{grad}(R) \leq 2$","$\text{grad}(Q) = 5$ y $\text{grad}(R) \leq 3$","$\text{grad}(Q) = 8$ y $\text{grad}(R) = 0$","Imposible determinar",A,"$\text{grad}(Q) = 8 - 3 = 5$. $\text{grad}(R) < 3$, así $\leq 2$ (o $R = 0$)."
Polinomios,Algoritmo de la división,medio,"Calcule $\text{grad}(P)$ donde $P(x) = (2x^3 - 1)(x^2 + 5)(x - 7)^2$.",$5$,$6$,$7$,$10$,C,"Grados: $3 + 2 + 2 = 7$."
Polinomios,Algoritmo de la división,medio,"¿Cuál es el coeficiente líder de $(3x^2 - 1)(2x^3 + 5)$?",$3$,$5$,$6$,$15$,C,"Coef. líder del producto $=$ producto de coef. líder: $3 \cdot 2 = 6$."
Polinomios,Algoritmo de la división,medio,"Si $P(x) = x^4 + 0x^3 + ax^2 + bx + c$ y $P(x) = (x^2 + 2)(x^2 - 3)$, halle $a$, $b$, $c$.","$a = -1$, $b = 0$, $c = -6$","$a = -1$, $b = 2$, $c = -6$","$a = 1$, $b = -1$, $c = 6$","$a = -6$, $b = 0$, $c = -1$",A,"Expandiendo: $(x^2+2)(x^2-3) = x^4 - x^2 - 6$. Comparando: $a = -1$, $b = 0$, $c = -6$."
Polinomios,Algoritmo de la división,medio,"Si al dividir $P(x)$ entre $x^2 + 1$ obtenemos $Q(x) = 2x - 3$ y $R(x) = x + 5$, ¿cuál es $P(x)$?",$2x^3 - 3x^2 + 3x + 2$,$2x^3 - 3x^2 + 2x + 2$,$2x^3 + 3x^2 - 3x - 2$,$x^3 + 2x + 5$,A,"$P = (x^2+1)(2x-3) + (x+5) = 2x^3 - 3x^2 + 2x - 3 + x + 5 = 2x^3 - 3x^2 + 3x + 2$."
Polinomios,Algoritmo de la división,medio,"¿Cuál es el resto al dividir $x^4 + x^2 + 1$ entre $x^2 + 1$?",$0$,$1$,$x$,$x + 1$,B,"$x^4 + x^2 + 1 = (x^2+1) \cdot x^2 + 1$. Resto $1$."
Polinomios,Algoritmo de la división,medio,"Si $P(x) = (x^2 + a)(x^2 - 4)$ con $a \in \mathbb{R}$ no nulo, $\text{grad}(P) =$",$2$,$3$,$4$,Depende de $a$,C,"Mientras $a \neq 0$, ambos factores son cuadráticos no nulos. $\text{grad}(P) = 4$."
Polinomios,Algoritmo de la división,medio,"$\text{grad}(P + Q)$ puede ser estrictamente menor que $\max\{\text{grad}(P), \text{grad}(Q)\}$ cuando:",Sus coeficientes principales son opuestos y mismos grados,Tienen distinto grado,Uno es constante,Nunca,A,"La cancelación de términos líder solo ocurre cuando ambos tienen el mismo grado y coef. principales opuestos."
